"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
184576	424311	2355.13	709.878	71.7346	71734.6	171.884	7668.13	7156.92	85883.1	0.0381752	0.08
171934	4434.37	20396.2	49.1203	393.666	393666	284.669	4459.8	4162.48	49949.7	0.0623398	0.08
179135	5031.14	19499	53.4684	372.497	372497	287.246	4637.14	4328	51936	0.0605936	0.08
177133	4850.07	19747.9	52.1569	378.708	378708	286.538	4586.83	4281.04	51372.5	0.0610843	0.08
198081	262702	4026.11	600.237	82.6232	82623.2	191.748	7250.1	6766.76	81201.1	0.0404909	0.08
203711	588704	1628.55	848.849	67.4125	67412.5	164.353	7951.17	7421.09	89053.1	0.0367239	0.08
210199	87607	9006.34	410.868	123.587	123587	250.522	6526.11	6091.04	73092.4	0.0450366	0.08
197064	548627	1760.14	813.162	68.1669	68166.9	165.618	7891.91	7365.79	88389.4	0.0370203	0.08
194323	529803	1829.79	796.705	68.5721	68572.1	166.308	7862.23	7338.08	88057	0.0371703	0.08
213453	638943	1489.07	894.491	66.6306	66630.6	163.078	8019.06	7484.45	89813.4	0.0363891	0.08
218345	661697	1433.24	915.382	66.3234	66323.4	162.589	8047.88	7511.35	90136.2	0.0362485	0.08
201087	249132	4247.72	591.502	84.1447	84144.7	194.479	7207.41	6726.91	80723	0.0407396	0.08
193619	52749.2	11449.8	320.788	154.223	154223	273.789	6207.64	5793.79	69525.5	0.0472706	0.08
178074	4933.46	19631	52.7615	375.823	375823	286.871	4610.36	4303	51636	0.0608543	0.08
174085	4597.91	20127.4	50.3203	387.676	387676	285.446	4511.75	4210.96	50531.5	0.0618236	0.08
182616	5382.92	19065.3	56.0057	361.04	361040	288.458	4726.83	4411.71	52940.5	0.0597282	0.08
186457	457338	2160.66	735.889	70.5444	70544.4	169.755	7734.57	7218.93	86627.1	0.0378264	0.08
207423	608775	1569.85	866.985	67.0811	67081.1	163.808	7979.06	7447.12	89365.5	0.0365858	0.08
179741	5088.76	19423.7	53.8847	370.564	370564	287.459	4652.55	4342.38	52108.5	0.0604441	0.08
206117	601861	1589.59	860.722	67.1921	67192.1	163.99	7969.57	7438.27	89259.2	0.0366327	0.08
201590	246943	4285.05	590.07	84.4028	84402.8	194.939	7200.41	6720.38	80644.6	0.0407806	0.08
203167	585649	1637.88	846.102	67.4654	67465.4	164.441	7946.82	7417.03	89004.4	0.0367455	0.08
210088	622437	1532.23	879.41	66.8705	66870.5	163.465	7997.44	7464.28	89571.4	0.0364952	0.08
225113	691166	1366.44	942.562	65.9606	65960.6	162.022	8083.71	7544.8	90537.6	0.0360748	0.08
223305	683497	1383.28	935.479	66.0516	66051.6	162.163	8074.54	7536.23	90434.8	0.0361191	0.08
188452	480412	2042.77	754.75	69.8334	69833.4	168.499	7777.74	7259.22	87110.7	0.0376024	0.08
205020	595934	1606.91	855.364	67.2899	67289.9	164.151	7961.34	7430.58	89167	0.0366735	0.08
202810	583621	1644.12	844.28	67.501	67501	164.5	7943.92	7414.33	88971.9	0.03676	0.08
220294	670403	1412.9	923.4	66.2124	66212.4	162.414	8058.63	7521.39	90256.6	0.0361962	0.08
184841	5639.06	18785.9	57.8492	353.24	353240	289.215	4785.87	4466.81	53601.7	0.0591653	0.08
218766	663592	1428.77	917.126	66.299	66299	162.55	8050.23	7513.55	90162.6	0.036237	0.08
184439	5590.58	18836.6	57.5003	354.68	354680	289.079	4775.08	4456.74	53480.9	0.0592677	0.08
186037	451508	2192.65	731.209	70.7387	70738.7	170.101	7723.25	7208.36	86500.4	0.0378855	0.08
209133	215227	4880.19	568.111	88.5916	88591.6	202.289	7095.17	6622.16	79465.9	0.0414045	0.08
209779	620882	1536.42	877.994	66.8939	66893.9	163.503	7995.37	7462.35	89548.2	0.0365053	0.08
180455	5158.5	19334.8	54.3882	368.253	368253	287.709	4670.81	4359.42	52313.1	0.0602673	0.08
178072	4933.28	19631.2	52.7602	375.829	375829	286.871	4610.31	4302.96	51635.5	0.0608548	0.08
217548	658081	1441.85	912.056	66.3706	66370.6	162.664	8043.37	7507.14	90085.7	0.0362704	0.08
211113	627550	1518.61	884.074	66.7945	66794.5	163.342	8004.21	7470.59	89647.1	0.0364619	0.08
188453	41879.6	12529.2	281.171	172.463	172463	281.878	6050.2	5646.85	67762.2	0.0484311	0.08
181010	5214.15	19265.7	54.7896	366.432	366432	287.903	4685.09	4372.75	52473	0.0601294	0.08
222435	679755	1391.63	932.025	66.0968	66096.8	162.233	8070.02	7532.02	90384.2	0.036141	0.08
213558	639448	1487.79	894.954	66.6235	66623.5	163.067	8019.71	7485.06	89820.7	0.0363859	0.08
180816	5194.51	19289.9	54.648	367.072	367072	287.835	4680.08	4368.07	52416.9	0.0601778	0.08
212258	93257.6	8709.85	422.225	120.556	120556	247.347	6563.37	6125.81	73509.8	0.0447849	0.08
211390	205579	5083.1	560.79	90.0534	90053.4	204.792	7061.65	6590.87	79090.5	0.0416063	0.08
190920	503298	1938.08	773.947	69.2094	69209.4	167.408	7818.15	7296.94	87563.3	0.0373947	0.08
192979	519840	1869	788.09	68.8019	68801.9	166.703	7845.99	7322.92	87875	0.0372527	0.08
201107	573746	1675.25	835.438	67.6785	67678.5	164.796	7929.64	7400.99	88811.9	0.0368312	0.08
209498	619461	1540.28	876.699	66.9154	66915.4	163.538	7993.48	7460.58	89527	0.0365147	0.08
191351	48242.4	11874.4	305.352	160.953	160953	277.166	6147.54	5737.7	68852.4	0.0477091	0.08
180446	5157.6	19335.9	54.3817	368.282	368282	287.706	4670.58	4359.21	52310.5	0.0602695	0.08
161426	3760.92	21731.3	44.06	419.286	419286	280.84	4217.05	3935.91	47231	0.0648022	0.08
224473	688468	1372.32	940.069	65.9924	65992.4	162.071	8080.5	7541.8	90501.6	0.0360903	0.08
195560	14176.1	15804.5	122.228	257.052	257052	293.783	5444.52	5081.55	60978.6	0.0532558	0.08
225113	691166	1366.44	942.562	65.9606	65960.6	162.022	8083.71	7544.8	90537.6	0.0360748	0.08
204950	595556	1608.02	855.024	67.2962	67296.2	164.161	7960.81	7430.09	89161.1	0.0366761	0.08
184974	433487	2297.74	716.98	71.3812	71381.2	171.249	7687.16	7174.69	86096.2	0.0380747	0.08
200178	253141	4180.49	594.107	83.6812	83681.2	193.65	7220.15	6738.81	80865.7	0.0406651	0.08
207622	609814	1566.92	867.928	67.0646	67064.6	163.781	7980.47	7448.44	89381.3	0.0365788	0.08
165415	3995.78	21219.4	45.852	410.234	410234	282.296	4307.14	4020	48240	0.063879	0.08
216716	654269	1451.03	908.551	66.4209	66420.9	162.743	8038.59	7502.68	90032.2	0.0362937	0.08
185430	351529	2926.58	657.266	75.337	75337	178.444	7500.02	7000.02	84000.2	0.039081	0.08
199732	64554.6	10475.2	356.159	140.572	140572	265.212	6338.82	5916.23	70994.7	0.0463322	0.08
224091	686849	1375.87	938.574	66.0115	66011.5	162.1	8078.56	7539.99	90479.9	0.0360997	0.08
210505	209405	5001.33	563.739	89.4621	89462.1	203.784	7075.03	6603.36	79240.4	0.0415255	0.08
173981	4589.78	20140.3	50.2608	387.971	387971	285.409	4509.23	4208.61	50503.3	0.0618485	0.08
193326	52178.2	11501.9	318.9	155.02	155020	274.216	6200.38	5787.02	69444.2	0.0473232	0.08
212765	635633	1497.54	891.461	66.6775	66677.5	163.153	8014.77	7480.45	89765.5	0.0364101	0.08
206455	78566	9526.97	391.19	129.202	129202	255.938	6460.5	6029.8	72357.7	0.0454846	0.08
198872	560190	1720	823.374	67.9352	67935.2	165.226	7909.53	7382.23	88586.8	0.0369318	0.08
186956	37826.5	12980.5	263.997	181.31	181310	284.735	5979.21	5580.6	66967.2	0.0489667	0.08
197717	552867	1745.2	816.898	68.0805	68080.5	165.472	7898.43	7371.86	88462.4	0.0369876	0.08
192297	50150.2	11690.8	312.04	157.977	157977	275.735	6173.78	5762.2	69146.4	0.0475169	0.08
192399	16877.7	15489.6	142.481	246.951	246951	293.569	5511.73	5144.29	61731.4	0.0526917	0.08
199907	566558	1698.68	829.029	67.8127	67812.7	165.02	7919.05	7391.11	88693.4	0.0368841	0.08
221736	676726	1398.45	929.23	66.1338	66133.8	162.291	8066.35	7528.59	90343.1	0.0361588	0.08
203505	72171.8	9935.71	375.974	133.905	133905	260.036	6408.54	5981.3	71775.6	0.0458439	0.08
197707	60620.8	10779.6	345.078	144.595	144595	268.004	6298.69	5878.78	70545.3	0.0466165	0.08
205564	230116	4587.75	578.751	86.5156	86515.6	198.677	7145.47	6669.11	80029.3	0.0411045	0.08
192856	518902	1872.78	787.283	68.8241	68824.1	166.741	7844.44	7321.47	87857.7	0.0372606	0.08
204229	73696.7	9834.83	379.712	132.718	132718	259.038	6421.42	5993.32	71919.9	0.0457545	0.08
188418	41793.5	12538.5	280.822	172.637	172637	281.941	6048.77	5645.52	67746.2	0.0484418	0.08
227098	699432	1348.7	950.202	65.8652	65865.2	161.874	8093.5	7553.93	90647.1	0.0360276	0.08
238033	742384	1262.47	989.953	65.4071	65407.1	161.18	8142.7	7599.85	91198.2	0.035792	0.08
203969	236793	4464.25	583.316	85.6493	85649.3	197.151	7167.51	6689.67	80276.1	0.0409741	0.08
194881	55190.9	11232.6	328.657	150.977	150977	271.972	6237.61	5821.77	69861.2	0.0470539	0.08
211002	89737.4	8892.17	415.229	122.406	122406	249.307	6540.46	6104.43	73253.1	0.0449395	0.08
192123	293915	3575.8	619.892	79.5866	79586.6	186.235	7343.71	6854.13	82249.5	0.0399537	0.08
217259	656762	1445.01	910.843	66.3879	66387.9	162.691	8041.72	7505.6	90067.2	0.0362784	0.08
212694	199797	5210.12	556.207	90.9779	90977.9	206.356	7041.18	6571.77	78861.3	0.0417302	0.08
207514	609249	1568.51	867.416	67.0735	67073.5	163.795	7979.71	7447.72	89372.7	0.0365826	0.08
190931	47378.3	11959.5	302.243	162.367	162367	277.814	6135.23	5726.21	68714.6	0.0477996	0.08
200883	572422	1679.52	834.256	67.7029	67702.9	164.836	7927.7	7399.19	88790.2	0.0368409	0.08
201668	246602	4290.92	589.846	84.4435	84443.5	195.011	7199.31	6719.36	80632.3	0.040787	0.08
194907	278352	3790.49	610.12	81.0253	81025.3	188.856	7297.83	6811.3	81735.7	0.0402157	0.08
192929	519459	1870.53	787.762	68.8109	68810.9	166.719	7845.36	7322.33	87868	0.0372559	0.08
221379	675168	1401.99	927.793	66.153	66153	162.321	8064.45	7526.82	90321.9	0.036168	0.08
198350	556911	1731.19	820.471	67.9996	67999.6	165.335	7904.58	7377.61	88531.3	0.0369566	0.08
204159	235995	4478.77	582.777	85.7508	85750.8	197.331	7164.89	6687.23	80246.8	0.0409895	0.08
193058	520447	1866.56	788.612	68.7876	68787.6	166.679	7846.99	7323.85	87886.2	0.0372476	0.08
216929	109714	7947.06	451.865	113.234	113234	238.912	6659.77	6215.78	74589.4	0.0441431	0.08
202630	582595	1647.3	843.36	67.5191	67519.1	164.53	7942.45	7412.96	88955.5	0.0367673	0.08
226017	694949	1358.27	946.058	65.9166	65916.6	161.954	8088.2	7548.99	90587.9	0.0360531	0.08
176234	4772.93	19859.7	51.5965	381.414	381414	286.217	4564.49	4260.19	51122.2	0.0613034	0.08
225204	691550	1365.61	942.917	65.9561	65956.1	162.015	8084.17	7545.23	90542.7	0.0360726	0.08
172132	4449.01	20371.4	49.2281	393.125	393125	284.741	4464.55	4166.92	50003	0.0622924	0.08
227243	700028	1347.43	950.753	65.8584	65858.4	161.864	8094.2	7554.58	90655	0.0360243	0.08
192214	49984	11706.6	311.466	158.229	158229	275.86	6171.55	5760.11	69121.3	0.0475333	0.08
190776	47055.3	11991.6	301.068	162.906	162906	278.055	6130.56	5721.86	68662.3	0.047834	0.08
184050	387923	2612.45	682.733	73.339	73339	174.791	7588.01	7082.14	84985.7	0.0386027	0.08
218993	664611	1426.37	918.065	66.2859	66285.9	162.53	8051.49	7514.73	90176.7	0.0362309	0.08
219004	164344	6090.53	523.854	97.6056	97605.6	217.115	6908.28	6447.73	77372.7	0.0425484	0.08
197054	267582	3950.41	603.334	82.1077	82107.7	190.818	7265.15	6780.81	81369.7	0.0404038	0.08
193410	523098	1855.99	790.899	68.7255	68725.5	166.572	7851.34	7327.92	87935	0.0372255	0.08
208909	216171	4860.93	568.808	88.4537	88453.7	202.051	7098.41	6625.18	79502.2	0.0413851	0.08
204445	592784	1616.27	852.523	67.3429	67342.9	164.238	7956.93	7426.46	89117.6	0.0366953	0.08
182152	5332.93	19123.2	55.6456	362.616	362616	288.298	4714.71	4400.39	52804.7	0.0598445	0.08
204705	74714.9	9768.7	382.168	131.95	131950	258.379	6429.84	6001.18	72014.2	0.0456961	0.08
186878	462763	2131.73	740.275	70.3691	70369.1	169.444	7744.95	7228.62	86743.4	0.0377723	0.08
199602	564701	1704.84	827.378	67.848	67848	165.08	7916.29	7388.54	88662.4	0.0368979	0.08
205279	597345	1602.75	856.639	67.2664	67266.4	164.112	7963.31	7432.42	89189.1	0.0366637	0.08
157751	3562.41	22209	42.5146	426.956	426956	279.503	4136.2	3860.45	46325.4	0.0656397	0.08
175465	4708.87	19955.4	51.1302	383.687	383687	285.942	4545.52	4242.48	50909.8	0.06149	0.08
208860	216376	4856.74	568.959	88.4238	88423.8	201.999	7099.11	6625.84	79510.1	0.0413809	0.08
202483	581751	1649.93	842.602	67.534	67534	164.555	7941.24	7411.82	88941.9	0.0367733	0.08
213807	97991	8476.24	431.245	118.244	118244	244.803	6592.77	6153.25	73839	0.0445878	0.08
195460	56305.5	11136.4	332.144	149.578	149578	271.149	6250.74	5834.03	70008.3	0.0469594	0.08
221962	677706	1396.24	930.134	66.1218	66121.8	162.272	8067.54	7529.7	90356.4	0.036153	0.08
187468	469787	2095.4	746	70.1498	70149.8	169.056	7758.17	7240.96	86891.5	0.0377037	0.08
197728	552943	1744.93	816.965	68.079	68079	165.469	7898.54	7371.97	88463.7	0.036987	0.08
198356	556949	1731.06	820.504	67.9989	67998.9	165.334	7904.64	7377.66	88532	0.0369563	0.08
174506	4631.23	20074.9	50.5638	386.472	386472	285.598	4522.01	4220.54	50646.5	0.061722	0.08
196289	57895.2	11002	337.01	147.666	147666	269.982	6268.93	5851	70212	0.0468289	0.08
186700	36997.9	13075.9	260.29	183.284	183284	285.295	5963.76	5566.17	66794.1	0.0490844	0.08
217109	656076	1446.66	910.212	66.397	66397	162.705	8040.86	7504.8	90057.6	0.0362826	0.08
185841	33354.9	13506.4	243.1	192.685	192685	287.618	5891.85	5499.06	65988.7	0.0496368	0.08
191199	47930.9	11904.9	304.237	161.458	161458	277.4	6143.13	5733.59	68803.1	0.0477415	0.08
205018	75389.3	9725.43	383.778	131.451	131451	257.946	6435.34	6006.32	72075.9	0.0456581	0.08
227393	700647	1346.12	951.326	65.8514	65851.4	161.853	8094.92	7555.26	90663.1	0.0360208	0.08
195006	534661	1811.28	800.93	68.464	68464	166.124	7870.01	7345.34	88144.1	0.0371309	0.08
195943	57232	11057.7	334.995	148.452	148452	270.467	6261.42	5843.99	70127.9	0.0468827	0.08
235214	731695	1283.06	980.058	65.5156	65515.6	161.343	8130.69	7588.64	91063.7	0.0358493	0.08
208159	612607	1559.12	870.465	67.0208	67020.8	163.709	7984.26	7451.98	89423.7	0.0365601	0.08
221840	677178	1397.43	929.647	66.1283	66128.3	162.282	8066.9	7529.1	90349.3	0.0361561	0.08
215868	105280	8139.61	444.337	115.022	115022	241.075	6635.3	6192.95	74315.4	0.0443048	0.08
188634	42314.6	12482.3	282.926	171.589	171589	281.562	6057.38	5653.55	67842.6	0.0483773	0.08
197293	59825.1	10843.6	342.757	145.465	145465	268.578	6290.18	5870.83	70450	0.0466771	0.08
194867	55164	11235	328.572	151.012	151012	271.992	6237.29	5821.47	69857.6	0.0470562	0.08
214066	98835.8	8435.85	432.811	117.851	117851	244.36	6597.86	6158	73896	0.0445538	0.08
188563	481544	2037.32	755.689	69.8007	69800.7	168.442	7779.79	7261.14	87133.7	0.0375918	0.08
190152	45735.4	12124.5	296.188	165.177	165177	279.041	6111.08	5703.67	68444.1	0.0479778	0.08
182021	5318.91	19139.7	55.5446	363.062	363062	288.253	4711.27	4397.19	52766.2	0.0598775	0.08
185783	32992.8	13550.1	241.307	193.684	193684	287.834	5884.35	5492.06	65904.7	0.0496948	0.08
180444	5157.42	19336.1	54.3804	368.288	368288	287.705	4670.53	4359.16	52309.9	0.06027	0.08
227808	702349	1342.53	952.899	65.8321	65832.1	161.823	8096.92	7557.13	90685.5	0.0360112	0.08
214310	99649.4	8397.3	434.306	117.477	117477	243.935	6602.72	6162.54	73950.5	0.0445213	0.08
194083	528067	1836.5	795.199	68.6113	68611.3	166.376	7859.42	7335.46	88025.5	0.0371845	0.08
198737	62614.1	10623	350.772	142.5	142500	266.58	6319.42	5898.12	70777.5	0.0464694	0.08
224060	686716	1376.17	938.451	66.0131	66013.1	162.103	8078.4	7539.84	90478.1	0.0361005	0.08
215207	647261	1468.19	902.116	66.5154	66515.4	162.894	8029.72	7494.4	89932.8	0.036337	0.08
200207	65488.8	10405.6	358.7	139.68	139680	264.56	6347.9	5924.71	71096.5	0.0462682	0.08
178370	4960.36	19594.1	52.9563	374.901	374901	286.976	4617.82	4309.97	51719.6	0.0607816	0.08
175431	4706.08	19959.6	51.1099	383.786	383786	285.93	4544.68	4241.71	50900.5	0.0614982	0.08
178051	4931.45	19633.7	52.747	375.891	375891	286.864	4609.8	4302.48	51629.8	0.0608598	0.08
192405	515407	1887.01	784.28	68.9078	68907.8	166.886	7838.64	7316.06	87792.7	0.0372901	0.08
203584	238416	4434.91	584.41	85.4443	85444.3	196.789	7172.82	6694.63	80335.6	0.0409428	0.08
187274	329845	3146.52	642.849	76.7593	76759.3	181.054	7443.67	6947.43	83369.2	0.0393921	0.08
217606	658343	1441.22	912.297	66.3671	66367.1	162.658	8043.7	7507.45	90089.4	0.0362688	0.08
174454	4627.1	20081.4	50.5337	386.62	386620	285.579	4520.74	4219.36	50632.3	0.0617345	0.08
221619	676214	1399.61	928.758	66.1401	66140.1	162.301	8065.73	7528.01	90336.1	0.0361618	0.08
179208	5038	19489.9	53.518	372.265	372265	287.272	4638.99	4329.73	51956.7	0.0605756	0.08
209830	212282	4940.96	565.917	89.0275	89027.5	203.039	7085.02	6612.68	79352.2	0.0414655	0.08
184259	376682	2702.8	674.687	73.9094	73909.4	175.831	7561.69	7057.58	84691	0.0387448	0.08
193252	52033.9	11515.1	318.42	155.224	155224	274.324	6198.53	5785.29	69423.5	0.0473367	0.08
219504	666895	1421.03	920.168	66.2567	66256.7	162.484	8054.31	7517.36	90208.3	0.0362172	0.08
196582	58457.7	10955.3	338.703	147.011	147011	269.571	6275.21	5856.86	70282.4	0.046784	0.08
192361	50277	11678.8	312.476	157.786	157786	275.64	6175.49	5763.79	69165.4	0.0475045	0.08
226508	696993	1353.89	947.947	65.8931	65893.1	161.917	8090.62	7551.25	90614.9	0.0360415	0.08
197496	551443	1750.19	815.641	68.1093	68109.3	165.52	7896.24	7369.83	88437.9	0.0369985	0.08
218752	166403	6034.02	525.974	97.1677	97167.7	216.431	6916.41	6455.32	77463.8	0.0424977	0.08
185783	447709	2214	728.179	70.8688	70868.8	170.333	7715.78	7201.4	86416.7	0.0379245	0.08
207852	611014	1563.56	869.018	67.0457	67045.7	163.75	7982.1	7449.96	89399.6	0.0365707	0.08
214544	644137	1475.97	899.251	66.5582	66558.2	162.962	8025.73	7490.68	89888.2	0.0363564	0.08
202610	582477	1647.67	843.254	67.5211	67521.1	164.533	7942.28	7412.8	88953.6	0.0367681	0.08
187452	39283.7	12815.3	270.35	177.977	177977	283.729	6005.61	5605.23	67262.8	0.0487667	0.08
206621	604548	1581.86	863.154	67.1486	67148.6	163.918	7973.28	7441.72	89300.7	0.0366144	0.08
219082	163669	6109.22	523.152	97.7509	97750.9	217.342	6905.6	6445.23	77342.7	0.0425652	0.08
197889	263601	4012	600.809	82.527	82527	191.575	7252.88	6769.36	81232.3	0.0404748	0.08
222126	678418	1394.63	930.791	66.1131	66113.1	162.259	8068.4	7530.51	90366.1	0.0361488	0.08
222190	678696	1394.01	931.047	66.1097	66109.7	162.253	8068.74	7530.82	90369.9	0.0361472	0.08
211796	91933.2	8777.55	419.623	121.238	121238	248.078	6554.86	6117.87	73414.5	0.0448422	0.08
199045	63211.9	10577	352.447	141.895	141895	266.156	6325.47	5903.77	70845.3	0.0464265	0.08
201690	577165	1664.34	838.494	67.6162	67616.2	164.692	7934.62	7405.64	88867.7	0.0368063	0.08
192274	50103.5	11695.3	311.879	158.048	158048	275.77	6173.16	5761.61	69139.3	0.0475215	0.08
193194	16179.1	15568.9	137.319	249.466	249466	293.64	5494.95	5128.62	61543.5	0.0528319	0.08
182749	5397.5	19048.6	56.1106	360.583	360583	288.503	4730.32	4414.97	52979.6	0.0596947	0.08
195968	13824.6	15848.5	119.545	258.487	258487	293.798	5435.01	5072.67	60872.1	0.0533363	0.08
199681	255365	4143.84	595.542	83.4293	83429.3	193.198	7227.17	6745.36	80944.3	0.0406242	0.08
209516	619550	1540.03	876.78	66.914	66914	163.535	7993.6	7460.69	89528.3	0.0365141	0.08
215826	184658	5563.38	543.382	93.5892	93589.2	210.694	6986.13	6520.39	78244.7	0.0420663	0.08
204281	591878	1618.98	851.707	67.3582	67358.2	164.263	7955.65	7425.27	89103.3	0.0367017	0.08
209334	618629	1542.54	875.942	66.928	66928	163.558	7992.37	7459.54	89514.5	0.0365201	0.08
215653	649343	1463.05	904.027	66.487	66487	162.849	8032.36	7496.87	89962.5	0.036324	0.08
192536	50625.3	11646	313.669	157.266	157266	275.379	6180.13	5768.12	69217.5	0.0474706	0.08
215087	188457	5471.77	546.724	92.9062	92906.2	209.571	7000.16	6533.48	78401.8	0.0419802	0.08
219600	158657	6250.62	517.816	98.8566	98856.6	219.05	6885.49	6426.45	77117.4	0.0426912	0.08
206244	602545	1587.61	861.34	67.181	67181	163.972	7970.52	7439.15	89269.8	0.036628	0.08
173574	4558.08	20191.2	50.0287	389.123	389123	285.262	4499.33	4199.38	50392.5	0.0619466	0.08
186544	36459.3	13138.4	257.841	184.6	184600	285.653	5953.53	5556.63	66679.5	0.0491625	0.08
201962	68996.2	10153.1	367.956	136.525	136525	262.155	6380.62	5955.25	71463	0.0460385	0.08
209473	85747	9108.53	406.979	124.659	124659	251.602	6513.26	6079.04	72948.5	0.0451238	0.08
210661	625303	1524.57	882.024	66.8277	66827.7	163.396	8001.24	7467.83	89613.9	0.0364765	0.08
213571	639513	1487.62	895.013	66.6226	66622.6	163.065	8019.79	7485.14	89821.7	0.0363855	0.08
194058	282871	3726.21	612.957	80.5928	80592.8	188.07	7311.31	6823.89	81886.7	0.0401384	0.08
211874	631293	1508.78	887.493	66.7399	66739.9	163.254	8009.12	7475.18	89702.1	0.0364378	0.08
179197	5037	19491.3	53.5107	372.299	372299	287.268	4638.72	4329.47	51953.7	0.0605782	0.08
215577	104160	8189.65	442.385	115.494	115494	241.634	6628.96	6187.03	74244.3	0.0443468	0.08
200191	253084	4181.44	594.07	83.6878	83687.8	193.661	7219.97	6738.64	80863.7	0.0406662	0.08
216551	108063	8017.74	449.099	113.886	113886	239.709	6650.77	6207.39	74488.7	0.0442024	0.08
198884	560264	1719.75	823.44	67.9337	67933.7	165.224	7909.65	7382.34	88588	0.0369312	0.08
220146	669748	1414.41	922.797	66.2206	66220.6	162.427	8057.83	7520.64	90247.6	0.0362001	0.08
232241	720145	1305.93	969.366	65.6367	65636.7	161.526	8117.54	7576.37	90916.5	0.0359121	0.08
210677	88863.5	8938.64	413.452	122.885	122885	249.803	6534.62	6098.98	73187.7	0.044979	0.08
193400	52322.9	11488.7	319.38	154.817	154817	274.107	6202.23	5788.75	69464.9	0.0473098	0.08
202150	579834	1655.92	840.884	67.5682	67568.2	164.612	7938.48	7409.25	88911	0.0367871	0.08
206738	79207.4	9487.95	392.653	128.767	128767	255.54	6465.44	6034.41	72412.9	0.0454507	0.08
204559	593410	1614.4	853.088	67.3323	67332.3	164.221	7957.81	7427.29	89127.4	0.036691	0.08
210071	87273.5	9024.49	410.176	123.776	123776	250.714	6523.83	6088.91	73066.9	0.0450521	0.08
204690	74682.1	9770.82	382.089	131.974	131974	258.4	6429.57	6000.93	72011.2	0.045698	0.08
205908	228685	4614.81	577.758	86.7062	86706.2	199.011	7140.71	6664.67	79976	0.0411327	0.08
202237	69555.4	10114.1	369.392	136.048	136048	261.778	6385.65	5959.94	71519.3	0.0460034	0.08
173405	4545.01	20212.3	49.933	389.6	389600	285.201	4495.23	4195.55	50346.6	0.0619873	0.08
189918	45229.9	12176.2	294.286	166.075	166075	279.417	6103.44	5696.54	68358.5	0.0480344	0.08
210000	621997	1533.42	879.009	66.8771	66877.1	163.476	7996.86	7463.73	89564.8	0.036498	0.08
189045	43279.3	12379.5	286.761	169.699	169699	280.858	6073.01	5668.14	68017.7	0.0482606	0.08
207687	610156	1565.96	868.239	67.0592	67059.2	163.772	7980.94	7448.88	89386.5	0.0365765	0.08
206502	226213	4662.08	576.028	87.0399	87039.9	199.595	7132.45	6656.95	79883.4	0.0411819	0.08
241493	755171	1238.51	1001.79	65.2817	65281.7	160.995	8156.88	7613.09	91357	0.0357245	0.08
210511	624557	1526.55	881.343	66.8388	66838.8	163.414	8000.26	7466.9	89602.9	0.0364813	0.08
201924	578530	1660.02	839.716	67.5915	67591.5	164.651	7936.6	7407.49	88889.9	0.0367965	0.08
202020	245084	4317.13	588.847	84.6251	84625.1	195.335	7194.43	6714.8	80577.6	0.0408156	0.08
206729	79188.1	9489.12	392.609	128.78	128780	255.552	6465.29	6034.27	72411.3	0.0454517	0.08
195213	536111	1805.82	802.195	68.4322	68432.2	166.069	7872.32	7347.5	88170	0.0371192	0.08
210599	624993	1525.39	881.741	66.8323	66832.3	163.403	8000.83	7467.44	89609.3	0.0364785	0.08
212820	635895	1496.86	891.702	66.6738	66673.8	163.147	8015.11	7480.77	89769.3	0.0364084	0.08
174590	4637.98	20064.4	50.6131	386.228	386228	285.628	4524.08	4222.47	50669.6	0.0617016	0.08
169038	4229.97	20760.2	47.6076	401.311	401311	283.617	4391.12	4098.38	49180.6	0.0630282	0.08
186342	455790	2169.07	734.643	70.5954	70595.4	169.846	7731.58	7216.14	86593.7	0.037842	0.08
196272	271408	3892.49	605.751	81.7146	81714.6	190.107	7276.85	6791.72	81500.7	0.0403363	0.08
191927	49408.5	11761.5	309.468	159.111	159111	276.292	6163.73	5752.81	69033.7	0.0475904	0.08
219908	668693	1416.85	921.824	66.2339	66233.9	162.448	8056.53	7519.43	90233.1	0.0362064	0.08
206905	606050	1577.57	864.515	67.1245	67124.5	163.879	7975.34	7443.65	89323.8	0.0366042	0.08
214675	644757	1474.42	899.82	66.5497	66549.7	162.948	8026.52	7491.42	89897.1	0.0363526	0.08
207576	609578	1567.59	867.714	67.0684	67068.4	163.787	7980.15	7448.14	89377.7	0.0365804	0.08
205535	598733	1598.68	857.893	67.2434	67243.4	164.074	7965.24	7434.22	89210.7	0.0366541	0.08
195031	277705	3799.83	609.714	81.0882	81088.2	188.971	7295.88	6809.49	81713.9	0.0402268	0.08
227892	702694	1341.8	953.219	65.8282	65828.2	161.817	8097.33	7557.5	90690.1	0.0360092	0.08
217633	174268	5824.76	533.767	95.5617	95561.7	213.887	6946.95	6483.82	77805.9	0.0423079	0.08
190014	495381	1973.03	767.254	69.4169	69416.9	167.77	7804.43	7284.13	87409.6	0.037465	0.08
190636	500872	1948.65	771.89	69.2721	69272.1	167.517	7813.97	7293.04	87516.5	0.0374161	0.08
204573	593486	1614.17	853.156	67.331	67331	164.218	7957.91	7427.38	89128.6	0.0366905	0.08
