"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
217574	659215	1437.1	912.702	70.3766	70376.6	178.276	8820.34	8232.31	98787.8	0.0377747	66000
206973	221971	4737.57	572.342	94.5301	94530.1	222.472	7898.47	7371.91	88462.9	0.0421828	66000
197744	262089	4029.62	599.205	88.8692	88869.2	212.753	8041.72	7505.61	90067.3	0.0414434	66000
213692	192291	5373.23	549.304	99.8959	99895.9	231.086	7780.56	7261.85	87142.3	0.0428073	66000
182116	5338.27	19110.2	55.6655	417.116	417116	290.187	4747.74	4431.22	53174.6	0.0645747	66000
217887	660635	1433.73	914.008	70.3549	70354.9	178.236	8821.88	8233.75	98805	0.0377679	66000
175158	4688.51	19981	50.9692	432.466	432466	287.202	4561.65	4257.54	51090.4	0.0662772	66000
239906	750178	1246.1	996.804	69.1663	69166.3	176.057	8911.82	8317.7	99812.4	0.0373799	66000
211930	632671	1503.03	888.344	70.8011	70801.1	179.064	8790.67	8204.63	98455.5	0.0379042	66000
214202	643582	1475.25	898.338	70.6218	70621.8	178.731	8803.06	8216.19	98594.3	0.03785	66000
203178	73222.5	9845.41	377.706	152.033	152033	283.871	7032.68	6563.83	78766	0.0471247	66000
212094	633467	1500.97	889.073	70.7877	70787.7	179.039	8791.59	8205.48	98465.8	0.0379002	66000
184338	365200	2796.7	666.077	79.656	79656	195.833	8340.7	7784.65	93415.8	0.0399667	66000
199215	563762	1705.44	826.105	72.1235	72123.5	181.538	8704.95	8124.62	97495.4	0.038283	66000
227112	700406	1344.77	950.721	69.7877	69787.7	177.191	8863.48	8272.58	99271	0.0375876	66000
202289	71360.2	9969.31	373.106	154.093	154093	285.018	7010.6	6543.22	78518.7	0.047262	66000
217183	657433	1441.35	911.062	70.4039	70403.9	178.327	8818.39	8230.5	98766	0.0377831	66000
193481	525439	1843.96	792.465	73.044	73044	183.275	8650.41	8073.71	96884.5	0.0385273	66000
194243	530970	1822.55	797.264	72.901	72901	183.004	8658.63	8081.39	96976.7	0.0384903	66000
216413	110996	7879.02	453.172	124.91	124910	262.919	7362.24	6871.43	82457.1	0.0451442	66000
244051	765207	1218.57	1010.71	68.9944	68994.4	175.745	8925.75	8330.7	99968.4	0.0373205	66000
251104	789720	1175.58	1033.38	68.7274	68727.4	175.263	8947.91	8351.38	100217	0.0372262	66000
211257	203579	5118.83	558.529	97.713	97713	227.655	7826.77	7304.98	87659.8	0.0425608	66000
196061	543550	1775.72	808.253	72.589	72589	182.415	8676.89	8098.43	97181.1	0.0384083	66000
188152	318723	3265.16	635.046	83.0686	83068.6	202.227	8217.41	7669.58	92035	0.040565	66000
184533	5613.78	18804.9	57.6457	411.009	411009	291.258	4816.46	4495.36	53944.3	0.0639555	66000
202846	72522.5	9891.58	375.99	152.795	152795	284.301	7024.47	6556.18	78674.1	0.0471756	66000
196101	59086.2	10879.6	339.754	170.98	170980	292.643	6840.36	6384.34	76612	0.0483398	66000
216050	652228	1453.92	906.276	70.4845	70484.5	178.476	8812.68	8225.17	98702	0.037808	66000
203446	588509	1626.75	848.246	71.6061	71606.1	180.567	8737.37	8154.88	97858.5	0.038139	66000
209144	212782	4923.13	565.607	96.0666	96066.6	225	7863.17	7338.96	88067.5	0.0423682	66000
190420	501171	1944.37	771.673	73.7184	73718.4	184.553	8612.72	8038.54	96462.5	0.0386977	66000
203306	73495.2	9827.54	378.371	151.74	151740	283.703	7035.84	6566.78	78801.4	0.0471051	66000
209811	622181	1530.71	878.764	70.9802	70980.2	179.397	8778.49	8193.25	98319	0.0379577	66000
206826	606835	1573.04	864.807	71.2553	71255.3	179.91	8760.14	8176.13	98113.6	0.0380383	66000
223035	683295	1381.79	934.904	70.023	70023	177.624	8845.95	8256.22	99074.6	0.0376634	66000
208943	617794	1542.58	874.767	71.0573	71057.3	179.541	8773.31	8188.42	98261	0.0379804	66000
180619	5182.67	19298.2	54.5456	420.678	420678	289.533	4706.35	4392.6	52711.2	0.0649502	66000
192153	51410.2	11546.7	315.552	185.673	185673	297.202	6704.4	6257.44	75089.3	0.049226	66000
176389	4791.41	19827	51.7174	429.958	429958	287.721	4593.51	4287.28	51447.4	0.0659831	66000
206642	605865	1575.8	863.928	71.2733	71273.3	179.944	8758.96	8175.03	98100.4	0.0380436	66000
187446	472482	2078.59	747.722	74.6288	74628.8	186.282	8564.55	7993.58	95923	0.0389174	66000
156096	3479.01	22420	41.8505	462.919	462919	279.537	4110.52	3836.48	46037.8	0.0705422	66000
217449	171075	5899.37	529.933	104.578	104578	238.093	7688.3	7175.75	86109	0.0433063	66000
217750	660015	1435.2	913.437	70.3644	70364.4	178.254	8821.21	8233.13	98797.5	0.0377709	66000
184514	5611.42	18807.4	57.6287	411.061	411061	291.249	4815.89	4494.83	53938	0.0639606	66000
194618	56224.4	11118.5	331.082	175.993	175993	294.385	6792.9	6340.04	76080.4	0.0486466	66000
193229	285062	3689.95	613.709	86.2548	86254.8	208.072	8116.54	7575.44	90905.2	0.0410656	66000
188247	20799.1	15018.3	169.939	298.292	298292	303.449	5811.55	5424.11	65089.4	0.0556252	66000
198037	11270	16213.9	99.7915	340.98	340980	300.278	5473.36	5108.47	61301.6	0.0583172	66000
192273	51647.5	11524.8	316.347	185.155	185155	297.067	6709.04	6261.77	75141.3	0.0491953	66000
204735	595634	1605.44	854.67	71.4667	71466.7	180.305	8746.34	8163.25	97959	0.0380993	66000
191750	50606.4	11621.6	312.832	187.463	187463	297.652	6688.44	6242.54	74910.5	0.0493315	66000
195568	272675	3867.68	605.916	87.6151	87615.1	210.521	8076.82	7538.36	90460.4	0.0412655	66000
190638	503035	1936.26	773.254	73.6637	73663.7	184.449	8615.71	8041.33	96496	0.0386842	66000
216832	655831	1445.2	909.589	70.4285	70428.5	178.372	8816.64	8228.87	98746.4	0.0377908	66000
207651	611152	1560.9	868.726	71.1763	71176.3	179.763	8765.37	8181.01	98172.1	0.0380153	66000
200139	569369	1686.93	831.097	72.0015	72001.5	181.309	8712.47	8131.64	97579.7	0.0382494	66000
234651	730392	1283.85	978.481	69.4031	69403.1	176.487	8893.04	8300.17	99602	0.0374604	66000
201839	70430.7	10032.4	370.769	155.163	155163	285.593	6999.26	6532.64	78391.7	0.0473326	66000
190032	47082.1	11962.1	300.425	195.987	195987	299.531	6613.96	6173.03	74076.4	0.0498281	66000
197804	554944	1735.38	818.289	72.3215	72321.5	181.911	8692.89	8113.36	97360.4	0.0383367	66000
218384	662881	1428.42	916.077	70.3209	70320.9	178.173	8824.31	8236.02	98832.3	0.0377574	66000
198857	64446	10460.7	355.021	162.801	162801	289.319	6920.62	6459.24	77510.9	0.0478273	66000
191307	508602	1912.45	777.992	73.5033	73503.3	184.145	8624.54	8049.57	96594.9	0.0386441	66000
218584	123970	7368.2	473.288	119.163	119163	256.797	7444.97	6948.64	83383.7	0.0446667	66000
223117	683645	1381.02	935.227	70.0181	70018.1	177.615	8846.31	8256.56	99078.7	0.0376619	66000
191472	50048	11674.3	310.919	188.739	188739	297.96	6677.13	6231.99	74783.9	0.0494064	66000
210422	625239	1522.54	881.554	70.9273	70927.3	179.298	8782.07	8196.6	98359.2	0.0379419	66000
193998	55023.7	11222.1	327.325	178.251	178251	295.103	6771.9	6320.44	75845.2	0.0487832	66000
160164	3692.51	21887.5	43.5249	457.528	457528	281.118	4201	3920.93	47051.2	0.0696729	66000
224493	689494	1368.17	940.631	69.9364	69936.4	177.464	8852.36	8262.2	99146.4	0.0376357	66000
191681	294072	3568.24	619.375	85.3327	85332.7	206.395	8144.54	7601.57	91218.8	0.0409256	66000
198695	560548	1716.23	823.251	72.1948	72194.8	181.672	8700.58	8120.54	97446.5	0.0383024	66000
206013	79442.4	9454.57	392.335	145.854	145854	280.099	7100.94	6627.55	79530.6	0.046704	66000
220773	673493	1403.83	925.856	70.1636	70163.6	177.883	8835.66	8246.62	98959.4	0.037708	66000
209680	621522	1532.48	878.163	70.9917	70991.7	179.418	8777.71	8192.53	98310.4	0.0379611	66000
190824	504601	1929.5	774.585	73.6181	73618.1	184.362	8618.21	8043.66	96524	0.0386728	66000
185962	36743.6	13077.8	258.543	228.584	228584	303.628	6346.39	5923.3	71079.6	0.0516696	66000
212301	634473	1498.37	889.992	70.771	70771	179.008	8792.74	8206.55	98478.7	0.0378952	66000
205886	601849	1587.3	860.289	71.3483	71348.3	180.084	8754.04	8170.44	98045.3	0.0380652	66000
198162	63083.2	10563.8	351.251	164.747	164747	290.168	6901.18	6441.1	77293.2	0.0479507	66000
205434	228434	4612.61	576.912	93.5085	93508.5	220.763	7922.71	7394.53	88734.4	0.0420562	66000
203958	591358	1618.16	850.812	71.5499	71549.9	180.461	8740.97	8158.24	97898.9	0.038123	66000
204036	75057.8	9726.51	382.136	150.103	150103	282.747	7053.65	6583.41	79000.9	0.0469949	66000
194275	55561.1	11175.5	329.016	177.228	177228	294.783	6781.38	6329.29	75951.4	0.0487214	66000
222340	680310	1388.44	932.148	70.0654	70065.4	177.702	8842.83	8253.31	99039.7	0.0376769	66000
230180	712854	1318.9	962.241	69.624	69624	176.891	8875.92	8284.19	99410.3	0.037534	66000
201965	70690.4	10014.7	371.425	154.861	154861	285.432	7002.45	6535.62	78427.5	0.0473127	66000
210601	626131	1520.17	882.368	70.912	70912	179.27	8783.11	8197.57	98370.8	0.0379374	66000
195692	7791.86	17242.1	73.4658	372.866	372866	296.813	5197.33	4850.84	58210.1	0.0606223	66000
201416	245535	4302.79	588.488	91.0179	91017.9	216.513	7984.64	7452.33	89428	0.0417355	66000
204665	595249	1606.58	854.322	71.4741	71474.1	180.319	8745.86	8162.8	97953.6	0.0381014	66000
201818	579256	1655.29	839.935	71.7933	71793.3	180.918	8725.48	8143.78	97725.4	0.0381916	66000
224916	691278	1364.3	942.28	69.9117	69911.7	177.419	8854.19	8263.91	99166.9	0.0376277	66000
183578	5500.92	18925.9	56.8348	413.479	413479	290.832	4788.99	4469.72	53636.7	0.0642024	66000
174578	4641.54	20053.6	50.6269	433.618	433618	286.959	4546.78	4243.67	50924	0.0664147	66000
218809	125939	7295.71	476.14	118.379	118379	255.91	7456.73	6959.61	83515.3	0.0445995	66000
190563	502393	1939.05	772.71	73.6825	73682.5	184.484	8614.69	8040.37	96484.5	0.0386888	66000
198035	556406	1730.34	819.582	72.2881	72288.1	181.848	8694.91	8115.25	97383	0.0383277	66000
221881	678324	1392.89	930.314	70.0938	70093.8	177.754	8840.75	8251.37	99016.4	0.0376859	66000
197901	555558	1733.26	818.831	72.3075	72307.5	181.884	8693.74	8114.16	97369.9	0.038333	66000
182152	5342.09	19105.8	55.693	417.029	417029	290.203	4748.73	4432.15	53185.7	0.0645658	66000
179463	5069.21	19442.9	53.7276	423.324	423324	289.033	4674.95	4363.29	52359.5	0.0652362	66000
209214	619171	1538.83	876.021	71.0329	71032.9	179.495	8774.94	8189.94	98279.3	0.0379732	66000
206561	223702	4703.66	573.578	94.2519	94251.9	222.008	7905.01	7378.01	88536.1	0.0421486	66000
184957	5665.75	18750.9	58.0191	409.888	409888	291.449	4828.79	4506.87	54082.5	0.0638449	66000
192153	51409.9	11546.8	315.551	185.674	185674	297.202	6704.39	6257.43	75089.2	0.049226	66000
188544	43810.1	12296.2	288.135	204.991	204991	301.097	6537.66	6101.81	73221.8	0.050344	66000
176813	4827.85	19774.1	51.9818	429.076	429076	287.901	4604.58	4297.6	51571.3	0.0658812	66000
198601	258105	4093.09	596.656	89.3646	89364.6	213.628	8028.23	7493.02	89916.2	0.0415121	66000
178524	4980.91	19560.2	53.09	425.41	425410	288.63	4649.78	4339.8	52077.5	0.0654663	66000
191443	49990.2	11679.7	310.72	188.873	188873	297.992	6675.95	6230.89	74770.7	0.0494143	66000
197327	61458.2	10689.8	346.659	167.182	167182	291.178	6877.17	6418.69	77024.3	0.0481038	66000
206471	224083	4696.24	573.849	94.1911	94191.1	221.907	7906.44	7379.35	88552.2	0.042141	66000
185414	446220	2219.04	726.493	75.5918	75591.8	188.114	8516.58	7948.81	95385.7	0.0391383	66000
181228	5244.76	19221.8	54.9927	419.247	419247	289.799	4723.1	4408.22	52898.7	0.064798	66000
226884	699467	1346.75	949.852	69.8003	69800.3	177.214	8862.53	8271.7	99260.3	0.0375917	66000
201409	576882	1662.78	837.808	71.8425	71842.5	181.01	8722.39	8140.89	97690.7	0.0382054	66000
215402	649220	1461.27	903.513	70.5318	70531.8	178.564	8809.35	8222.06	98664.8	0.0378225	66000
238169	743732	1258.2	990.836	69.2421	69242.1	176.194	8905.76	8312.04	99744.5	0.0374059	66000
195846	13616.1	15857.4	117.811	328.755	328755	301.36	5572.87	5201.34	62416.1	0.0575098	66000
227972	703932	1337.35	953.983	69.7408	69740.8	177.105	8867.03	8275.89	99310.7	0.0375723	66000
198812	257134	4108.76	596.033	89.4873	89487.3	213.843	8024.92	7489.93	89879.2	0.041529	66000
186997	467381	2104.46	743.543	74.8053	74805.3	186.618	8555.54	7985.17	95822	0.0389588	66000
198126	556982	1728.36	820.092	72.2751	72275.1	181.823	8695.7	8115.99	97391.9	0.0383242	66000
204223	75462.5	9700.7	383.1	149.69	149690	282.501	7058.18	6587.64	79051.6	0.0469669	66000
192345	51790.6	11511.6	316.826	184.844	184844	296.986	6711.83	6264.37	75172.5	0.049177	66000
187921	42334.7	12452.7	282.323	209.431	209431	301.732	6500.8	6067.42	72809	0.0505958	66000
187987	42495.1	12435.5	282.964	208.936	208936	301.666	6504.89	6071.23	72854.7	0.0505678	66000
184642	5627	18791	57.7407	410.723	410723	291.307	4819.61	4498.3	53979.6	0.0639272	66000
189667	494534	1973.83	766.068	73.9173	73917.3	184.93	8601.94	8028.48	96341.8	0.0387467	66000
200949	574188	1671.36	835.398	71.899	71899	181.116	8718.85	8137.59	97651.1	0.0382211	66000
201154	69031.3	10129.1	367.198	156.828	156828	286.461	6981.78	6516.32	78195.9	0.047442	66000
187809	42060	12482.2	281.221	210.285	210285	301.845	6493.76	6060.85	72730.2	0.0506441	66000
211893	632490	1503.5	888.179	70.8041	70804.1	179.069	8790.46	8204.43	98453.2	0.0379051	66000
176817	4828.24	19773.5	51.9847	429.067	429067	287.903	4604.7	4297.72	51572.6	0.0658801	66000
187971	42456.4	12439.6	282.809	209.055	209055	301.682	6503.9	6070.31	72843.7	0.0505746	66000
186854	465696	2113.15	742.168	74.8647	74864.7	186.731	8552.53	7982.36	95788.3	0.0389726	66000
214483	644912	1471.93	899.558	70.6004	70600.4	178.691	8804.55	8217.58	98611	0.0378435	66000
189647	19153.4	15210.2	158.615	305.407	305407	303.043	5756.68	5372.9	64474.8	0.0560519	66000
180384	5159.17	19327.6	54.3762	421.223	421223	289.432	4699.93	4386.61	52639.3	0.0650085	66000
152872	3321.85	22847.7	40.5905	466.847	466847	278.305	4040.8	3771.41	45256.9	0.0712162	66000
205544	600015	1592.61	858.629	71.3829	71382.9	180.149	8751.78	8168.33	98020	0.0380752	66000
187983	478240	2050.16	752.469	74.4351	74435.1	185.914	8574.56	8002.92	96035	0.0388716	66000
204131	233918	4510.04	580.698	92.6774	92677.4	219.358	7942.91	7413.38	88960.6	0.0419511	66000
226021	695895	1354.36	946.549	69.8486	69848.6	177.303	8858.91	8268.31	99219.8	0.0376074	66000
185667	25621.9	14433.1	200.636	276.432	276432	304.334	5978.38	5579.82	66957.8	0.0543517	66000
207705	218889	4798.76	570.116	95.0342	95034.2	223.306	7886.74	7360.96	88331.5	0.0422442	66000
211292	629547	1511.17	885.488	70.8537	70853.7	179.161	8787.07	8201.27	98415.2	0.03792	66000
219023	157275	6280.56	515.563	108.129	108129	243.081	7623.63	7115.39	85384.6	0.0436615	66000
210952	91868.5	8764.12	418.654	135.984	135984	272.926	7217.48	6736.31	80835.7	0.0459986	66000
203988	591528	1617.65	850.965	71.5465	71546.5	180.455	8741.19	8158.44	97901.3	0.038122	66000
218583	161959	6147.35	520.617	106.872	106872	241.347	7646.06	7136.32	85635.8	0.0435378	66000
188316	481660	2033.64	755.303	74.3228	74322.8	185.7	8580.42	8008.39	96100.7	0.0388448	66000
184350	364921	2799.16	665.883	79.6737	79673.7	195.867	8340.01	7784.01	93408.1	0.03997	66000
196970	265772	3972.18	601.548	88.4227	88422.7	211.962	8054.06	7517.12	90205.4	0.0413807	66000
249358	783771	1185.81	1027.88	68.7908	68790.8	175.377	8942.59	8346.42	100157	0.0372488	66000
188512	43734.9	12304.1	287.843	205.211	205211	301.131	6535.82	6100.1	73201.2	0.0503565	66000
200651	248883	4245.49	590.686	90.5636	90563.6	215.725	7996.41	7463.32	89559.8	0.041675	66000
198383	63515.3	10530.9	352.454	164.121	164121	289.899	6907.41	6446.92	77363	0.0479111	66000
188914	487532	2005.91	760.194	74.1345	74134.5	185.342	8590.34	8017.65	96211.8	0.0387996	66000
190291	302938	3454.34	624.972	84.4766	84476.6	204.827	8171.37	7626.61	91519.3	0.0407922	66000
208480	615429	1549.06	872.614	71.0993	71099.3	179.619	8770.49	8185.79	98229.5	0.0379928	66000
207368	609676	1565.03	867.385	71.2032	71203.2	179.813	8763.59	8179.35	98152.2	0.0380232	66000
192832	520587	1863.18	788.273	73.1726	73172.6	183.518	8643.08	8066.87	96802.5	0.0385604	66000
202932	72703.9	9879.57	376.436	152.596	152596	284.189	7026.61	6558.17	78698	0.0471624	66000
193564	283204	3715.83	612.542	86.4518	86451.8	208.428	8110.67	7569.96	90839.5	0.041095	66000
208067	84302.9	9171.38	403.056	141.656	141656	277.232	7149.28	6672.66	80071.9	0.0464095	66000
164710	3954.71	21301.1	45.5337	450.867	450867	282.919	4305.56	4018.52	48222.2	0.0686765	66000
194772	276751	3807.83	608.484	87.1551	87155.1	209.696	8090.05	7550.71	90608.5	0.0411987	66000
218207	662084	1430.3	915.342	70.333	70333	178.196	8823.45	8235.22	98822.6	0.0377611	66000
195990	543073	1777.45	807.835	72.6005	72600.5	182.437	8676.21	8097.79	97173.5	0.0384114	66000
187258	470385	2089.15	746.001	74.7008	74700.8	186.419	8560.86	7990.14	95881.7	0.0389343	66000
192749	287773	3652.68	615.413	85.9716	85971.6	207.558	8125.04	7583.37	91000.5	0.041023	66000
180269	5147.82	19341.9	54.2945	421.487	421487	289.382	4696.82	4383.7	52604.4	0.0650369	66000
216838	175140	5793.3	533.879	103.615	103615	236.691	7706.59	7192.82	86313.8	0.0432066	66000
201898	579717	1653.85	840.347	71.7838	71783.8	180.9	8726.08	8144.34	97732.1	0.038189	66000
191182	507577	1916.79	777.118	73.5325	73532.5	184.2	8622.93	8048.07	96576.8	0.0386514	66000
219644	139878	6814.62	494.983	113.364	113364	249.921	7535.13	7032.79	84393.5	0.044155	66000
201768	70285.3	10042.4	370.401	155.333	155333	285.683	6997.47	6530.97	78371.6	0.0473438	66000
188678	44117.3	12264.1	289.323	204.097	204097	300.959	6545.14	6108.79	73305.5	0.0502931	66000
205277	77781	9555.68	388.532	147.407	147407	281.096	7083.47	6611.24	79334.8	0.0468112	66000
191191	507653	1916.47	777.182	73.5304	73530.4	184.196	8623.05	8048.18	96578.1	0.0386509	66000
211376	629955	1510.1	885.861	70.8468	70846.8	179.149	8787.54	8201.71	98420.5	0.0379179	66000
184207	5574.6	18846.3	57.3642	411.861	411861	291.112	4807.03	4486.56	53838.7	0.0640402	66000
168766	4214.45	20784.7	47.4831	444.281	444281	284.557	4402.19	4108.71	49304.6	0.0677639	66000
199993	568490	1689.81	830.313	72.0204	72020.4	181.344	8711.3	8130.54	97566.5	0.0382547	66000
213353	99166.4	8404.58	432.589	131.295	131295	268.961	7276.7	6791.59	81499.1	0.0456462	66000
189528	493271	1979.53	765.005	73.9559	73955.9	185.003	8599.87	8026.54	96318.5	0.0387561	66000
192125	291406	3603.62	617.697	85.6	85600	206.882	8136.33	7593.91	91126.9	0.0409666	66000
185253	33565.7	13454	243.602	241.135	241135	304.272	6248.23	5831.68	69980.2	0.0523679	66000
205924	79240.4	9466.74	391.877	146.039	146039	280.22	7098.85	6625.59	79507.1	0.0467169	66000
187366	471591	2083.06	746.99	74.6593	74659.3	186.34	8562.99	7992.12	95905.4	0.0389246	66000
197554	61900.1	10655.2	347.918	166.507	166507	290.904	6883.79	6424.87	77098.5	0.0480615	66000
194115	55250.1	11202.4	328.039	177.818	177818	294.968	6775.91	6324.18	75890.2	0.0487571	66000
223758	686382	1374.98	937.755	69.9797	69979.7	177.544	8849.15	8259.21	99110.5	0.0376496	66000
201826	243758	4333.64	587.314	91.2632	91263.2	216.937	7978.35	7446.46	89357.5	0.0417679	66000
215294	648716	1462.51	903.05	70.5398	70539.8	178.578	8808.79	8221.54	98658.5	0.037825	66000
201454	69643.3	10086.6	368.768	156.092	156092	286.081	6989.49	6523.52	78282.2	0.0473937	66000
208856	86274.4	9061.53	407.243	140.085	140085	276.091	7167.82	6689.96	80279.5	0.0462973	66000
179705	5092.52	19412.6	53.8958	422.777	422777	289.138	4681.49	4369.39	52432.7	0.0651766	66000
203566	74046.6	9791.63	379.708	151.154	151154	283.365	7042.19	6572.71	78872.5	0.0470658	66000
208097	217234	4832.04	568.907	95.3094	95309.4	223.76	7880.4	7355.04	88260.5	0.0422775	66000
198546	559621	1719.37	822.429	72.2155	72215.5	181.711	8699.32	8119.36	97432.4	0.038308	66000
160697	3721.84	21818.3	43.7521	456.784	456784	281.327	4213.05	3932.18	47186.2	0.0695576	66000
206169	603359	1582.96	861.656	71.3199	71319.9	180.031	8755.9	8172.17	98066.1	0.0380571	66000
198037	556419	1730.3	819.594	72.2878	72287.8	181.847	8694.93	8115.26	97383.2	0.0383276	66000
174716	4652.67	20036.2	50.7081	433.345	433345	287.017	4550.32	4246.97	50963.6	0.0663819	66000
172792	4502.28	20277.3	49.6085	437.062	437062	286.214	4501.53	4201.43	50417.1	0.0668348	66000
219098	128933	7187.8	480.383	117.227	117227	254.582	7474.25	6975.96	83711.6	0.0444996	66000
178566	4984.83	19554.9	53.1183	425.317	425317	288.648	4650.91	4340.85	52090.2	0.065456	66000
218971	665512	1422.25	918.499	70.2814	70281.4	178.1	8827.15	8238.67	98864	0.037745	66000
152405	3299.85	22910.1	40.412	467.393	467393	278.128	4030.83	3762.1	45145.2	0.0713128	66000
191669	294147	3567.25	619.422	85.3253	85325.3	206.381	8144.76	7601.78	91221.4	0.0409245	66000
196538	267865	3940.07	602.875	88.1739	88173.9	211.519	8061.01	7523.61	90283.3	0.0413455	66000
193801	527778	1834.85	794.492	72.983	72983	183.16	8653.9	8076.97	96923.7	0.0385116	66000
199548	65809.3	10359.6	358.721	160.937	160937	288.468	6939.46	6476.83	77721.9	0.0477081	66000
212728	636540	1493.06	891.885	70.7367	70736.7	178.944	8795.1	8208.76	98505.1	0.0378848	66000
182242	5351.82	19094.4	55.763	416.809	416809	290.242	4751.25	4434.5	53214	0.064543	66000
211607	631089	1507.14	886.897	70.8277	70827.7	179.113	8788.85	8202.93	98435.1	0.0379122	66000
193987	280907	3748.2	611.098	86.6988	86698.8	208.875	8103.37	7563.15	90757.8	0.0411316	66000
188355	43370.5	12342.4	286.422	206.288	206288	301.292	6526.84	6091.72	73100.6	0.0504177	66000
177130	4855.47	19734.5	52.1821	428.41	428410	288.035	4612.88	4305.36	51664.3	0.0658048	66000
186467	38415.2	12885.7	265.965	222.463	222463	303.155	6395.04	5968.71	71624.5	0.051328	66000
184699	433615	2293.39	716.569	76.1057	76105.7	189.093	8492.12	7925.98	95111.7	0.0392518	66000
208283	614417	1551.84	871.693	71.1174	71117.4	179.653	8769.28	8184.67	98216	0.0379981	66000
222670	681728	1385.27	933.457	70.0452	70045.2	177.665	8844.31	8254.69	99056.3	0.0376705	66000
218711	160708	6182.54	519.285	107.202	107202	241.806	7640.11	7130.77	85569.3	0.0435705	66000
210636	206325	5059.37	560.679	97.2099	97209.9	226.85	7837.74	7315.23	87782.7	0.0425026	66000
197554	262984	4015.56	599.775	88.7597	88759.7	212.56	8044.73	7508.42	90101	0.0414281	66000
210150	623881	1526.15	880.315	70.9507	70950.7	179.342	8780.48	8195.12	98341.4	0.0379489	66000
212658	636200	1493.94	891.573	70.7423	70742.3	178.954	8794.71	8208.4	98500.7	0.0378865	66000
204043	234293	4503.13	580.954	92.6216	92621.6	219.264	7944.28	7414.66	88976	0.041944	66000
210951	627861	1515.6	883.948	70.8824	70882.4	179.215	8785.12	8199.44	98393.3	0.0379286	66000
201625	578136	1658.82	838.932	71.8165	71816.5	180.961	8724.02	8142.42	97709	0.0381981	66000
213773	191893	5382.52	548.966	99.9764	99976.4	231.211	7778.89	7260.3	87123.6	0.0428162	66000
216122	652561	1453.11	906.582	70.4793	70479.3	178.466	8813.05	8225.51	98706.1	0.0378064	66000
185617	35400.2	13235.2	252.365	233.748	233748	303.942	6305.78	5885.39	70624.7	0.051957	66000
199480	65674.4	10369.5	358.358	161.118	161118	288.552	6937.62	6475.11	77701.4	0.0477197	66000
205700	600856	1590.17	859.39	71.367	71367	180.119	8752.82	8169.3	98031.6	0.0380706	66000
224431	689231	1368.75	940.388	69.94	69940	177.471	8852.09	8261.95	99143.4	0.0376368	66000
217809	660281	1434.56	913.683	70.3603	70360.3	178.246	8821.5	8233.4	98800.7	0.0377696	66000
209684	621541	1532.43	878.181	70.9914	70991.4	179.418	8777.73	8192.55	98310.6	0.037961	66000
197119	12420.8	16023.7	108.643	334.522	334522	300.866	5526.26	5157.85	61894.1	0.0578863	66000
182651	5396.46	19042.9	56.0839	415.804	415804	290.422	4762.72	4445.21	53342.5	0.0644392	66000
182630	5394.19	19045.5	56.0677	415.855	415855	290.413	4762.15	4444.67	53336	0.0644445	66000
169372	4255.7	20708	47.7897	443.24	443240	284.804	4416.92	4122.46	49469.5	0.0676256	66000
212208	634023	1499.53	889.581	70.7785	70778.5	179.022	8792.22	8206.07	98472.9	0.0378974	66000
210269	624477	1524.57	880.859	70.9404	70940.4	179.323	8781.18	8195.77	98349.2	0.0379458	66000
201110	68941.4	10135.4	366.967	156.938	156938	286.517	6980.64	6515.26	78183.1	0.0474491	66000
225675	694455	1357.44	945.217	69.8682	69868.2	177.339	8857.44	8266.94	99203.3	0.0376137	66000
187620	323240	3214.06	637.963	82.6913	82691.3	201.526	8230.19	7681.51	92178.1	0.0405023	66000
183436	5484.6	18943.9	56.7175	413.839	413839	290.769	4784.94	4465.94	53591.3	0.0642388	66000
230267	713202	1318.19	962.563	69.6195	69619.5	176.883	8876.27	8284.51	99414.2	0.0375325	66000
208693	616518	1546.07	873.605	71.0799	71079.9	179.583	8771.79	8187	98244.1	0.0379871	66000
194691	56365.8	11106.4	331.52	175.733	175733	294.3	6795.33	6342.3	76107.6	0.0486308	66000
211509	93462.3	8683	421.786	134.901	134901	272.044	7230.91	6748.85	80986.2	0.0459183	66000
217313	172016	5874.58	530.857	104.352	104352	237.766	7692.56	7179.73	86156.7	0.043283	66000
239217	747631	1250.86	994.446	69.1961	69196.1	176.111	8909.43	8315.47	99785.7	0.0373901	66000
185559	448450	2206.39	728.267	75.5046	75504.6	187.948	8520.81	7952.76	95433.1	0.0391188	66000
214303	644059	1474.05	898.776	70.6141	70614.1	178.716	8803.6	8216.69	98600.3	0.0378477	66000
228051	704256	1336.67	954.283	69.7365	69736.5	177.097	8867.35	8276.2	99314.4	0.0375709	66000
196517	546587	1764.78	810.92	72.5164	72516.4	182.278	8681.2	8102.45	97229.4	0.038389	66000
215209	648317	1463.49	902.683	70.5461	70546.1	178.59	8808.35	8221.13	98653.5	0.0378269	66000
196565	546905	1763.64	811.2	72.5088	72508.8	182.264	8681.65	8102.87	97234.5	0.038387	66000
170785	4354.59	20529.8	48.5218	440.752	440752	285.384	4451.55	4154.78	49857.4	0.0673011	66000
