"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
206600	605088	1579.07	863.417	69.3931	69393.1	172.571	8396.89	7837.1	94045.2	0.037457	0.12
201519	68851.2	10153.6	367.201	144.94	144940	273.182	6648.84	6205.59	74467	0.0466406	0.12
198651	559599	1720.63	822.614	70.2518	70251.8	174.078	8332.67	7777.16	93325.9	0.0377358	0.12
196694	268219	3937.68	603.419	85.067	85067	201.055	7663.91	7152.98	85835.8	0.0408846	0.12
200300	66404.7	10328.4	360.78	147.434	147434	274.773	6621.63	6180.18	74162.2	0.0468131	0.12
193337	523527	1852.79	791.025	71.0663	71066.3	175.527	8276.43	7724.67	92696	0.0379831	0.12
201087	67980.3	10215.1	364.939	145.809	145809	273.746	6639.3	6196.68	74360.2	0.0467009	0.12
203179	586414	1634.24	846.558	69.7259	69725.9	173.152	8371.34	7813.25	93759	0.0375675	0.12
209315	86297.3	9069.96	407.752	130.989	130989	262.552	6812.8	6358.61	76303.3	0.0456227	0.12
224063	687243	1373.96	938.727	68.1777	68177.7	170.486	8498.41	7931.85	95182.2	0.0370244	0.12
206553	604843	1579.77	863.194	69.3973	69397.3	172.579	8396.56	7836.79	94041.5	0.0374585	0.12
208285	83733.7	9213.6	402.294	132.705	132705	264.031	6791.41	6338.65	76063.8	0.0457535	0.12
237559	741065	1264.04	988.532	67.5423	67542.3	169.425	8557.57	7987.07	95844.8	0.0367767	0.12
213797	99181.8	8412.27	433.067	123.571	123571	255.538	6910.12	6449.45	77393.4	0.0450353	0.12
202632	71132.2	9996.29	373.003	142.759	142759	271.719	6673.11	6228.24	74738.8	0.0464877	0.12
208060	612726	1557.56	870.348	69.264	69264	172.347	8407.04	7846.57	94158.9	0.0374133	0.12
203417	72770.5	9886.52	377.067	141.271	141271	270.682	6689.93	6243.94	74927.2	0.0463821	0.12
183076	5438.13	18999.5	56.3944	380.421	380421	289.505	4754.88	4437.89	53254.7	0.0612226	0.12
241836	756868	1234.48	1003.16	67.3735	67373.5	169.147	8574.12	8002.51	96030.1	0.036708	0.12
194022	528566	1833.09	795.388	70.9441	70944.1	175.309	8284.6	7732.3	92787.6	0.0379469	0.12
208917	617128	1545.43	874.351	69.1913	69191.3	172.221	8412.82	7851.96	94223.6	0.0373885	0.12
173216	4532.27	20230.9	49.8348	407.335	407335	285.667	4499.81	4199.83	50397.9	0.0635965	0.12
221182	674840	1401.66	927.277	68.3397	68339.7	170.76	8484.05	7918.45	95021.4	0.037085	0.12
198198	556749	1730.36	820.09	70.3113	70311.3	174.183	8328.41	7773.18	93278.2	0.0377544	0.12
194260	280605	3755.35	611.221	83.7682	83768.2	198.73	7704.66	7191.02	86292.2	0.0406792	0.12
197315	551092	1750.02	815.094	70.4319	70431.9	174.397	8319.87	7765.21	93182.5	0.0377918	0.12
208695	84741.4	9156.57	404.458	132.019	132019	263.446	6799.91	6346.58	76159	0.0457014	0.12
224192	687794	1372.76	939.236	68.1707	68170.7	170.474	8499.04	7932.44	95189.2	0.0370217	0.12
202475	70806.5	10018.4	372.184	143.062	143062	271.927	6669.71	6225.06	74700.7	0.0465091	0.12
204435	593411	1613.12	852.859	69.5982	69598.2	172.929	8381.04	7822.3	93867.7	0.0375255	0.12
191145	506313	1923.54	776.259	71.507	71507	176.317	8247.66	7697.82	92373.8	0.0381108	0.12
206269	603334	1584.09	861.827	69.4233	69423.3	172.624	8394.54	7834.9	94018.8	0.0374672	0.12
183736	5513.17	18916.5	56.9341	378.378	378378	289.763	4772.98	4454.78	53457.3	0.0610578	0.12
195293	56673.2	11093.9	332.917	159.332	159332	281.264	6498.68	6065.44	72785.2	0.0476047	0.12
165995	4032.77	21142	46.1279	423.528	423528	282.888	4326.75	4038.3	48459.6	0.0652586	0.12
197229	550535	1751.98	814.603	70.4439	70443.9	174.418	8319.02	7764.42	93173	0.0377955	0.12
209230	618723	1541.08	875.803	69.1653	69165.3	172.176	8414.9	7853.91	94246.9	0.0373796	0.12
192797	51829.4	11522.4	317.388	166.783	166783	284.524	6426.58	5998.14	71977.7	0.0480788	0.12
177416	4877.4	19706.6	52.349	396.63	396630	287.298	4605.4	4298.37	51580.5	0.0626026	0.12
189469	491636	1988.4	763.855	71.9137	71913.7	177.05	8222.04	7673.91	92086.9	0.0382252	0.12
199339	255831	4133.1	595.52	86.4751	86475.1	203.551	7621.87	7113.75	85365	0.0410984	0.12
214747	645670	1471	900.439	68.7482	68748.2	171.457	8449.03	7885.76	94629.2	0.0372336	0.12
178769	4999.94	19538	53.236	392.953	392953	287.824	4640.32	4330.96	51971.5	0.0622774	0.12
172686	4491.99	20297.3	49.5394	408.614	408614	285.462	4486.77	4187.65	50251.8	0.0637204	0.12
218397	662480	1430.29	915.888	68.5078	68507.8	171.046	8469.44	7904.81	94857.7	0.0371469	0.12
164919	3966.19	21279.3	45.6251	425.727	425727	282.477	4301.78	4014.99	48179.9	0.0655017	0.12
183817	5522.56	18906.2	57.0016	378.124	378124	289.795	4775.21	4456.86	53482.4	0.0610375	0.12
219898	669188	1414.62	922.067	68.4157	68415.7	170.889	8477.41	7912.25	94947	0.0371131	0.12
219121	160228	6201.18	519.16	102.595	102595	229.666	7246.27	6763.19	81158.3	0.0430995	0.12
197145	60239.5	10799.5	343.599	154.556	154556	278.863	6546.77	6110.32	73323.8	0.0472926	0.12
224123	687500	1373.4	938.965	68.1744	68174.4	170.481	8498.7	7932.12	95185.5	0.0370232	0.12
211264	628900	1513.87	885.085	69.0028	69002.8	171.895	8428.01	7866.14	94393.7	0.0373234	0.12
212184	94137.9	8657.95	423.552	126.263	126263	258.202	6873.84	6415.58	76987	0.0452529	0.12
217183	656969	1443.4	910.817	68.5851	68585.1	171.178	8462.82	7898.63	94783.6	0.037175	0.12
176773	4821.23	19786.8	51.9416	398.338	398338	287.047	4588.96	4283.03	51396.3	0.0627564	0.12
194963	535265	1807.55	801.214	70.7861	70786.1	175.027	8295.31	7742.29	92907.4	0.0378997	0.12
193665	53526.1	11368.4	322.972	164.033	164033	283.385	6452.8	6022.62	72271.4	0.0479055	0.12
210116	88373.8	8956.98	412.064	129.665	129665	261.374	6829.57	6374.27	76491.2	0.0455206	0.12
190447	500392	1949.18	771.234	71.6675	71667.5	176.606	8237.45	7688.29	92259.4	0.0381563	0.12
178402	4966.05	19583.7	52.9909	393.963	393963	287.681	4630.79	4322.07	51864.9	0.062366	0.12
219206	666109	1421.77	919.229	68.4577	68457.7	170.961	8473.76	7908.85	94906.2	0.0371285	0.12
206956	606967	1573.72	865.12	69.361	69361	172.515	8399.4	7839.44	94073.3	0.0374462	0.12
183583	5495.6	18935.7	56.8077	378.853	378853	289.704	4768.78	4450.86	53410.3	0.061096	0.12
199584	254725	4151.22	594.807	86.6065	86606.5	203.783	7618.06	7110.18	85322.2	0.041118	0.12
198189	62260.2	10640	349.399	152.077	152077	277.512	6572.38	6134.22	73610.6	0.0471277	0.12
199513	255045	4145.96	595.014	86.5683	86568.3	203.716	7619.16	7111.22	85334.6	0.0411123	0.12
162853	3843.19	21544.2	44.6891	429.803	429803	281.691	4254.41	3970.78	47649.4	0.0659651	0.12
186684	333881	3101.06	645.195	79.2218	79221.8	190.457	7865.74	7341.36	88096.3	0.039885	0.12
208747	616263	1547.8	873.563	69.2055	69205.5	172.245	8411.69	7850.91	94210.9	0.0373934	0.12
199496	64814.8	10445.6	356.492	149.15	149150	275.817	6603.22	6163.01	73956.1	0.0469302	0.12
200601	250195	4226.57	591.871	87.1545	87154.5	204.746	7602.31	7095.49	85145.9	0.0411986	0.12
200169	252109	4194.5	593.115	86.921	86921	204.336	7608.99	7101.72	85220.7	0.0411644	0.12
196609	546468	1766.43	811.023	70.5327	70532.7	174.576	8312.79	7758.61	93103.3	0.0378228	0.12
204593	233093	4528.74	580.472	89.3788	89378.8	208.607	7541.27	7038.52	84462.2	0.0415141	0.12
205156	597352	1601.47	856.416	69.5279	69527.9	172.806	8386.44	7827.34	93928.1	0.0375021	0.12
194584	278886	3779.91	610.14	83.9424	83942.4	199.043	7699.08	7185.81	86229.7	0.0407072	0.12
199795	253776	4166.83	594.195	86.7198	86719.8	203.982	7614.77	7107.12	85285.5	0.0411348	0.12
206638	79838	9441.27	393.696	135.502	135502	266.334	6757.34	6306.86	75682.3	0.045963	0.12
176321	4782.57	19843.1	51.6609	399.522	399522	286.872	4577.47	4272.31	51267.7	0.062864	0.12
221545	676422	1398.07	928.737	68.3186	68318.6	170.724	8485.9	7920.17	95042.1	0.0370772	0.12
205588	77464.4	9585.94	388.266	137.331	137331	267.77	6735.57	6286.53	75438.4	0.0460977	0.12
170094	4303.92	20622.8	48.1528	414.656	414656	284.461	4423.78	4128.86	49546.3	0.0643218	0.12
192162	292420	3592.84	618.641	82.6225	82622.5	196.663	7742.35	7226.2	86714.4	0.0404908	0.12
199556	64933.4	10436.7	356.816	149.019	149019	275.739	6604.62	6164.31	73971.7	0.0469214	0.12
202698	71268.8	9987.03	373.345	142.632	142632	271.633	6674.53	6229.56	74754.8	0.0464787	0.12
213371	97791.6	8478.6	430.492	124.289	124289	256.262	6900.33	6440.31	77283.7	0.0450939	0.12
200874	573109	1675.97	834.635	69.9793	69979.3	173.597	8352.46	7795.63	93547.6	0.0376494	0.12
181574	5275.91	19187.8	55.2269	384.943	384943	288.918	4714.28	4400	52800	0.0615942	0.12
218641	121220	7478.37	469.644	114.078	114078	244.986	7048.74	6578.82	78945.9	0.0442198	0.12
193374	523803	1851.7	791.264	71.0595	71059.5	175.515	8276.88	7725.09	92701.1	0.0379811	0.12
225380	692797	1361.88	943.859	68.1072	68107.2	170.367	8504.74	7937.76	95253.1	0.0369977	0.12
201861	578889	1657.58	839.805	69.8675	69867.5	173.401	8360.74	7803.35	93640.2	0.0376135	0.12
192905	52040.9	11502.9	318.093	166.431	166431	284.382	6429.91	6001.25	72015	0.0480567	0.12
187863	41214.1	12589.1	278.154	188.35	188350	291.277	6233.59	5818.02	69816.3	0.0493836	0.12
220718	672807	1406.3	925.403	68.3668	68366.8	170.806	8481.67	7916.23	94994.7	0.0370951	0.12
222423	680230	1389.5	932.251	68.2685	68268.5	170.64	8490.33	7924.31	95091.7	0.0370585	0.12
206550	79637.1	9453.33	393.242	135.653	135653	266.455	6755.53	6305.16	75662	0.0459742	0.12
196392	58789	10917.2	339.325	156.434	156434	279.838	6527.68	6092.5	73110	0.0474162	0.12
187219	39509.5	12777.5	271.026	192.666	192666	292.245	6197.19	5784.05	69408.6	0.0496357	0.12
196231	543946	1775.52	808.808	70.5886	70588.6	174.675	8308.9	7754.97	93059.7	0.0378399	0.12
201863	69552	10104.7	369.001	144.256	144256	272.731	6656.41	6212.65	74551.8	0.0465928	0.12
228689	706439	1332.96	956.476	67.9393	67939.3	170.085	8520.06	7952.05	95424.7	0.0369334	0.12
212755	636174	1494.99	891.736	68.8905	68890.5	171.701	8437.21	7874.73	94496.8	0.037284	0.12
198243	62365.8	10631.8	349.697	151.951	151951	277.441	6573.69	6135.44	73625.3	0.0471193	0.12
189037	44012.1	12290.1	289.306	181.828	181828	289.596	6289.85	5870.53	70446.3	0.0489977	0.12
192017	513381	1893.83	782.295	71.3215	71321.5	175.984	8259.64	7708.99	92507.9	0.0380575	0.12
175848	4742.73	19902.2	51.3711	400.749	400749	286.688	4565.5	4261.13	51133.6	0.0629764	0.12
242775	760265	1228.27	1006.3	67.3381	67338.1	169.089	8577.63	8005.79	96069.5	0.0366934	0.12
214330	643702	1475.91	898.634	68.7773	68777.3	171.507	8446.6	7883.49	94601.9	0.037244	0.12
182756	5402.58	19039.7	56.1386	381.4	381400	289.38	4746.16	4429.75	53157	0.0613023	0.12
175317	4698.79	19968.4	51.0513	402.109	402109	286.482	4552.12	4248.65	50983.8	0.0631022	0.12
192335	50916.6	11607	314.315	168.33	168330	285.133	6412	5984.54	71814.4	0.0481755	0.12
196325	544578	1773.23	809.363	70.5746	70574.6	174.65	8309.88	7755.89	93070.6	0.0378356	0.12
184493	5602.43	18820.8	57.5759	375.988	375988	290.06	4793.95	4474.35	53692.2	0.0608674	0.12
186982	465739	2114.46	742.435	72.7113	72711.3	178.496	8174.18	7629.23	91550.8	0.0384406	0.12
211298	629067	1513.43	885.237	69.0002	69000.2	171.89	8428.22	7866.34	94396.1	0.0373225	0.12
228968	707569	1330.61	957.522	67.9257	67925.7	170.062	8521.31	7953.22	95438.7	0.0369281	0.12
198504	558678	1723.76	821.798	70.2709	70270.9	174.112	8331.3	7775.88	93310.5	0.0377418	0.12
185482	32862.3	13553.5	240.419	212.219	212219	295.448	6039.04	5636.43	67637.2	0.0507533	0.12
194695	278302	3788.3	609.774	84.0019	84001.9	199.15	7697.18	7184.03	86208.4	0.0407167	0.12
187238	468740	2099.03	744.884	72.6132	72613.2	178.317	8179.91	7634.58	91615	0.0384147	0.12
187768	40972	12615.5	277.158	188.946	188946	291.417	6228.53	5813.29	69759.5	0.0494186	0.12
191457	296710	3536.45	621.341	82.2275	82227.5	195.947	7755.76	7238.71	86864.5	0.0404242	0.12
182623	5387.97	19056.4	56.0335	381.804	381804	289.328	4742.55	4426.38	53116.6	0.0613353	0.12
240334	751381	1244.62	998.083	67.4313	67431.3	169.242	8568.41	7997.18	95966.2	0.0367316	0.12
186005	341453	3023.04	650.206	78.6914	78691.4	189.482	7886.81	7361.02	88332.3	0.0397832	0.12
178463	4971.6	19576.2	53.0311	393.797	393797	287.705	4632.36	4323.53	51882.4	0.0623514	0.12
186279	36586.5	13111.1	258.153	200.717	200717	293.78	6130.84	5722.12	68665.5	0.0501001	0.12
177073	4847.28	19749.4	52.1306	397.544	397544	287.164	4596.62	4290.18	51482.1	0.0626847	0.12
197505	60935.4	10744	345.616	153.685	153685	278.397	6555.72	6118.67	73424	0.0472349	0.12
189749	308025	3394.12	628.498	81.2364	81236.4	194.144	7790.4	7271.04	87252.5	0.0402529	0.12
191871	294169	3569.69	619.741	82.4602	82460.2	196.369	7747.84	7231.31	86775.8	0.0404635	0.12
210316	624193	1526.33	880.788	69.0772	69077.2	172.023	8421.98	7860.51	94326.2	0.0373492	0.12
192896	52023.9	11504.5	318.036	166.459	166459	284.394	6429.64	6001	72012	0.0480585	0.12
206051	602170	1587.45	860.773	69.4435	69443.5	172.659	8392.97	7833.44	94001.2	0.037474	0.12
172691	4492.35	20296.7	49.542	408.603	408603	285.464	4486.89	4187.76	50253.1	0.0637193	0.12
205270	597968	1599.66	856.973	69.517	69517	172.787	8387.28	7828.12	93937.5	0.0374985	0.12
201982	69794.2	10087.9	369.62	144.022	144022	272.575	6659	6215.07	74580.8	0.0465765	0.12
203548	237494	4448.22	583.462	88.7819	88781.9	207.578	7557.23	7053.41	84640.9	0.0414312	0.12
178313	4957.88	19594.9	52.9319	394.207	394207	287.647	4628.48	4319.91	51839	0.0623875	0.12
208208	217967	4820.98	569.791	91.5722	91572.2	212.334	7485.04	6986.03	83832.4	0.0418084	0.12
214106	100223	8363.27	434.972	123.045	123045	255.001	6917.36	6456.2	77474.4	0.0449921	0.12
211328	91671.7	8783.37	418.721	127.672	127672	259.542	6855.29	6398.27	76779.3	0.0453647	0.12
212376	634338	1499.71	890.056	68.9185	68918.5	171.75	8434.9	7872.57	94470.9	0.0372939	0.12
196564	546168	1767.51	810.76	70.5393	70539.3	174.588	8312.33	7758.18	93098.1	0.0378248	0.12
200796	67395.9	10256.8	363.407	146.403	146403	274.126	6632.81	6190.62	74287.4	0.0467421	0.12
182055	5326.57	19127.7	55.5916	383.516	383516	289.106	4727.19	4412.04	52944.5	0.0614759	0.12
163857	3902.21	21415.3	45.1393	427.846	427846	282.072	4277.34	3992.18	47906.2	0.0657404	0.12
210478	89337.9	8905.5	414.034	129.069	129069	260.834	6837.21	6381.39	76576.7	0.0454742	0.12
211796	202528	5145.83	558.054	94.0627	94062.7	216.461	7425.29	6930.27	83163.2	0.0421252	0.12
202642	583372	1643.59	843.825	69.7826	69782.6	173.252	8367.08	7809.27	93711.2	0.0375859	0.12
203433	72803.4	9884.34	377.147	141.242	141242	270.661	6690.26	6244.25	74931	0.04638	0.12
206169	602801	1585.63	861.345	69.4325	69432.5	172.64	8393.82	7834.23	94010.8	0.0374703	0.12
206342	79160.8	9482.07	392.162	136.014	136014	266.741	6751.22	6301.13	75613.6	0.0460008	0.12
202405	70661.9	10028.3	371.82	143.198	143198	272.019	6668.19	6223.64	74683.7	0.0465186	0.12
228000	703632	1338.82	953.879	67.9733	67973.3	170.142	8516.93	7949.14	95389.6	0.0369465	0.12
184955	5658.55	18762.4	57.9795	374.508	374508	290.241	4806.83	4486.37	53836.5	0.0607507	0.12
189050	487682	2006.65	760.544	72.0287	72028.7	177.258	8214.96	7667.29	92007.5	0.0382569	0.12
202057	69947.3	10077.3	370.01	143.875	143875	272.477	6660.63	6216.59	74599.1	0.0465662	0.12
181619	5280.63	19182.2	55.2608	384.81	384810	288.936	4715.49	4401.13	52813.5	0.0615831	0.12
206684	605537	1577.79	863.823	69.3854	69385.4	172.558	8397.49	7837.66	94051.9	0.0374544	0.12
193060	52344.9	11475.1	319.102	165.93	165930	284.179	6434.66	6005.69	72068.2	0.0480253	0.12
179564	5074.95	19438.8	53.7779	390.738	390738	288.134	4661.05	4350.31	52203.8	0.0620851	0.12
203364	72659.3	9893.88	376.793	141.37	141370	270.752	6688.81	6242.88	74914.6	0.0463892	0.12
181763	5295.69	19164.2	55.3693	384.385	384385	288.992	4719.34	4404.72	52856.7	0.0615478	0.12
210583	207851	5030.62	562.214	93.1728	93172.8	215	7446.17	6949.76	83397.1	0.042014	0.12
202076	580129	1653.68	840.916	69.8438	69843.8	173.359	8362.5	7805	93660	0.0376058	0.12
199593	65006	10431.3	357.013	148.939	148939	275.691	6605.47	6165.1	73981.2	0.0469159	0.12
203171	586372	1634.36	846.521	69.7267	69726.7	173.154	8371.28	7813.2	93758.4	0.0375677	0.12
223001	682714	1383.96	934.544	68.2361	68236.1	170.585	8493.2	7926.99	95123.8	0.0370464	0.12
203626	588925	1626.59	848.818	69.6797	69679.7	173.071	8374.84	7816.52	93798.2	0.0375523	0.12
207800	219678	4786.67	571.035	91.3124	91312.4	211.897	7491.51	6992.07	83904.9	0.0417744	0.12
201749	578236	1659.64	839.22	69.88	69880	173.423	8359.81	7802.49	93629.8	0.0376175	0.12
210450	89262.7	8909.5	413.881	129.115	129115	260.876	6836.61	6380.84	76570.1	0.0454778	0.12
207236	81226.7	9358.76	396.804	134.477	134477	265.505	6769.72	6318.4	75820.8	0.0458867	0.12
230068	711999	1321.48	961.621	67.8728	67872.8	169.974	8526.21	7957.8	95493.5	0.0369076	0.12
201356	575949	1666.88	837.173	69.924	69924	173.5	8356.54	7799.44	93593.3	0.0376317	0.12
201789	69400.6	10115.2	368.614	144.402	144402	272.828	6654.78	6211.13	74533.6	0.0466031	0.12
196809	547786	1761.72	812.182	70.5038	70503.8	174.524	8314.82	7760.5	93126	0.0378139	0.12
201558	68931	10148	367.406	144.861	144861	273.131	6649.71	6206.4	74476.7	0.0466351	0.12
207659	82225.8	9300.33	399.01	133.759	133759	264.915	6778.46	6326.56	75918.7	0.0458329	0.12
196584	546299	1767.04	810.875	70.5364	70536.4	174.582	8312.53	7758.37	93100.4	0.037824	0.12
219530	667550	1418.42	920.558	68.438	68438	170.927	8475.47	7910.44	94925.3	0.0371213	0.12
199805	253731	4167.59	594.165	86.7253	86725.3	203.992	7614.62	7106.97	85283.7	0.0411356	0.12
166227	4047.35	21112.5	46.2377	423.048	423048	282.976	4332.16	4043.35	48520.2	0.065206	0.12
202289	70424.5	10044.5	371.221	143.421	143421	272.171	6665.69	6221.31	74655.7	0.0465343	0.12
222879	682189	1385.13	934.06	68.2429	68242.9	170.596	8492.6	7926.42	95117.1	0.0370489	0.12
200081	568370	1691.36	830.408	70.073	70073	173.762	8345.59	7789.22	93470.6	0.0376793	0.12
198536	259499	4073.83	597.873	86.0463	86046.3	202.794	7634.45	7125.49	85505.9	0.0410342	0.12
200668	67138.7	10275.3	362.729	146.668	146668	274.293	6629.93	6187.93	74255.2	0.0467604	0.12
205692	600244	1593.02	859.031	69.477	69477	172.717	8390.37	7831.01	93972.1	0.0374852	0.12
229198	708500	1328.68	958.383	67.9145	67914.5	170.044	8522.34	7954.19	95450.2	0.0369238	0.12
201493	246295	4292.97	589.32	87.6396	87639.6	205.594	7588.62	7082.71	84992.6	0.041269	0.12
227027	699639	1347.24	950.186	68.0221	68022.1	170.224	8512.46	7944.97	95339.6	0.0369652	0.12
226141	695974	1355.05	946.796	68.0675	68067.5	170.3	8508.34	7941.11	95293.4	0.0369826	0.12
196206	7949.26	17175.5	74.6579	328.834	328834	294.832	5175.77	4830.71	57968.6	0.0575149	0.12
191242	507115	1920.12	776.943	71.4856	71485.6	176.279	8249.03	7699.1	92389.2	0.0381047	0.12
181954	5315.85	19140.3	55.5145	383.817	383817	289.067	4724.47	4409.51	52914.1	0.0615008	0.12
210571	89587.5	8892.28	414.541	128.917	128917	260.695	6839.17	6383.22	76598.7	0.0454624	0.12
206132	78685.2	9510.94	391.077	136.378	136378	267.029	6746.87	6297.08	75565	0.0460277	0.12
212397	634440	1499.45	890.149	68.917	68917	171.747	8435.03	7872.69	94472.3	0.0372934	0.12
191706	510896	1904.16	780.169	71.386	71386	176.1	8255.45	7705.09	92461.1	0.0380761	0.12
187837	41147.3	12596.4	277.88	188.514	188514	291.316	6232.2	5816.72	69800.6	0.0493932	0.12
198598	259213	4078.4	597.691	86.0792	86079.2	202.852	7633.48	7124.58	85495	0.0410392	0.12
168917	4222.98	20771.3	47.5518	417.288	417288	284.008	4395.59	4102.55	49230.6	0.0645926	0.12
216795	655190	1447.68	909.181	68.6103	68610.3	171.221	8460.67	7896.62	94759.5	0.0371841	0.12
218137	661305	1433.07	914.806	68.5241	68524.1	171.074	8468.03	7903.5	94842	0.0371528	0.12
203411	72757.2	9887.4	377.034	141.283	141283	270.69	6689.8	6243.81	74925.7	0.046383	0.12
208523	84317.4	9180.48	403.55	132.306	132306	263.692	6796.35	6343.26	76119.1	0.0457232	0.12
193690	526143	1842.51	793.288	71.0025	71002.5	175.413	8280.69	7728.64	92743.7	0.0379642	0.12
210843	90327.8	8853.28	416.036	128.469	128469	260.283	6844.94	6388.61	76663.4	0.0454273	0.12
201672	577792	1661.04	838.823	69.8885	69888.5	173.438	8359.17	7801.9	93622.8	0.0376202	0.12
187415	326729	3177.88	640.518	79.7465	79746.5	191.42	7845.43	7322.4	87868.8	0.0399836	0.12
209403	619599	1538.7	876.6	69.151	69151	172.151	8416.04	7854.97	94259.6	0.0373747	0.12
203357	238303	4433.64	584.007	88.6741	88674.1	207.392	7560.14	7056.13	84673.6	0.0414161	0.12
248077	779002	1194.82	1023.63	67.1485	67148.5	168.78	8596.76	8023.64	96283.7	0.0366143	0.12
187468	40187.6	12702	273.894	190.916	190916	291.866	6211.87	5797.75	69573	0.0495338	0.12
198902	63650.1	10533.3	353.29	150.457	150457	276.588	6589.36	6150.07	73800.9	0.0470188	0.12
207874	82740.2	9270.55	400.136	133.396	133396	264.612	6782.91	6330.72	75968.6	0.0458056	0.12
207917	611988	1559.62	869.677	69.2763	69276.3	172.368	8406.07	7845.66	94148	0.0374175	0.12
207616	610427	1563.98	868.259	69.3025	69302.5	172.414	8404	7843.74	94124.9	0.0374264	0.12
193206	52631.6	11449	320.048	165.462	165462	283.986	6439.12	6009.84	72118.1	0.0479958	0.12
236999	738957	1268.07	986.58	67.5653	67565.3	169.463	8555.34	7984.98	95819.8	0.0367859	0.12
206386	603953	1582.32	862.388	69.4126	69412.6	172.605	8395.37	7835.68	94028.1	0.0374636	0.12
180850	5201.5	19278.4	54.6908	387.065	387065	288.636	4694.96	4381.96	52583.5	0.061772	0.12
213600	640231	1484.65	895.452	68.8291	68829.1	171.596	8442.29	7879.47	94553.6	0.0372624	0.12
204103	235152	4490.84	581.876	89.0974	89097.4	208.123	7548.75	7045.5	84546	0.0414752	0.12
202148	580542	1652.39	841.287	69.836	69836	173.345	8363.08	7805.54	93666.5	0.0376033	0.12
216585	109829	7935.69	451.679	118.591	118591	250.232	6980.59	6515.22	78182.7	0.0446177	0.12
208234	613627	1555.06	871.166	69.249	69249	172.321	8408.23	7847.68	94172.2	0.0374082	0.12
200778	572540	1677.8	834.127	69.9904	69990.4	173.617	8351.64	7794.86	93538.4	0.037653	0.12
181498	5267.95	19197.4	55.1695	385.169	385169	288.889	4712.24	4398.09	52777	0.061613	0.12
215290	648219	1464.69	902.777	68.7108	68710.8	171.393	8452.17	7888.69	94664.3	0.0372203	0.12
216934	655831	1446.14	909.77	68.6012	68601.2	171.205	8461.44	7897.35	94768.2	0.0371808	0.12
193639	283972	3707.93	613.335	83.4328	83432.8	198.126	7715.52	7201.15	86413.8	0.0406247	0.12
183114	5442.41	18994.7	56.4252	380.304	380304	289.52	4755.93	4438.87	53266.4	0.0612131	0.12
213511	194671	5322.37	551.667	95.4409	95440.9	218.695	7393.88	6900.95	82811.4	0.0422934	0.12
199609	65038	10429	357.1	148.904	148904	275.67	6605.84	6165.45	73985.4	0.0469135	0.12
199491	255142	4144.37	595.076	86.5568	86556.8	203.695	7619.5	7111.53	85338.4	0.0411106	0.12
202163	70166.2	10062.3	370.566	143.666	143666	272.336	6662.96	6218.76	74625.1	0.0465515	0.12
201564	68943.9	10147.1	367.44	144.849	144849	273.122	6649.85	6206.53	74478.3	0.0466342	0.12
207621	82136	9305.56	398.813	133.823	133823	264.968	6777.68	6325.83	75910	0.0458377	0.12
194483	531875	1820.38	798.262	70.8654	70865.4	175.168	8289.91	7737.25	92847	0.0379235	0.12
199908	567325	1694.8	829.477	70.094	70094	173.799	8344.07	7787.8	93453.6	0.037686	0.12
206716	80018.2	9430.48	394.102	135.367	135367	266.226	6758.97	6308.37	75700.4	0.045953	0.12
204398	593204	1613.74	852.673	69.602	69602	172.935	8380.76	7822.04	93864.5	0.0375267	0.12
187610	40564.2	12660.4	275.468	189.964	189964	291.652	6219.91	5805.25	69663	0.0494781	0.12
190487	500739	1947.65	771.528	71.6579	71657.9	176.589	8238.05	7688.85	92266.2	0.0381536	0.12
195650	540013	1789.88	805.362	70.6771	70677.1	174.833	8302.78	7749.26	92991.1	0.0378668	0.12
208574	216426	4852.14	568.662	91.8087	91808.7	212.731	7479.18	6980.57	83766.9	0.0418393	0.12
204787	232278	4543.87	579.913	89.4913	89491.3	208.8	7538.29	7035.74	84428.9	0.0415296	0.12
162564	3826.46	21581.4	44.561	430.358	430358	281.582	4247.84	3964.65	47575.9	0.0660295	0.12
204744	595105	1608.09	854.388	69.5679	69567.9	172.876	8383.37	7824.47	93893.7	0.0375154	0.12
187607	324980	3197.15	639.381	79.8784	79878.4	191.662	7840.4	7317.71	87812.5	0.040008	0.12
189987	496347	1967.1	767.817	71.7799	71779.9	176.809	8230.38	7681.69	92180.2	0.0381879	0.12
189447	19618.9	15167.5	161.986	261.538	261538	297.926	5669.71	5291.73	63500.7	0.0535076	0.12
214086	100154	8366.47	434.848	123.079	123079	255.036	6916.89	6455.76	77469.1	0.044995	0.12
228334	704994	1335.97	955.139	67.9567	67956.7	170.115	8518.45	7950.55	95406.6	0.0369401	0.12
196582	59153.8	10887.3	340.409	155.953	155953	279.592	6532.54	6097.04	73164.4	0.0473847	0.12
173428	4548.55	20204.4	49.9541	406.819	406819	285.749	4505.04	4204.71	50456.5	0.0635469	0.12
201937	69701.7	10094.3	369.384	144.111	144111	272.635	6658.01	6214.14	74569.7	0.0465827	0.12
197004	59967.3	10821.4	342.804	154.902	154902	279.046	6543.23	6107.02	73284.2	0.0473155	0.12
