"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
226851	698530	1350.38	949.32	66.377	66377	163.815	8188.88	7642.95	91715.5	0.0362734	0.09
178372	4961.25	19592.2	52.9609	379.835	379835	287.169	4621.22	4313.13	51757.6	0.0611752	0.09
198418	11079.9	16263.3	98.418	278.652	278652	294.621	5359.63	5002.33	60027.9	0.0544788	0.09
192758	518385	1874.52	786.78	69.3883	69388.3	168.855	7942.29	7412.8	88953.6	0.0374554	0.09
167328	4117.01	20975.2	46.7633	409.534	409534	283.105	4353.08	4062.87	48754.4	0.0638101	0.09
192285	50295.9	11674.2	312.456	160.41	160410	278.065	6231.32	5815.9	69790.8	0.0476742	0.09
219806	668363	1417.37	921.471	66.747	66747	164.405	8153.09	7609.55	91314.6	0.0364409	0.09
183473	5479.55	18955.6	56.6988	363.495	363495	289.004	4753.94	4437.01	53244.1	0.0599096	0.09
205712	229241	4603.47	578.067	87.4018	87401.8	201.392	7233.24	6751.02	81012.3	0.0412346	0.09
193203	52106.8	11505.6	318.577	157.671	157671	276.739	6256.22	5839.14	70069.7	0.047497	0.09
193686	15715.8	15619.4	133.842	257.208	257208	294.774	5504.63	5137.66	61651.9	0.0532646	0.09
194667	279338	3775.64	610.666	81.6263	81626.3	191.1	7394.79	6901.81	82821.7	0.040321	0.09
215314	103507	8217.46	441.146	117.085	117085	244.678	6700.31	6253.62	75043.5	0.0444871	0.09
193813	53295.6	11397.7	322.491	155.962	155962	275.87	6271.99	5853.85	70246.2	0.0473852	0.09
205007	596024	1606.35	855.393	67.8164	67816.4	166.164	8059.49	7522.19	90266.3	0.0368856	0.09
210507	624675	1525.96	881.399	67.3573	67357.3	165.4	8098.06	7558.19	90698.2	0.0367013	0.09
206047	227846	4629.97	577.095	87.5913	87591.3	201.722	7228.48	6746.58	80959	0.041262	0.09
213707	640297	1485.37	895.681	67.1277	67127.7	165.023	8118.22	7577	90924.1	0.0366055	0.09
207801	81887.2	9326.48	398.558	128.623	128623	256.594	6555.22	6118.21	73418.5	0.0454394	0.09
185990	343346	3005.88	651.694	76.4884	76488.4	181.699	7575.93	7070.86	84850.4	0.0393345	0.09
187565	22378.9	14849.8	180.663	233.015	233015	293.951	5670.5	5292.47	63509.6	0.0519162	0.09
200946	67134.5	10283.1	363.005	140.112	140112	266.055	6427.96	5999.43	71993.2	0.0462992	0.09
220839	672928	1406.85	925.678	66.6886	66688.6	164.311	8158.61	7614.71	91376.5	0.036415	0.09
211874	631434	1508.14	887.571	67.2563	67256.3	165.233	8106.85	7566.39	90796.7	0.0366595	0.09
218982	664689	1425.94	918.087	66.7947	66794.7	164.482	8148.62	7605.38	91264.5	0.036462	0.09
191592	6672.02	17900.6	65.3032	332.709	332709	291.809	4985.34	4652.98	55835.8	0.0577671	0.09
212700	199460	5216.74	555.856	91.8657	91865.7	209.018	7128.12	6652.91	79834.9	0.0418467	0.09
215016	646493	1469.83	901.361	67.0403	67040.3	164.88	8126.06	7584.32	91011.9	0.0365684	0.09
199959	567050	1696.74	829.413	68.3398	68339.8	167.048	8018.12	7483.58	89803	0.037085	0.09
211502	629609	1512.91	885.903	67.2833	67283.3	165.278	8104.49	7564.19	90770.2	0.0366707	0.09
212149	632776	1504.65	888.797	67.2365	67236.5	165.201	8108.58	7568.01	90816.1	0.0366512	0.09
199783	254654	4154.78	595.007	84.2382	84238.2	195.804	7317.43	6829.6	81955.3	0.0407545	0.09
206452	603804	1583.7	862.427	67.6865	67686.5	165.946	8070.18	7532.17	90386	0.0368344	0.09
199728	565647	1701.38	828.165	68.3668	68366.8	167.094	8016.05	7481.65	89779.8	0.0370951	0.09
215969	650945	1458.86	905.448	66.9787	66978.7	164.78	8131.65	7589.54	91074.4	0.036542	0.09
183613	5495.55	18938	56.8139	363.018	363018	289.054	4757.69	4440.51	53286.1	0.0598742	0.09
213254	196923	5273.92	553.788	92.2909	92290.9	209.726	7118.8	6644.21	79730.5	0.0419016	0.09
198042	555139	1736.98	818.848	68.5749	68574.9	167.449	8000.35	7466.99	89603.9	0.0371713	0.09
204244	73921.1	9817.95	380.163	134.319	134319	261.561	6490.34	6057.65	72691.8	0.0458749	0.09
196437	58348.6	10961.7	338.286	149.393	149393	272.205	6334.35	5912.06	70944.7	0.0469468	0.09
187483	327447	3171.95	641.215	77.5781	77578.1	183.702	7533.52	7031.29	84375.4	0.0395619	0.09
196649	546082	1768.91	810.868	68.7625	68762.5	167.771	7986.5	7454.07	89448.8	0.0372387	0.09
197944	554516	1739.13	818.298	68.5876	68587.6	167.471	7999.4	7466.11	89593.3	0.0371759	0.09
177515	4884.3	19698.7	52.4035	382.401	382401	286.857	4599.56	4292.92	51515.1	0.0613841	0.09
203382	587024	1633.37	847.284	67.9721	67972.1	166.425	8046.91	7510.45	90125.4	0.0369461	0.09
195225	536406	1804.38	802.396	68.9718	68971.8	168.132	7971.39	7439.96	89279.5	0.0373126	0.09
192648	51015.6	11606.6	314.912	159.301	159301	277.538	6241.35	5825.26	69903.1	0.0476027	0.09
208481	614414	1553.82	872.054	67.5157	67515.7	165.662	8084.49	7545.52	90546.3	0.0367659	0.09
227200	699968	1347.33	950.65	66.3602	66360.2	163.789	8190.55	7644.51	91734.1	0.0362656	0.09
192267	514562	1890.13	783.497	69.4814	69481.4	169.017	7935.95	7406.89	88882.6	0.0374866	0.09
202123	579850	1655.57	840.845	68.1005	68100.5	166.642	8036.71	7500.93	90011.2	0.0369952	0.09
216783	654705	1449.71	908.903	66.9275	66927.5	164.697	8136.33	7593.91	91126.9	0.0365199	0.09
218371	661938	1432.41	915.555	66.8308	66830.8	164.54	8145.25	7602.24	91226.8	0.0364778	0.09
207372	608657	1569.9	866.826	67.6075	67607.5	165.814	8076.76	7538.31	90459.7	0.0368029	0.09
202400	70073.1	10075.9	370.62	137.48	137480	264.08	6455.89	6025.5	72306	0.0461086	0.09
196338	544005	1776.4	809.044	68.8066	68806.6	167.847	7983.29	7451.07	89412.8	0.0372544	0.09
203538	72430	9916.21	376.52	135.508	135508	262.528	6477.26	6045.44	72545.3	0.0459634	0.09
228336	704621	1337.53	954.954	66.3065	66306.5	163.704	8195.92	7649.52	91794.3	0.0362406	0.09
196116	271917	3884.18	605.997	82.3685	82368.5	192.444	7371.98	6880.52	82566.2	0.040448	0.09
215125	647005	1468.56	901.831	67.0332	67033.2	164.868	8126.71	7584.93	91019.1	0.0365654	0.09
189101	43594.8	12343.1	287.92	172.2	172200	282.919	6128.65	5720.07	68640.8	0.048415	0.09
181734	5289.81	19173.3	55.3328	369.278	369278	288.383	4707.91	4394.05	52728.6	0.0603455	0.09
206287	602925	1586.23	861.632	67.701	67701	165.97	8068.98	7531.05	90372.6	0.0368401	0.09
213562	639600	1487.13	895.043	67.1377	67137.7	165.039	8117.33	7576.18	90914.1	0.0366097	0.09
207629	221259	4757.96	572.429	88.5104	88510.4	203.316	7205.79	6725.4	80704.8	0.0413931	0.09
192814	51342.4	11576.1	316.017	158.807	158807	277.299	6245.85	5829.46	69953.5	0.0475707	0.09
193456	52601.8	11460.4	320.216	156.951	156951	276.377	6262.84	5845.32	70143.8	0.04745	0.09
179267	5044.38	19480.8	53.5622	377.102	377102	287.493	4644.02	4334.42	52013	0.0609558	0.09
196434	544648	1774.08	809.608	68.7929	68792.9	167.823	7984.28	7452	89424	0.0372495	0.09
179438	5060.6	19459.5	53.6794	376.573	376573	287.555	4648.4	4338.51	52062.1	0.0609138	0.09
193170	521519	1861.92	789.48	69.3132	69313.2	168.724	7947.44	7417.61	89011.4	0.03743	0.09
170050	4299.9	20631.4	48.1259	402.857	402857	284.111	4417.1	4122.63	49471.5	0.0631718	0.09
169707	4276.06	20674.7	47.9491	403.722	403722	283.984	4408.95	4115.02	49380.2	0.0632527	0.09
207916	611496	1561.93	869.403	67.562	67562	165.739	8080.58	7541.88	90502.5	0.0367846	0.09
180984	5212.46	19266.9	54.7753	371.703	371703	288.114	4688.32	4375.77	52509.2	0.060532	0.09
197226	266493	3966.41	602.57	82.9337	82933.7	193.464	7355.07	6864.73	82376.8	0.0405427	0.09
193347	522853	1856.61	790.631	69.2816	69281.6	168.669	7949.62	7419.65	89035.8	0.0374193	0.09
186149	35228.5	13279.7	252.062	191.585	191585	288.477	5972.4	5574.24	66890.9	0.0495727	0.09
183493	5481.85	18953.1	56.7153	363.426	363426	289.011	4754.48	4437.51	53250.1	0.0599045	0.09
207104	80254.8	9422.87	394.927	129.708	129708	257.585	6542.56	6106.38	73276.6	0.0455239	0.09
188309	41723.7	12543	280.463	176.036	176036	284.234	6096.63	5690.19	68282.2	0.0486492	0.09
184066	5547.92	18881.2	57.1908	361.47	361470	289.214	4769.83	4451.84	53422.1	0.0597598	0.09
215239	103231	8229.97	440.659	117.206	117206	244.817	6698.67	6252.09	75025.1	0.0444977	0.09
213096	637366	1492.82	892.997	67.1698	67169.8	165.091	8114.48	7573.51	90882.2	0.0366233	0.09
198906	560584	1718.34	823.669	68.4659	68465.9	167.263	8008.53	7474.63	89695.6	0.0371315	0.09
198538	558280	1726.18	821.627	68.5117	68511.7	167.341	8005.08	7471.41	89656.9	0.0371483	0.09
198836	560147	1719.82	823.281	68.4745	68474.5	167.277	8007.88	7474.02	89688.2	0.0371347	0.09
198159	555888	1734.39	819.51	68.5598	68559.8	167.423	8001.48	7468.05	89616.5	0.0371658	0.09
193401	52492.6	11470.4	319.856	157.109	157109	276.457	6261.39	5843.96	70127.5	0.0474603	0.09
214971	188683	5465.46	546.838	93.7271	93727.1	212.096	7088.08	6615.54	79386.5	0.0420835	0.09
176843	4825.56	19782.4	51.9773	384.381	384381	286.611	4582.68	4277.16	51326	0.0615475	0.09
201736	246060	4299.5	589.413	85.2497	85249.7	197.605	7289.49	6803.52	81642.3	0.0409128	0.09
191961	512134	1900.18	781.417	69.5415	69541.5	169.122	7931.89	7403.1	88837.2	0.0375067	0.09
200474	251576	4205.82	593.016	84.594	84594	196.439	7307.49	6820.32	81843.8	0.0408107	0.09
189188	20099.2	15119.2	165.392	241.243	241243	294.374	5613.59	5239.36	62872.3	0.0523739	0.09
187694	22166.5	14875.2	179.275	233.78	233780	293.998	5665.18	5287.51	63450.1	0.0519588	0.09
184644	5616.72	18808.2	57.6857	359.463	359463	289.418	4785.47	4466.44	53597.3	0.0596128	0.09
175671	4726.43	19928.3	51.2566	387.766	387766	286.182	4553.46	4249.9	50998.8	0.0618312	0.09
211447	91205.2	8813.37	418.085	123.08	123080	251.194	6622.36	6180.87	74170.5	0.044995	0.09
221090	674026	1404.34	926.691	66.6747	66674.7	164.289	8159.94	7615.94	91391.3	0.0364088	0.09
171048	4370.46	20506	48.6479	400.309	400309	284.48	4440.89	4144.83	49738	0.062936	0.09
203888	589854	1624.77	849.831	67.9225	67922.5	166.342	8050.89	7514.17	90170	0.0369269	0.09
203038	71386.6	9986.24	373.929	136.366	136366	263.211	6467.9	6036.71	72440.5	0.0460269	0.09
203288	586495	1634.98	846.808	67.9815	67981.5	166.441	8046.16	7509.75	90117	0.0369496	0.09
207464	609137	1568.54	867.262	67.5997	67599.7	165.802	8077.41	7538.91	90467	0.0367998	0.09
212695	94812.7	8629.91	425.145	121.187	121187	249.214	6646.33	6203.24	74438.8	0.044838	0.09
200906	67054.6	10288.8	362.794	140.186	140186	266.11	6427.18	5998.71	71984.5	0.0463046	0.09
222929	682005	1386.35	934.053	66.5751	66575.1	164.129	8169.48	7624.85	91498.2	0.036364	0.09
186745	461510	2137.94	739.198	70.9821	70982.1	171.67	7841.33	7318.57	87822.9	0.0379582	0.09
211628	204243	5111.21	559.665	91.0852	91085.2	207.709	7145.52	6669.15	80029.8	0.0417444	0.09
191847	511214	1904.02	780.631	69.5645	69564.5	169.162	7930.35	7401.66	88819.9	0.0375143	0.09
218566	167254	6009.8	526.758	97.9168	97916.8	218.781	7004.56	6537.59	78451.1	0.0425842	0.09
191879	49483.3	11751.4	309.645	161.695	161695	278.66	6219.78	5805.13	69661.6	0.0477567	0.09
192945	519818	1868.74	788.013	69.3538	69353.8	168.795	7944.65	7415.01	88980.1	0.0374438	0.09
200367	252048	4197.93	593.323	84.5389	84538.9	196.341	7309.02	6821.75	81861	0.0408021	0.09
205886	600780	1592.43	859.691	67.7365	67736.5	166.03	8066.04	7528.31	90339.7	0.0368542	0.09
195030	535045	1809.49	801.209	69.002	69002	168.184	7969.23	7437.95	89255.4	0.0373231	0.09
186874	37811.6	12979	263.861	184.96	184960	286.864	6024.33	5622.71	67472.5	0.0491838	0.09
190766	47209.9	11973.2	301.549	165.491	165491	280.318	6186.22	5773.81	69285.7	0.0479976	0.09
209110	85063.1	9144.75	405.436	126.616	126616	254.705	6579.04	6140.44	73685.3	0.045281	0.09
202816	241422	4380.5	586.345	85.8195	85819.5	198.614	7274.19	6789.24	81470.9	0.041	0.09
191226	506137	1925.49	776.301	69.6931	69693.1	169.388	7921.77	7393.65	88723.8	0.0375567	0.09
183712	5506.87	18925.6	56.8954	362.682	362682	289.089	4760.33	4442.97	53315.7	0.0598493	0.09
199870	254264	4161.19	594.756	84.2828	84282.8	195.884	7316.18	6828.43	81941.2	0.0407615	0.09
203633	588431	1629.08	848.549	67.9474	67947.4	166.383	8048.89	7512.3	90147.6	0.0369365	0.09
196976	267697	3947.95	603.332	82.8066	82806.6	193.235	7358.84	6868.25	82419	0.0405215	0.09
198922	560680	1718.02	823.754	68.464	68464	167.259	8008.68	7474.76	89697.2	0.0371308	0.09
169579	4267.26	20690.8	47.8838	404.041	404041	283.937	4405.92	4112.2	49346.4	0.0632828	0.09
174812	4656.3	20035.3	50.7454	390.192	390192	285.867	4532.25	4230.1	50761.2	0.0620381	0.09
221087	674014	1404.37	926.68	66.6748	66674.8	164.289	8159.92	7615.93	91391.1	0.0364089	0.09
216097	106544	8082.22	446.426	115.783	115783	243.166	6718.09	6270.21	75242.6	0.0443725	0.09
198757	559651	1721.51	822.842	68.4844	68484.4	167.294	8007.14	7473.33	89679.9	0.0371383	0.09
182326	5352.65	19099.4	55.7854	367.337	367337	288.595	4723.47	4408.57	52902.9	0.0601978	0.09
214472	643930	1476.22	899.01	67.0762	67076.2	164.939	8122.83	7581.31	90975.7	0.0365837	0.09
204177	73777.6	9827.32	379.815	134.431	134431	261.654	6489.09	6056.49	72677.9	0.0458833	0.09
176190	4769.87	19863.6	51.5726	386.277	386277	286.372	4566.38	4261.95	51143.4	0.0617057	0.09
200628	66499.7	10329.1	361.321	140.708	140708	266.488	6421.73	5993.62	71923.4	0.046342	0.09
204535	593434	1614.03	853.056	67.8607	67860.7	166.238	8055.89	7518.83	90226	0.0369029	0.09
214740	645195	1473.06	900.17	67.0585	67058.5	164.91	8124.43	7582.8	90993.6	0.0365762	0.09
210900	626635	1520.75	883.187	67.3277	67327.7	165.351	8100.62	7560.58	90726.9	0.0366891	0.09
215370	648154	1465.72	902.885	67.0172	67017.2	164.842	8128.15	7586.27	91035.3	0.0365585	0.09
220044	151552	6458.19	509.785	101.501	101501	224.219	6939.17	6476.56	77718.7	0.0429827	0.09
234899	730594	1284.99	978.993	66.0208	66020.8	163.258	8225.29	7676.94	92123.2	0.0361042	0.09
197808	60986.8	10747.9	346.045	146.353	146353	270.324	6364.24	5939.96	71279.5	0.0467386	0.09
212848	636167	1495.9	891.899	67.1871	67187.1	165.12	8112.94	7572.08	90865	0.0366305	0.09
183865	5524.53	18906.4	57.0224	362.159	362159	289.143	4764.43	4446.8	53361.6	0.0598107	0.09
208014	219648	4789.97	571.268	88.7414	88741.4	203.714	7200.19	6720.18	80642.1	0.0414255	0.09
209659	620421	1537.4	877.521	67.4222	67422.2	165.507	8092.46	7552.97	90635.6	0.0367279	0.09
229884	710886	1324.53	960.749	66.2355	66235.5	163.592	8203.09	7656.22	91874.6	0.0362072	0.09
178653	4987.1	19557.1	53.148	378.98	378980	287.271	4628.37	4319.82	51837.8	0.0611062	0.09
181665	5282.55	19182	55.2805	369.504	369504	288.358	4706.1	4392.36	52708.3	0.0603628	0.09
206368	226510	4655.55	576.159	87.7744	87774.4	202.041	7223.9	6742.31	80907.7	0.0412884	0.09
217536	658152	1441.42	912.072	66.8811	66881.1	164.621	8140.59	7597.89	91174.7	0.0364998	0.09
192148	50022.8	11700	311.516	160.838	160838	278.265	6227.47	5812.31	69747.7	0.0477017	0.09
200482	570203	1686.41	832.222	68.2796	68279.6	166.945	8022.75	7487.9	89854.8	0.0370626	0.09
210665	208430	5021.13	562.914	90.4232	90423.2	206.59	7160.58	6683.21	80198.5	0.0416562	0.09
216434	107943	8021.37	448.805	115.203	115203	242.482	6726.1	6277.69	75332.3	0.0443209	0.09
182914	5416.91	19025.7	56.248	365.378	365378	288.805	4739.06	4423.12	53077.4	0.0600502	0.09
190235	497635	1962.58	769.096	69.9161	69916.1	169.779	7907.15	7380	88560	0.0376292	0.09
205946	228266	4621.97	577.388	87.534	87534	201.622	7229.91	6747.92	80975	0.0412538	0.09
208500	614512	1553.55	872.144	67.5142	67514.2	165.659	8084.62	7545.65	90547.8	0.0367653	0.09
217570	113187	7800.55	457.457	113.134	113134	239.98	6755.29	6304.94	75659.2	0.0441339	0.09
210217	87887.6	8989.22	411.356	124.937	124937	253.068	6599.39	6159.43	73913.1	0.0451464	0.09
181674	5283.57	19180.8	55.2878	369.473	369473	288.362	4706.35	4392.59	52711.1	0.0603604	0.09
216641	654053	1451.29	908.303	66.9363	66936.3	164.711	8135.52	7593.15	91117.8	0.0365237	0.09
170111	4304.13	20623.8	48.1572	402.704	402704	284.134	4418.54	4123.97	49487.6	0.0631575	0.09
187757	40324.4	12696.2	274.688	179.082	179082	285.196	6071.62	5666.85	68002.2	0.0488332	0.09
158609	3607.52	22096.2	42.868	428.443	428443	279.889	4156.09	3879.02	46548.2	0.0658086	0.09
216906	110008	7933.05	452.263	114.369	114369	241.485	6737.75	6288.57	75462.8	0.0442461	0.09
171590	4409.6	20438.1	48.9366	398.904	398904	284.68	4453.87	4156.95	49883.4	0.0628077	0.09
189829	45215.9	12174.6	294.153	169.083	169083	281.761	6155.14	5744.79	68937.5	0.0482223	0.09
180691	5182.95	19303.4	54.5625	372.638	372638	288.008	4680.71	4368.67	52424	0.0606046	0.09
215895	650601	1459.7	905.132	66.9835	66983.5	164.787	8131.21	7589.13	91069.6	0.0365441	0.09
203531	587859	1630.82	848.035	67.9574	67957.4	166.4	8048.09	7511.55	90138.6	0.0369404	0.09
187031	331791	3125.09	644.052	77.2695	77269.5	183.135	7545.28	7042.26	84507.1	0.0394987	0.09
211219	206030	5072.48	561.062	90.8002	90800.2	207.228	7151.97	6675.17	80102	0.0417066	0.09
223258	683416	1383.22	935.355	66.5577	66557.7	164.102	8171.15	7626.41	91516.9	0.0363562	0.09
187294	39059.9	12837.3	269.316	181.972	181972	286.046	6048.21	5645	67740	0.0490063	0.09
208079	82546.9	9288.1	400.007	128.195	128195	256.198	6560.26	6122.91	73474.9	0.0454058	0.09
206720	225045	4683.81	575.128	87.977	87977	202.393	7218.87	6737.62	80851.4	0.0413174	0.09
190931	47551	11939.4	302.786	164.902	164902	280.07	6191.38	5778.62	69343.5	0.0479605	0.09
226872	698616	1350.2	949.4	66.3759	66375.9	163.813	8188.98	7643.05	91716.6	0.0362729	0.09
232936	722985	1300.02	971.948	66.1022	66102.2	163.384	8216.78	7669	92028	0.0361436	0.09
225655	693555	1361.03	944.721	66.4355	66435.5	163.908	8183.09	7637.55	91650.6	0.0363004	0.09
179970	5111.82	19393.2	54.0492	374.915	374915	287.748	4662.08	4351.28	52215.3	0.0607827	0.09
176843	4825.56	19782.3	51.9773	384.381	384381	286.611	4582.68	4277.17	51326	0.0615475	0.09
169079	4233.11	20753.8	47.63	405.284	405284	283.752	4394.12	4101.18	49214.1	0.0634003	0.09
195474	538131	1797.95	803.902	68.9337	68933.7	168.066	7974.11	7442.5	89310	0.0372993	0.09
183640	5498.62	18934.7	56.836	362.927	362927	289.063	4758.41	4441.18	53294.1	0.0598675	0.09
191924	511836	1901.42	781.163	69.5489	69548.9	169.135	7931.39	7402.64	88831.6	0.0375091	0.09
193954	527344	1838.96	794.516	69.1767	69176.7	168.487	7956.91	7426.45	89117.4	0.0373835	0.09
196816	268474	3936.09	603.823	82.725	82725	193.088	7361.27	6870.52	82446.2	0.0405079	0.09
180702	5184	19302.1	54.5701	372.605	372605	288.012	4680.99	4368.92	52427.1	0.060602	0.09
181988	5316.55	19141.6	55.5254	368.449	368449	288.474	4714.57	4400.27	52803.2	0.0602822	0.09
205543	76735.5	9638.1	386.86	132.187	132187	259.768	6514.18	6079.9	72958.8	0.0457142	0.09
207193	607721	1572.54	865.977	67.6226	67622.6	165.84	8075.5	7537.13	90445.6	0.0368089	0.09
179112	5029.84	19500	53.4571	377.577	377577	287.438	4640.08	4330.74	51968.9	0.0609937	0.09
221358	675200	1401.67	927.773	66.6598	66659.8	164.265	8161.35	7617.26	91407.1	0.0364022	0.09
196001	57511.7	11031.5	335.758	150.41	150410	272.807	6324.5	5902.87	70834.4	0.0470156	0.09
211284	628535	1515.74	884.922	67.2993	67299.3	165.304	8103.09	7562.89	90754.6	0.0366773	0.09
224166	687285	1374.68	938.928	66.5106	66510.6	164.027	8175.73	7630.68	91568.2	0.0363348	0.09
207662	221118	4760.75	572.328	88.5305	88530.5	203.351	7205.3	6724.95	80699.4	0.0413959	0.09
210692	625601	1523.5	882.244	67.3433	67343.3	165.377	8099.27	7559.32	90711.8	0.0366955	0.09
222787	681395	1387.71	933.489	66.5826	66582.6	164.142	8168.75	7624.17	91490	0.0363674	0.09
159179	3637.87	22021.8	43.1051	427.313	427313	280.098	4168.61	3890.7	46688.5	0.06568	0.09
212891	95405.3	8600.51	426.28	120.888	120888	248.895	6650.17	6206.82	74481.9	0.0448129	0.09
208397	218046	4822.11	570.103	88.9738	88973.8	204.115	7194.6	6714.96	80579.5	0.041458	0.09
189387	489896	1997.63	762.591	70.1277	70127.7	170.152	7893.56	7367.32	88407.9	0.0376967	0.09
224681	689465	1369.91	940.941	66.4843	66484.3	163.985	8178.29	7633.07	91596.9	0.0363228	0.09
214871	645815	1471.52	900.739	67.0498	67049.8	164.895	8125.21	7583.53	91002.3	0.0365725	0.09
203074	585285	1638.69	845.721	68.0029	68002.9	166.477	8044.45	7508.16	90097.9	0.0369579	0.09
193004	520265	1866.94	788.399	69.3431	69343.1	168.776	7945.39	7415.69	88988.3	0.0374402	0.09
173805	4576.53	20160.9	50.1625	392.979	392979	285.497	4507.55	4207.04	50484.5	0.0622797	0.09
208709	84072.8	9200.61	403.317	127.227	127227	255.289	6571.73	6133.61	73603.3	0.0453296	0.09
215063	102586	8259.31	439.516	117.492	117492	245.143	6694.82	6248.5	74982	0.0445226	0.09
211472	204925	5096.38	560.2	90.976	90976	207.525	7147.98	6671.45	80057.4	0.0417299	0.09
184645	5616.83	18808.1	57.6865	359.46	359460	289.419	4785.49	4466.46	53597.5	0.0596126	0.09
207156	80377.1	9415.58	395.201	129.626	129626	257.51	6543.51	6107.28	73287.4	0.0455175	0.09
197975	61310.3	10722.3	346.976	145.997	145997	270.095	6367.79	5943.27	71319.3	0.046714	0.09
201471	576060	1667.54	837.452	68.17	68170	166.759	8031.26	7495.85	89950.1	0.0370215	0.09
170435	4326.85	20583.1	48.3255	401.882	401882	284.254	4426.24	4131.16	49573.9	0.063081	0.09
201660	577159	1664.05	838.435	68.1497	68149.7	166.725	8032.85	7497.32	89967.9	0.0370138	0.09
194863	14724.7	15735.5	126.378	261.014	261014	294.799	5478.84	5113.58	61363	0.0534781	0.09
206975	606573	1575.79	864.937	67.6412	67641.2	165.871	8073.94	7535.68	90428.2	0.0368163	0.09
184902	359638	2850.43	662.728	75.478	75478	179.844	7617.64	7109.8	85317.6	0.0391128	0.09
192446	515967	1884.36	784.702	69.447	69447	168.957	7938.29	7409.07	88908.8	0.0374751	0.09
221665	676539	1398.63	929.009	66.643	66643	164.238	8162.95	7618.76	91425.1	0.0363946	0.09
185621	32329	13627.4	237.919	199.758	199758	290.126	5910.05	5516.05	66192.6	0.0500451	0.09
227560	701447	1344.2	952.017	66.3431	66343.1	163.761	8192.26	7646.11	91753.3	0.0362576	0.09
246826	774315	1203.73	1019.45	65.5858	65585.8	162.594	8272.73	7721.21	92654.5	0.0358858	0.09
211067	90158.4	8868.09	415.987	123.653	123653	251.779	6615.21	6174.2	74090.4	0.045042	0.09
186388	36166.7	13169.4	256.431	189.108	189108	287.905	5991.66	5592.21	67106.6	0.049428	0.09
208849	616300	1548.63	873.77	67.4861	67486.1	165.613	8087	7547.87	90574.4	0.0367539	0.09
186468	457929	2157.07	736.303	71.0995	71099.5	171.88	7834.46	7312.16	87745.9	0.0379928	0.09
185374	441594	2248.83	723.274	71.6655	71665.5	172.896	7802.27	7282.12	87385.4	0.0381557	0.09
201736	68720.8	10170.1	367.152	138.666	138666	264.983	6443.22	6013.67	72164.1	0.0461949	0.09
196960	548134	1761.57	812.672	68.7193	68719.3	167.697	7989.66	7457.02	89484.2	0.0372233	0.09
182781	5402.17	19042.4	56.1419	365.825	365825	288.758	4735.51	4419.81	53037.7	0.0600837	0.09
218191	661126	1434.34	914.808	66.8416	66841.6	164.557	8144.26	7601.31	91215.7	0.0364825	0.09
191889	49504	11749.5	309.717	161.662	161662	278.645	6220.08	5805.41	69664.9	0.0477546	0.09
189159	487734	2007.66	760.783	70.1883	70188.3	170.259	7889.72	7363.74	88364.8	0.0377158	0.09
185394	5709.09	18713.3	58.3503	356.82	356820	289.682	4805.91	4485.52	53826.2	0.0594212	0.09
194765	55135.5	11234.7	328.394	153.446	153446	274.528	6295.53	5875.83	70509.9	0.047219	0.09
200587	66418.4	10335	361.104	140.785	140785	266.543	6420.93	5992.87	71914.4	0.0463475	0.09
223034	682455	1385.35	934.468	66.5695	66569.5	164.121	8170.01	7625.35	91504.1	0.0363615	0.09
216156	651812	1456.74	906.244	66.9669	66966.9	164.76	8132.73	7590.55	91086.5	0.0365369	0.09
211554	204567	5104.15	559.92	91.0332	91033.2	207.621	7146.69	6670.24	80042.9	0.0417375	0.09
196237	543325	1778.87	808.448	68.8211	68821.1	167.872	7982.23	7450.08	89401	0.0372596	0.09
196699	269045	3927.42	604.184	82.6654	82665.4	192.98	7363.05	6872.18	82466.2	0.040498	0.09
162626	3829.49	21575.7	44.5862	420.178	420178	281.367	4245.35	3962.33	47547.9	0.0648968	0.09
189517	6299.25	18180.8	62.6035	341.307	341307	291.108	4922.67	4594.49	55133.9	0.0583393	0.09
187575	471363	2087.03	747.231	70.6707	70670.7	171.115	7859.9	7335.91	88030.9	0.0378649	0.09
229600	709745	1326.88	959.694	66.2484	66248.4	163.613	8201.79	7655	91860.1	0.0362132	0.09
204470	593076	1615.1	852.733	67.8668	67866.8	166.248	8055.39	7518.37	90220.4	0.0369053	0.09
200816	250066	4231.17	592.035	84.771	84771	196.755	7302.58	6815.75	81788.9	0.0408385	0.09
197819	61008.6	10746.2	346.108	146.329	146329	270.308	6364.48	5940.18	71282.2	0.0467369	0.09
222596	680570	1389.56	932.728	66.5928	66592.8	164.158	8167.77	7623.25	91479	0.036372	0.09
185733	346660	2973.1	653.913	76.2745	76274.5	181.307	7584.55	7078.92	84947	0.0392885	0.09
192246	514394	1890.82	783.353	69.4856	69485.6	169.024	7935.67	7406.63	88879.5	0.037488	0.09
212507	200332	5197.29	556.558	91.7215	91721.5	208.777	7131.3	6655.88	79870.6	0.0418279	0.09
205116	75798.3	9697.2	384.655	132.881	132881	260.361	6506.36	6072.6	72871.2	0.0457668	0.09
211642	91753.3	8784.99	419.175	122.784	122784	250.889	6626.07	6184.33	74212	0.0449707	0.09
