"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
203201	588118	1626.12	847.569	74.7423	74742.3	192.94	9336.81	8714.36	104572	0.0389441	72000
214239	104375	8154.31	441.335	139.9	139900	284.459	7821.84	7300.38	87604.6	0.046284	72000
205690	80051.2	9404.5	393.103	161.616	161616	297.425	7562.8	7058.62	84703.4	0.0477516	72000
206022	80822.3	9358.82	394.831	160.713	160713	297.003	7572.8	7067.95	84815.4	0.0476937	72000
219427	668305	1414.22	920.771	73.2391	73239.1	189.976	9424.71	8796.4	105557	0.0385773	72000
208013	613915	1551.51	870.92	74.2096	74209.6	191.889	9366.94	8742.48	104910	0.0388177	72000
204324	76961.7	9592.41	386.026	165.435	165435	299.114	7521.13	7019.72	84236.6	0.0479941	72000
181634	5290.3	19164.5	55.3138	447.831	447831	290.653	4746.41	4429.98	53159.8	0.0682474	72000
199191	66215.7	10314.7	359.232	181.815	181815	304.839	7351.87	6861.74	82340.9	0.0489969	72000
214637	105917	8086.11	444.014	138.869	138869	283.676	7835.28	7312.93	87755.1	0.0462097	72000
206631	606721	1571.62	864.384	74.3529	74352.9	192.172	9358.74	8734.82	104818	0.038852	72000
208541	86983.4	9009.94	408.116	154.117	154117	293.64	7647.65	7137.81	85653.7	0.0472635	72000
218660	664887	1422.17	917.621	73.2949	73294.9	190.086	9421.28	8793.2	105518	0.0385915	72000
196366	60642.9	10738.4	343.759	192.853	192853	307.564	7244.8	6761.81	81141.8	0.0496466	72000
207248	609951	1562.53	867.317	74.2881	74288.1	192.044	9362.44	8738.28	104859	0.0388365	72000
219462	668460	1413.86	920.914	73.2365	73236.5	189.971	9424.87	8796.54	105558	0.0385767	72000
198213	64270.9	10458.3	353.97	185.43	185430	305.819	7316.26	6828.51	81942.1	0.0492116	72000
201030	245592	4296.92	588.033	96.0295	96029.5	232.506	8578.92	8006.99	96083.9	0.0423638	72000
202496	73004	9845.3	376.575	170.848	170848	301.262	7463.59	6966.02	83592.2	0.0483317	72000
198809	562357	1708.2	824.524	75.3325	75332.5	194.105	9304.6	8684.29	104212	0.03908	72000
174074	4603.08	20112.1	50.3417	459.774	459774	287.248	4542.53	4239.69	50876.3	0.0700278	72000
218727	665186	1421.47	917.896	73.29	73290	190.076	9421.58	8793.48	105522	0.0385903	72000
211902	198628	5222.45	554.039	104.629	104629	246.024	8386.2	7827.12	93925.5	0.0433114	72000
214099	643906	1472.83	898.327	73.6518	73651.8	190.789	9399.67	8773.03	105276	0.0386812	72000
192348	16455.6	15511.2	139.122	367.025	367025	305.329	5727.39	5345.56	64146.7	0.0601742	72000
219951	670628	1408.87	922.914	73.2015	73201.5	189.902	9427.03	8798.56	105583	0.0385677	72000
193369	282502	3721.39	611.631	91.053	91053	223.935	8709.54	8128.9	97546.8	0.0417401	72000
166755	4083.31	21036.3	46.5	469.221	469221	284.125	4360.27	4069.59	48835.1	0.071642	72000
204484	595212	1604.89	853.965	74.5904	74590.4	192.641	9345.3	8722.28	104667	0.0389084	72000
211876	633241	1499.91	888.554	73.8433	73843.3	191.167	9388.29	8762.41	105149	0.0387286	72000
191422	17273.1	15418	145.109	363.994	363994	305.706	5756.78	5373	64476	0.0599467	72000
170394	4328.1	20575	48.3222	464.745	464745	285.659	4449.31	4152.69	49832.3	0.070851	72000
186025	457855	2152.03	735.436	78.5943	78594.3	200.526	9145.21	8535.53	102426	0.0397643	72000
192687	53445.1	11345.3	321.766	210.748	210748	310.55	7079.96	6607.96	79295.5	0.0506702	72000
206223	604568	1577.74	862.432	74.3965	74396.5	192.258	9356.25	8732.5	104790	0.0388624	72000
202152	582187	1644.3	842.236	74.8727	74872.7	193.198	9329.59	8707.62	104491	0.0389745	72000
227644	703293	1337.26	953.1	72.7007	72700.7	188.917	9458.51	8827.94	105935	0.0384379	72000
217583	660032	1433.6	913.149	73.3753	73375.3	190.244	9416.37	8788.61	105463	0.0386119	72000
201051	575818	1664.28	836.528	75.0162	75016.2	193.481	9321.71	8700.27	104403	0.0390077	72000
207912	216241	4846.66	567.666	101.038	101038	240.586	8462.44	7898.27	94779.3	0.0429326	72000
200284	571292	1678.79	832.482	75.1205	75120.5	193.687	9316.03	8694.96	104340	0.0390316	72000
197992	9260.36	16679.8	84.4223	400.488	400488	300.492	5377.14	5018.67	60224	0.0629524	72000
198950	65735	10349.8	357.945	182.686	182686	305.083	7343.23	6853.68	82244.2	0.0490489	72000
219909	670440	1409.3	922.74	73.2045	73204.5	189.908	9426.84	8798.39	105581	0.0385685	72000
197551	554469	1735.06	817.533	75.5265	75526.5	194.488	9294.27	8674.65	104096	0.0391237	72000
198706	65249.3	10385.5	356.635	183.582	183582	305.329	7334.4	6845.44	82145.2	0.0491021	72000
196780	61452.7	10674.4	346.085	191.114	191114	307.185	7261.36	6777.27	81327.2	0.0495453	72000
185530	25426	14447.7	199.319	329.425	329425	309.382	6073.62	5668.71	68024.5	0.0575532	72000
206343	605200	1575.94	863.005	74.3836	74383.6	192.233	9356.98	8733.19	104798	0.0388594	72000
165201	3985.68	21234.7	45.765	471.014	471014	283.479	4323.11	4034.91	48418.9	0.0719734	72000
220781	674276	1400.53	926.279	73.143	73143	189.787	9430.65	8801.94	105623	0.0385528	72000
206937	220390	4763.41	570.695	100.262	100262	239.371	8479.66	7914.35	94972.2	0.0428477	72000
194241	56499	11079	331.403	202.583	202583	309.378	7154.02	6677.09	80125	0.0502068	72000
203588	590275	1619.6	849.512	74.6957	74695.7	192.848	9339.41	8716.78	104601	0.0389332	72000
196429	60767.4	10728.5	344.118	192.583	192583	307.506	7247.37	6764.21	81170.5	0.0496308	72000
211433	631080	1505.51	886.577	73.883	73883	191.245	9385.96	8760.22	105123	0.0387383	72000
224429	689943	1365.73	940.75	72.8994	72899.4	189.307	9445.88	8816.16	105794	0.0384899	72000
187725	21278.9	14953.4	173.06	348.099	348099	307.536	5906.21	5512.46	66149.6	0.0588045	72000
202250	72484.5	9879.57	375.3	171.607	171607	301.542	7455.66	6958.61	83503.3	0.0483785	72000
195738	270127	3901.3	603.83	92.5818	92581.8	226.623	8667.56	8089.72	97076.7	0.0419389	72000
187012	469842	2089.46	745.188	78.1275	78127.5	199.61	9166.34	8555.25	102663	0.0396724	72000
171131	4380.8	20481.9	48.7113	463.786	463786	285.975	4467.72	4169.88	50038.5	0.0706879	72000
181505	5276.64	19180.9	55.2156	448.06	448060	290.593	4742.74	4426.56	53118.7	0.0682793	72000
203117	74329.4	9759.02	379.79	168.964	168964	300.546	7483.42	6984.52	83814.3	0.048215	72000
167311	4119.16	20965.6	46.7686	468.563	468563	284.357	4373.68	4082.1	48985.2	0.0715226	72000
190459	48935.5	11764.4	306.588	224.588	224588	311.938	6957.91	6494.05	77928.6	0.0514467	72000
195812	543095	1775.35	807.513	75.8184	75818.4	195.064	9278.95	8660.35	103924	0.0391887	72000
198756	65347	10378.3	356.899	183.4	183400	305.279	7336.18	6847.1	82165.2	0.0490913	72000
199146	253978	4155.58	593.511	94.7838	94783.8	230.41	8610.05	8036.05	96432.6	0.0422138	72000
193059	54180.8	11279.9	324.132	208.697	208697	310.283	7098.4	6625.17	79502.1	0.0505543	72000
177019	4847.91	19743.2	52.1221	455.428	455428	288.549	4619.75	4311.77	51741.2	0.0693501	72000
210117	624574	1522.63	880.633	74.0044	74004.4	191.484	9378.84	8753.59	105043	0.038768	72000
229394	710389	1322.55	959.669	72.5983	72598.3	188.716	9465.1	8834.09	106009	0.0384108	72000
159585	3661.61	21959.9	43.2826	476.963	476963	281.193	4192.83	3913.31	46959.7	0.0731407	72000
180159	5139.69	19349.9	54.2298	450.376	450376	289.97	4705.08	4391.41	52696.9	0.068606	72000
214128	644041	1472.49	898.451	73.6494	73649.4	190.784	9399.81	8773.16	105278	0.0386806	72000
201546	578703	1655.17	839.111	74.9507	74950.7	193.352	9325.3	8703.61	104443	0.0389925	72000
175119	4687.14	19981.1	50.9545	458.273	458273	287.706	4569.64	4265	51180	0.0697894	72000
176108	4769.51	19857.2	51.5534	456.81	456810	288.143	4595.6	4289.22	51470.7	0.0695616	72000
173551	4562.13	20177.6	50.0424	460.509	460509	287.02	4529.09	4227.15	50725.8	0.0701462	72000
197154	551924	1743.91	815.284	75.5906	75590.6	194.615	9290.88	8671.49	104058	0.0391381	72000
207419	610842	1560.04	868.126	74.2703	74270.3	192.009	9363.46	8739.23	104871	0.0388323	72000
172230	4461.5	20343.6	49.305	462.324	462324	286.447	4495.41	4195.72	50348.6	0.0704432	72000
208785	87614.8	8975.72	409.428	153.497	153497	293.298	7654.85	7144.53	85734.4	0.0472224	72000
205432	600347	1589.88	858.608	74.4831	74483.1	192.429	9351.34	8727.92	104735	0.038883	72000
196161	268034	3932.99	602.504	92.8536	92853.6	227.096	8660.28	8082.93	96995.2	0.0419736	72000
193469	54986.7	11209.2	326.691	206.512	206512	309.979	7118.16	6643.61	79723.4	0.0504305	72000
201695	71320.1	9957.34	372.412	173.354	173354	302.166	7437.53	6941.69	83300.3	0.0484857	72000
189877	498101	1955.62	768.719	77.1365	77136.5	197.662	9212.92	8598.72	103185	0.0394711	72000
208341	214407	4884.09	566.307	101.389	101389	241.131	8454.74	7891.09	94693	0.0429706	72000
227355	702106	1339.75	952.001	72.7181	72718.1	188.951	9457.4	8826.91	105923	0.0384424	72000
200293	571346	1678.62	832.529	75.1193	75119.3	193.685	9316.1	8695.03	104340	0.0390314	72000
181965	5325.46	19122.9	55.5667	447.243	447243	290.808	4755.81	4438.75	53265	0.0681661	72000
206004	80780.6	9361.27	394.738	160.761	160761	297.026	7572.27	7067.45	84809.4	0.0476968	72000
195240	58447.6	10915.9	337.311	197.827	197827	308.553	7198.02	6718.15	80617.8	0.0499342	72000
203400	589229	1622.76	848.569	74.7182	74718.2	192.893	9338.15	8715.61	104587	0.0389384	72000
197681	63221	10537.7	351.069	187.483	187483	306.336	7296.29	6809.87	81718.4	0.0493327	72000
181168	5241.61	19223.2	54.9636	448.648	448648	290.436	4733.25	4417.7	53012.4	0.0683615	72000
197171	62219.4	10614.7	348.261	189.512	189512	306.821	7276.7	6791.59	81499.1	0.0494517	72000
206320	81520.3	9317.86	396.382	159.911	159911	296.621	7581.73	7076.28	84915.4	0.0476421	72000
208348	615634	1546.78	872.484	74.176	74176	191.823	9368.88	8744.29	104932	0.0388096	72000
178641	4994.16	19540.1	53.1801	452.877	452877	289.278	4663.41	4352.51	52230.2	0.0689687	72000
229090	709162	1325.07	958.533	72.6158	72615.8	188.75	9463.97	8833.04	105996	0.0384154	72000
216285	113198	7777.87	456.157	134.377	134377	280.056	7895.42	7369.05	88428.7	0.0458792	72000
202467	239362	4406.25	583.887	97.0045	97004.5	234.123	8555.19	7984.85	95818.2	0.0424787	72000
183220	5463.74	18964.5	56.5604	444.959	444959	291.398	4791.84	4472.38	53668.6	0.0678549	72000
226633	699136	1346.02	949.253	72.7617	72761.7	189.037	9454.61	8824.31	105892	0.0384539	72000
216270	175640	5773.78	533.815	110.182	110182	253.847	8277.86	7726	92712	0.043859	72000
204920	597585	1597.92	856.11	74.5406	74540.6	192.542	9348.1	8724.89	104699	0.0388966	72000
179873	5111.64	19385.7	54.0276	450.854	450854	289.84	4697.18	4384.04	52608.4	0.0686746	72000
195295	58554.8	10907.1	337.631	197.575	197575	308.506	7200.37	6720.34	80644.1	0.0499197	72000
190922	296855	3527.79	620.668	89.4331	89433.1	221.036	8756.06	8172.32	98067.9	0.0415215	72000
218968	666262	1418.96	918.888	73.2724	73272.4	190.042	9422.66	8794.49	105534	0.0385858	72000
216284	113192	7778.11	456.148	134.38	134380	280.059	7895.37	7369.01	88428.1	0.0458795	72000
198407	64654.9	10429.6	355.02	184.697	184697	305.627	7323.43	6835.21	82022.5	0.0491683	72000
192103	52283.2	11450.3	317.969	214.101	214101	310.95	7050.02	6580.02	78960.2	0.0508592	72000
161269	3754.46	21741	44.0013	475.261	475261	281.871	4231.26	3949.18	47390.1	0.0727955	72000
205224	78982.6	9468.6	390.684	162.9	162900	298.01	7548.69	7045.44	84545.3	0.0478336	72000
201086	576025	1663.63	836.712	75.0115	75011.5	193.472	9321.97	8700.51	104406	0.0390066	72000
209262	88867.5	8908.61	412.005	152.295	152295	292.619	7668.92	7157.66	85891.9	0.0471423	72000
187107	470904	2084.1	746.058	78.0876	78087.6	199.532	9168.17	8556.96	102683	0.0396645	72000
205098	228164	4612.49	576.22	98.8715	98871.5	237.16	8511.23	7943.82	95325.8	0.0426929	72000
207513	84395.6	9153.1	402.645	156.761	156761	295.05	7617.25	7109.44	85313.2	0.0474376	72000
232784	723823	1295.43	972.11	72.4099	72409.9	188.346	9477.35	8845.52	106146	0.0383605	72000
173130	4529.58	20230.5	49.8043	461.095	461095	286.837	4518.3	4217.08	50604.9	0.0702412	72000
209352	210044	4974.67	563.022	102.245	102245	242.447	8436.21	7873.79	94485.5	0.0430624	72000
186666	40068.7	12685.2	272.688	258.811	258811	313.047	6668.11	6223.57	74682.8	0.0533544	72000
211214	630005	1508.31	885.594	73.9029	73902.9	191.284	9384.79	8759.13	105110	0.0387432	72000
185541	341766	3014.06	649.699	85.2536	85253.6	213.334	8887.61	8295.11	99541.3	0.0409134	72000
200030	67904.7	10193.4	363.691	178.859	178859	303.968	7381.4	6889.3	82671.6	0.0488198	72000
213081	639061	1485.01	893.884	73.7379	73737.9	190.959	9394.54	8768.23	105219	0.0387026	72000
205639	79933.1	9411.54	392.837	161.756	161756	297.49	7561.26	7057.17	84686.1	0.0477606	72000
195638	541920	1779.62	806.483	75.8494	75849.4	195.125	9277.34	8658.85	103906	0.0391956	72000
197952	259467	4066.58	597.045	94.0074	94007.4	229.086	8629.95	8054.62	96655.5	0.0421183	72000
210691	627429	1515.07	883.24	73.9508	73950.8	191.379	9381.98	8756.51	105078	0.0387549	72000
203798	233674	4509.4	580.031	97.9336	97933.6	235.644	8533.08	7964.21	95570.5	0.0425862	72000
194182	278114	3783.77	608.869	91.5804	91580.4	224.868	8694.85	8115.19	97382.3	0.0418095	72000
192893	53852.4	11309	323.079	209.605	209605	310.403	7090.22	6617.53	79410.4	0.0506057	72000
216592	173544	5827.9	531.801	110.747	110747	254.604	8267.39	7716.23	92594.8	0.0439124	72000
183782	415630	2405.46	702.336	80.5079	80507.9	204.259	9063.46	8459.23	101511	0.0401231	72000
160827	3729.74	21798.4	43.8106	475.715	475715	281.693	4221.12	3939.71	47276.5	0.0728866	72000
219389	668138	1414.61	920.617	73.2418	73241.8	189.981	9424.54	8796.24	105555	0.038578	72000
174237	4616.07	20091.5	50.4365	459.542	459542	287.319	4546.76	4243.64	50923.7	0.0699906	72000
201281	577165	1660.02	837.733	74.9855	74985.5	193.421	9323.39	8701.83	104422	0.0390006	72000
177461	4886.9	19687.8	52.4045	454.744	454744	288.747	4631.57	4322.8	51873.6	0.0692467	72000
207219	83674.9	9193.82	401.094	157.529	157529	295.443	7608.53	7101.29	85215.5	0.0474877	72000
188094	316865	3282.74	633.403	87.4187	87418.7	217.362	8817.21	8229.4	98752.8	0.0412371	72000
189554	47019.3	11952.3	299.756	231.176	231176	312.378	6901.05	6440.98	77291.8	0.0518139	72000
197155	551927	1743.9	815.287	75.5905	75590.5	194.615	9290.89	8671.5	104058	0.039138	72000
201179	70250.7	10029.9	369.723	175.014	175014	302.735	7420.44	6925.75	83109	0.0485871	72000
168259	4181.54	20845.2	47.2345	467.421	467421	284.755	4396.7	4103.59	49243.1	0.0713178	72000
195652	270559	3894.81	604.103	92.5262	92526.2	226.526	8669.06	8091.12	97093.4	0.0419318	72000
199479	566454	1694.59	828.168	75.2343	75234.3	193.912	9309.88	8689.22	104271	0.0390576	72000
236824	739331	1265.25	986.477	72.2008	72200.8	187.935	9491.15	8858.4	106301	0.038304	72000
230093	713191	1316.81	962.263	72.5584	72558.4	188.637	9467.68	8836.5	106038	0.0384002	72000
210782	203733	5109.66	558.13	103.536	103536	244.4	8408.85	7848.26	94179.1	0.0431984	72000
175428	4712.64	19942.3	51.1401	457.819	457819	287.842	4577.74	4272.56	51270.7	0.0697183	72000
176166	4774.4	19850	51.5889	456.724	456724	288.169	4597.12	4290.65	51487.7	0.0695483	72000
211398	200947	5170.81	555.913	104.126	104126	245.282	8396.55	7836.78	94041.3	0.0432597	72000
211557	631688	1503.93	887.134	73.8718	73871.8	191.223	9386.61	8760.84	105130	0.0387355	72000
198975	563382	1704.78	825.434	75.3078	75307.8	194.057	9305.93	8685.53	104226	0.0390743	72000
217856	122722	7405.46	470.864	129.276	129276	275.514	7967.03	7435.89	89230.7	0.0454903	72000
191259	50581.6	11607.8	312.269	219.274	219274	311.485	7004.32	6537.36	78448.4	0.0511496	72000
206406	81724.9	9305.94	396.834	159.679	159679	296.509	7584.32	7078.7	84944.4	0.0476272	72000
202308	240045	4394.06	584.346	96.8953	96895.3	233.943	8557.82	7987.3	95847.6	0.0424659	72000
153528	3353.45	22757.8	40.8439	482.568	482568	278.805	4058.78	3788.19	45458.3	0.074349	72000
195899	269329	3913.33	603.325	92.685	92685	226.803	8664.79	8087.14	97045.7	0.0419521	72000
208398	214162	4889.12	566.124	101.437	101437	241.204	8453.7	7890.12	94681.5	0.0429757	72000
178986	5026.51	19496.9	53.4136	452.317	452317	289.435	4672.82	4361.3	52335.6	0.0688867	72000
201479	578313	1656.4	838.761	74.9595	74959.5	193.369	9324.82	8703.16	104438	0.0389946	72000
193678	528216	1831.05	794.527	76.2236	76223.6	195.864	9258.12	8640.91	103691	0.0392775	72000
215276	649429	1459.17	903.398	73.5554	73555.4	190.599	9405.46	8778.42	105341	0.0386572	72000
217483	167091	5999.02	525.395	112.561	112561	256.981	8234.44	7685.48	92225.8	0.0440814	72000
204299	594198	1607.89	853.051	74.6118	74611.8	192.683	9344.09	8721.15	104654	0.0389135	72000
188736	45213.7	12134.9	293.086	237.79	237790	312.698	6844.59	6388.29	76659.5	0.0521819	72000
181919	5320.54	19128.6	55.5313	447.325	447325	290.786	4754.5	4437.53	53250.4	0.0681774	72000
203277	74674.1	9736.85	380.618	168.486	168486	300.359	7488.48	6989.25	83871	0.0481852	72000
220589	673433	1402.45	925.501	73.1564	73156.4	189.813	9429.81	8801.16	105614	0.0385562	72000
208293	214614	4879.83	566.461	101.349	101349	241.069	8455.61	7891.9	94702.8	0.0429663	72000
184920	5665.59	18748.4	58.0101	441.703	441703	292.214	4841.9	4519.1	54229.3	0.0674241	72000
195399	58756.8	10890.5	338.232	197.103	197103	308.418	7204.78	6724.46	80693.5	0.0498925	72000
225740	695435	1353.89	945.829	72.8167	72816.7	189.145	9451.12	8821.04	105853	0.0384683	72000
211595	95479.4	8570.69	425.067	146.502	146502	289.081	7738.5	7222.6	86671.2	0.0467489	72000
204498	595289	1604.67	854.035	74.5888	74588.8	192.637	9345.39	8722.36	104668	0.038908	72000
173218	4536.31	20219.5	49.8535	460.974	460974	286.875	4520.54	4219.17	50630	0.0702215	72000
201091	70068.8	10042.4	369.262	175.302	175302	302.832	7417.49	6922.99	83075.9	0.0486046	72000
189720	47375.9	11916.9	301.046	229.917	229917	312.303	6911.87	6451.08	77412.9	0.0517438	72000
219132	666992	1417.26	919.561	73.2604	73260.4	190.018	9423.4	8795.17	105542	0.0385828	72000
190614	298818	3502.51	621.908	89.2234	89223.4	220.657	8762.25	8178.1	98137.1	0.0414926	72000
182908	5428.63	19003.9	56.3082	445.535	445535	291.251	4782.83	4463.97	53567.6	0.0679326	72000
176189	4776.37	19847.1	51.6032	456.689	456689	288.179	4597.73	4291.22	51494.6	0.0695429	72000
208568	87051.3	9006.25	408.257	154.05	154050	293.604	7648.43	7138.53	85662.4	0.0472591	72000
196598	548309	1756.64	812.098	75.6827	75682.7	194.797	9286.04	8666.97	104004	0.0391586	72000
182462	5379.19	19060.3	55.953	446.351	446351	291.04	4769.98	4451.98	53423.8	0.0680436	72000
183502	5495.99	18928.8	56.7921	444.433	444433	291.532	4800.04	4480.03	53760.4	0.0677842	72000
217995	661897	1429.19	914.866	73.3442	73344.2	190.183	9418.26	8790.38	105485	0.038604	72000
188600	44904.3	12166.7	291.919	238.964	238964	312.743	6834.64	6378.99	76547.9	0.0522471	72000
205080	78655.7	9488.4	389.938	163.3	163300	298.189	7544.3	7041.35	84496.2	0.047859	72000
177625	4901.57	19667.2	52.5107	454.488	454488	288.82	4635.98	4326.92	51923	0.0692081	72000
179084	5035.72	19484.6	53.4801	452.158	452158	289.479	4675.48	4363.79	52365.4	0.0688635	72000
172921	4513.57	20256.8	49.687	461.383	461383	286.746	4512.95	4212.09	50545.1	0.0702884	72000
214648	185037	5539.35	542.474	107.776	107776	250.546	8323.51	7768.61	93223.3	0.043627	72000
196583	265974	3964.52	601.197	93.1247	93124.7	227.566	8653.07	8076.2	96914.4	0.0420079	72000
181898	5318.29	19131.3	55.5151	447.363	447363	290.776	4753.9	4436.97	53243.7	0.0681826	72000
189745	496939	1960.78	767.737	77.1745	77174.5	197.737	9211.09	8597.01	103164	0.039479	72000
186607	23023.7	14743.2	184.445	340.501	340501	308.326	5975.25	5576.9	66922.8	0.0582848	72000
206809	82683.6	9250.46	398.94	158.608	158608	295.985	7596.34	7089.91	85079	0.0475579	72000
204400	77131.6	9581.87	386.422	165.216	165216	299.022	7523.49	7021.92	84263.1	0.0479803	72000
186025	38129.8	12903.9	264.398	267.518	267518	312.946	6595.78	6156.06	73872.8	0.0538447	72000
234968	732272	1278.84	979.937	72.2949	72294.9	188.12	9484.91	8852.58	106231	0.0383296	72000
185848	455497	2164.78	733.535	78.6897	78689.7	200.713	9140.96	8531.56	102379	0.0397828	72000
194152	56325.1	11093.8	330.867	203.024	203024	309.449	7149.97	6673.31	80079.7	0.0502319	72000
168030	4166.36	20874.2	47.1213	467.698	467698	284.659	4391.14	4098.4	49180.7	0.0713673	72000
203734	75664.2	9673.76	382.977	167.141	167141	299.821	7502.81	7002.62	84031.4	0.0481012	72000
200608	573213	1672.6	834.197	75.076	75076	193.599	9318.45	8697.22	104367	0.0390214	72000
201863	71670.6	9933.79	373.286	172.821	172821	301.979	7443.04	6946.83	83362	0.0484531	72000
224367	689681	1366.3	940.508	72.9033	72903.3	189.315	9445.63	8815.92	105791	0.0384909	72000
215468	109372	7937.04	449.88	136.664	136664	281.942	7864.48	7340.18	88082.1	0.0460488	72000
225933	696238	1352.18	946.572	72.8047	72804.7	189.121	9451.88	8821.75	105861	0.0384652	72000
199005	563566	1704.16	825.598	75.3034	75303.4	194.048	9306.16	8685.75	104229	0.0390733	72000
203849	591722	1615.26	850.816	74.6646	74664.6	192.787	9341.14	8718.4	104621	0.0389259	72000
214925	647793	1463.19	901.895	73.5838	73583.8	190.655	9403.75	8776.83	105322	0.0386643	72000
197324	553020	1740.09	816.252	75.5629	75562.9	194.56	9292.34	8672.85	104074	0.0391319	72000
207499	611258	1558.88	868.504	74.2621	74262.1	191.993	9363.93	8739.67	104876	0.0388303	72000
211844	633088	1500.3	888.414	73.8461	73846.1	191.172	9388.13	8762.25	105147	0.0387292	72000
193307	525506	1841.59	792.177	76.3005	76300.5	196.015	9254.22	8637.27	103647	0.0392941	72000
175638	4730.01	19916.1	51.2664	457.51	457510	287.935	4583.22	4277.68	51332.1	0.0696701	72000
197292	552812	1740.81	816.068	75.5681	75568.1	194.57	9292.07	8672.6	104071	0.039133	72000
203448	589500	1621.94	848.813	74.7124	74712.4	192.881	9338.48	8715.91	104591	0.0389371	72000
211067	629282	1510.2	884.934	73.9162	73916.2	191.311	9384	8758.4	105101	0.0387464	72000
187056	325793	3182.04	639.177	86.602	86602	215.852	8843.16	8253.61	99043.4	0.0411173	72000
198609	65056	10399.8	356.111	183.942	183942	305.426	7330.85	6842.13	82105.5	0.0491235	72000
232606	723127	1296.81	971.466	72.4194	72419.4	188.364	9476.72	8844.94	106139	0.0383631	72000
199524	252270	4183.83	592.404	95.0315	95031.5	230.829	8603.79	8030.2	96362.4	0.0422439	72000
196843	61576.5	10664.7	346.438	190.852	190852	307.127	7263.86	6779.6	81355.2	0.04953	72000
232170	721419	1300.21	969.883	72.4431	72443.1	188.411	9475.18	8843.5	106122	0.0383694	72000
192199	52476	11432.7	318.604	213.534	213534	310.885	7055.06	6584.72	79016.7	0.0508274	72000
199123	254084	4153.83	593.58	94.7685	94768.5	230.384	8610.44	8036.41	96437	0.0422119	72000
213077	639041	1485.06	893.866	73.7383	73738.3	190.96	9394.52	8768.21	105219	0.0387026	72000
207916	613414	1552.9	870.464	74.2195	74219.5	191.909	9366.38	8741.95	104903	0.0388201	72000
198515	64868.7	10413.7	355.602	184.294	184294	305.52	7327.4	6838.9	82066.8	0.0491443	72000
213623	190347	5412.56	547.117	106.503	106503	248.745	8348.44	7791.88	93502.6	0.043501	72000
197171	552032	1743.53	815.38	75.5878	75587.8	194.609	9291.03	8671.63	104060	0.0391375	72000
217667	121331	7457.86	468.795	129.973	129973	276.163	7957.01	7426.54	89118.5	0.0455445	72000
179027	5030.31	19491.8	53.4411	452.252	452252	289.453	4673.92	4362.33	52347.9	0.0688771	72000
194784	536065	1801.22	801.36	76.0064	76006.4	195.435	9269.22	8651.27	103815	0.0392301	72000
225396	694002	1356.96	944.504	72.8381	72838.1	189.187	9449.76	8819.77	105837	0.0384739	72000
212291	635258	1494.71	890.4	73.8065	73806.5	191.094	9390.47	8764.44	105173	0.0387195	72000
203939	233074	4520.48	579.62	98.0339	98033.9	235.807	8530.72	7962.01	95544.1	0.0425977	72000
189794	497372	1958.85	768.103	77.1603	77160.3	197.709	9211.77	8597.65	103172	0.0394761	72000
201554	243303	4336.63	586.519	96.3825	96382.5	233.094	8570.26	7998.91	95986.9	0.0424056	72000
214380	645233	1469.52	899.545	73.6285	73628.5	190.743	9401.07	8774.33	105292	0.0386754	72000
183544	5500.88	18923.5	56.8272	444.353	444353	291.553	4801.27	4481.19	53774.2	0.0677735	72000
227448	702488	1338.95	952.355	72.7125	72712.5	188.94	9457.76	8827.24	105927	0.038441	72000
174244	4616.55	20090.8	50.44	459.533	459533	287.322	4546.91	4243.79	50925.4	0.0699892	72000
201186	576608	1661.78	837.234	74.9982	74998.2	193.446	9322.7	8701.18	104414	0.0390035	72000
200402	68659.6	10140.1	365.652	177.59	177590	303.574	7394.2	6901.26	82815.1	0.0487433	72000
169948	4296.74	20631.3	48.0903	465.316	465316	285.469	4438.23	4142.35	49708.2	0.0709492	72000
186388	39261.7	12775.5	269.281	262.387	262387	313.02	6638.38	6195.82	74349.8	0.0535553	72000
179044	5031.93	19489.7	53.4527	452.224	452224	289.461	4674.39	4362.76	52353.1	0.068873	72000
205564	226195	4650.1	574.838	99.2161	99216.1	237.712	8503.32	7936.43	95237.2	0.0427316	72000
167577	4136.49	20931.8	46.8982	468.246	468246	284.468	4380.12	4088.11	49057.3	0.0714653	72000
208805	87666.4	8972.93	409.535	153.447	153447	293.27	7655.44	7145.08	85740.9	0.0472191	72000
180115	5135.33	19355.4	54.1984	450.45	450450	289.95	4703.86	4390.27	52683.2	0.0686166	72000
185082	5685.76	18727.8	58.155	441.382	441382	292.293	4846.74	4523.62	54283.5	0.0673825	72000
214143	644113	1472.31	898.517	73.6481	73648.1	190.782	9399.89	8773.23	105279	0.0386803	72000
240105	751550	1242.25	997.794	72.042	72042	187.624	9501.78	8868.33	106420	0.0382606	72000
172453	4478.19	20315.5	49.4276	462.022	462022	286.543	4501.06	4200.99	50411.9	0.0703933	72000
207452	611012	1559.56	868.281	74.2669	74266.9	192.002	9363.65	8739.41	104873	0.0388315	72000
170119	4308.74	20609.6	48.1791	465.097	465097	285.542	4442.48	4146.32	49755.8	0.0709115	72000
