"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
212820	636326	1494.91	891.934	68.2936	68293.6	169.39	8323.7	7768.79	93225.5	0.0370679	0.11
174590	4639.49	20060.3	50.6201	399.671	399671	286.071	4531.71	4229.59	50755.1	0.0628775	0.11
169038	4230.9	20757	47.6117	413.241	413241	283.955	4396.81	4103.69	49244.2	0.0641785	0.11
186342	457194	2160.15	735.581	72.3474	72347.4	176.545	8044.39	7508.09	90097.1	0.0383437	0.11
196272	270584	3902.67	604.998	84.0096	84009.6	197.855	7566.33	7061.91	84742.9	0.040718	0.11
191927	49926.7	11703.3	311.012	166.849	166849	283.283	6338.72	5916.14	70993.6	0.0480829	0.11
219908	669086	1415.15	922.03	67.8304	67830.4	168.61	8363.8	7806.22	93674.6	0.0368911	0.11
206905	606525	1575.31	864.78	68.7664	68766.4	170.197	8284.98	7732.65	92791.8	0.0372401	0.11
214675	645176	1472.54	900.044	68.1631	68163.1	169.169	8334.78	7779.12	93349.5	0.0370189	0.11
207576	610047	1565.37	867.975	68.7076	68707.6	170.096	8289.68	7737.03	92844.4	0.0372191	0.11
205535	599221	1596.34	858.167	68.8909	68890.9	170.411	8275.12	7723.45	92681.4	0.0372842	0.11
195031	276859	3809.93	608.95	83.3577	83357.7	196.684	7586.53	7080.76	84969.2	0.0406125	0.11
227892	703057	1340.3	953.403	67.4013	67401.3	167.898	8403.08	7842.88	94114.5	0.0367194	0.11
217633	172752	5861.12	532.045	98.7152	98715.2	222.52	7206.84	6726.38	80716.6	0.0426752	0.11
190014	496264	1967.89	767.815	71.1458	71145.8	174.38	8116.58	7575.48	90905.7	0.0380064	0.11
190636	501714	1943.81	772.421	70.9968	70996.8	174.113	8126.05	7584.31	91011.8	0.0379626	0.11
204573	593983	1611.76	853.437	68.9825	68982.5	170.569	8267.95	7716.76	92601.1	0.0373163	0.11
205205	597433	1601.57	856.551	68.9219	68921.9	170.464	8272.68	7721.17	92654.1	0.0372951	0.11
196310	270399	3905.46	604.88	84.0293	84029.3	197.891	7565.73	7061.34	84736.1	0.0407211	0.11
198996	561531	1714.46	824.391	69.597	69597	171.637	8221.63	7673.52	92082.3	0.0375251	0.11
206707	605481	1578.28	863.833	68.784	68784	170.227	8283.58	7731.34	92776.1	0.0372464	0.11
208972	215051	4881.15	567.735	91.1145	91114.5	210.243	7373.56	6881.99	82583.9	0.0417483	0.11
175059	4677.26	20001.8	50.8956	398.448	398448	286.25	4543.37	4240.48	50885.7	0.0627663	0.11
171432	4398.85	20455.6	48.8552	407.595	407595	284.866	4454.23	4157.28	49887.4	0.0636216	0.11
195231	536892	1801.84	802.699	70.1261	70126.1	172.566	8184.01	7638.41	91660.9	0.0376962	0.11
221436	675806	1399.76	928.227	67.7417	67741.7	168.462	8371.75	7813.63	93763.6	0.0368562	0.11
203459	238157	4437.14	583.996	87.837	87837	204.624	7456.92	6959.79	83517.5	0.0412974	0.11
208217	613368	1556.11	870.992	68.653	68653	170.002	8294.08	7741.14	92893.7	0.0371995	0.11
225963	695097	1357.2	946.042	67.4977	67497.7	168.057	8394.07	7834.46	94013.5	0.0367586	0.11
222507	680449	1389.3	932.51	67.6816	67681.6	168.361	8377.18	7818.7	93824.4	0.0368324	0.11
198109	555969	1733.42	819.464	69.7114	69711.4	171.837	8213.33	7665.78	91989.3	0.0375627	0.11
218067	169763	5940.14	529.104	99.3531	99353.1	223.497	7194.19	6714.58	80574.9	0.0427469	0.11
210633	89490	8899.48	414.443	127.236	127236	257.805	6760.34	6309.65	75715.8	0.0453302	0.11
184157	414717	2416.74	702.36	73.982	73982	179.524	7956.32	7425.9	89110.8	0.0387625	0.11
173509	4554.43	20195.4	49.9982	402.447	402447	285.658	4504.95	4204.62	50455.5	0.0631335	0.11
214680	645202	1472.48	900.068	68.1628	68162.8	169.168	8334.81	7779.15	93349.8	0.0370188	0.11
212779	95633.8	8585.54	426.524	123.8	123800	254.441	6804.82	6351.16	76214	0.0450541	0.11
221101	674341	1403.09	926.875	67.7609	67760.9	168.493	8370.02	7812.02	93744.2	0.0368638	0.11
203074	585636	1636.97	845.921	69.1326	69132.6	170.828	8256.36	7705.94	92471.3	0.0373683	0.11
220645	672342	1407.65	925.031	67.7872	67787.2	168.537	8367.66	7809.82	93717.8	0.0368741	0.11
202012	69660.5	10099.7	369.377	141.923	141923	269.832	6587.55	6148.38	73780.5	0.0464285	0.11
191575	509549	1910.23	779.085	70.7897	70789.7	173.744	8139.42	7596.8	91161.6	0.0379008	0.11
204881	75695.4	9699.23	384.219	136.717	136717	265.978	6645.96	6202.89	74434.7	0.0460527	0.11
183270	5458.88	18977	56.5456	374.708	374708	289.38	4756.57	4439.46	53273.6	0.0607664	0.11
191152	48359	11854.1	305.515	169.607	169607	284.358	6313.59	5892.69	70712.2	0.0482549	0.11
204463	593382	1613.55	852.894	68.9931	68993.1	170.587	8267.13	7715.98	92591.8	0.03732	0.11
178843	5006.12	19530.3	53.2822	388.072	388072	287.694	4639.42	4330.13	51961.5	0.0618571	0.11
208696	84502.9	9172.14	404.048	130.344	130344	260.658	6721.58	6273.47	75281.7	0.0455731	0.11
226297	696483	1354.23	947.324	67.4807	67480.7	168.029	8395.64	7835.93	94031.2	0.0367518	0.11
190108	46179.7	12070.4	297.6	173.708	173708	285.832	6276.93	5858.47	70301.6	0.0485074	0.11
202660	583283	1644.22	843.808	69.1758	69175.8	170.903	8253.06	7702.85	92434.2	0.0373832	0.11
210748	626181	1521.36	882.662	68.4486	68448.6	169.653	8310.78	7756.73	93080.7	0.0371252	0.11
212505	199683	5209.86	555.866	93.604	93604	214.387	7315.34	6827.65	81931.8	0.0420681	0.11
220498	671692	1409.14	924.432	67.7958	67795.8	168.552	8366.89	7809.1	93709.2	0.0368775	0.11
202570	241936	4369.78	586.524	87.3478	87347.8	203.77	7470.11	6972.1	83665.2	0.0412268	0.11
233599	725807	1293.93	974.459	67.1383	67138.3	167.467	8428.28	7866.39	94396.7	0.03661	0.11
196643	59093.1	10895.1	340.323	153.372	153372	276.936	6467.75	6036.57	72438.9	0.0472141	0.11
240364	751368	1244.89	998.124	66.8628	66862.8	167.021	8455.67	7891.96	94703.5	0.0364918	0.11
191014	299863	3496.6	623.411	81.1809	81180.9	192.74	7657.99	7147.46	85769.5	0.0402431	0.11
202067	579886	1654.8	840.76	69.239	69239	171.013	8248.25	7698.37	92380.4	0.0374048	0.11
187935	41193.4	12594.4	278.144	184.42	184420	289.065	6184.62	5772.31	69267.8	0.0491518	0.11
217915	660150	1436.1	913.801	67.9515	67951.5	168.812	8353.1	7796.22	93554.7	0.0369381	0.11
187074	466385	2111.58	743.031	72.0418	72041.8	175.992	8062.08	7524.61	90295.3	0.0382606	0.11
194957	534983	1809	801.034	70.1697	70169.7	172.643	8180.99	7635.59	91627.1	0.0377099	0.11
193931	527650	1837.03	794.659	70.3407	70340.7	172.946	8169.29	7624.67	91496	0.0377635	0.11
160666	3719.04	21827.3	43.7346	430.8	430800	280.795	4203.91	3923.65	47083.8	0.066081	0.11
205384	230069	4586.13	578.476	88.9264	88926.4	206.511	7428.28	6933.06	83196.7	0.0414514	0.11
204023	73847.7	9818.14	379.793	138.228	138228	267.141	6628.72	6186.8	74241.6	0.0461631	0.11
194617	55194.2	11224	328.399	158.608	158608	279.634	6416.28	5988.53	71862.3	0.0475578	0.11
182892	5416.62	19024.5	56.2415	375.907	375907	289.236	4746.33	4429.91	53158.9	0.060861	0.11
160859	3729.74	21802.3	43.8174	430.43	430430	280.867	4208.23	3927.68	47132.2	0.0660379	0.11
173078	4521.36	20249.2	49.7559	403.534	403534	285.494	4494.37	4194.74	50336.9	0.0632351	0.11
205806	77734.7	9571.52	388.992	135.126	135126	264.714	6664.39	6220.1	74641.2	0.045935	0.11
205247	76496.6	9648.61	386.108	136.083	136083	265.479	6653.27	6209.72	74516.7	0.0460059	0.11
171462	4401.08	20451.8	48.8716	407.521	407521	284.878	4454.97	4157.98	49895.7	0.0636145	0.11
198956	63571.9	10541.9	353.17	148.09	148090	273.877	6521.68	6086.9	73042.8	0.046858	0.11
176414	4789.94	19832.9	51.7157	394.835	394835	286.767	4577.38	4272.22	51266.6	0.0624429	0.11
214720	645391	1472	900.241	68.16	68160	169.164	8335.04	7779.37	93352.5	0.0370177	0.11
184611	5615.38	18808	57.6712	370.362	370362	289.89	4793.3	4473.75	53685	0.0604286	0.11
181015	5217.41	19259.4	54.8071	381.694	381694	288.522	4696.17	4383.1	52597.2	0.0613262	0.11
196609	59027.6	10900.4	340.129	153.455	153455	276.981	6466.93	6035.8	72429.6	0.0472196	0.11
201543	68706.8	10166.2	366.926	142.822	142822	270.455	6577.73	6139.22	73670.6	0.0464921	0.11
182558	5379.96	19066.3	55.9777	376.954	376954	289.109	4737.34	4421.51	53058.2	0.0609441	0.11
201383	68383.8	10189	366.088	143.132	143132	270.668	6574.37	6136.08	73632.9	0.046514	0.11
200852	572782	1677.38	834.406	69.3742	69374.2	171.248	8238.08	7688.88	92266.5	0.0374507	0.11
209496	212833	4926.84	566.084	91.4573	91457.3	210.82	7365.31	6874.29	82491.4	0.0417934	0.11
175959	4751.54	19889.6	51.4365	396.06	396060	286.593	4565.92	4261.52	51138.3	0.0625517	0.11
185427	31806.4	13684.9	235.145	210.648	210648	294.073	5974.63	5576.32	66915.8	0.0506646	0.11
202140	69922.1	10081.6	370.045	141.68	141680	269.661	6590.21	6150.86	73810.4	0.0464112	0.11
184094	5553.79	18873.2	57.2283	372.055	372055	289.693	4779.07	4460.46	53525.6	0.0605593	0.11
185237	440491	2254.38	722.272	72.9438	72943.8	177.629	8011.03	7476.96	89723.5	0.0385014	0.11
160402	3704.49	21861.5	43.622	431.302	431302	280.696	4198.02	3918.15	47017.9	0.0661399	0.11
186872	38277.8	12919.6	265.776	191.66	191660	290.811	6124.66	5716.35	68596.2	0.0495771	0.11
208297	613781	1554.97	871.367	68.6462	68646.2	169.991	8294.63	7741.65	92899.8	0.0371971	0.11
211862	631671	1506.94	887.676	68.364	68364	169.509	8317.81	7763.28	93159.4	0.037094	0.11
196357	58543.8	10940.2	338.688	154.071	154071	277.314	6460.77	6030.06	72360.7	0.0472605	0.11
167073	4101.03	21005.7	46.6418	417.658	417658	283.209	4350.46	4060.43	48725.1	0.0646312	0.11
196326	544352	1774.43	809.229	69.9596	69959.6	172.273	8195.64	7649.26	91791.2	0.0376431	0.11
205743	600339	1593.08	859.178	68.8716	68871.6	170.378	8276.64	7724.86	92698.4	0.0372774	0.11
199840	566712	1697.18	828.994	69.4931	69493.1	171.455	8229.26	7680.64	92167.7	0.0374905	0.11
200276	66168.1	10348.2	360.246	145.332	145332	272.134	6550.72	6114.01	73368.1	0.0466679	0.11
178899	5011.34	19523.3	53.32	387.911	387911	287.715	4640.87	4331.48	51977.8	0.0618435	0.11
205045	76053.8	9676.52	385.067	136.432	136432	265.755	6649.24	6205.96	74471.5	0.0460317	0.11
188526	317628	3280.94	634.715	79.7053	79705.3	190.044	7710.41	7196.38	86356.6	0.0399759	0.11
205386	598415	1598.69	857.438	68.9049	68904.9	170.435	8274.02	7722.42	92669.1	0.0372891	0.11
212729	95481.8	8593.04	426.234	123.881	123881	254.523	6803.76	6350.17	76202.1	0.0450606	0.11
202736	241229	4382.27	586.053	87.4384	87438.4	203.928	7467.65	6969.81	83637.7	0.0412399	0.11
193822	53656.8	11359.6	323.486	160.863	160863	280.702	6394.66	5968.35	71620.2	0.0477033	0.11
179939	5110.37	19393.7	54.0352	384.895	384895	288.112	4667.89	4356.7	52280.4	0.0615902	0.11
183619	5498.65	18933	56.8317	373.59	373590	289.513	4766.08	4448.34	53380.1	0.0606788	0.11
224459	688782	1370.88	940.206	67.5759	67575.9	168.186	8386.84	7827.71	93932.6	0.0367902	0.11
204020	590933	1620.88	850.687	69.0367	69036.7	170.662	8263.74	7712.83	92553.9	0.0373352	0.11
200775	67162.6	10276.1	362.89	144.328	144328	271.474	6561.46	6124.03	73488.3	0.0465979	0.11
212271	633668	1501.75	889.503	68.3337	68333.7	169.458	8320.34	7765.65	93187.8	0.0370828	0.11
204569	593964	1611.82	853.419	68.9828	68982.8	170.569	8267.93	7716.73	92600.8	0.0373164	0.11
196308	13405.9	15896.2	116.288	279.442	279442	296.586	5475.93	5110.87	61330.4	0.0545242	0.11
187797	474576	2070.11	749.742	71.782	71782	175.523	8077.47	7538.98	90467.7	0.0381885	0.11
187802	40855.2	12631.4	276.75	185.221	185221	289.274	6177.9	5766.04	69192.5	0.0491992	0.11
168225	4176.34	20859.8	47.2052	415.092	415092	283.646	4377.55	4085.71	49028.5	0.0643663	0.11
173492	4553.14	20197.5	49.9888	402.489	402489	285.652	4504.54	4204.24	50450.9	0.0631375	0.11
180049	5121.1	19380	54.1127	384.571	384571	288.154	4670.77	4359.39	52312.7	0.0615633	0.11
194628	55216.2	11222.1	328.469	158.576	158576	279.619	6416.58	5988.81	71865.7	0.0475558	0.11
221542	676267	1398.71	928.652	67.7357	67735.7	168.452	8372.29	7814.13	93769.6	0.0368538	0.11
177778	4909	19662.9	52.5794	391.082	391082	287.288	4612.06	4304.59	51655.1	0.0621148	0.11
188068	41526.7	12558.1	279.509	183.641	183641	288.857	6191.18	5778.44	69341.3	0.0491056	0.11
206830	606131	1576.43	864.422	68.773	68773	170.208	8284.45	7732.16	92785.9	0.0372425	0.11
211895	631831	1506.52	887.823	68.3616	68361.6	169.505	8318.01	7763.48	93161.7	0.0370931	0.11
199288	563334	1708.41	825.992	69.5606	69560.6	171.573	8224.3	7676.01	92112.1	0.037513	0.11
203269	72257.9	9923.01	375.903	139.585	139585	268.153	6613.44	6172.55	74070.5	0.0462613	0.11
191526	296626	3538.27	621.37	81.4682	81468.2	193.263	7648.18	7138.31	85659.7	0.0402935	0.11
193782	526562	1841.27	793.717	70.3666	70366.6	172.992	8167.53	7623.03	91476.4	0.0377716	0.11
177573	4890.68	19688.5	52.4466	391.655	391655	287.209	4606.81	4299.68	51596.2	0.0621644	0.11
184938	5655.29	18766.5	57.9583	369.277	369277	290.014	4802.38	4482.22	53786.7	0.0603454	0.11
199109	562232	1712.1	825.013	69.5828	69582.8	171.612	8222.67	7674.49	92093.9	0.0375204	0.11
201650	68923.4	10151	367.485	142.616	142616	270.313	6579.98	6141.31	73695.7	0.0464776	0.11
202621	241719	4373.62	586.379	87.3757	87375.7	203.819	7469.35	6971.4	83656.8	0.0412308	0.11
173168	4528.22	20238	49.8062	403.308	403308	285.528	4496.57	4196.8	50361.6	0.063214	0.11
200138	568512	1691.26	830.597	69.4575	69457.5	171.393	8231.89	7683.1	92197.2	0.0374786	0.11
219895	669027	1415.29	921.976	67.8312	67831.2	168.611	8363.73	7806.15	93673.8	0.0368914	0.11
189440	491027	1991.62	763.412	71.2929	71292.9	174.643	8107.35	7566.86	90802.3	0.0380493	0.11
207017	80488	9404.68	395.257	133.093	133093	263.039	6688.36	6242.47	74909.6	0.0457828	0.11
238083	742907	1260.79	990.292	66.9518	66951.8	167.164	8446.7	7883.59	94603.1	0.0365304	0.11
202959	584985	1638.97	845.336	69.1445	69144.5	170.849	8255.45	7705.09	92461	0.0373724	0.11
209475	619796	1538.49	876.84	68.5492	68549.2	169.825	8302.51	7749.01	92988.1	0.037162	0.11
197448	551732	1748.15	815.722	69.8004	69800.4	171.993	8206.94	7659.81	91917.7	0.0375917	0.11
209964	622262	1531.83	879.088	68.51	68510	169.758	8305.72	7752	93024	0.0371477	0.11
192261	292164	3596.99	618.563	81.8741	81874.1	194.001	7634.53	7125.56	85506.7	0.0403638	0.11
209970	622294	1531.74	879.116	68.5095	68509.5	169.757	8305.76	7752.04	93024.5	0.0371475	0.11
207855	82461.7	9288.84	399.628	131.712	131712	261.859	6704.93	6257.94	75095.2	0.045678	0.11
191398	48860.2	11805.5	307.29	168.708	168708	284.015	6321.74	5900.29	70803.4	0.048199	0.11
183921	5533.59	18895	57.083	372.615	372615	289.628	4774.34	4456.05	53472.6	0.0606028	0.11
207317	608692	1569.18	866.745	68.7301	68730.1	170.134	8287.88	7735.35	92824.2	0.0372272	0.11
207875	219664	4787.88	571.113	90.4182	90418.2	209.064	7390.59	6897.88	82774.6	0.0416555	0.11
203907	590302	1622.78	850.119	69.048	69048	170.682	8262.87	7712.01	92544.1	0.0373391	0.11
186598	460532	2142.25	738.276	72.2346	72234.6	176.341	8050.87	7514.14	90169.7	0.0383132	0.11
216523	653789	1451.37	907.952	68.0401	68040.1	168.961	8345.37	7789.02	93468.2	0.0369721	0.11
174988	4671.55	20010.6	50.854	398.632	398632	286.223	4541.61	4238.84	50866.1	0.062783	0.11
205210	230792	4572.53	578.977	88.8266	88826.6	206.339	7430.86	6935.47	83225.6	0.0414374	0.11
214843	645967	1470.57	900.769	68.1517	68151.7	169.149	8335.75	7780.04	93360.5	0.0370146	0.11
202811	584144	1641.56	844.581	69.1599	69159.9	170.876	8254.27	7703.98	92447.8	0.0373778	0.11
223919	686493	1375.89	938.091	67.6046	67604.6	168.234	8384.2	7825.25	93903	0.0368017	0.11
217684	172412	5870.05	531.714	98.7871	98787.1	222.63	7205.41	6725.05	80700.5	0.0426833	0.11
215258	186454	5516.84	544.721	95.9819	95981.9	218.235	7263.19	6778.97	81347.7	0.0423581	0.11
179849	5101.69	19404.9	53.9725	385.157	385157	288.078	4665.56	4354.52	52254.2	0.0616121	0.11
190654	302207	3466.88	624.893	80.9764	80976.4	192.367	7665.05	7154.05	85848.6	0.040207	0.11
210167	623284	1529.09	880.019	68.4939	68493.9	169.73	8307.04	7753.24	93038.9	0.0371418	0.11
202383	581704	1649.12	842.39	69.2051	69205.1	170.954	8250.83	7700.77	92409.3	0.0373932	0.11
203594	588559	1628.05	848.55	69.0794	69079.4	170.736	8260.45	7709.75	92517	0.03735	0.11
210151	210038	4985.25	563.975	91.8969	91896.9	211.557	7354.83	6864.51	82374.1	0.0418507	0.11
186371	36650.4	13106.8	258.51	196.047	196047	291.721	6089.14	5683.2	68198.4	0.0498316	0.11
178751	4997.58	19541.7	53.2204	388.335	388335	287.659	4637.05	4327.91	51935	0.0618794	0.11
199346	563692	1707.21	826.31	69.5534	69553.4	171.56	8224.82	7676.5	92118	0.0375106	0.11
176197	4771.57	19859.9	51.5821	395.42	395420	286.684	4571.91	4267.12	51205.4	0.0624948	0.11
202278	243189	4347.76	587.356	87.1883	87188.3	203.491	7474.46	6976.16	83713.9	0.0412035	0.11
186634	37534.6	13004.6	262.492	193.632	193632	291.233	6108.63	5701.39	68416.6	0.0496918	0.11
200368	569897	1686.73	831.832	69.4303	69430.3	171.346	8233.91	7684.98	92219.7	0.0374695	0.11
205553	229360	4599.5	577.985	89.0247	89024.7	206.68	7425.74	6930.69	83168.3	0.0414651	0.11
200836	67283.8	10267.4	363.21	144.208	144208	271.393	6562.75	6125.24	73502.8	0.0465895	0.11
222075	678581	1393.49	930.786	67.7057	67705.7	168.401	8375	7816.67	93800	0.036842	0.11
216977	176902	5753.83	536.019	97.8555	97855.5	221.188	7224.18	6742.57	80910.8	0.0425772	0.11
215835	183405	5591.03	542.007	96.5648	96564.8	219.161	7250.86	6767.47	81209.7	0.0424271	0.11
225160	691738	1364.45	942.938	67.5391	67539.1	168.125	8390.23	7830.88	93970.6	0.0367754	0.11
193611	284447	3702.07	613.716	82.6039	82603.9	195.323	7610.56	7103.19	85238.2	0.0404877	0.11
193870	53749.7	11351.3	323.786	160.723	160723	280.637	6395.99	5969.59	71635.1	0.0476944	0.11
207752	610958	1562.82	868.802	68.6926	68692.6	170.07	8290.89	7738.16	92858	0.0372137	0.11
174869	4661.85	20025.6	50.7832	398.946	398946	286.177	4538.63	4236.05	50832.6	0.0628115	0.11
210121	88128.2	8972.26	411.659	128.054	128054	258.573	6750.01	6300.01	75600.1	0.0453947	0.11
187817	40893.1	12627.3	276.906	185.131	185131	289.25	6178.66	5766.75	69201	0.0491939	0.11
226617	697811	1351.4	948.551	67.4645	67464.5	168.002	8397.15	7837.34	94048.1	0.0367452	0.11
211768	631213	1508.13	887.258	68.371	68371	169.521	8317.22	7762.74	93152.9	0.0370966	0.11
183031	5432.12	19007	56.3531	375.466	375466	289.289	4750.1	4433.43	53201.2	0.0608261	0.11
203173	586191	1635.26	846.42	69.1224	69122.4	170.811	8257.14	7706.67	92480	0.0373648	0.11
210478	208631	5015.02	562.901	92.1216	92121.6	211.933	7349.53	6859.56	82314.7	0.0418798	0.11
187671	473195	2076.99	748.606	71.825	71825	175.601	8074.9	7536.58	90438.9	0.0382005	0.11
182680	5393.24	19051.1	56.0733	376.574	376574	289.156	4740.61	4424.57	53094.8	0.0609139	0.11
197913	262687	4024.09	599.993	84.8684	84868.4	199.391	7540.46	7037.76	84453.2	0.0408537	0.11
228124	704007	1338.31	954.282	67.3899	67389.9	167.879	8404.15	7843.87	94126.5	0.0367147	0.11
191524	49116.1	11780.8	308.19	168.256	168256	283.84	6325.85	5904.13	70849.6	0.0481708	0.11
181497	5267.04	19199.1	55.1648	380.231	380231	288.706	4708.97	4395.04	52740.4	0.0612072	0.11
169716	4277.36	20671.4	47.9568	411.671	411671	284.213	4412.97	4118.77	49425.3	0.0640212	0.11
209939	87654.2	8997.88	410.681	128.344	128344	258.842	6746.37	6296.61	75559.4	0.0454175	0.11
191754	49579.6	11736.3	309.809	167.446	167446	283.522	6333.24	5911.02	70932.3	0.0481203	0.11
182137	5334.5	19119.1	55.6506	378.265	378265	288.949	4726.04	4410.97	52931.6	0.0610487	0.11
208292	217914	4822.98	569.841	90.6798	90679.8	209.508	7384.15	6891.88	82702.5	0.0416905	0.11
242479	759075	1230.68	1005.26	66.7834	66783.4	166.893	8463.76	7899.51	94794.1	0.036457	0.11
214971	646568	1469.08	901.321	68.143	68143	169.135	8336.5	7780.73	93368.8	0.0370113	0.11
182857	5412.78	19028.8	56.2139	376.016	376016	289.223	4745.4	4429.04	53148.4	0.0608696	0.11
216341	652950	1453.41	907.181	68.0519	68051.9	168.981	8344.35	7788.06	93456.7	0.0369766	0.11
184289	5576.85	18848.6	57.3941	371.419	371419	289.768	4784.43	4465.47	53585.6	0.06051	0.11
182639	5388.74	19056.2	56.0409	376.703	376703	289.14	4739.5	4423.53	53082.4	0.0609241	0.11
201751	245457	4308.28	588.855	86.9029	86902.9	202.991	7482.3	6983.48	83801.7	0.0411617	0.11
187151	329692	3146.34	642.529	78.7937	78793.7	188.371	7744.66	7228.35	86740.1	0.039803	0.11
210414	88904.1	8930.64	413.25	127.585	127585	258.135	6755.92	6305.52	75666.3	0.0453578	0.11
188706	43062	12393.3	285.67	180.173	180173	287.883	6220.66	5805.95	69671.4	0.0488987	0.11
189126	312960	3335.52	631.724	80.077	80077	190.724	7696.87	7183.75	86205	0.0400446	0.11
169753	4279.89	20666.8	47.9756	411.586	411586	284.227	4413.85	4119.59	49435.1	0.0640127	0.11
196478	269571	3917.95	604.358	84.1174	84117.4	198.049	7563.04	7058.83	84706	0.0407352	0.11
186567	37315.8	13029.7	261.514	194.222	194222	291.355	6103.85	5696.92	68363.1	0.049726	0.11
205144	76269.7	9662.89	385.575	136.261	136261	265.62	6651.21	6207.8	74493.6	0.0460191	0.11
215335	648275	1464.86	902.888	68.1184	68118.4	169.093	8338.61	7782.7	93392.4	0.037002	0.11
217627	114438	7746.36	459.273	115.27	115270	245.08	6924.02	6462.42	77549	0.0443269	0.11
189959	45859.6	12102.8	296.409	174.338	174338	286.047	6271.36	5853.27	70239.3	0.0485459	0.11
194015	282239	3732.99	612.33	82.8195	82819.5	195.713	7603.61	7096.7	85160.4	0.0405237	0.11
199957	65537.9	10394.5	358.552	145.983	145983	272.555	6543.81	6107.55	73290.6	0.046713	0.11
207223	608201	1570.57	866.3	68.7383	68738.3	170.148	8287.22	7734.74	92816.9	0.0372301	0.11
200959	573414	1675.35	834.97	69.362	69362	171.227	8238.99	7689.73	92276.7	0.0374466	0.11
194355	280408	3758.92	611.18	83.0006	83000.6	196.04	7597.82	7091.3	85095.6	0.0405537	0.11
205406	76845.4	9626.76	386.925	135.81	135810	265.263	6656.43	6212.67	74552	0.0459858	0.11
194158	281466	3743.91	611.844	82.8957	82895.7	195.851	7601.17	7094.43	85133.1	0.0405364	0.11
189822	494535	1975.67	766.358	71.194	71194	174.466	8113.55	7572.64	90871.7	0.0380205	0.11
222529	680542	1389.09	932.596	67.6804	67680.4	168.359	8377.29	7818.8	93825.6	0.0368319	0.11
194173	529408	1830.23	796.184	70.2992	70299.2	172.872	8172.11	7627.31	91527.7	0.0377506	0.11
192571	51208.4	11582.8	315.391	164.704	164704	282.399	6358.53	5934.62	71215.5	0.047948	0.11
206098	78388.5	9531.33	390.498	134.631	134631	264.313	6670.18	6225.5	74706	0.0458982	0.11
197825	61373	10712.1	346.969	150.594	150594	275.372	6495.84	6062.79	72753.5	0.0470281	0.11
206456	604150	1582.09	862.627	68.8065	68806.5	170.266	8281.79	7729.67	92756.1	0.0372544	0.11
211574	630259	1510.62	886.386	68.3856	68385.6	169.546	8316.01	7761.61	93139.3	0.037102	0.11
217419	657896	1441.48	911.728	67.9827	67982.7	168.865	8350.37	7793.68	93524.2	0.0369501	0.11
220531	671837	1408.81	924.566	67.7939	67793.9	168.549	8367.07	7809.26	93711.1	0.0368767	0.11
222708	681314	1387.37	933.309	67.6705	67670.5	168.343	8378.19	7819.64	93835.7	0.036828	0.11
170814	4354.41	20533.2	48.5272	409.081	409081	284.631	4439.31	4143.36	49720.3	0.0637659	0.11
172590	4484.39	20310.4	49.4846	404.754	404754	285.308	4482.41	4183.58	50203	0.06335	0.11
192376	50822.8	11618.8	314.084	165.339	165339	282.665	6352.63	5929.13	71149.5	0.0479881	0.11
177731	4904.78	19668.8	52.5488	391.214	391214	287.27	4610.85	4303.46	51641.5	0.0621262	0.11
213123	196852	5273.6	553.561	94.0934	94093.4	215.187	7304.35	6817.39	81808.7	0.042129	0.11
212476	634663	1499.18	890.413	68.3186	68318.6	169.432	8321.6	7766.83	93202	0.0370772	0.11
200530	250793	4217.35	592.346	86.2482	86248.2	201.838	7500.56	7000.53	84006.3	0.0410646	0.11
191695	49461.6	11747.6	309.398	167.651	167651	283.603	6331.37	5909.28	70911.3	0.0481331	0.11
193068	521247	1862.25	789.123	70.495	70495	173.219	8158.88	7614.96	91379.5	0.0378112	0.11
208975	215040	4881.38	567.727	91.1163	91116.3	210.246	7373.52	6881.95	82583.4	0.0417485	0.11
199902	65428	10402.7	358.255	146.098	146098	272.629	6542.59	6106.42	73277	0.046721	0.11
221922	677920	1394.98	930.176	67.7142	67714.2	168.416	8374.23	7815.94	93791.3	0.0368454	0.11
215010	103073	8233.7	440.19	120.116	120116	250.579	6854.65	6397.68	76772.1	0.0447478	0.11
202245	580911	1651.59	841.68	69.2199	69219.9	170.98	8249.71	7699.73	92396.7	0.0373983	0.11
180141	5130.19	19368.4	54.1782	384.298	384298	288.189	4673.2	4361.66	52339.9	0.0615406	0.11
181438	5260.89	19206.5	55.1204	380.411	380411	288.683	4707.39	4393.57	52722.8	0.0612218	0.11
202405	70465.4	10044.2	371.423	141.181	141181	269.308	6595.7	6155.99	73871.9	0.0463757	0.11
187425	470457	2090.76	746.358	71.9112	71911.2	175.756	8069.78	7531.79	90381.5	0.0382245	0.11
207929	219438	4792.4	570.95	90.4518	90451.8	209.121	7389.76	6897.11	82765.3	0.04166	0.11
179817	5098.58	19408.9	53.9501	385.251	385251	288.065	4664.72	4353.74	52244.9	0.0616199	0.11
214829	102411	8263.84	439.014	120.425	120425	250.913	6850.38	6393.69	76724.3	0.0447739	0.11
187578	325705	3189.82	639.932	79.0874	79087.4	188.911	7733.46	7217.89	86614.7	0.0398594	0.11
