"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
201784	66071.7	10397.3	361.577	116.3	116300	226.875	5446.22	5083.14	60997.7	0.0444182	48000
167184	4091.68	21052.2	46.6263	294.729	294729	276.849	4246.47	3963.37	47560.4	0.055414	48000
208317	612185	1562.67	870.519	62.524	62524	146.954	7164.13	6686.52	80238.2	0.0337195	48000
196050	54921	11297.3	329.116	123.806	123806	234.755	5365.59	5007.88	60094.6	0.0450545	48000
206224	601138	1594.14	860.513	62.6369	62636.9	147.019	7141.03	6664.97	79979.6	0.0338325	48000
202451	67405.1	10299.9	365.116	115.525	115525	225.999	5455.02	5091.35	61096.3	0.0443496	48000
194195	51302	11626.3	317.271	126.722	126722	237.534	5336.25	4980.5	59766	0.0452894	48000
231211	715206	1317.68	965.163	61.7258	61725.8	146.76	7365.1	6874.1	82489.2	0.0327656	48000
197592	550375	1756.82	815.188	63.2534	63253.4	147.478	7030.21	6561.53	78738.4	0.0343846	48000
199964	62487.2	10669.3	351.727	118.502	118502	229.297	5421.73	5060.29	60723.4	0.04461	48000
212411	90280	8888.45	417.556	104.966	104966	212.884	5586.2	5213.79	62565.5	0.043346	48000
195890	276232	3828.73	609.601	73.5844	73584.4	162.815	6269.14	5851.2	70214.4	0.0386644	48000
212094	631225	1511.21	887.855	62.3442	62344.2	146.867	7203.14	6722.93	80675.2	0.0335302	48000
174996	4641.21	20092.9	50.7143	269.285	269285	277.262	4387.41	4094.92	49139	0.0539448	48000
190806	499869	1956.43	771.576	64.0758	64075.8	148.295	6911.33	6450.57	77406.9	0.0349957	48000
195185	534034	1816.66	800.887	63.4929	63492.9	147.696	6992.75	6526.57	78318.8	0.034575	48000
179337	5007.75	19568	53.3959	255.603	255603	277.123	4463.22	4165.67	49988.1	0.0531747	48000
176569	4767.86	19902.3	51.6437	264.28	264280	277.245	4415.1	4120.76	49449.1	0.0536619	48000
195993	539666	1795.57	805.797	63.4077	63407.7	147.617	7005.76	6538.71	78464.6	0.0345086	48000
208904	615215	1554.25	873.271	62.4942	62494.2	146.938	7170.4	6692.37	80308.5	0.0336889	48000
202960	583061	1648.45	844.238	62.8367	62836.7	147.149	7102.49	6628.99	79547.9	0.0340226	48000
208213	611648	1564.17	870.032	62.5293	62529.3	146.957	7163.01	6685.48	80225.7	0.033725	48000
184760	5559.26	18913.6	57.4017	239.163	239163	276.52	4555.3	4251.61	51019.3	0.0522583	48000
218473	174636	5827.33	535.101	85.1252	85125.2	182.551	5927.97	5532.78	66393.3	0.0408936	48000
209022	615825	1552.57	873.825	62.4882	62488.2	146.935	7171.66	6693.55	80322.6	0.0336828	48000
200225	255737	4145.94	596.625	75.3526	75352.6	165.834	6202.35	5788.86	69466.3	0.0390845	48000
201218	64949.1	10480.9	358.546	116.971	116971	227.623	5438.68	5076.1	60913.3	0.0444771	48000
222647	679704	1393.7	932.369	61.9573	61957.3	146.758	7298.46	6811.9	81742.8	0.0330762	48000
195764	538089	1801.43	804.42	63.4313	63431.3	147.639	7002.13	6535.32	78423.9	0.0345272	48000
203093	68704.6	10206.9	368.505	114.791	114791	225.159	5463.45	5099.22	61190.7	0.044284	48000
207613	608513	1572.99	867.189	62.5608	62560.8	146.974	7156.49	6679.39	80152.7	0.0337568	48000
228469	704151	1340.57	954.941	61.7939	61793.9	146.753	7344.61	6854.97	82259.6	0.0328606	48000
233799	725394	1297.17	974.586	61.666	61666	146.771	7383.8	6891.55	82698.6	0.0326795	48000
211682	629199	1516.52	886.005	62.3625	62362.5	146.875	7199.04	6719.1	80629.2	0.0335501	48000
193254	49426.2	11804.7	310.827	128.346	128346	239.016	5320.34	4965.65	59587.8	0.0454177	48000
176428	4756.28	19919.3	51.5589	264.725	264725	277.248	4412.64	4118.46	49421.5	0.053687	48000
189156	40311.1	12752.5	275.934	137.548	137548	246.579	5235.14	4886.13	58633.5	0.0461135	48000
229436	708083	1332.35	958.576	61.7693	61769.3	146.755	7351.92	6861.79	82341.5	0.0328266	48000
226172	694673	1360.74	946.184	61.8551	61855.1	146.752	7326.86	6838.4	82060.8	0.0329432	48000
189504	41203	12653.8	279.647	136.54	136540	245.817	5244.09	4894.48	58733.8	0.0460397	48000
179297	5004.1	19572.9	53.3693	255.728	255728	277.126	4462.53	4165.03	49980.3	0.0531817	48000
220337	669595	1416.77	923.053	62.0306	62030.6	146.769	7279.03	6793.76	81525.1	0.0331678	48000
185650	354705	2902.13	660.124	68.6105	68610.5	154.619	6514.78	6080.46	72965.5	0.0371842	48000
199318	61231.5	10768.3	348.155	119.316	119316	230.17	5412.86	5052	60624	0.0446798	48000
228030	702356	1344.35	953.282	61.8053	61805.3	146.753	7341.26	6851.84	82222.1	0.0328761	48000
219321	116107	7702.64	463.322	96.8829	96882.9	201.352	5705.41	5325.05	63900.6	0.0424645	48000
194828	52545.5	11511	321.425	125.689	125689	236.567	5346.53	4990.1	59881.2	0.0452069	48000
215610	100063	8400.06	436.257	101.563	101563	208.182	5633.97	5258.37	63100.5	0.0429893	48000
198580	59801.3	10883.5	344.003	120.274	120274	231.18	5402.54	5042.37	60508.5	0.0447612	48000
191145	502798	1943.59	774.053	64.021	64021	148.235	6918.48	6457.24	77486.9	0.0349584	48000
206686	228392	4629.57	578.44	78.0971	78097.1	170.554	6111.82	5704.37	68452.4	0.0396664	48000
185200	5610.18	18860.1	57.771	237.861	237861	276.448	4562.67	4258.49	51101.8	0.0521858	48000
180167	5084.42	19468	53.9542	253.04	253040	277.063	4477.49	4178.99	50147.9	0.0530314	48000
183820	5454.11	19027.4	56.6391	241.96	241960	276.662	4539.52	4236.88	50842.6	0.0524139	48000
226432	695756	1358.41	947.184	61.8479	61847.9	146.752	7328.89	6840.3	82083.6	0.0329337	48000
170123	4284.82	20688.4	48.0757	285.073	285073	277.096	4300.1	4013.43	48161.2	0.0548492	48000
204563	71734.8	9996.84	376.185	113.155	113155	223.249	5482.57	5117.06	61404.7	0.0441359	48000
230283	711496	1325.29	961.732	61.7483	61748.3	146.757	7358.25	6867.7	82412.4	0.0327973	48000
224784	688842	1373.41	940.799	61.8941	61894.1	146.753	7315.85	6828.13	81937.5	0.0329946	48000
206852	604492	1584.45	863.547	62.6019	62601.9	146.998	7148.08	6671.54	80058.5	0.0337979	48000
213734	198745	5244.28	556.291	81.6631	81663.1	176.679	6011.65	5610.87	67330.4	0.0403274	48000
200560	568976	1693.44	831.654	63.0069	63006.9	147.275	7071.76	6600.31	79203.8	0.0341756	48000
207349	77769.4	9605.16	390.634	110.18	110180	219.639	5518.59	5150.68	61808.2	0.0438588	48000
199557	61693.8	10731.7	349.478	119.014	119014	229.847	5416.14	5055.07	60660.8	0.0446539	48000
209534	618439	1545.39	876.201	62.463	62463	146.922	7177.05	6698.58	80382.9	0.0336566	48000
196442	55679.9	11230.8	331.508	123.228	123228	234.186	5371.52	5013.42	60161.1	0.0450072	48000
209371	617606	1547.67	875.444	62.471	62471	146.926	7175.33	6696.98	80363.7	0.0336649	48000
215464	647383	1470.03	902.641	62.2048	62204.8	146.814	7235.52	6753.15	81037.9	0.0333747	48000
194680	52255.7	11537.7	320.465	125.926	125926	236.791	5344.16	4987.88	59854.5	0.045226	48000
229639	708903	1330.65	959.334	61.7642	61764.2	146.756	7353.44	6863.21	82358.6	0.0328196	48000
194979	532576	1822.21	799.618	63.5154	63515.4	147.718	6989.36	6523.4	78280.8	0.0345924	48000
215254	646397	1472.49	901.736	62.213	62213	146.817	7233.56	6751.33	81015.9	0.0333841	48000
218568	112071	7867.7	456.892	97.973	97973	202.979	5688.1	5308.9	63706.8	0.0425907	48000
201911	576997	1667.52	838.809	62.9084	62908.4	147.201	7089.34	6616.71	79400.6	0.034088	48000
189680	41640.8	12605.8	281.443	136.055	136055	245.444	5248.43	4898.54	58782.4	0.0460039	48000
215957	101274	8343.25	438.448	101.174	101174	207.631	5639.63	5263.66	63163.9	0.0429473	48000
216515	103308	8249.54	442.069	100.536	100536	206.719	5649.03	5272.43	63269.2	0.0428778	48000
215952	649668	1464.38	904.737	62.186	62186	146.808	7240.05	6757.38	81088.6	0.033353	48000
178502	4932.95	19668.7	52.8505	258.2	258200	277.173	4448.8	4152.21	49826.5	0.0533202	48000
187740	35999.2	13247.3	256.891	142.787	142787	250.298	5189.88	4843.89	58126.7	0.0464896	48000
210897	625304	1526.85	882.452	62.3982	62398.2	146.891	7191.11	6711.7	80540.4	0.0335884	48000
178693	4949.85	19645.7	52.9738	257.605	257605	277.162	4452.1	4155.29	49863.5	0.0532868	48000
172482	4451.1	20399	49.3118	277.386	277386	277.216	4342.64	4053.13	48637.6	0.0544063	48000
190954	501153	1950.78	772.662	64.0516	64051.6	148.269	6914.47	6453.5	77442	0.0349793	48000
176189	4736.67	19948.3	51.4152	265.485	265485	277.252	4408.43	4114.54	49374.5	0.0537299	48000
174896	4633.39	20105	50.6568	269.605	269605	277.262	4385.65	4093.27	49119.3	0.0539629	48000
195164	53202.3	11451.1	323.583	125.156	125156	236.061	5351.88	4995.08	59941	0.0451641	48000
217477	107114	8079.49	448.659	99.3871	99387.1	205.058	5666.28	5288.52	63462.3	0.0427507	48000
205631	73997.1	9846.03	381.728	111.998	111998	221.867	5496.37	5129.95	61559.4	0.0440294	48000
187240	463416	2132.11	741.376	64.8494	64849.4	149.205	6819.57	6364.93	76379.1	0.0354812	48000
191592	18899.7	15323.7	157.75	169.112	169112	263.832	4987.9	4655.38	55864.5	0.0482241	48000
200066	62685.9	10653.9	352.287	118.375	118375	229.16	5423.12	5061.58	60739	0.0445991	48000
197167	547578	1766.78	812.729	63.2927	63292.7	147.513	7023.87	6555.61	78667.3	0.0344167	48000
188516	38539.9	12952.3	268.339	139.624	139624	248.101	5216.95	4869.15	58429.8	0.0462642	48000
199205	560664	1721.17	824.274	63.1138	63113.8	147.361	7053.34	6583.12	78997.4	0.034268	48000
213497	638038	1493.58	894.082	62.284	62284	146.842	7216.88	6735.75	80829	0.0334641	48000
183723	5443.55	19039.1	56.5626	242.249	242249	276.675	4537.89	4235.36	50824.4	0.0524299	48000
210703	624336	1529.44	881.571	62.4072	62407.2	146.895	7189.14	6709.86	80518.3	0.033598	48000
185789	442541	2247.81	724.677	65.3801	65380.1	149.886	6764.66	6313.68	75764.2	0.0357776	48000
184166	5492.25	18985.6	56.9158	240.929	240929	276.611	4545.33	4242.31	50907.7	0.0523565	48000
203942	70443.7	10085.2	372.95	113.84	113840	224.055	5474.51	5109.54	61314.5	0.0441982	48000
199925	62410.9	10675.3	351.512	118.55	118550	229.35	5421.2	5059.79	60717.4	0.0446142	48000
175049	4645.36	20086.5	50.7448	269.117	269117	277.262	4388.35	4095.79	49149.5	0.0539353	48000
156761	3504.3	22376.7	42.0865	328.787	328787	275.255	4052.81	3782.62	45391.4	0.0575119	48000
238061	741679	1265.45	989.653	61.5758	61575.8	146.796	7413.33	6919.11	83029.3	0.0325444	48000
172403	4445.37	20408.7	49.2693	277.641	277641	277.213	4341.23	4051.81	48621.8	0.0544209	48000
196987	56730.9	11140	334.773	122.446	122446	233.406	5379.62	5020.98	60251.8	0.0449428	48000
187022	460657	2146.71	739.142	64.9155	64915.5	149.288	6812.41	6358.25	76299	0.0355196	48000
182679	5332.42	19165.2	55.7563	245.385	245385	276.812	4520.27	4218.92	50627	0.0526045	48000
222800	680364	1392.21	932.977	61.9527	61952.7	146.758	7299.72	6813.07	81756.9	0.0330703	48000
177088	4811.17	19839.4	51.9608	262.637	262637	277.231	4424.2	4129.25	49551	0.0535694	48000
198080	58835.9	10962.8	341.148	120.94	120940	231.872	5395.45	5035.75	60429	0.0448172	48000
198195	554273	1743.14	818.623	63.1995	63199.5	147.432	7039.02	6569.75	78837	0.0343401	48000
217119	182380	5630.88	542.301	83.9497	83949.7	180.569	5955.13	5558.12	66697.5	0.0407084	48000
218390	111203	7904.01	455.479	98.2142	98214.2	203.336	5684.33	5305.38	63664.5	0.0426183	48000
204818	593487	1616.68	853.609	62.7191	62719.1	147.07	7124.84	6649.85	79798.2	0.0339121	48000
192935	48780.3	11867.4	308.556	128.924	128924	239.533	5314.74	4960.42	59525	0.0454629	48000
225370	691316	1368.01	943.083	61.8774	61877.4	146.752	7320.53	6832.49	81989.9	0.0329728	48000
207111	605866	1580.52	864.79	62.5878	62587.8	146.99	7150.96	6674.23	80090.7	0.0337838	48000
196963	56684.8	11143.9	334.631	122.48	122480	233.44	5379.27	5020.65	60247.8	0.0449456	48000
168577	4181.43	20879.2	47.3019	290.144	290144	276.979	4271.97	3987.18	47846.1	0.0551445	48000
211169	86956.4	9067.74	410.76	106.245	106245	214.591	5569.04	5197.77	62373.3	0.0434753	48000
218369	660775	1437.49	914.937	62.0975	62097.5	146.784	7261.89	6777.76	81333.1	0.033249	48000
193751	50422.1	11709.3	314.276	127.473	127473	238.225	5328.85	4973.59	59683.1	0.045349	48000
179979	5066.84	19490.7	53.8262	253.619	253619	277.078	4474.26	4175.98	50111.7	0.0530638	48000
196880	545673	1773.62	811.056	63.3199	63319.9	147.537	7019.53	6551.56	78618.7	0.0344387	48000
180901	5154.35	19379.5	54.4628	250.785	250785	277.001	4490.06	4190.72	50288.7	0.0529055	48000
200014	565658	1704.4	828.704	63.0489	63048.9	147.308	7064.44	6593.47	79121.7	0.0342123	48000
198837	12303.5	16121.4	108.299	181.615	181615	267.965	4902.56	4575.73	54908.7	0.048985	48000
193068	518415	1877.93	787.379	63.7445	63744.5	147.944	6956.06	6492.32	77907.8	0.0347635	48000
199332	61257.5	10766.3	348.229	119.299	119299	230.152	5413.04	5052.17	60626.1	0.0446784	48000
192999	48910.5	11854.7	309.016	128.807	128807	239.428	5315.87	4961.48	59537.7	0.0454538	48000
178923	4970.33	19618	53.1231	256.891	256891	277.149	4456.07	4159	49908	0.0532468	48000
176457	4758.64	19915.8	51.5761	264.634	264634	277.247	4413.14	4118.93	49427.2	0.0536819	48000
171676	4393.07	20497.6	48.8815	280.004	280004	277.183	4328.16	4039.62	48475.4	0.0545565	48000
199343	561527	1718.25	825.038	63.1025	63102.5	147.351	7055.26	6584.91	79018.9	0.0342583	48000
188213	474719	2074.3	750.607	64.5903	64590.3	148.888	6848.58	6392	76704	0.0353264	48000
189531	41270.8	12646.3	279.926	136.465	136465	245.759	5244.76	4895.11	58741.4	0.0460341	48000
201215	64942.7	10481.3	358.528	116.974	116974	227.627	5438.64	5076.06	60912.8	0.0444775	48000
208962	615517	1553.42	873.545	62.4912	62491.2	146.937	7171.02	6692.95	80315.5	0.0336859	48000
184922	424432	2358.71	710.585	65.9024	65902.4	150.591	6715.6	6267.9	75214.8	0.0360461	48000
206013	74822.1	9792.24	383.71	111.589	111589	221.371	5501.31	5134.56	61614.7	0.0439914	48000
222956	681038	1390.7	933.598	61.9479	61947.9	146.757	7301.01	6814.28	81771.3	0.0330642	48000
192852	516740	1884.75	785.942	63.7729	63772.9	147.973	6952.07	6488.6	77863.2	0.034784	48000
182406	5304.21	19198.2	55.5514	246.209	246209	276.844	4515.65	4214.61	50575.3	0.0526504	48000
207668	608801	1572.18	867.45	62.5579	62557.9	146.973	7157.09	6679.95	80159.4	0.0337539	48000
204535	71677.7	10000.7	376.043	113.185	113185	223.285	5482.21	5116.73	61400.8	0.0441386	48000
186625	5783.11	18686.4	59.025	233.673	233673	276.191	4586.45	4280.69	51368.2	0.0519528	48000
179854	5055.18	19505.8	53.7413	254.006	254006	277.087	4472.11	4173.97	50087.6	0.0530854	48000
194568	52037.6	11557.8	319.739	126.107	126107	236.96	5342.36	4986.2	59834.4	0.0452404	48000
218466	661216	1436.44	915.343	62.0941	62094.1	146.783	7262.75	6778.56	81342.8	0.033245	48000
210245	84609.4	9198.94	405.813	107.191	107191	215.833	5556.6	5186.16	62233.9	0.0435694	48000
179607	5032.44	19535.5	53.5757	254.767	254767	277.105	4467.87	4170.01	50040.2	0.053128	48000
208971	615562	1553.29	873.586	62.4908	62490.8	146.937	7171.12	6693.04	80316.5	0.0336855	48000
195619	277614	3808.62	610.468	73.4732	73473.2	162.626	6273.61	5855.37	70264.4	0.0386366	48000
188102	37260.7	13099.7	262.66	141.189	141189	249.206	5203.46	4856.56	58278.7	0.0463763	48000
189506	41209.3	12653.1	279.673	136.533	136533	245.811	5244.15	4894.54	58734.5	0.0460392	48000
209239	616934	1549.51	874.833	62.4775	62477.5	146.93	7173.95	6695.68	80348.2	0.0336717	48000
216100	187631	5502.75	546.96	83.188	83188	179.278	5973.39	5575.16	66901.9	0.0405847	48000
184419	5520.61	18954.9	57.1215	240.174	240174	276.573	4549.58	4246.28	50955.3	0.0523145	48000
212456	90403.6	8881.92	417.804	104.92	104920	212.821	5586.83	5214.37	62572.5	0.0433413	48000
209270	617094	1549.07	874.979	62.4759	62475.9	146.929	7174.28	6695.99	80351.9	0.0336701	48000
217660	657549	1445.21	911.972	62.1227	62122.7	146.79	7255.57	6771.87	81262.4	0.0332791	48000
206005	74804.9	9793.36	383.669	111.598	111598	221.381	5501.21	5134.46	61613.6	0.0439921	48000
201981	577403	1666.23	839.172	62.9035	62903.5	147.197	7090.22	6617.54	79410.5	0.0340836	48000
187378	34497.9	13425.7	249.796	144.761	144761	251.597	5173.36	4828.47	57941.6	0.0466281	48000
196443	14516.1	15826.5	125.341	176.81	176810	266.515	4934.75	4605.76	55269.1	0.0486961	48000
216535	652376	1457.74	907.221	62.164	62164	146.801	7245.4	6762.37	81148.5	0.0333275	48000
219823	667310	1422.09	920.949	62.0477	62047.7	146.773	7274.6	6789.63	81475.5	0.0331888	48000
166220	4031.34	21172.4	46.17	297.906	297906	276.746	4228.74	3946.82	47361.9	0.0556022	48000
155196	3426.63	22580.6	41.4662	333.767	333767	274.938	4023.56	3755.33	45063.9	0.0578366	48000
199750	564040	1709.8	827.267	63.0698	63069.8	147.325	7060.85	6590.13	79081.5	0.0342303	48000
171864	4406.5	20474.6	48.9812	279.392	279392	277.192	4331.55	4042.78	48513.3	0.0545213	48000
219522	117304	7654.85	465.184	96.5693	96569.3	200.879	5710.48	5329.78	63957.3	0.0424277	48000
194456	51817.5	11578.2	319.004	126.289	126289	237.131	5340.54	4984.51	59814.1	0.045255	48000
200798	570409	1688.75	832.93	62.989	62989	147.262	7074.92	6603.26	79239.1	0.0341599	48000
175771	4702.83	19998.9	51.167	266.812	266812	277.258	4401.09	4107.68	49292.2	0.0538048	48000
186852	5811.82	18658.7	59.2333	233.011	233011	276.146	4590.22	4284.2	51410.5	0.051916	48000
227364	699618	1350.15	950.752	61.8228	61822.8	146.752	7336.14	6847.06	82164.8	0.0328999	48000
217796	658169	1443.72	912.542	62.1178	62117.8	146.789	7256.79	6773	81276	0.0332733	48000
211892	630236	1513.8	886.951	62.3531	62353.1	146.871	7201.14	6721.06	80652.7	0.0335399	48000
160338	3691.14	21915.8	43.557	317.228	317228	275.911	4119.61	3844.97	46139.7	0.0567778	48000
198737	60105.1	10858.8	344.892	120.068	120068	230.964	5404.75	5044.43	60533.2	0.0447437	48000
166844	4070.23	21094.5	46.4643	295.849	295849	276.813	4240.22	3957.54	47490.5	0.0554802	48000
218961	663450	1431.15	917.398	62.0769	62076.9	146.779	7267.1	6782.63	81391.6	0.0332243	48000
211380	87508.4	9037.45	411.906	106.028	106028	214.303	5571.93	5200.47	62405.6	0.0434535	48000
206451	602353	1590.62	861.612	62.6241	62624.1	147.011	7143.59	6667.35	80008.2	0.0338199	48000
197373	548938	1761.92	813.924	63.2735	63273.5	147.496	7026.96	6558.49	78701.9	0.0344011	48000
209366	617581	1547.74	875.421	62.4712	62471.2	146.927	7175.28	6696.93	80363.1	0.0336652	48000
165909	4012.23	21211.2	46.025	298.929	298929	276.71	4223.02	3941.49	47297.8	0.0556631	48000
197895	58480.9	10992.2	340.088	121.188	121188	232.128	5392.82	5033.3	60399.6	0.0448381	48000
183093	5375.88	19115.3	56.0716	244.138	244138	276.76	4527.27	4225.45	50705.4	0.052535	48000
186840	5810.28	18660.2	59.2221	233.046	233046	276.148	4590.02	4284.02	51408.2	0.051918	48000
204792	593344	1617.11	853.48	62.7206	62720.6	147.071	7124.53	6649.56	79794.8	0.0339136	48000
183213	5388.65	19100.7	56.1643	243.777	243777	276.744	4529.3	4227.35	50728.1	0.0525149	48000
205186	595510	1610.66	855.432	62.697	62697	147.056	7129.14	6653.86	79846.3	0.033891	48000
194220	51351	11621.7	317.437	126.68	126680	237.495	5336.66	4980.89	59770.6	0.0452861	48000
208273	79877.6	9475.95	395.44	109.219	109219	218.435	5530.6	5161.89	61942.7	0.0437671	48000
193287	49492.6	11798.3	311.059	128.287	128287	238.963	5320.91	4966.18	59594.2	0.0454131	48000
193119	518809	1876.33	787.718	63.7379	63737.9	147.937	6956.99	6493.19	77918.3	0.0347586	48000
198222	554450	1742.52	818.779	63.1971	63197.1	147.43	7039.41	6570.12	78841.4	0.0343381	48000
214099	640924	1486.23	896.723	62.2592	62259.2	146.833	7222.66	6741.15	80893.8	0.0334363	48000
197802	8141.95	17155.4	76.3774	200.323	200323	272.263	4783.23	4464.35	53572.2	0.0500775	48000
218971	663493	1431.05	917.437	62.0766	62076.6	146.779	7267.19	6782.71	81392.5	0.0332239	48000
199439	61466.1	10749.7	348.827	119.162	119162	230.006	5414.53	5053.56	60642.7	0.0446667	48000
205823	598974	1600.45	858.559	62.6598	62659.8	147.033	7136.47	6660.71	79928.5	0.0338549	48000
187761	329620	3155.07	643.439	69.9334	69933.4	156.731	6438.24	6009.02	72108.3	0.0376347	48000
207372	607243	1576.59	866.038	62.5737	62573.7	146.982	7153.84	6676.91	80123	0.0337698	48000
191456	45695.7	12176.2	297.317	131.833	131833	242.045	5287.11	4934.63	59215.6	0.0456872	48000
205840	599069	1600.17	858.644	62.6588	62658.8	147.032	7136.67	6660.89	79930.7	0.0338539	48000
201823	576483	1669.16	838.349	62.9145	62914.5	147.205	7088.22	6615.67	79388	0.0340935	48000
209629	83091.9	9285.9	402.546	107.823	107823	216.653	5548.4	5178.5	62142	0.0436316	48000
213754	639276	1490.42	895.214	62.2733	62273.3	146.838	7219.36	6738.07	80856.8	0.0334522	48000
199496	61576.2	10741	349.142	119.09	119090	229.929	5415.31	5054.29	60651.5	0.0446605	48000
192635	515035	1891.75	784.479	63.8021	63802.1	148.003	6948	6484.8	77817.6	0.0348051	48000
200012	565646	1704.44	828.694	63.0491	63049.1	147.309	7064.41	6593.45	79121.4	0.0342124	48000
222137	677494	1398.68	930.33	61.9731	61973.1	146.76	7294.23	6807.95	81695.4	0.0330961	48000
205737	74224.7	9831.12	382.277	111.885	111885	221.729	5497.74	5131.23	61574.7	0.0440189	48000
216680	653048	1456.1	907.838	62.1586	62158.6	146.8	7246.73	6763.61	81163.3	0.0333212	48000
162691	3821.92	21616.2	44.5702	309.524	309524	276.285	4163.44	3885.88	46630.5	0.0563022	48000
208856	614968	1554.93	873.047	62.4966	62496.6	146.94	7169.89	6691.9	80302.8	0.0336914	48000
189358	486517	2017.25	760.373	64.3388	64338.8	148.592	6878.32	6419.76	77037.2	0.0351689	48000
227220	699026	1351.41	950.205	61.8267	61826.7	146.752	7335.03	6846.03	82152.3	0.0329051	48000
208976	615585	1553.23	873.607	62.4906	62490.6	146.936	7171.16	6693.09	80317	0.0336852	48000
202053	66607.2	10357.9	363.006	115.986	115986	226.522	5449.77	5086.46	61037.5	0.0443905	48000
173695	4541.05	20251.1	49.9766	273.464	273464	277.249	4364.32	4073.36	48880.4	0.0541822	48000
206769	604053	1585.71	863.149	62.6064	62606.4	147.001	7147.16	6670.68	80048.2	0.0338024	48000
206891	604699	1583.86	863.734	62.5998	62599.8	146.997	7148.51	6671.95	80063.4	0.0337958	48000
209402	617764	1547.24	875.588	62.4694	62469.4	146.926	7175.66	6697.28	80367.4	0.0336634	48000
200201	566803	1700.6	829.721	63.0343	63034.3	147.297	7066.97	6595.84	79150.1	0.0341996	48000
206736	603877	1586.22	862.99	62.6083	62608.3	147.002	7146.79	6670.34	80044.1	0.0338042	48000
197902	58492.7	10991.3	340.123	121.18	121180	232.119	5392.91	5033.38	60400.5	0.0448374	48000
213196	92496	8772.89	421.956	104.151	104151	211.778	5597.36	5224.21	62690.5	0.0432622	48000
198537	556459	1735.56	820.553	63.1698	63169.8	147.407	7043.93	6574.33	78892	0.0343153	48000
218767	172783	5875.71	533.317	85.4161	85416.1	183.039	5921.43	5526.67	66320	0.0409384	48000
184084	5483.21	18995.4	56.8502	241.171	241171	276.623	4543.96	4241.03	50892.4	0.05237	48000
182975	5363.4	19129.5	55.9811	244.493	244493	276.775	4525.27	4223.59	50683.1	0.0525548	48000
198890	261773	4048.72	600.48	74.8078	74807.8	164.901	6222.12	5807.31	69687.7	0.0389594	48000
205439	596890	1606.58	856.678	62.6821	62682.1	147.047	7132.06	6656.59	79879.1	0.0338765	48000
208089	610998	1565.99	869.442	62.5358	62535.8	146.961	7161.66	6684.22	80210.6	0.0337315	48000
193150	519042	1875.38	787.919	63.7339	63733.9	147.933	6957.55	6493.71	77924.5	0.0347558	48000
192424	47733.4	11970.5	304.816	129.884	129884	240.378	5305.52	4951.82	59421.9	0.0455375	48000
189373	315926	3309.02	634.602	70.753	70753	158.071	6395.62	5969.24	71630.9	0.0378898	48000
204958	72566.1	9940.85	378.24	112.724	112724	222.737	5487.68	5121.84	61462.1	0.0440964	48000
208950	81463.3	9381.18	398.978	108.521	108521	217.548	5539.45	5170.16	62041.9	0.0436996	48000
186529	5771	18698.2	58.9372	233.954	233954	276.209	4584.84	4279.19	51350.2	0.0519685	48000
200386	567924	1696.9	830.718	63.0201	63020.1	147.286	7069.44	6598.15	79177.8	0.0341872	48000
171614	4388.65	20505.2	48.8487	280.206	280206	277.18	4327.05	4038.58	48462.9	0.0545681	48000
173678	4539.78	20253.1	49.9673	273.518	273518	277.249	4364.02	4073.09	48877	0.0541853	48000
173628	4536.01	20259.2	49.9394	273.679	273679	277.248	4363.13	4072.25	48867	0.0541945	48000
198319	555071	1740.37	819.327	63.1886	63188.6	147.423	7040.81	6571.42	78857.1	0.0343311	48000
201020	64557.5	10510.4	357.477	117.208	117208	227.886	5436.03	5073.62	60883.5	0.0444979	48000
202500	67505	10292.7	365.379	115.468	115468	225.934	5455.68	5091.96	61103.6	0.0443445	48000
212618	633784	1504.54	890.192	62.3213	62321.3	146.857	7208.31	6727.76	80733.1	0.0335053	48000
171450	4377.06	20525.3	48.7626	280.738	280738	277.173	4324.1	4035.83	48429.9	0.0545987	48000
233012	722318	1303.31	971.741	61.6838	61683.8	146.767	7378.17	6886.3	82635.6	0.0327054	48000
193655	50230.2	11727.5	313.616	127.64	127640	238.377	5327.22	4972.07	59664.9	0.0453621	48000
214875	644609	1476.95	900.098	62.2279	62227.9	146.822	7230.01	6748.01	80976.1	0.0334011	48000
203151	68821.4	10198.6	368.807	114.726	114726	225.084	5464.2	5099.92	61199.1	0.0442782	48000
202568	67642.5	10282.8	365.74	115.389	115389	225.845	5456.57	5092.8	61113.6	0.0443375	48000
183451	5414.05	19072	56.3486	243.065	243065	276.713	4533.3	4231.08	50773	0.0524753	48000
212647	633929	1504.16	890.325	62.3201	62320.1	146.857	7208.61	6728.03	80736.4	0.0335039	48000
177273	4826.7	19817.2	52.0743	262.057	262057	277.225	4427.41	4132.25	49587	0.0535368	48000
192377	47637.5	11980	304.47	129.973	129973	240.455	5304.67	4951.03	59412.3	0.0455444	48000
204000	70564.9	10076.8	373.256	113.775	113775	223.979	5475.27	5110.26	61323.1	0.0441923	48000
199988	565502	1704.92	828.565	63.0509	63050.9	147.31	7064.09	6593.15	79117.8	0.034214	48000
175168	4654.77	20072	50.814	268.735	268735	277.262	4390.46	4097.76	49173.1	0.0539136	48000
