"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.1395	84408.1	9282.21	408.749	69.984	69984	118.955	3047.07	2843.93	34127.2	0.0376509	0.1395	20849	213514	3
0.142411	85208.6	9241.99	410.722	66.7934	66793.4	110.755	2843.94	2654.35	31852.1	0.0364614	0.142411	20906.7	214104	3
0.00606903	4368.65	20499.2	48.6132	539.238	539238	286.844	4478.78	4180.2	50162.4	0.109978	0.00606903	16690.1	170923	3
0.0716032	15965.3	15559.7	135.421	511.454	511454	308.531	5775.81	5390.76	64689.1	0.0834155	0.0716032	18823.1	192767	3
0.0410667	5140.52	19344.5	54.2243	536.036	536036	291.145	4725.01	4410.01	52920.1	0.103588	0.0410667	17587.6	180114	3
0.0878864	68960.2	10079	364.855	459.41	459410	348.89	8527.69	7959.18	95510.1	0.0699695	0.0878864	19435.3	199037	3
0.0195209	4529.44	20226.7	49.7942	538.939	538939	287.827	4534.48	4232.18	50786.1	0.109269	0.0195209	16901.3	173086	3
0.0567655	22699.6	14772.5	182.234	528.932	528932	313.257	6063.13	5658.92	67907.1	0.0946914	0.0567655	18219.5	186585	3
0.105295	82300.1	9231.51	396.224	315.605	315605	351.307	9026.51	8424.75	101097	0.0566768	0.105295	20002.4	204844	3
0.14705	86911.2	9150.65	414.529	63.6385	63638.5	103.037	2660.49	2483.12	29797.5	0.0346854	0.14705	20994.5	215004	3
0.135091	205033	5108.8	561.616	77.6109	77610.9	164.824	5671.33	5293.25	63519	0.0395686	0.135091	20757.8	212580	3
0.0400371	5101.06	19395	53.9401	536.298	536298	290.95	4713.67	4399.43	52793.1	0.10403	0.0400371	17548.4	179712	3
0.103483	80993.6	9306.97	393.33	335.642	335642	352.112	9005.99	8405.59	100867	0.0579603	0.103483	19947.9	204286	3
0.0529146	26487.1	14304	205.418	531.368	531368	316.154	6246.12	5829.71	69956.5	0.0972251	0.0529146	18061	184962	3
0.0725269	56405.6	11054.1	330.04	509.724	509724	340.386	7881.58	7356.14	88273.7	0.0826611	0.0725269	18859.6	193141	3
0.053723	302534	3391.02	616.945	530.904	530904	466.119	18709.5	17462.2	209546	0.0967103	0.053723	18094.2	185302	3
0.123955	87119.2	9032.52	409.837	124.172	124172	251.357	6537.33	6101.51	73218.1	0.0450844	0.123955	20505.2	209993	3
0.0729653	56777.9	11022.2	331.17	508.866	508866	340.663	7901.54	7374.77	88497.2	0.0823019	0.0729653	18876.9	193318	3
0.0299774	4770.83	19851.1	51.553	538.09	538090	289.214	4613.63	4306.05	51672.6	0.107403	0.0299774	17193.4	176077	3
0.00509179	4363.54	20508.2	48.5756	539.242	539242	286.812	4476.97	4178.51	50142.1	0.109987	0.00509179	16683.2	170852	3
0.076548	564731	1650.99	818.132	500.875	500875	523.743	25272.2	23587.4	283049	0.0793447	0.076548	19016.3	194746	3
0.0201317	4540.74	20208.2	49.8769	538.908	538908	287.895	4538.3	4235.75	50828.9	0.109199	0.0201317	16915.6	173232	3
0.0189574	4519.33	20243.3	49.7201	538.965	538965	287.767	4531.04	4228.97	50747.7	0.10933	0.0189574	16888.4	172954	3
0.0229917	4598.26	20115.6	50.2971	538.739	538739	288.233	4557.58	4253.74	51044.9	0.108811	0.0229917	16987.5	173969	3
0.0353182	4933.88	19618.1	52.7338	537.294	537294	290.094	4664.18	4353.23	52238.8	0.105823	0.0353182	17374.8	177935	3
0.0537438	37186.5	12994.4	259.835	530.892	530892	324.967	6819.52	6364.88	76378.6	0.096697	0.0537438	18095.1	185311	3
0.0663014	17886.2	15339.7	149.455	519.635	519635	309.857	5854.12	5463.84	65566.1	0.0876579	0.0663014	18610.5	190590	3
0.228043	688999	1373.91	941.115	60.0004	60000.4	139.948	6976.18	6511.1	78133.2	0.0186989	0.228043	21962.8	224920	3
0.0296515	4761.76	19864.5	51.4872	538.129	538129	289.164	4610.75	4303.37	51640.4	0.107485	0.0296515	17182.9	175970	3
0.0582549	43044.9	12338.9	284.181	527.821	527821	329.843	7146.62	6670.18	80042.2	0.0936587	0.0582549	18280.9	187214	3
0.183155	104652	8254.56	448.102	60.0316	60031.6	97.0962	2652.5	2475.66	29708	0.0248577	0.183155	21536.1	220550	3
0.0804041	245772	4230.27	581.777	489.956	489956	443.087	16446.6	15350.1	184202	0.0761402	0.0804041	19162.8	196246	3
0.115491	87955.8	8933.22	408.967	198.442	198442	327.578	8572.02	8000.56	96006.7	0.0499695	0.115491	20290.1	207790	3
0.0240116	4620.61	20080.3	50.4602	538.666	538666	288.363	4564.99	4260.66	51127.9	0.108648	0.0240116	17015	174250	3
0.175727	180411	5707.83	542.822	60.0791	60079.1	107.81	3533.96	3298.36	39580.3	0.0264051	0.175727	21442.5	219592	3
0.0185448	4512.11	20255.2	49.6673	538.983	538983	287.724	4528.59	4226.68	50720.2	0.109373	0.0185448	16879.2	172859	3
0.0715232	15992.6	15556.5	135.623	511.599	511599	308.55	5776.93	5391.8	64701.6	0.0834806	0.0715232	18820	192735	3
0.0234565	4608.32	20099.7	50.3706	538.707	538707	288.292	4560.92	4256.86	51082.3	0.108739	0.0234565	17000	174096	3
0.200962	114912	7808	464.876	60.0043	60004.3	98.6042	2774.26	2589.31	31071.7	0.02186	0.200962	21730.8	222544	3
0.0878249	68911.4	10082.5	364.732	459.723	459723	348.861	8525.32	7956.97	95483.6	0.0700195	0.0878249	19433.2	199014	3
0.129398	84783.5	9210.28	407.181	95.1933	95193.3	186.866	4807.55	4487.04	53844.5	0.0422635	0.129398	20632.8	211300	3
0.0434376	5235.56	19226.2	54.9083	535.361	535361	291.606	4751.82	4435.03	53220.4	0.102501	0.0434376	17679.4	181054	3
0.230436	689756	1372.25	941.814	60.0003	60000.3	139.965	6978.43	6513.2	78158.4	0.0184794	0.230436	21980.3	225099	3
0.248056	694766	1361.36	946.436	60.0001	60000.1	140.08	6993.23	6527.01	78324.1	0.0170873	0.248056	22096.7	226291	3
0.061374	46302.7	11999	296.453	525.128	525128	332.506	7328.33	6839.78	82077.3	0.0914106	0.061374	18409.3	188529	3
0.082692	64802.3	10380.5	354.008	482.088	482088	346.306	8321.04	7766.3	93195.6	0.0742408	0.082692	19247.9	197117	3
0.176136	100979	8426.47	441.685	60.0751	60075.1	96.6218	2610.42	2436.39	29236.7	0.0263146	0.176136	21447.9	219647	3
0.0283409	4726.3	19917.5	51.2296	538.276	538276	288.966	4599.42	4292.79	51513.5	0.107797	0.0283409	17141.7	175547	3
0.136801	83948.3	9300.68	407.385	74.169	74169	130.083	3328.41	3106.52	37278.2	0.0388079	0.136801	20793.7	212948	3
0.0945662	602586	1536.95	852.214	417.729	417729	525.496	25695.5	23982.4	287789	0.0646387	0.0945662	19664.3	201381	3
0.122787	200995	5147.28	553.958	132.29	132290	309.916	10629.8	9921.12	119053	0.045722	0.122787	20476.7	209701	3
0.0781735	61122.3	10664.5	343.873	496.599	496599	343.803	8131.41	7589.31	91071.8	0.0779948	0.0781735	19078.6	195383	3
0.125318	86513.1	9077.98	409.155	115.584	115584	234.661	6086.1	5680.36	68164.3	0.0443548	0.125318	20537.9	210328	3
0.107491	83817.3	9146.09	399.561	290.362	290362	349.522	9027.41	8425.59	101107	0.0551573	0.107491	20067.1	205507	3
0.0718875	55860.4	11101.1	328.374	510.932	510932	339.978	7852.29	7328.81	87945.7	0.0831837	0.0718875	18834.4	192882	3
0.0709519	16188.3	15534	137.074	512.614	512614	308.688	5784.91	5399.25	64791	0.0839451	0.0709519	18797.3	192502	3
0.0182137	4506.43	20264.5	49.6257	538.997	538997	287.69	4526.65	4224.88	50698.5	0.109405	0.0182137	16871.9	172785	3
0.0848774	11082.4	16238.5	98.2847	473.43	473430	304.37	5542.49	5172.99	62075.9	0.0724345	0.0848774	19327.7	197934	3
0.0616495	46575.7	11971.3	297.446	524.864	524864	332.726	7343.52	6853.95	82247.4	0.0912068	0.0616495	18420.6	188645	3
0.150742	88492.5	9064.76	417.871	62.2018	62201.8	99.747	2589.1	2416.49	28997.9	0.0333713	0.150742	21061	215685	3
0.0687502	53142.3	11342	319.839	516.197	516197	337.914	7705.17	7191.49	86297.9	0.0857196	0.0687502	18709.3	191602	3
0.0957611	222635	4657.34	566.471	408.523	408523	430.575	15392.7	14366.5	172399	0.0637115	0.0957611	19703.8	201786	3
0.183588	175092	5844.84	537.924	60.03	60030	106.994	3469.68	3238.37	38860.4	0.0247735	0.183588	21541.3	220604	3
0.0116883	4415.31	20418.2	48.9568	539.182	539182	287.135	4495.2	4195.52	50346.2	0.109842	0.0116883	16752.9	171565	3
0.0950898	74621.7	9698.27	378.729	413.765	413765	351.674	8787.7	8201.85	98422.2	0.0642313	0.0950898	19681.6	201559	3
0.0577337	42461	12401.7	281.893	528.222	528222	329.361	7113.98	6639.72	79676.6	0.0940233	0.0577337	18259.4	186994	3
0.0882465	69246.1	10059	365.58	457.552	457552	349.055	8541.52	7972.08	95665	0.0696766	0.0882465	19448	199167	3
0.195615	111610	7946.7	459.652	60.0076	60007.6	98.1122	2734.98	2552.65	30631.8	0.0226674	0.195615	21676.4	221987	3
0.132518	84006.8	9276.75	406.551	84.2432	84243.2	157.586	4037.94	3768.75	45225	0.0407553	0.132518	20702.3	212012	3
0.0542465	37981.2	12902.2	263.329	530.591	530591	325.632	6863.74	6406.15	76873.8	0.0963721	0.0542465	18115.8	185523	3
0.0688162	266864	3886.62	594.993	516.097	516097	452.308	17322.7	16167.9	194014	0.0856668	0.0688162	18712	191629	3
0.0892543	70044.5	10003.6	367.588	452.134	452134	349.505	8579.83	8007.84	96094.1	0.0688599	0.0892543	19483.3	199528	3
0.0831847	11968.2	16082.7	105.084	480.239	480239	305.289	5594.14	5221.19	62654.3	0.0738327	0.0831847	19266	197302	3
0.129468	84759.6	9212.19	407.157	94.9093	94909.3	186.13	4788.05	4468.85	53626.2	0.0422291	0.129468	20634.4	211316	3
0.0314434	4812.87	19789.5	51.858	537.901	537901	289.445	4626.88	4318.42	51821.1	0.107015	0.0314434	17241.3	176568	3
0.0860792	67521.2	10181.2	361.169	468.14	468140	348.032	8457.27	7893.45	94721.4	0.0714464	0.0860792	19371	198378	3
0.0893715	231718	4482.92	572.617	451.482	451482	436.076	15827.7	14772.6	177271	0.0687652	0.0893715	19487.4	199570	3
0.0677445	52252.9	11423.2	316.96	517.674	517674	337.227	7656.66	7146.21	85754.6	0.0865206	0.0677445	18668.9	191187	3
0.0925504	72639.9	9827.87	373.981	432.004	432004	350.836	8700.58	8120.54	97446.5	0.0662225	0.0925504	19596.7	200689	3
0.0624905	47397.9	11888.7	300.402	524.029	524029	333.389	7389.18	6896.57	82758.8	0.0905801	0.0624905	18455.1	188998	3
0.0942122	224771	4615.48	567.934	420.349	420349	431.993	15499.4	14466.1	173593	0.064915	0.0942122	19652.5	201261	3
0.0359338	4954.44	19589.8	52.8824	537.182	537182	290.201	4670.39	4359.03	52308.4	0.10561	0.0359338	17396.8	178160	3
0.0457006	5331.89	19110.9	55.6008	534.613	534613	292.059	4778.26	4459.71	53516.5	0.101374	0.0457006	17768.7	181969	3
0.0829584	8617.66	16888.8	79.5672	481.095	481095	301.229	5346.65	4990.2	59882.5	0.0740201	0.0829584	19257.7	197217	3
0.0396509	424190	2290.43	700.58	536.392	536392	500.959	22505.2	21004.8	252058	0.104191	0.0396509	17533.8	179563	3
0.0611703	46099.6	12019.6	295.712	525.321	525321	332.341	7317.03	6829.23	81950.8	0.0915607	0.0611703	18400.9	188443	3
0.132536	84004.1	9277.01	406.55	84.1903	84190.3	157.441	4034.17	3765.23	45182.7	0.0407468	0.132536	20702.7	212016	3
0.0419354	5174.66	19301.5	54.4701	535.801	535801	291.312	4734.72	4419.08	53028.9	0.103201	0.0419354	17621	180456	3
0.0178846	4500.88	20273.7	49.5851	539.011	539011	287.656	4524.76	4223.11	50677.3	0.109437	0.0178846	16864.8	172712	3
0.0476367	322026	3159.86	629.176	533.881	533881	472.914	19417.2	18122.7	217473	0.100342	0.0476367	17846.2	182763	3
0.160683	655890	1449.94	910.593	60.5692	60569.2	141.159	6973.34	6508.45	78101.4	0.0302281	0.160683	21226.4	217379	3
0.102891	80559.1	9332.44	392.362	341.984	341984	352.274	8996.33	8396.58	100759	0.0583851	0.102891	19929.9	204101	3
0.113059	87045.5	8975.21	406.743	225.328	225328	337.971	8821.07	8232.99	98795.9	0.051488	0.113059	20224.4	207117	3
0.0750317	14824.7	15693.8	126.883	504.482	504482	307.709	5728.59	5346.68	64160.2	0.0806002	0.0750317	18957.7	194145	3
0.084425	66197.1	10277.2	357.715	475.322	475322	347.207	8391.39	7831.97	93983.6	0.0728076	0.084425	19311.3	197766	3
0.172991	664148	1430.42	918.218	60.1121	60112.1	139.747	6919.54	6458.24	77498.9	0.0270274	0.172991	21406	219218	3
0.161329	93515.5	8797.88	427.884	60.5217	60521.7	96.4937	2546.38	2376.62	28519.4	0.0300424	0.161329	21236.5	217482	3
0.0291472	4747.93	19885.1	51.3867	538.187	538187	289.087	4606.34	4299.25	51591	0.107608	0.0291472	17166.9	175805	3
0.141264	84861.8	9259.89	409.894	67.9129	67912.9	113.596	2913.73	2719.48	32633.8	0.0369232	0.141264	20884.2	213874	3
0.120083	200293	5151.47	552.394	153.803	153803	342.788	11753.2	10969.6	131636	0.0472427	0.120083	20409.4	209012	3
0.0522519	34156.4	13354	245.884	531.731	531731	322.43	6652.08	6208.6	74503.3	0.0976398	0.0522519	18033.9	184684	3
0.125662	86355.3	9089.8	408.972	113.565	113565	230.43	5972.02	5573.88	66886.6	0.0441732	0.125662	20546.1	210412	3
0.165835	659494	1441.4	913.927	60.2854	60285.4	140.244	6935.13	6472.79	77673.5	0.0288037	0.165835	21304.7	218181	3
0.0625731	280142	3690.33	603.158	523.944	523944	457.671	17852.3	16662.2	199946	0.0905182	0.0625731	18458.5	189033	3
0.104826	81965.7	9250.66	395.485	320.875	320875	351.565	9022.66	8421.15	101054	0.0570066	0.104826	19988.4	204700	3
0.0619012	19771.7	15121.8	162.728	524.619	524619	311.157	5932.97	5537.44	66449.3	0.09102	0.0619012	18430.9	188751	3
0.0370022	4991.01	19540.1	53.1464	536.975	536975	290.391	4681.35	4369.26	52431.2	0.105226	0.0370022	17435.5	178556	3
0.0725172	56397.4	11054.8	330.015	509.742	509742	340.38	7881.14	7355.73	88268.7	0.082669	0.0725172	18859.3	193137	3
0.130531	84429.8	9239.11	406.833	90.8016	90801.6	175.319	4502.58	4202.41	50428.9	0.0417068	0.130531	20658.3	211561	3
0.0877847	68879.4	10084.7	364.65	459.927	459927	348.843	8523.77	7955.52	95466.3	0.0700522	0.0877847	19431.7	199000	3
0.0772409	60353.6	10725.9	341.686	499.107	499107	343.26	8091.16	7551.75	90621	0.0787696	0.0772409	19042.9	195018	3
0.110648	85795	9039.07	403.917	253.27	253270	344.599	8958.76	8361.51	100338	0.0530442	0.110648	20157.5	206432	3
0.101567	215010	4811.24	561.165	355.769	355769	424.285	14969	13971.1	167653	0.0593457	0.101567	19889.1	203684	3
0.0121112	4420.01	20410.1	48.9914	539.174	539174	287.164	4496.84	4197.05	50364.6	0.109824	0.0121112	16759.1	171629	3
0.149252	87837.2	9100.33	416.501	62.6975	62697.5	100.857	2612.22	2438.07	29256.9	0.0338914	0.149252	21034.5	215414	3
0.0928531	226680	4578.53	569.232	429.959	429959	433.183	15592	14552.6	174631	0.0659831	0.0928531	19606.9	200794	3
0.110044	85441.5	9057.76	403.133	260.365	260365	345.818	8980.13	8381.46	100577	0.0534417	0.110044	20140.4	206257	3
0.219875	134818	7055.19	493.281	60.0007	60000.7	101.494	3007.79	2807.27	33687.3	0.0195125	0.219875	21899.7	224274	3
0.128084	203657	5113.87	558.298	100.944	100944	237.067	8153.69	7610.11	91321.3	0.0429224	0.128084	20602.7	210992	3
0.164378	95024.4	8720.29	430.765	60.3466	60346.6	96.3181	2554.13	2383.85	28606.2	0.0291936	0.164378	21283	217959	3
0.0416891	5164.9	19313.7	54.3998	535.869	535869	291.265	4731.96	4416.49	52997.9	0.103312	0.0416891	17611.5	180359	3
0.10182	79764.2	9379.5	390.582	353.186	353186	352.466	8975.8	8377.41	100529	0.0591615	0.10182	19896.9	203764	3
0.126523	85961	9119.45	408.513	108.764	108764	219.901	5688.83	5309.58	63714.9	0.0437231	0.126523	20566.4	210620	3
0.101488	79516.5	9394.28	390.024	356.573	356573	352.501	8968.74	8370.82	100450	0.0594034	0.101488	19886.6	203658	3
0.135823	83867.3	9301.6	407.035	76.053	76053	135.183	3458.71	3228.13	38737.5	0.0392403	0.135823	20773.3	212738	3
0.0705078	54674.6	11204.8	324.698	513.378	513378	339.084	7788.32	7269.1	87229.2	0.0843052	0.0705078	18779.6	192322	3
0.0884334	69394.3	10048.7	365.954	456.571	456571	349.139	8548.67	7978.76	95745.1	0.0695248	0.0884334	19454.6	199234	3
0.120942	88137.4	8952.87	410.763	146.557	146557	285.485	7461.47	6964.04	83568.4	0.0467527	0.120942	20431	209233	3
0.0315869	4817.1	19783.3	51.8886	537.882	537882	289.468	4628.21	4319.66	51835.9	0.106975	0.0315869	17246.1	176617	3
0.107921	84102.9	9130.31	400.188	285.341	285341	349.04	9023.64	8422.07	101065	0.0548647	0.107921	20079.6	205634	3
0.134125	83854.3	9294.54	406.643	79.8795	79879.5	145.634	3727.68	3479.17	41750	0.0400082	0.134125	20737.2	212368	3
0.0474786	5411.57	19018.8	56.1731	533.944	533944	292.423	4799.58	4479.61	53755.3	0.100429	0.0474786	17839.9	182698	3
0.0440608	336531	3003.82	638.51	535.165	535165	477.648	19919.6	18591.6	223099	0.102199	0.0440608	17703.9	181305	3
0.0996412	78123.1	9478.53	386.866	374.714	374714	352.523	8924.24	8329.29	99951.5	0.0607669	0.0996412	19828.8	203066	3
0.0337953	4884.6	19686.8	52.3774	537.553	537553	289.833	4649.14	4339.2	52070.4	0.106321	0.0337953	17321.2	177386	3
0.126681	636087	1475.17	887.861	107.92	107920	321.318	15826.1	14771	177252	0.0436411	0.126681	20570.1	210658	3
0.0628944	47787.2	11849.9	301.786	523.612	523612	333.702	7410.77	6916.72	83000.6	0.0902766	0.0628944	18471.7	189168	3
0.124732	86779.2	9058.05	409.459	119.163	119163	241.877	6280.91	5862.18	70346.2	0.0446667	0.124732	20523.9	210184	3
0.164753	95211.1	8710.78	431.118	60.3296	60329.6	96.3078	2555.38	2385.02	28620.3	0.0290923	0.164753	21288.7	218016	3
0.0342129	4897.89	19668.2	52.4736	537.485	537485	289.903	4653.22	4343	52116	0.106188	0.0342129	17335.8	177535	3
0.112989	87013.2	8976.8	406.668	226.133	226133	338.211	8826.48	8238.05	98856.6	0.0515329	0.112989	20222.5	207098	3
0.103968	212059	4872.91	559.084	330.358	330358	420.89	14771.6	13786.8	165442	0.0576137	0.103968	19962.6	204436	3
0.0728858	56710.4	11028	330.965	509.023	509023	340.613	7897.92	7371.39	88456.7	0.0823671	0.0728858	18873.8	193286	3
0.0641467	276637	3740.73	601.006	522.249	522249	456.282	17714	16533.1	198397	0.0893259	0.0641467	18522.9	189692	3
0.0636674	277692	3725.45	601.654	522.783	522783	456.702	17755.8	16572.1	198865	0.0896915	0.0636674	18503.3	189491	3
0.0298259	4766.6	19857.3	51.5223	538.108	538108	289.191	4612.29	4304.8	51657.6	0.107441	0.0298259	17188.5	176027	3
0.0494313	5503.29	18916.3	56.8318	533.118	533118	292.831	4823.52	4501.96	54023.5	0.0993311	0.0494313	17918.8	183506	3
0.0675478	269433	3847.5	596.577	517.952	517952	453.368	17426.4	16264.7	195176	0.0866765	0.0675478	18660.9	191106	3
0.0949935	74546.9	9703.09	378.552	414.502	414502	351.646	8784.51	8198.88	98386.5	0.0643061	0.0949935	19678.5	201526	3
0.0193915	4527.09	20230.5	49.777	538.945	538945	287.813	4533.68	4231.43	50777.2	0.109283	0.0193915	16898.3	173055	3
0.0870071	68261	10128.4	363.073	463.778	463778	348.478	8493.64	7927.39	95128.7	0.0706866	0.0870071	19404.2	198717	3
0.154287	90118.6	8977.07	421.195	61.3574	61357.4	97.9558	2556.36	2385.94	28631.2	0.0321869	0.154287	21122.2	216312	3
0.130419	84461.3	9236.49	406.862	91.2134	91213.4	176.415	4531.46	4229.36	50752.3	0.0417613	0.130419	20655.8	211536	3
0.0493784	315942	3229.26	625.324	533.142	533142	470.847	19200.3	17920.2	215043	0.0993616	0.0493784	17916.7	183484	3
0.124694	86796.3	9056.76	409.478	119.403	119403	242.346	6293.59	5874.02	70488.2	0.0446872	0.124694	20523	210175	3
0.124169	87027.4	9039.43	409.736	122.761	122761	248.758	6466.98	6035.85	72430.2	0.0449687	0.124169	20510.4	210046	3
0.0725287	56407.1	11053.9	330.045	509.72	509720	340.387	7881.66	7356.22	88274.6	0.0826597	0.0725287	18859.7	193142	3
0.12052	88224.7	8945.17	410.796	150.069	150069	289.744	7576.39	7071.3	84855.6	0.0469926	0.12052	20420.4	209125	3
0.194301	110836	7979.86	458.404	60.0088	60008.8	97.997	2725.77	2544.05	30528.6	0.0228771	0.194301	21662.5	221845	3
0.0750583	14815.9	15694.8	126.817	504.422	504422	307.702	5728.22	5346.34	64156	0.0805782	0.0750583	18958.7	194156	3
0.0918947	72125.5	9862.14	372.73	436.317	436317	350.591	8677.17	8098.69	97184.3	0.0667427	0.0918947	19574.4	200461	3
0.0962231	75500.4	9642.03	380.801	404.812	404812	351.977	8824.43	8236.14	98833.7	0.0633555	0.0962231	19718.9	201941	3
0.134487	83842.6	9297.02	406.702	78.9989	78998.9	143.222	3665.4	3421.04	41052.5	0.0398425	0.134487	20744.9	212448	3
0.190796	674066	1407.39	927.352	60.0129	60012.9	139.639	6933.11	6470.91	77650.9	0.0234598	0.190796	21624.4	221455	3
0.0169725	4486.04	20298.4	49.4763	539.045	539045	287.567	4519.68	4218.37	50620.5	0.109518	0.0169725	16845.7	172516	3
0.0351058	4926.87	19627.8	52.6831	537.332	537332	290.057	4662.05	4351.25	52215	0.105894	0.0351058	17367.2	177857	3
0.115656	201175	5118.62	551.916	196.689	196689	381.48	13115.5	12241.1	146893	0.0498686	0.115656	20294.5	207835	3
0.117138	88307.3	8921.11	410.014	181.377	181377	317.825	8323.06	7768.19	93218.3	0.0489708	0.117138	20333.6	208236	3
0.146571	86717.9	9161.14	414.111	63.8825	63882.5	103.614	2673.68	2495.43	29945.2	0.0348622	0.146571	20985.7	214913	3
0.143216	85472.4	9228.11	411.335	66.101	66101	109.021	2801.77	2614.98	31379.8	0.036143	0.143216	20922.2	214264	3
0.168292	96984	8621.44	434.435	60.2063	60206.3	96.2981	2569.56	2398.26	28779.1	0.0281684	0.168292	21340.5	218547	3
0.109335	206092	5002.25	554.903	268.724	268724	409.622	14220.3	13272.3	159267	0.053913	0.109335	20120.3	206051	3
0.124742	201914	5136.22	555.506	119.099	119099	283.199	9722.31	9074.16	108890	0.0446613	0.124742	20524.1	210187	3
0.157578	91686.2	8893.63	424.32	60.867	60867	97.0265	2545.22	2375.54	28506.4	0.0311516	0.157578	21176.8	216871	3
0.130654	84396.3	9241.93	406.804	90.3561	90356.1	174.13	4471.29	4173.2	50078.4	0.0416471	0.130654	20661.1	211589	3
0.0494523	5504.31	18915.2	56.839	533.109	533109	292.835	4823.78	4502.2	54026.4	0.099319	0.0494523	17919.6	183514	3
0.0807137	63199.4	10502.2	349.659	488.957	488957	345.236	8239.1	7689.82	92277.9	0.0758829	0.0807137	19174.4	196365	3
0.056796	22678.1	14775.1	182.095	528.91	528910	313.242	6062.14	5657.99	67895.9	0.0946706	0.056796	18220.8	186598	3
0.0763579	59622.4	10785.1	339.582	501.347	501347	342.739	8052.7	7515.86	90190.3	0.0795023	0.0763579	19009	194671	3
0.217286	146954	6653.43	508.328	60.0009	60000.9	103.182	3147.64	2937.8	35253.6	0.0197932	0.217286	21878.6	224058	3
0.029053	4745.37	19888.9	51.3682	538.198	538198	289.073	4605.52	4298.49	51581.9	0.10763	0.029053	17163.9	175775	3
0.129161	84867.1	9203.63	407.27	96.1792	96179.2	189.41	4874.96	4549.96	54599.6	0.0423816	0.129161	20627.4	211244	3
0.152506	89291.6	9021.54	419.516	61.7308	61730.8	98.7277	2569.46	2398.16	28777.9	0.0327727	0.152506	21091.8	216001	3
0.0494335	5503.4	18916.2	56.8325	533.117	533117	292.831	4823.55	4501.98	54023.8	0.0993298	0.0494335	17918.9	183507	3
0.226534	688511	1374.99	940.665	60.0004	60000.4	139.937	6974.73	6509.75	78117	0.0188415	0.226534	21951.5	224805	3
0.0871597	68382.5	10119.8	363.384	463.036	463036	348.551	8499.58	7932.94	95195.3	0.0705619	0.0871597	19409.6	198773	3
0.0468846	324820	3128.78	630.957	534.176	534176	473.847	19515.6	18214.6	218575	0.10075	0.0468846	17816	182453	3
0.0540133	497932	1902.4	760.096	530.732	530732	514.804	24138.5	22529.2	270351	0.0965232	0.0540133	18106.2	185425	3
0.117631	88364.6	8920.4	410.246	176.482	176482	314.42	8234.24	7685.29	92223.5	0.0486762	0.117631	20346.5	208367	3
0.215409	149587	6570.97	511.393	60.0011	60001.1	103.542	3177.8	2965.95	35591.4	0.0200039	0.215409	21862.9	223897	3
0.196559	676832	1401.08	929.9	60.0068	60006.8	139.684	6940.54	6477.84	77734.1	0.0225195	0.196559	21686.2	222088	3
0.0697204	53991.3	11265.6	322.547	514.68	514680	338.564	7751.31	7234.56	86814.7	0.084941	0.0697204	18748.2	192000	3
0.107041	83513.9	9162.97	398.895	295.596	295596	349.976	9029.84	8427.85	101134	0.0554653	0.107041	20054	205372	3
0.170843	98272.6	8557.6	436.806	60.1479	60147.9	96.3649	2581.77	2409.65	28915.8	0.0275374	0.170843	21376.5	218916	3
0.238416	692143	1367.04	944.016	60.0002	60000.2	140.02	6985.49	6519.79	78237.5	0.0178031	0.238416	22035.6	225666	3
0.0743242	7258.6	17511.9	69.5122	506.049	506049	298.618	5175.91	4830.85	57970.2	0.0811842	0.0743242	18930.1	193863	3
0.0262422	4672.88	19998.9	50.841	538.483	538483	288.664	4582.14	4276.66	51320	0.108243	0.0262422	17078.3	174899	3
0.107486	83814.3	9146.26	399.554	290.415	290415	349.527	9027.45	8425.62	101107	0.0551604	0.107486	20067	205505	3
0.110625	204845	5030.38	554.06	253.544	253544	405.649	14049.3	13112.7	157352	0.0530595	0.110625	20156.8	206425	3
0.00572511	4366.75	20502.6	48.5992	539.239	539239	286.832	4478.11	4179.57	50154.8	0.109981	0.00572511	16687.6	170897	3
0.15889	92322	8860.14	425.568	60.7255	60725.5	96.7894	2544.29	2374.67	28496	0.0307552	0.15889	21198	217088	3
0.147537	87110.8	9139.82	414.958	63.4061	63406.1	102.491	2648.15	2471.61	29659.3	0.0345073	0.147537	21003.5	215096	3
0.138174	84142.4	9293.96	408.013	71.8687	71868.7	123.925	3172.13	2960.65	35527.8	0.0382127	0.138174	20822.1	213238	3
0.161004	93355.6	8806.17	427.576	60.545	60545	96.5238	2545.85	2376.13	28513.6	0.0301356	0.161004	21231.4	217430	3
0.0745906	58148.1	10906.6	335.269	505.467	505467	341.672	7974.65	7443.01	89316.1	0.0809645	0.0745906	18940.5	193969	3
0.00318632	4356.16	20521.2	48.5211	539.246	539246	286.766	4474.35	4176.06	50112.8	0.109997	0.00318632	16673.2	170749	3
0.0589984	43854.7	12252.7	287.309	527.226	527226	330.509	7191.86	6712.41	80548.9	0.093133	0.0589984	18311.6	187528	3
0.0611915	6164.94	18276.7	61.5843	525.301	525301	295.431	4978.45	4646.55	55758.7	0.0915451	0.0611915	18401.8	188452	3
0.0858443	67333.6	10194.7	360.684	469.206	469206	347.917	8447.99	7884.8	94617.5	0.0716392	0.0858443	19362.6	198292	3
