"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.11023	86607.3	8985.05	405.164	369.945	369945	357.862	9334.56	8712.26	104547	0.0603966	0.11023	20145.7	206311	0.11
0.132845	103661	8149.5	438.049	221.398	221398	346.273	9524.57	8889.6	106675	0.0512685	0.132845	20709.5	212085	0.11
0.076227	14436.5	15741.1	123.951	496.222	496222	307.343	5710.65	5329.94	63959.3	0.0778823	0.076227	19004	194619	0.11
0.191017	675372	1402.01	928.077	65.1542	65154.2	158.526	7875.89	7350.83	88210	0.0356546	0.191017	21626.9	221480	0.11
0.0509887	310729	3290.71	622.053	526.471	526471	468.941	19007.6	17740.4	212885	0.0924906	0.0509887	17982.2	184155	0.11
0.0684933	267526	3876.53	595.406	508.959	508959	452.447	17344.3	16188	194256	0.0823404	0.0684933	18699	191496	0.11
0.0557206	23493.5	14675.6	187.286	522.917	522917	313.774	6098.69	5692.11	68305.3	0.0897844	0.0557206	18176.5	186144	0.11
0.0902478	70852.8	9947.82	369.59	460.664	460664	350.263	8626.13	8051.06	96612.7	0.0701711	0.0902478	19517.9	199882	0.11
0.0712004	55264.5	11153.1	326.539	504.942	504942	339.431	7817.85	7296.66	87560	0.0807691	0.0712004	18807.2	192604	0.11
0.238707	692275	1366.66	944.118	60.2255	60225.5	140.824	7025.91	6557.52	78690.2	0.0283406	0.238707	22037.5	225685	0.11
0.186397	109390	8031.89	455.433	67.0492	67049.2	116.073	3217.47	3002.98	36035.7	0.0365722	0.186397	21574.5	220944	0.11
0.0065672	4371.59	20494.1	48.6349	539.1	539100	286.861	4479.8	4181.15	50173.8	0.109648	0.0065672	16694.1	170964	0.11
0.071387	6960.38	17691.7	67.3383	504.649	504649	297.78	5126.82	4785.03	57420.4	0.0806611	0.071387	18814.6	192679	0.11
0.0386572	5049.72	19462	53.5704	532.951	532951	290.656	4698.12	4384.92	52619	0.0991173	0.0386572	17496.5	179181	0.11
0.00486968	4362.51	20510	48.5679	539.167	539167	286.805	4476.59	4178.15	50137.9	0.109806	0.00486968	16681.8	170838	0.11
0.0664261	51063.4	11533.9	313.041	511.743	511743	336.2	7589.22	7083.27	84999.3	0.0835454	0.0664261	18615.6	190641	0.11
0.0810755	63491.4	10479.8	350.46	486.003	486003	345.404	8253.39	7703.16	92437.9	0.0751506	0.0810755	19187.9	196503	0.11
0.0306291	4789.19	19824.1	51.6864	535.599	535599	289.293	4619.05	4311.12	51733.4	0.102877	0.0306291	17214.5	176293	0.11
0.132839	103657	8149.67	438.042	221.437	221437	346.285	9524.79	8889.8	106678	0.0512706	0.132839	20709.3	212084	0.11
0.139014	106946	8014.15	444.252	183.873	183873	329.591	9146.75	8536.96	102444	0.0491194	0.139014	20839.2	213413	0.11
0.107694	206866	4981.45	555.116	384.393	384393	422.296	14685.9	13706.8	164482	0.0615485	0.107694	20073	205567	0.11
0.00773031	4379.37	20480.5	48.6922	539.043	539043	286.91	4482.54	4183.71	50204.5	0.109513	0.00773031	16704.7	171072	0.11
0.139855	174388	5766.3	529.407	179.148	179148	357.852	11676.3	10897.8	130774	0.0488372	0.139855	20856.1	213587	0.11
0.169732	105479	8181.8	447.544	81.4026	81402.6	155.468	4267.28	3982.79	47793.5	0.0402821	0.169732	21360.9	218756	0.11
0.00972281	4395.63	20452.2	48.812	538.923	538923	287.01	4488.25	4189.04	50268.5	0.109233	0.00972281	16726.6	171296	0.11
0.0204748	4547.2	20197.7	49.9242	537.737	537737	287.922	4540.3	4237.62	50851.4	0.106685	0.0204748	16923.8	173317	0.11
0.113444	89138	8848.77	410.336	350.536	350536	358.373	9427.16	8798.69	105584	0.0589746	0.113444	20234.9	207225	0.11
0.0033723	4356.73	20520.2	48.5253	539.209	539209	286.769	4474.55	4176.25	50115	0.109907	0.0033723	16673.9	170757	0.11
0.0804894	13006.5	15927.1	113.052	487.343	487343	306.218	5646.65	5270.2	63242.4	0.0754776	0.0804894	19166	196279	0.11
0.127575	184192	5506.17	537.22	256.341	256341	396.923	13221.5	12340.1	148081	0.053216	0.127575	20590.9	210871	0.11
0.159133	106411	8107.2	447.277	101.751	101751	210.807	5814.55	5426.91	65123	0.0430095	0.159133	21201.9	217127	0.11
0.0396449	5086.16	19414.4	53.8331	532.552	532552	290.838	4708.73	4394.81	52737.7	0.0986188	0.0396449	17533.6	179561	0.11
0.0141163	4444.57	20368.2	49.1719	538.553	538553	287.309	4505.29	4204.94	50459.3	0.108396	0.0141163	16791.6	171962	0.11
0.214998	127407	7318.96	483.201	61.0281	61028.1	103.072	2998.47	2798.57	33582.9	0.0315387	0.214998	21859.4	223861	0.11
0.11888	193549	5280.07	544.831	315.413	315413	410.868	13939.2	13009.9	156119	0.0566649	0.11888	20378.7	208698	0.11
0.129484	650837	1415.29	896.909	243.479	243479	505.544	25076.9	23405.1	280861	0.0524984	0.129484	20634.7	211320	0.11
0.102894	80833.1	9313.67	392.852	409.438	409438	355.737	9095.03	8488.7	101864	0.0638008	0.102894	19929.9	204102	0.11
0.143672	108303	7966.98	447.193	159.049	159049	309.616	8619.28	8044.66	96535.9	0.0475864	0.143672	20931	214354	0.11
0.030501	4785.53	19829.5	51.6599	535.634	535634	289.273	4617.9	4310.04	51720.5	0.102932	0.030501	17210.3	176250	0.11
0.142885	108155	7971.15	446.817	163.005	163005	313.47	8724.16	8142.55	97710.6	0.0478403	0.142885	20915.8	214198	0.11
0.102582	213370	4844.04	559.889	410.959	410959	426.489	15004.8	14004.5	168054	0.0639505	0.102582	19920.4	204004	0.11
0.124909	186936	5438.23	539.477	274.51	274510	401.968	13463	12565.5	150786	0.0542419	0.124909	20528.1	210228	0.11
0.10701	84072.4	9126.19	399.851	388.148	388148	357.065	9233.45	8617.88	103415	0.0618636	0.10701	20053.1	205363	0.11
0.0357582	4948.41	19598.2	52.8391	534.024	534024	290.139	4668.06	4356.86	52282.3	0.100538	0.0357582	17390.5	178095	0.11
0.0756139	254036	4090.79	587.015	497.382	497382	446.715	16791.3	15671.9	188062	0.0782318	0.0756139	18980.3	194376	0.11
0.0092635	4391.55	20459.3	48.782	538.953	538953	286.985	4486.83	4187.7	50252.4	0.109303	0.0092635	16721.1	171240	0.11
0.171253	667861	1412.07	919.737	79.383	79383	214.845	10661.2	9950.41	119405	0.0399155	0.171253	21382.2	218974	0.11
0.0241564	4623.81	20075.3	50.4837	537.094	537094	288.367	4565.8	4261.42	51137	0.105445	0.0241564	17019	174291	0.11
0.047237	5400.26	19031.9	56.0925	528.822	528822	292.32	4795.7	4475.98	53711.8	0.0945861	0.047237	17830.2	182598	0.11
0.0358236	4950.61	19595.2	52.855	534.001	534001	290.151	4668.72	4357.48	52289.7	0.100507	0.0358236	17392.8	178119	0.11
0.0469888	5389	19044.8	56.0115	528.965	528965	292.269	4792.71	4473.2	53678.4	0.0947227	0.0469888	17820.2	182496	0.11
0.111455	202253	5082.15	551.633	362.687	362687	418.909	14446	13482.9	161795	0.0598497	0.111455	20180.1	206663	0.11
0.158544	106536	8099.4	447.363	103.268	103268	214.611	5922.49	5527.66	66331.9	0.0431704	0.158544	21192.4	217031	0.11
0.0990833	77834.1	9494.84	386.145	427.092	427092	354.274	8959.83	8362.51	100350	0.065655	0.0990833	19811.1	202885	0.11
0.107302	84301.9	9113.21	400.338	386.554	386554	357.147	9242.89	8626.7	103520	0.0617289	0.107302	20061.6	205450	0.11
0.120579	191638	5325.03	543.299	304.008	304008	408.642	13812.8	12892	154704	0.0559674	0.120579	20421.9	209140	0.11
0.110939	202878	5068.35	552.109	365.766	365766	419.394	14479.4	13514.1	162169	0.0600793	0.110939	20165.6	206516	0.11
0.122196	95984.2	8501.82	423.739	293.039	293039	357.411	9609.7	8969.05	107629	0.0553144	0.122196	20462.2	209552	0.11
0.0726775	56526.7	11043.8	330.412	502.559	502559	340.379	7885.79	7360.07	88320.9	0.079916	0.0726775	18865.6	193202	0.11
0.0912823	71673.9	9892.11	371.611	457.235	457235	350.77	8666.51	8088.75	97064.9	0.0696273	0.0912823	19553.5	200246	0.11
0.0144535	4449.07	20360.6	49.205	538.518	538518	287.337	4506.85	4206.39	50476.7	0.10832	0.0144535	16797.5	172023	0.11
0.014287	4446.83	20364.4	49.1886	538.535	538535	287.323	4506.08	4205.67	50468.1	0.108358	0.014287	16794.6	171993	0.11
0.0838659	11653.6	16135.1	102.668	479.192	479192	304.999	5577.04	5205.24	62462.9	0.0736075	0.0838659	19290.9	197558	0.11
0.152176	107972	8011.2	448.345	122.846	122846	257.83	7156.64	6679.53	80154.4	0.0449758	0.152176	21086.1	215942	0.11
0.10096	79311.1	9404.67	389.477	418.646	418646	355.018	9027.16	8425.35	101104	0.0647347	0.10096	19870.2	203490	0.11
0.141795	173519	5792.42	528.869	168.647	168647	348.377	11343.8	10587.6	127051	0.0481952	0.141795	20894.6	213981	0.11
0.00768684	4379.05	20481	48.6899	539.046	539046	286.908	4482.43	4183.6	50203.2	0.109519	0.00768684	16704.2	171067	0.11
0.0705136	16343.5	15516.3	138.223	506.003	506003	308.704	5789.46	5403.5	64842	0.0811668	0.0705136	18779.9	192324	0.11
0.0199126	4536.61	20215	49.8468	537.824	537824	287.86	4536.74	4234.29	50811.4	0.106859	0.0199126	16910.5	173179	0.11
0.161549	665461	1409.28	915.882	95.9984	95998.4	280.614	13929.4	13000.8	156010	0.0423601	0.161549	21239.9	217517	0.11
0.0327206	4851.07	19734.5	52.1349	535.003	535003	289.627	4638.36	4329.14	51949.6	0.101952	0.0327206	17284.3	177008	0.11
0.101152	79462.5	9395.53	389.815	417.754	417754	355.092	9033.98	8431.71	101181	0.0646412	0.101152	19876.2	203551	0.11
0.143207	108220	7969.25	446.977	161.372	161372	311.915	8681.95	8103.16	97237.9	0.047736	0.143207	20922.1	214262	0.11
0.158585	664925	1407.22	914.741	103.161	103161	306.723	15229.2	14213.9	170567	0.0431592	0.158585	21193.1	217038	0.11
0.0292633	4751.01	19880.6	51.4093	535.957	535957	289.083	4606.98	4299.85	51598.2	0.103457	0.0292633	17170.6	175843	0.11
0.183565	170946	5945.16	533.193	68.5361	68536.1	130.711	4205.85	3925.46	47105.6	0.0371572	0.183565	21541.1	220601	0.11
0.120442	94625.4	8568.24	421.14	304.932	304932	357.981	9584.42	8945.46	107346	0.0560232	0.120442	20418.4	209104	0.11
0.0580193	42775	12367.9	283.13	520.917	520917	329.537	7129.69	6654.38	79852.5	0.0884525	0.0580193	18271.2	187115	0.11
0.116774	91756.6	8712.41	415.557	329.308	329308	358.5	9511.28	8877.2	106526	0.0575456	0.116774	20324.1	208138	0.11
0.111985	87989.5	8910.06	408.005	359.489	359489	358.182	9386.32	8760.57	105127	0.0596147	0.111985	20194.8	206814	0.11
0.106076	83336.5	9168.06	398.282	393.183	393183	356.79	9202.82	8589.29	103072	0.0622975	0.106076	20025.6	205081	0.11
0.15316	172995	5834.52	530.653	119.42	119420	274.562	8910.84	8316.78	99801.4	0.0446887	0.15316	21103.1	216116	0.11
0.0193698	4526.67	20231.3	49.774	537.905	537905	287.801	4533.38	4231.15	50773.8	0.107023	0.0193698	16897.8	173050	0.11
0.0713198	16065.5	15548.3	136.166	504.755	504755	308.511	5778.16	5392.95	64715.4	0.0807	0.0713198	18811.9	192652	0.11
0.0616165	46535.7	11975.4	297.304	517.377	517377	332.602	7339.22	6849.94	82199.3	0.0863557	0.0616165	18419.3	188631	0.11
0.0713599	16051.7	15549.9	136.064	504.692	504692	308.502	5777.6	5392.42	64709.1	0.0806768	0.0713599	18813.5	192668	0.11
0.108351	85127.3	9066.88	402.079	380.731	380731	357.427	9276.4	8657.98	103896	0.0612478	0.108351	20092	205762	0.11
0.107148	84180.3	9120.08	400.08	387.4	387400	357.104	9237.89	8622.03	103464	0.0618002	0.107148	20057.1	205404	0.11
0.100934	79291.2	9405.87	389.432	418.764	418764	355.008	9026.26	8424.51	101094	0.0647471	0.100934	19869.4	203482	0.11
0.13704	176051	5719.04	530.616	195.367	195367	369.779	12110.4	11303.1	135637	0.0497922	0.13704	20798.7	212999	0.11
0.0572457	5919.07	18495.8	59.8173	521.612	521612	294.458	4923.11	4594.9	55138.8	0.0889017	0.0572457	18239.3	186788	0.11
0.0537138	302573	3390.55	616.972	524.511	524511	466.029	18706.7	17459.6	209515	0.090939	0.0537138	18093.9	185299	0.11
0.0610702	20180.2	15074.1	165.533	517.949	517949	311.358	5948.85	5552.26	66627.1	0.0866748	0.0610702	18396.8	188401	0.11
0.00110279	4351.98	20528.6	48.4903	539.243	539243	286.739	4472.87	4174.68	50096.1	0.10999	0.00110279	16667.4	170691	0.11
0.070572	263418	3940.06	592.866	505.914	505914	450.735	17177.5	16032.3	192388	0.081133	0.070572	18782.2	192348	0.11
0.0614569	46377.6	11991.5	296.729	517.546	517546	332.475	7330.44	6841.74	82100.9	0.086449	0.0614569	18412.7	188564	0.11
0.099912	78486.5	9454.78	387.624	423.421	423421	354.608	8989.74	8390.42	100685	0.0652468	0.099912	19837.4	203154	0.11
0.146946	108563	7966.16	448.218	143.691	143691	291.625	8118.86	7577.6	90931.2	0.0465533	0.146946	20992.6	214984	0.11
0.117887	194680	5253.73	545.732	321.999	321999	412.088	14010.8	13076.7	156921	0.0570777	0.117887	20353.1	208436	0.11
0.105857	83164.9	9177.88	397.915	394.341	394341	356.724	9195.6	8582.56	102991	0.0623992	0.105857	20019.1	205015	0.11
0.113851	89458.3	8831.84	410.981	347.998	347998	358.413	9438.16	8808.95	105707	0.0587975	0.113851	20246	207338	0.11
0.211649	123998	7446.23	478.359	61.2834	61283.4	103.223	2976.51	2778.07	33336.9	0.0320545	0.211649	21830.5	223565	0.11
0.0986132	77464	9517.73	385.302	429.132	429132	354.08	8942.76	8346.57	100159	0.0658877	0.0986132	19796.2	202732	0.11
0.0806738	12941.1	15936.3	112.551	486.925	486925	306.163	5643.53	5267.29	63207.5	0.0753746	0.0806738	19172.9	196349	0.11
0.0771573	60279.2	10732	341.476	494.409	494409	343.133	8085.46	7546.43	90557.2	0.0773537	0.0771573	19039.7	194985	0.11
0.138474	175147	5744.41	529.941	186.964	186964	363.963	11896.1	11103.1	133237	0.0493021	0.138474	20828.2	213301	0.11
0.0307047	4791.35	19821	51.7021	535.579	535579	289.304	4619.73	4311.75	51741	0.102844	0.0307047	17217	176318	0.11
0.0602301	20610.1	15023.4	168.456	518.804	518804	311.663	5967.56	5569.72	66836.7	0.0871652	0.0602301	18362.3	188047	0.11
0.110209	86590.6	8985.97	405.13	370.069	370069	357.858	9333.92	8711.66	104540	0.0604061	0.110209	20145.1	206305	0.11
0.0864448	67821	10159.6	361.939	472.226	472226	348.327	8474.84	7909.85	94918.2	0.0722026	0.0864448	19384.1	198512	0.11
0.0427165	5205.83	19262.9	54.6948	531.191	531191	291.42	4742.79	4426.6	53119.2	0.097027	0.0427165	17651.3	180766	0.11
0.0936212	73525.8	9768.92	376.095	449.009	449009	351.882	8756.57	8172.8	98073.5	0.0684121	0.0936212	19632.8	201058	0.11
0.0672462	270066	3837.97	596.971	510.666	510666	453.493	17446.6	16283.5	195402	0.0830669	0.0672462	18648.8	190981	0.11
0.0711994	6942.78	17702.9	67.2103	504.944	504944	297.733	5123.88	4782.28	57387.4	0.0807696	0.0711994	18807.1	192603	0.11
0.0290186	4744.36	19890.5	51.361	536.018	536018	289.047	4604.86	4297.87	51574.4	0.103559	0.0290186	17162.8	175764	0.11
0.0620527	46964.4	11932.2	298.852	516.911	516911	332.948	7363.02	6872.15	82465.8	0.0861009	0.0620527	18437.2	188814	0.11
0.188599	168548	6012.9	531.077	66.0724	66072.4	123.087	3939.86	3677.21	44126.5	0.0361292	0.188599	21599.8	221203	0.11
0.0993256	78024.9	9483.08	386.579	426.028	426028	354.372	8968.61	8370.7	100448	0.0655353	0.0993256	19818.8	202964	0.11
0.0483399	5451.18	18974.3	56.4582	528.17	528170	292.546	4809.07	4488.47	53861.6	0.0939758	0.0483399	17874.6	183053	0.11
0.138392	175196	5743.02	529.976	187.438	187438	364.311	11908.8	11114.9	133379	0.04933	0.138392	20826.5	213284	0.11
0.0312194	4806.23	19799.2	51.81	535.437	535437	289.385	4624.41	4316.11	51793.3	0.10262	0.0312194	17233.9	176492	0.11
0.163651	105667	8156.32	446.91	91.5748	91574.8	183.922	5056.69	4719.58	56634.9	0.0418088	0.163651	21272.1	217847	0.11
0.0902145	70826.4	9949.63	369.525	460.772	460772	350.247	8624.83	8049.84	96598.1	0.0701887	0.0902145	19516.7	199870	0.11
0.10362	81404.5	9280	394.104	405.849	405849	355.992	9120.08	8512.08	102145	0.063454	0.10362	19952.1	204328	0.11
0.0368702	4986.29	19546.6	53.1127	533.629	533629	290.334	4679.4	4367.44	52409.3	0.100001	0.0368702	17430.7	178507	0.11
0.107273	84279	9114.5	400.289	386.713	386713	357.139	9241.95	8625.82	103510	0.0617424	0.107273	20060.8	205442	0.11
0.159117	106414	8106.99	447.279	101.791	101791	210.91	5817.47	5429.63	65155.6	0.0430139	0.159117	21201.6	217125	0.11
0.163935	665944	1410.58	916.804	91.0177	91017.7	261.48	12977.6	12112.4	145349	0.0417355	0.163935	21276.4	217891	0.11
0.0750021	58486.5	10878.5	336.271	498.511	498511	341.83	7990.52	7457.82	89493.8	0.0785813	0.0750021	18956.5	194133	0.11
0.0343388	4901.82	19662.8	52.5022	534.499	534499	289.896	4653.95	4343.68	52124.2	0.101209	0.0343388	17340.2	177580	0.11
0.0232117	4602.95	20108.2	50.3315	537.272	537272	288.247	4558.91	4254.99	51059.8	0.10578	0.0232117	16993.4	174029	0.11
0.0956651	604649	1531.04	854.061	441.262	441262	526.699	25772.1	24054	288648	0.067367	0.0956651	19700.6	201753	0.11
0.0202217	4542.4	20205.6	49.8891	537.777	537777	287.894	4538.69	4236.11	50833.3	0.106764	0.0202217	16917.8	173254	0.11
0.175744	106238	8159.4	449.499	74.4166	74416.6	135.849	3734.23	3485.29	41823.4	0.0388672	0.175744	21442.8	219594	0.11
0.206919	120243	7590.71	472.835	61.7598	61759.8	103.881	2965.98	2768.25	33218.9	0.0328135	0.206919	21787.8	223128	0.11
0.128088	183681	5519	536.799	252.871	252871	395.851	13172.2	12294.1	147529	0.053022	0.128088	20602.8	210993	0.11
0.0527396	26777.7	14267.8	207.105	525.238	525238	316.315	6259.37	5842.08	70104.9	0.0914961	0.0527396	18053.9	184889	0.11
0.101329	79601.4	9387.16	390.125	416.93	416930	355.159	9040.23	8437.55	101251	0.0645554	0.101329	19881.7	203608	0.11
0.16507	666197	1411.07	917.248	88.8716	88871.6	253.037	12557.8	11720.7	140648	0.0414437	0.16507	21293.4	218065	0.11
0.0987894	77602.7	9509.13	385.619	428.371	428371	354.153	8949.17	8352.56	100231	0.0658003	0.0987894	19801.8	202789	0.11
0.0754981	58901	10844.3	337.487	497.597	497597	342.133	8012.54	7478.37	89740.5	0.0782979	0.0754981	18975.8	194330	0.11
0.0482076	5445	18981.2	56.4138	528.25	528250	292.519	4807.46	4486.96	53843.5	0.0940493	0.0482076	17869.3	182998	0.11
0.198939	115252	7789.67	465.148	63.0125	63012.5	106.346	2995.76	2796.05	33552.6	0.0341806	0.198939	21710.6	222337	0.11
0.00357149	4357.38	20519.1	48.5301	539.204	539204	286.773	4474.78	4176.46	50117.5	0.109896	0.00357149	16674.8	170766	0.11
0.0892917	70092.8	10000	367.7	463.722	463722	349.787	8588.52	8015.95	96191.4	0.0706771	0.0892917	19484.7	199542	0.11
0.0193712	4526.69	20231.2	49.7742	537.905	537905	287.801	4533.39	4231.16	50773.9	0.107022	0.0193712	16897.9	173050	0.11
0.0382002	5033.2	19483.8	53.4512	533.13	533130	290.573	4693.28	4380.39	52564.7	0.0993456	0.0382002	17479.5	179007	0.11
0.0933359	225927	4592.82	568.698	450.048	450048	433.473	15583.1	14544.2	174531	0.0685593	0.0933359	19623.2	200960	0.11
0.128912	101002	8266.9	433.138	247.319	247319	352.35	9617.88	8976.68	107720	0.0527122	0.128912	20621.7	211186	0.11
0.104258	81906.1	9250.66	395.197	402.639	402639	356.209	9141.86	8532.4	102389	0.0631514	0.104258	19971.3	204526	0.11
0.0962172	75575.7	9636.4	380.941	439.078	439078	353.057	8854.45	8264.16	99169.9	0.0670874	0.0962172	19718.7	201939	0.11
0.0612978	46219.4	12007.5	296.152	517.712	517712	332.347	7321.65	6833.54	82002.4	0.0865419	0.0612978	18406.2	188497	0.11
0.0902554	230381	4507.9	571.712	460.639	460639	435.735	15780.8	14728.8	176745	0.0701671	0.0902554	19518.1	199884	0.11
0.198766	115156	7793.57	464.996	63.0481	63048.1	106.424	2997.16	2797.35	33568.2	0.0342116	0.198766	21708.8	222319	0.11
0.179701	107175	8123.04	451.39	71.0707	71070.7	126.68	3490.49	3257.79	39093.5	0.0379844	0.179701	21493.6	220115	0.11
0.044122	336266	3006.57	638.339	530.504	530504	477.49	19907.5	18580.3	222964	0.0962795	0.044122	17706.3	181329	0.11
0.169876	105486	8181.8	447.576	81.2033	81203.3	154.905	4251.82	3968.36	47620.4	0.0402471	0.169876	21362.9	218777	0.11
0.0305774	4787.71	19826.3	51.6757	535.613	535613	289.285	4618.59	4310.68	51728.2	0.102899	0.0305774	17212.8	176276	0.11
0.0425281	5198.2	19272.3	54.64	531.28	531280	291.384	4740.65	4424.61	53095.3	0.0971263	0.0425281	17644	180691	0.11
0.190866	111237	7954.96	458.601	65.207	65207	111.459	3105.34	2898.31	34779.8	0.0356837	0.190866	21625.2	221463	0.11
0.0708318	54947.1	11180.9	325.553	505.515	505515	339.191	7800.71	7280.67	87368	0.0809825	0.0708318	18792.5	192454	0.11
0.057703	42418.3	12406.4	281.727	521.204	521204	329.243	7109.77	6635.79	79629.4	0.0886363	0.057703	18258.2	186981	0.11
0.0612628	20084.7	15085.4	164.88	517.749	517749	311.29	5944.73	5548.41	66581	0.0865623	0.0612628	18404.7	188482	0.11
0.124763	97946.5	8407.99	427.448	275.51	275510	356.091	9631.86	8989.74	107877	0.0542989	0.124763	20524.6	210192	0.11
0.13588	105449	8074.03	441.378	202.361	202361	339.326	9379.82	8754.5	105054	0.0501941	0.13588	20774.5	212750	0.11
0.0646962	275453	3758.01	600.284	513.898	513898	455.677	17661.9	16484.5	197814	0.0845558	0.0646962	18545.3	189921	0.11
0.00191358	4353.12	20526.6	48.4987	539.235	539235	286.746	4473.27	4175.05	50100.6	0.10997	0.00191358	16669	170707	0.11
0.0653641	50095.7	11625.5	309.788	513.084	513084	335.441	7536.07	7033.67	84404	0.0841655	0.0653641	18572.5	190200	0.11
0.0758736	59213.9	10818.5	338.4	496.894	496894	342.361	8029.14	7493.87	89926.4	0.0780837	0.0758736	18990.3	194479	0.11
0.0712209	16099.4	15544.4	136.417	504.91	504910	308.535	5779.54	5394.23	64730.8	0.0807572	0.0712209	18808	192612	0.11
0.143043	108187	7970.18	446.897	162.2	162200	312.71	8703.54	8123.31	97479.7	0.047789	0.143043	20918.9	214230	0.11
0.0915293	228521	4543.11	570.46	456.397	456397	434.8	15698.6	14652	175824	0.069498	0.0915293	19561.9	200333	0.11
0.0327032	4850.54	19735.3	52.1311	535.008	535008	289.624	4638.2	4328.98	51947.8	0.10196	0.0327032	17283.7	177002	0.11
0.143142	173060	5807.13	528.65	161.702	161702	341.183	11096.8	10357	124284	0.0477571	0.143142	20920.8	214249	0.11
0.0255613	4656.37	20024.5	50.721	536.811	536811	288.553	4576.48	4271.38	51256.6	0.104928	0.0255613	17058.6	174696	0.11
0.122814	189178	5383.77	541.308	288.829	288829	405.4	13637.9	12728.7	152745	0.0550677	0.122814	20477.4	209708	0.11
0.126053	98915.3	8362.59	429.262	266.7	266700	355.166	9634.96	8992.63	107912	0.0537985	0.126053	20555.3	210506	0.11
0.0266667	4683.28	19982.9	50.917	536.573	536573	288.706	4585.24	4279.55	51354.6	0.104505	0.0266667	17090.9	175027	0.11
0.041329	350884	2861.66	647.986	531.829	531829	482.005	20392.9	19033.4	228401	0.0977535	0.041329	17597.7	180217	0.11
0.0465736	326023	3115.57	631.728	529.2	529200	474.164	19554.4	18250.7	219009	0.0949506	0.0465736	17803.6	182326	0.11
0.107891	84765.4	9087.13	401.318	383.301	383301	357.307	9261.8	8644.35	103732	0.0614582	0.107891	20078.7	205626	0.11
0.0895102	70266.6	9988.02	368.134	463.032	463032	349.897	8597.14	8024	96288	0.0705612	0.0895102	19492.3	199620	0.11
0.0880412	69096.6	10069.3	365.195	467.567	467567	349.154	8538.9	7969.64	95635.7	0.0713438	0.0880412	19440.8	199093	0.11
0.144036	108361	7965.58	447.349	157.254	157254	307.77	8568.67	7997.43	95969.2	0.0474698	0.144036	20938	214425	0.11
0.0181832	4505.88	20265.5	49.6218	538.072	538072	287.678	4526.33	4224.57	50694.9	0.107367	0.0181832	16871.3	172778	0.11
0.079301	62043.3	10591.9	346.462	489.969	489969	344.39	8178.04	7632.84	91594.1	0.0761434	0.079301	19121.3	195821	0.11
0.172209	105685	8177.91	448.2	78.2068	78206.8	146.449	4020.74	3752.69	45032.3	0.0396882	0.172209	21395.3	219109	0.11
0.189348	110579	7982.34	457.487	65.7718	65771.8	112.851	3138.41	2929.19	35150.2	0.0359809	0.189348	21608.3	221290	0.11
0.127202	99765.3	8323.26	430.845	258.878	258878	354.171	9632.38	8990.22	107883	0.0533582	0.127202	20582.3	210782	0.11
0.117909	92647.1	8667.08	417.305	321.857	321857	358.424	9536.44	8900.68	106808	0.0570686	0.117909	20353.7	208441	0.11
0.0793198	13411.3	15871.9	116.149	489.928	489928	306.55	5665.5	5287.8	63453.6	0.0761329	0.0793198	19122	195828	0.11
0.122561	643649	1431.07	890.003	290.551	290551	517.308	25612.4	23904.9	286859	0.0551683	0.122561	20471.2	209645	0.11
0.170619	105534	8181.32	447.754	80.2022	80202.2	152.076	4174.31	3896.03	46752.3	0.0400676	0.170619	21373.4	218884	0.11
0.10456	82144.3	9236.79	395.714	401.095	401095	356.31	9152.13	8541.99	102504	0.0630083	0.10456	19980.4	204619	0.11
0.0334844	4874.71	19700.9	52.3061	534.77	534770	289.753	4645.65	4335.94	52031.3	0.101604	0.0334844	17310.5	177276	0.11
0.153512	107692	8028.68	448.18	118.233	118233	248.669	6894.4	6434.77	77217.3	0.0445868	0.153512	21109.1	216177	0.11
0.11299	200409	5123.18	550.217	353.348	353348	417.421	14345.7	13389.3	160672	0.0591729	0.11299	20222.5	207098	0.11
0.0422306	5186.24	19287.2	54.5539	531.419	531419	291.327	4737.29	4421.47	53057.7	0.0972828	0.0422306	17632.4	180573	0.11
0.0106504	4404.46	20436.9	48.877	538.857	538857	287.064	4491.35	4191.92	50303.1	0.109081	0.0106504	16738.4	171417	0.11
0.0590309	21268	14945.2	172.871	519.975	519975	312.134	5996.6	5596.83	67162	0.0878641	0.0590309	18312.9	187542	0.11
0.154033	107576	8035.85	448.104	116.509	116509	245.082	6791.73	6338.95	76067.3	0.0444366	0.154033	21117.9	216268	0.11
0.123232	96780.7	8463.43	425.251	285.974	285974	356.954	9620.97	8979.57	107755	0.0549014	0.123232	20487.6	209813	0.11
0.0140065	4443.12	20370.7	49.1613	538.564	538564	287.3	4504.79	4204.48	50453.7	0.10842	0.0140065	16789.7	171943	0.11
0.0762433	14431.2	15741.7	123.911	496.191	496191	307.339	5710.43	5329.73	63956.8	0.0778731	0.0762433	19004.6	194625	0.11
0.241446	693038	1365.02	944.825	60.1906	60190.6	140.717	7021.97	6553.84	78646.1	0.0280166	0.241446	22055.4	225869	0.11
0.0698213	6817.79	17784.6	66.3022	507.043	507043	297.391	5102.51	4762.34	57148.1	0.0815684	0.0698213	18752.2	192041	0.11
