"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.11082	87259	8948.04	406.437	415.725	415725	360.147	9415.64	8787.93	105455	0.0644311	0.11082	20162.3	206481	0.12
0.113426	89367.5	8834.79	410.708	404.075	404075	361.095	9507.05	8873.24	106479	0.063286	0.113426	20234.4	207220	0.12
0.116301	196068	5220.26	546.708	390.322	390322	417.555	14235.7	13286.7	159440	0.0620493	0.116301	20311.6	208010	0.12
0.121243	95812.7	8506.38	423.218	364.573	364573	363.351	9766.56	9115.46	109385	0.05999	0.121243	20438.5	209310	0.12
0.204489	121968	7516.66	474.952	66.5648	66564.8	116.983	3357.02	3133.22	37598.6	0.0363594	0.204489	21765	222894	0.12
0.0913822	71786.4	9884.15	371.871	479.446	479446	351.287	8683.29	8104.4	97252.8	0.0736618	0.0913822	19556.9	200281	0.12
0.095536	75084.8	9667.28	379.771	468.957	468957	353.39	8846.69	8256.91	99082.9	0.0715939	0.095536	19696.4	201710	0.12
0.167432	156273	6299.9	513.728	118.339	118339	266.572	8348.21	7791.66	93499.9	0.044596	0.167432	21328.1	218420	0.12
0.106437	83743.3	9143.81	399.102	433.568	433568	358.393	9257.83	8640.64	103688	0.0664086	0.106437	20036.3	205191	0.12
0.0366177	4977.63	19558.3	53.05	534.744	534744	290.3	4676.99	4365.19	52382.2	0.101567	0.0366177	17421.5	178413	0.12
0.161625	124146	7344.2	472.434	138.466	138466	291.039	8451.75	7888.3	94659.6	0.0461804	0.161625	21241.1	217529	0.12
0.0451199	5306.49	19141	55.4185	531.815	531815	291.911	4770.86	4452.8	53433.6	0.0977375	0.0451199	17745.7	181733	0.12
0.125037	185691	5465.28	538.153	343.17	343170	409.725	13692.9	12780	153360	0.0584657	0.125037	20531.2	210259	0.12
0.0454901	5322.54	19122	55.5339	531.663	531663	291.986	4775.22	4456.87	53482.5	0.0975608	0.0454901	17760.4	181883	0.12
0.0972525	220388	4701.16	564.848	464.173	464173	431.366	15362.9	14338.7	172064	0.0707534	0.0972525	19752.4	202284	0.12
0.115511	91067.2	8745.65	414.085	394.195	394195	361.793	9578.65	8940.08	107281	0.0623864	0.115511	20290.6	207796	0.12
0.169769	157442	6272.24	515.483	111.507	111507	251.385	7889.01	7363.08	88356.9	0.0439837	0.169769	21361.4	218762	0.12
0.0942661	74077.5	9732.41	377.392	472.323	472323	352.757	8797.14	8210.67	98528	0.0722211	0.0942661	19654.3	201279	0.12
0.063743	277529	3727.82	601.555	520.538	520538	456.601	17747.9	16564.7	198777	0.0882132	0.063743	18506.4	189523	0.12
0.093221	226030	4590.63	568.75	474.986	474986	434.156	15610.7	14569.9	174839	0.0727406	0.093221	19619.3	200921	0.12
0.138689	660552	1391.82	905.732	259.354	259354	511.56	25446.1	23749.7	284997	0.0533849	0.138689	20832.6	213346	0.12
0.00923786	4391.33	20459.6	48.7804	539.002	539002	286.984	4486.75	4187.64	50251.7	0.109417	0.00923786	16720.8	171237	0.12
0.049142	5489.24	18931.9	56.7312	530.028	530028	292.737	4819.35	4498.06	53976.7	0.0957818	0.049142	17907.1	183386	0.12
0.0203996	4545.78	20200.1	49.9138	538.001	538001	287.916	4539.86	4237.21	50846.5	0.107219	0.0203996	16922	173298	0.12
0.0421867	443434	2174.69	715.539	532.945	532945	504.963	22972.4	21440.9	257290	0.0991103	0.0421867	17630.7	180556	0.12
0.114259	198542	5164.06	548.668	400.188	400188	419.172	14357.2	13400	160801	0.0629249	0.114259	20257	207452	0.12
0.130131	103446	8148.53	437.089	312.694	312694	364.06	10014.4	9346.81	112162	0.0564967	0.130131	20649.4	211469	0.12
0.150187	121010	7436.11	466.202	191.632	191632	341.669	9859.17	9201.89	110423	0.0495755	0.150187	21051.2	215585	0.12
0.0707853	262991	3946.72	592.597	513.669	513669	450.701	17165.7	16021.3	192256	0.0844446	0.0707853	18790.7	192435	0.12
0.106349	83673	9147.81	398.953	433.904	433904	358.356	9254.62	8637.64	103652	0.066449	0.106349	20033.7	205164	0.12
0.130322	179519	5618.73	532.795	311.524	311524	403.793	13329.9	12441.2	149295	0.0564247	0.130322	20653.6	211513	0.12
0.0504381	312472	3269.96	623.144	529.388	529388	469.594	19072.8	17801.2	213615	0.095136	0.0504381	17959.7	183925	0.12
0.0978296	76903.2	9552.06	383.992	462.502	462502	354.507	8935.3	8339.61	100075	0.0704728	0.0978296	19771	202474	0.12
0.0354643	4938.64	19611.6	52.7684	535.066	535066	290.098	4665.27	4354.25	52251	0.102048	0.0354643	17380	177988	0.12
0.258306	697333	1355.72	948.784	60.2541	60254.1	141.042	7045.99	6576.26	78915.1	0.0285735	0.258306	22155.6	226895	0.12
0.0429901	5217.04	19249	54.7753	532.649	532649	291.49	4746.18	4429.77	53157.3	0.0987392	0.0429901	17661.9	180875	0.12
0.122267	96673.5	8464.42	424.831	358.927	358927	363.559	9798.37	9145.14	109742	0.0595738	0.122267	20463.9	209570	0.12
0.0871916	68442.4	10115.1	363.521	488.604	488604	349.064	8514.36	7946.74	95360.9	0.075793	0.0871916	19410.7	198785	0.12
0.0566184	41152.4	12544.5	276.661	525.841	525841	328.241	7040.01	6570.67	78848.1	0.0919741	0.0566184	18213.5	186523	0.12
0.155122	671076	1375.16	916.879	166.555	166555	452.25	22540.6	21037.9	252455	0.0480645	0.155122	21136.3	216456	0.12
0.0496539	5513.87	18904.9	56.908	529.78	529780	292.845	4825.69	4503.98	54047.7	0.0955275	0.0496539	17927.8	183598	0.12
0.0132036	4432.92	20388	49.0864	538.741	538741	287.239	4501.28	4201.19	50414.3	0.108816	0.0132036	16776.2	171805	0.12
0.0961371	221927	4670.66	565.922	467.313	467313	432.137	15430.8	14402.1	172825	0.0712986	0.0961371	19716.1	201912	0.12
0.147434	118883	7514.1	462.782	206.857	206857	348.56	10004.2	9337.28	112047	0.05045	0.147434	21001.6	215076	0.12
0.051517	5606.2	18805.9	57.5707	528.83	528830	293.241	4849.07	4525.8	54309.6	0.0945933	0.051517	18003.8	184376	0.12
0.121953	643458	1430.42	889.614	360.665	360665	526.166	26053	24316.1	291794	0.0597007	0.121953	20456.2	209491	0.12
0.0653672	50104.5	11624.6	309.815	519.113	519113	335.525	7538.32	7035.77	84429.2	0.087346	0.0653672	18572.6	190201	0.12
0.0820147	12435.2	16009.3	108.667	498.185	498185	305.932	5622.58	5247.74	62972.9	0.0784795	0.0820147	19222.9	196861	0.12
0.095025	223478	4640.2	566.997	470.328	470328	432.906	15499	14465.7	173589	0.0718457	0.095025	19679.5	201537	0.12
0.160661	124342	7334.08	472.536	142.256	142256	296.647	8620.66	8045.95	96551.4	0.0464521	0.160661	21226	217375	0.12
0.0172413	4490.32	20291.3	49.5077	538.37	538370	287.587	4521.05	4219.64	50635.7	0.107998	0.0172413	16851.2	172573	0.12
0.0637107	48562.2	11773.6	304.511	520.566	520566	334.296	7453.08	6956.21	83474.5	0.0882304	0.0637107	18505.1	189510	0.12
0.149286	120346	7460.14	465.131	196.527	196527	344.125	9913.62	9252.71	111033	0.0498592	0.149286	21035.2	215420	0.12
0.10878	85618.3	9038.29	403.048	424.302	424302	359.353	9342.78	8719.93	104639	0.0653436	0.10878	20104.4	205888	0.12
0.147571	160364	6140.48	514.967	206.08	206080	368.481	11679.8	10901.2	130814	0.0504059	0.147571	21004.1	215102	0.12
0.178954	117185	7668.15	465.521	90.8096	90809.6	185.111	5257.5	4907	58884	0.0417078	0.178954	21484.2	220019	0.12
0.0602175	6101.6	18331.2	61.1289	523.344	523344	295.177	4964.37	4633.42	55601	0.0900851	0.0602175	18361.8	188042	0.12
0.183558	116515	7706.36	465.178	83.5399	83539.9	164.316	4654.82	4344.5	52134	0.0406422	0.183558	21541	220600	0.12
0.158128	153826	6348.01	509.243	152.841	152841	323.045	10080.3	9408.24	112899	0.0471787	0.158128	21185.7	216962	0.12
0.105578	209363	4927.55	556.919	436.811	436811	425.568	14866.9	13875.8	166510	0.0668037	0.105578	20010.8	204930	0.12
0.0968835	220896	4691.08	565.203	465.224	465224	431.621	15385.3	14359.6	172315	0.0709334	0.0968835	19740.4	202161	0.12
0.00484151	4362.38	20510.3	48.567	539.18	539180	286.804	4476.55	4178.11	50137.4	0.109839	0.00484151	16681.6	170836	0.12
0.140182	112497	7762.74	452.444	250.091	250091	359.482	10144.9	9468.59	113623	0.0528668	0.140182	20862.7	213654	0.12
0.0191824	4523.3	20236.8	49.7493	538.152	538152	287.783	4532.27	4230.12	50761.5	0.107533	0.0191824	16893.5	173006	0.12
0.192056	117196	7693.65	467.12	74.1257	74125.7	137.345	3894.13	3634.52	43614.2	0.0387974	0.192056	21638.3	221597	0.12
0.0774297	60516.4	10712.7	342.148	505.29	505290	343.474	8102.06	7561.92	90743.1	0.0808982	0.0774297	19050.2	195092	0.12
0.00203885	4353.35	20526.2	48.5004	539.235	539235	286.748	4473.35	4175.13	50101.6	0.109971	0.00203885	16669.3	170710	0.12
0.0436005	5242.17	19218.3	54.9561	532.418	532418	291.609	4753.18	4436.3	53235.6	0.0984547	0.0436005	17685.8	181120	0.12
0.071256	262084	3960.97	592.034	513.141	513141	450.323	17128.8	15986.9	191843	0.0841925	0.071256	18809.4	192626	0.12
0.00854838	4385.6	20469.6	48.7381	539.038	539038	286.949	4484.74	4185.76	50229.1	0.1095	0.00854838	16713.1	171158	0.12
0.0314111	4811.86	19791	51.8508	536.074	536074	289.422	4626.28	4317.86	51814.3	0.103652	0.0314111	17240.3	176557	0.12
0.11801	194015	5267.52	545.058	381.712	381712	416.154	14133	13190.8	158290	0.0613277	0.11801	20356.3	208468	0.12
0.156448	154198	6333.34	509.385	160.352	160352	331.803	10364.9	9673.93	116087	0.0476705	0.156448	21158.3	216682	0.12
0.155946	124053	7332.56	471.343	162.67	162670	320.756	9322.27	8700.79	104409	0.047819	0.155946	21150	216597	0.12
0.0336985	4881.46	19691.3	52.3549	535.528	535528	289.796	4647.86	4338	52056	0.102764	0.0336985	17317.9	177352	0.12
0.0901413	70798.4	9951.19	369.441	482.3	482300	350.639	8633.71	8058.13	96697.6	0.0742884	0.0901413	19514.2	199844	0.12
0.0480657	5438.51	18988.4	56.3669	530.535	530535	292.513	4806.14	4485.73	53828.8	0.0963126	0.0480657	17863.5	182940	0.12
0.0880981	233552	4448.59	573.814	486.736	486736	437.741	15936.1	14873.7	178485	0.0753284	0.0880981	19442.8	199113	0.12
0.00408157	4359.2	20515.8	48.5436	539.2	539200	286.784	4475.43	4177.07	50124.8	0.109886	0.00408157	16677.3	170792	0.12
0.19379	160017	6243.83	521.736	72.7061	72706.1	141.38	4446.34	4149.92	49799	0.0384393	0.19379	21657	221789	0.12
0.169138	157127	6279.68	515.011	113.282	113282	255.475	8012.87	7478.68	89744.2	0.0441475	0.169138	21352.5	218670	0.12
0.00601802	4368.36	20499.8	48.6111	539.144	539144	286.842	4478.66	4180.09	50161	0.109752	0.00601802	16689.7	170919	0.12
0.0674825	6621.68	17920	64.8801	517.119	517119	296.902	5068.73	4730.81	56769.8	0.0862141	0.0674825	18658.3	191079	0.12
0.0726896	7088.19	17612.1	68.2678	511.476	511476	298.224	5149.72	4806.4	57676.8	0.0834251	0.0726896	18866.1	193207	0.12
0.145683	117410	7569.68	460.417	216.934	216934	352.06	10066.3	9395.25	112743	0.0510184	0.145683	20969.1	214744	0.12
0.022218	4581.91	20141.8	50.1779	537.754	537754	288.128	4551.97	4248.51	50982.1	0.106719	0.022218	16967.3	173762	0.12
0.0403788	5113.92	19378.5	54.033	533.576	533576	290.988	4716.95	4402.49	52829.9	0.0999308	0.0403788	17561.4	179845	0.12
0.145855	117557	7564.06	460.654	215.932	215932	351.744	10061.2	9390.42	112685	0.0509622	0.145855	20972.3	214777	0.12
0.130333	179506	5619.06	532.784	311.455	311455	403.779	13329.1	12440.5	149286	0.0564205	0.130333	20653.9	211516	0.12
0.0620983	47014.1	11927.1	299.029	521.894	521894	333.05	7367.18	6876.04	82512.5	0.0890885	0.0620983	18439	188833	0.12
0.0325571	4846.11	19741.6	52.0989	535.808	535808	289.607	4636.95	4327.82	51933.8	0.103212	0.0325571	17278.7	176951	0.12
0.263271	698446	1353.37	949.816	60.192	60192	140.846	7038.18	6568.97	78827.6	0.0280299	0.263271	22182.1	227166	0.12
0.0598547	6078.53	18351.4	60.9629	523.612	523612	295.093	4959.37	4628.74	55544.9	0.0902767	0.0598547	18346.8	187889	0.12
0.075368	14712.4	15707.2	126.035	508.115	508115	307.681	5724.92	5343.25	64119.1	0.0819948	0.075368	18970.7	194279	0.12
0.0871557	234984	4422.22	574.762	488.677	488677	438.408	15997.5	14931	179172	0.0758115	0.0871557	19409.4	198771	0.12
0.161467	124183	7342.34	472.458	139.078	139078	291.971	8479.93	7914.6	94975.2	0.0462248	0.161467	21238.6	217504	0.12
0.121523	189833	5365.62	541.634	363.039	363039	413.097	13917.4	12989.5	155875	0.0598758	0.121523	20445.5	209382	0.12
0.0142966	4446.96	20364.1	49.1895	538.651	538651	287.325	4506.14	4205.73	50468.8	0.108614	0.0142966	16794.7	171994	0.12
0.0358721	4952.28	19592.9	52.8669	534.954	534954	290.169	4669.38	4358.09	52297.1	0.101879	0.0358721	17394.6	178137	0.12
0.145133	665541	1382.23	910.698	220.154	220154	496.686	24734.5	23085.5	277026	0.0511989	0.145133	20958.8	214638	0.12
0.160985	124285	7337.15	472.514	140.968	140968	294.785	8564.73	7993.74	95924.9	0.0463605	0.160985	21231.1	217427	0.12
0.157962	153849	6346.96	509.241	153.564	153564	323.934	10108.8	9434.86	113218	0.0472269	0.157962	21183	216935	0.12
0.0886601	69616.9	10032.7	366.495	485.547	485547	349.855	8574.05	8002.45	96029.4	0.0750414	0.0886601	19462.6	199315	0.12
0.142038	166143	5974.51	520.5	238.701	238701	383.772	12320.5	11499.1	137989	0.0522325	0.142038	20899.4	214030	0.12
0.0423478	5191.01	19281.2	54.5881	532.887	532887	291.365	4738.89	4422.96	53075.5	0.0990362	0.0423478	17637	180620	0.12
0.124362	186484	5446	538.826	347.071	347071	410.402	13736.9	12821.1	153853	0.0587333	0.124362	20515	210093	0.12
0.062157	47071.4	11921.4	299.235	521.848	521848	333.096	7370.37	6879.01	82548.1	0.0890574	0.062157	18441.4	188858	0.12
0.164825	673707	1378.23	921.081	126.807	126807	378.924	18879	17620.4	211445	0.0452962	0.164825	21289.7	218027	0.12
0.00364757	4357.63	20518.6	48.532	539.209	539209	286.775	4474.87	4176.55	50118.6	0.109909	0.00364757	16675.2	170770	0.12
0.0105565	4403.53	20438.5	48.8702	538.926	538926	287.059	4491.03	4191.63	50299.6	0.10924	0.0105565	16737.1	171405	0.12
0.0543159	5753.39	18655.2	58.6272	527.264	527264	293.849	4885.08	4559.41	54712.9	0.0931661	0.0543159	18118.6	185552	0.12
0.168411	156761	6288.34	514.463	115.394	115394	260.208	8155.98	7612.24	91346.9	0.0443379	0.168411	21342.2	218564	0.12
0.152569	122559	7381.46	468.734	179.149	179149	334.154	9678.77	9033.52	108402	0.0488372	0.152569	21092.9	216012	0.12
0.000362251	4351.47	20529.5	48.4865	539.247	539247	286.736	4472.69	4174.51	50094.1	0.109999	0.000362251	16666.8	170684	0.12
0.00363126	4357.58	20518.7	48.5316	539.21	539210	286.774	4474.85	4176.53	50118.3	0.109909	0.00363126	16675.1	170769	0.12
0.0418516	5171.21	19305.9	54.4455	533.066	533066	291.269	4733.3	4417.74	53012.9	0.099264	0.0418516	17617.8	180423	0.12
0.0792593	571164	1630.33	823.866	502.597	502597	524.582	25373.3	23681.7	284181	0.0799294	0.0792593	19119.8	195805	0.12
0.134275	174939	5736.69	528.688	286.972	286972	398.371	13028.7	12160.1	145921	0.0549595	0.134275	20740.4	212402	0.12
0.0465256	326203	3113.59	631.843	531.223	531223	474.256	19562	18257.9	219094	0.0970629	0.0465256	17801.7	182306	0.12
0.0443966	5275.56	19177.9	55.1962	532.107	532107	291.767	4762.4	4444.9	53338.9	0.0980805	0.0443966	17717.1	181440	0.12
0.060157	45068.8	12125.6	291.902	523.389	523389	331.469	7258.86	6774.94	81299.2	0.0901171	0.060157	18359.3	188017	0.12
0.061555	46479.7	11981	297.098	522.324	522324	332.617	7337.47	6848.3	82179.6	0.089377	0.061555	18416.7	188605	0.12
0.0519576	33233.7	13466	241.427	528.595	528595	321.623	6600.85	6160.79	73929.5	0.0943704	0.0519576	18021.8	184561	0.12
0.0857587	67293.1	10197.2	360.565	491.436	491436	348.281	8455.59	7891.88	94702.6	0.0765311	0.0857587	19359.5	198260	0.12
0.0494183	5502.5	18917.3	56.8263	529.895	529895	292.795	4822.77	4501.25	54015	0.0956447	0.0494183	17918.3	183500	0.12
0.0549977	39064.4	12778.3	267.992	526.856	526856	326.501	6923.33	6461.78	77541.3	0.0928147	0.0549977	18146.7	185839	0.12
0.107577	624246	1478.31	871.916	429.139	429139	528.304	26011.3	24277.2	291327	0.0658884	0.107577	20069.6	205532	0.12
0.136434	172458	5802.21	526.416	273.451	273451	394.924	12849.6	11993	143916	0.0541815	0.136434	20786.1	212869	0.12
0.100811	613593	1506.43	862.179	453.351	453351	528.093	25915.1	24187.4	290249	0.0690388	0.100811	19865.6	203443	0.12
0.0995569	78272.6	9467.23	387.112	457.308	457308	355.327	9001.29	8401.2	100814	0.0696387	0.0995569	19826.2	203039	0.12
0.0373223	5002.09	19525.3	53.2266	534.54	534540	290.426	4684.27	4371.99	52463.8	0.101268	0.0373223	17447.2	178676	0.12
0.157655	124411	7323.37	472.118	154.916	154916	312.717	9094.45	8488.15	101858	0.0473164	0.157655	21178.1	216884	0.12
0.0772689	251095	4139.62	585.156	505.518	505518	445.64	16676.9	15565.1	186782	0.0809836	0.0772689	19044	195029	0.12
0.0902388	70876.2	9945.88	369.634	482.08	482080	350.69	8637.62	8061.78	96741.4	0.074239	0.0902388	19517.6	199879	0.12
0.0254488	4653.71	20028.6	50.7016	537.25	537250	288.542	4575.68	4270.63	51247.6	0.105739	0.0254488	17055.3	174663	0.12
0.142342	114455	7684.39	455.645	236.847	236847	357.134	10132.1	9456.63	113480	0.0521294	0.142342	20905.3	214091	0.12
0.0369159	4987.92	19544.4	53.1243	534.658	534658	290.353	4680.06	4368.05	52416.6	0.101441	0.0369159	17432.3	178524	0.12
0.105764	83206	9174.53	397.956	436.116	436116	358.109	9233.19	8617.64	103412	0.066718	0.105764	20016.4	204987	0.12
0.121939	96397.5	8477.83	424.315	360.745	360745	363.495	9788.25	9135.7	109628	0.0597066	0.121939	20455.8	209487	0.12
0.0738448	57524.1	10958.9	333.412	510.067	510067	341.256	7942.4	7412.91	88954.9	0.0828076	0.0738448	18911.4	193671	0.12
0.205285	122428	7499.38	475.652	66.2483	66248.3	116.195	3338.35	3115.8	37389.6	0.0362132	0.205285	21772.5	222972	0.12
0.0612184	46145	12015	295.879	522.586	522586	332.346	7318.84	6830.91	81971	0.0895555	0.0612184	18402.9	188464	0.12
0.108399	205784	5004.16	554.245	425.851	425851	423.551	14701.5	13721.4	164657	0.0655156	0.108399	20093.4	205776	0.12
0.155788	124006	7333.96	471.251	163.406	163406	321.455	9341.68	8718.9	104627	0.0478657	0.155788	21147.4	216570	0.12
0.0553973	5813.15	18596.5	59.0563	526.612	526612	294.087	4899.27	4572.65	54871.8	0.0926081	0.0553973	18163.1	186008	0.12
0.063786	48633.3	11766.7	304.759	520.502	520502	334.353	7457.02	6959.89	83518.6	0.0881902	0.063786	18508.1	189541	0.12
0.0234194	4607.48	20101.1	50.3645	537.577	537577	288.277	4560.47	4256.43	51077.2	0.106368	0.0234194	16999	174086	0.12
0.0733021	258226	4022.45	589.633	510.736	510736	448.7	16971.2	15839.8	190078	0.0830976	0.0733021	18890.1	193453	0.12
0.0841063	65962.9	10294.1	357.087	494.527	494527	347.362	8387.12	7827.98	93935.8	0.0773877	0.0841063	19299.7	197648	0.12
0.214417	685075	1380.96	937.173	63.5418	63541.8	152.729	7606.92	7099.79	85197.5	0.0346126	0.214417	21854.5	223811	0.12
0.0938012	73708.6	9756.5	376.513	473.519	473519	352.524	8778.92	8193.66	98323.9	0.0724518	0.0938012	19638.8	201120	0.12
0.073334	258166	4023.4	589.596	510.697	510697	448.675	16968.8	15837.5	190051	0.0830805	0.073334	18891.4	193466	0.12
0.128602	181522	5568.26	534.556	322.015	322015	405.863	13452.2	12555.4	150665	0.0570787	0.128602	20614.6	211113	0.12
0.120653	95319	8530.64	422.287	367.778	367778	363.22	9747.96	9098.1	109177	0.0602312	0.120653	20423.8	209159	0.12
0.110226	628122	1468.35	875.471	418.272	418272	528.224	26037.9	24302.1	291625	0.0646955	0.110226	20145.6	206310	0.12
0.0217695	4572.71	20156.5	50.1107	537.818	537818	288.074	4548.9	4245.64	50947.7	0.106846	0.0217695	16955.9	173644	0.12
0.0928279	72935.7	9807.4	374.66	475.964	475964	352.03	8740.6	8157.89	97894.7	0.0729368	0.0928279	19606.1	200785	0.12
0.0715047	55534	11129.4	327.369	512.858	512858	339.75	7835.1	7312.76	87753.2	0.0840593	0.0715047	18819.2	192727	0.12
0.0164335	4477.62	20312.5	49.4146	538.453	538453	287.51	4516.7	4215.59	50587	0.108178	0.0164335	16834.8	172404	0.12
0.0328285	4854.4	19729.8	52.159	535.743	535743	289.652	4639.51	4330.21	51962.6	0.103107	0.0328285	17288	177045	0.12
0.108799	205282	5015.03	553.866	424.226	424226	423.262	14678.1	13699.6	164395	0.0653352	0.108799	20104.9	205894	0.12
0.0865836	67955.2	10149.8	362.273	489.823	489823	348.733	8489.49	7923.53	95082.3	0.0761056	0.0865836	19389.1	198563	0.12
0.0379886	5025.67	19493.8	53.3968	534.34	534340	290.546	4691.25	4378.5	52542	0.100982	0.0379886	17471.7	178927	0.12
0.0341008	4894.23	19673.4	52.4472	535.426	535426	289.864	4651.77	4341.65	52099.8	0.102603	0.0341008	17331.9	177495	0.12
0.0165194	4478.94	20310.3	49.4243	538.445	538445	287.518	4517.15	4216.01	50592.1	0.108159	0.0165194	16836.5	172422	0.12
0.0929666	73045.9	9800.11	374.925	475.62	475620	352.101	8746.07	8163	97956	0.0728675	0.0929666	19610.7	200833	0.12
0.203161	121248	7543.78	473.844	67.1289	67128.9	118.409	3391.62	3165.51	37986.1	0.036606	0.203161	21752.3	222764	0.12
0.128083	182127	5553.14	535.084	325.147	325147	406.458	13488.3	12589	151068	0.0572778	0.128083	20602.7	210991	0.12
0.0352408	4931.24	19621.8	52.7149	535.127	535127	290.059	4663.03	4352.16	52225.9	0.10214	0.0352408	17372	177906	0.12
0.025161	4646.92	20039.1	50.6521	537.299	537299	288.503	4573.46	4268.56	51222.7	0.105831	0.025161	17047.1	174579	0.12
0.132904	105906	8039.73	441.367	295.538	295538	363.577	10072.9	9401.36	112816	0.0554618	0.132904	20710.8	212098	0.12
0.101804	214267	4825.11	560.5	450.104	450104	428.214	15089.7	14083.8	169005	0.0685672	0.101804	19896.4	203759	0.12
0.0767237	252050	4123.66	585.759	506.282	506282	446.055	16716.5	15602.1	187225	0.0812732	0.0767237	19023.1	194815	0.12
0.125394	647425	1421.03	893.304	341.097	341097	524.747	26011.7	24277.6	291331	0.058325	0.125394	20539.7	210346	0.12
0.163735	123483	7375.51	471.889	130.62	130620	278.149	8059.91	7522.58	90271	0.0455943	0.163735	21273.4	217860	0.12
0.0595659	6060.34	18367.4	60.8321	523.822	523822	295.027	4955.39	4625.03	55500.4	0.090429	0.0595659	18334.9	187767	0.12
0.0628828	47773.8	11851.3	301.739	521.258	521258	333.663	7409.38	6915.42	82985	0.0886714	0.0628828	18471.2	189163	0.12
0.0825949	64741	10384.9	353.835	497.198	497198	346.507	8323.82	7768.9	93226.8	0.0781759	0.0825949	19244.3	197080	0.12
0.0746434	7294.34	17491.5	69.7731	509.057	509057	298.749	5182.14	4836.67	58040	0.0823812	0.0746434	18942.6	193990	0.12
0.00503671	4363.28	20508.7	48.5736	539.175	539175	286.81	4476.87	4178.41	50140.9	0.109826	0.00503671	16682.9	170848	0.12
0.0932753	600339	1543.01	850.128	474.85	474850	527.306	25765.7	24048	288576	0.0727135	0.0932753	19621.1	200939	0.12
0.0353818	4935.9	19615.4	52.7486	535.088	535088	290.083	4664.44	4353.48	52241.8	0.102082	0.0353818	17377.1	177958	0.12
0.0871503	68409.4	10117.5	363.436	488.687	488687	349.042	8512.68	7945.17	95342	0.0758142	0.0871503	19409.3	198770	0.12
0.0884534	69451.7	10044.2	366.079	485.987	485987	349.744	8565.68	7994.64	95935.6	0.0751469	0.0884534	19455.3	199241	0.12
0.160028	153772	6354.07	509.512	144.819	144819	312.501	9746.82	9097.03	109164	0.0466321	0.160028	21216.1	217273	0.12
0.0617345	19852.7	15112.4	163.286	522.183	522183	311.184	5935.87	5540.14	66481.7	0.0892817	0.0617345	18424.1	188681	0.12
0.227921	689300	1372.57	941.254	61.5386	61538.6	145.472	7252.71	6769.19	81230.3	0.0324868	0.227921	21961.9	224911	0.12
0.101505	214662	4816.97	560.784	451.093	451093	428.422	15107.5	14100.4	169204	0.068709	0.101505	19887.2	203664	0.12
0.203135	681418	1387.39	933.457	67.1405	67140.5	166.293	8276.14	7724.4	92692.7	0.0366109	0.203135	21752	222762	0.12
0.0699549	54195.6	11247.3	323.193	514.577	514577	338.724	7762.47	7244.98	86939.7	0.0848895	0.0699549	18757.6	192096	0.12
0.0769341	60106.1	10745.8	340.974	505.989	505989	343.173	8080.29	7541.61	90499.3	0.0811615	0.0769341	19031.2	194898	0.12
0.114606	90328.4	8784.17	412.625	398.542	398542	361.498	9547.77	8911.25	106935	0.0627748	0.114606	20266.4	207548	0.12
0.0509629	5578.28	18835.4	57.3704	529.12	529120	293.122	4842.07	4519.26	54231.2	0.0948725	0.0509629	17981.1	184144	0.12
0.00420674	4359.69	20515	48.5472	539.197	539197	286.788	4475.6	4177.23	50126.7	0.109878	0.00420674	16678	170798	0.12
0.00256922	4354.5	20524.2	48.5088	539.228	539228	286.755	4473.76	4175.51	50106.1	0.109955	0.00256922	16670.9	170726	0.12
0.00104208	4351.92	20528.7	48.4898	539.244	539244	286.739	4472.84	4174.66	50095.9	0.109993	0.00104208	16667.4	170690	0.12
0.164226	154817	6333.92	511.473	128.881	128881	287.164	8970.11	8372.11	100465	0.0454596	0.164226	21280.8	217936	0.12
0.218036	686237	1378.72	938.31	62.8295	62829.5	150.119	7478.91	6980.32	83763.8	0.0340159	0.218036	21884.8	224121	0.12
0.00696899	4374.13	20489.6	48.6537	539.108	539108	286.877	4480.7	4181.99	50183.9	0.109667	0.00696899	16697.6	170999	0.12
0.16703	674019	1379.92	921.841	119.588	119588	359.535	17909.4	16715.5	200586	0.044703	0.16703	21322.2	218360	0.12
0.124282	98380.9	8382.43	427.991	347.533	347533	363.888	9858.96	9201.69	110420	0.0587653	0.124282	20513.1	210074	0.12
0.0435835	5241.47	19219.1	54.951	532.424	532424	291.606	4752.98	4436.12	53233.4	0.0984627	0.0435835	17685.1	181113	0.12
0.0232378	4603.53	20107.3	50.3357	537.605	537605	288.254	4559.16	4255.21	51062.6	0.106422	0.0232378	16994.1	174036	0.12
0.152025	122236	7392.66	468.199	181.937	181937	336.005	9724.84	9076.52	108918	0.0490042	0.152025	21083.5	215915	0.12
0.101968	80185.6	9351.39	391.389	449.559	449559	356.44	9092.35	8486.19	101834	0.0684898	0.101968	19901.5	203810	0.12
0.0542603	37997.4	12900.4	263.401	527.297	527297	325.609	6863.84	6406.25	76875	0.0931947	0.0542603	18116.3	185529	0.12
0.0135693	4437.5	20380.2	49.12	538.712	538712	287.267	4502.86	4202.67	50432.1	0.10875	0.0135693	16782.3	171867	0.12
