"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.0927392	71734.3	9900.41	372.261	256.741	256741	336.207	8302.71	7749.2	92990.3	0.0532384	0.0927392	19603.1	200754	0.08
0.0960877	73776.2	9770.79	377.454	226.082	226082	329.884	8208.26	7661.04	91932.5	0.05153	0.0960877	19714.5	201895	0.08
0.03876	5053.12	19457.8	53.5957	524.828	524828	290.591	4697.75	4384.56	52614.8	0.0911788	0.03876	17500.4	179221	0.08
0.110381	77633.3	9591.77	389.366	124.289	124289	247.168	6215.18	5800.83	69610	0.0450938	0.110381	20150	206355	0.08
0.0725482	56302.8	11064.7	329.786	424.129	424129	338.611	7836.01	7313.61	87763.3	0.0653245	0.0725482	18860.5	193150	0.08
0.0712591	6934.19	17712.2	67.1621	431.829	431829	296.461	5100.23	4760.21	57122.5	0.0662019	0.0712591	18809.5	192627	0.08
0.0122978	4422.11	20406.5	49.007	538.238	538238	287.168	4497.43	4197.6	50371.2	0.107715	0.0122978	16761.9	171658	0.08
0.124517	78056.9	9648.41	393.975	79.4358	79435.8	142.847	3579.99	3341.32	40095.9	0.0399254	0.124517	20518.7	210132	0.08
0.0695503	53748.3	11288.8	321.821	441.393	441393	337.069	7707.57	7193.73	86324.8	0.0673839	0.0695503	18741.4	191930	0.08
0.0672663	17555.4	15379.7	147.094	453.067	453067	308.632	5821.2	5433.12	65197.5	0.0689967	0.0672663	18649.6	190990	0.08
0.167049	660348	1439.31	914.701	60.3966	60396.6	140.66	6957.41	6493.59	77923	0.0294694	0.167049	21322.5	218363	0.08
0.0486002	5462.44	18962.4	56.5408	511.223	511223	292.413	4808.88	4488.29	53859.4	0.0833124	0.0486002	17885.1	183161	0.08
0.0538533	302232	3394.95	616.773	500.217	500217	465.463	18676	17431	209172	0.0791278	0.0538533	18099.6	185357	0.08
0.0824278	8373.17	16992.2	77.7905	351.191	351191	297	5250.58	4900.54	58806.5	0.0590206	0.0824278	19238.1	197017	0.08
0.0480252	5435.6	18992.4	56.348	512.244	512244	292.303	4802.02	4481.89	53782.6	0.0837739	0.0480252	17861.9	182923	0.08
0.0216976	4571.19	20159	50.0998	535.81	535810	288.046	4548.08	4244.87	50938.5	0.103217	0.0216976	16954	173626	0.08
0.0474269	5408.07	19023.6	56.1502	513.272	513272	292.188	4794.93	4475.26	53703.2	0.0842544	0.0474269	17837.8	182676	0.08
0.0660001	50611.1	11577.6	311.558	459.014	459014	334.969	7544.24	7041.29	84495.5	0.0699066	0.0660001	18598.3	190465	0.08
0.096622	224128	4636.93	568.338	221.333	221333	403.534	14451.5	13488	161856	0.0512649	0.096622	19731.9	202074	0.08
0.0883866	68742.9	10101.8	364.595	297.556	297556	340.31	8307.17	7753.36	93040.3	0.0555814	0.0883866	19453	199217	0.08
0.142871	84671.2	9279.22	409.883	63.566	63566	102.436	2624.4	2449.44	29393.2	0.034631	0.142871	20915.6	214196	0.08
0.138954	82930.9	9378.67	406.05	65.1386	65138.6	106.058	2700.97	2520.91	30250.9	0.0356459	0.138954	20838	213401	0.08
0.0820458	243578	4270	580.532	354.436	354436	436.684	16151.4	15074.6	180895	0.0592503	0.0820458	19224	196872	0.08
0.0547996	5777.82	18632.2	58.8061	497.873	497873	293.609	4885.09	4559.41	54713	0.0783828	0.0547996	18138.5	185756	0.08
0.146256	86237.4	9190.78	413.232	62.6029	62602.9	100.332	2584.31	2412.02	28944.3	0.0337989	0.146256	20979.8	214853	0.08
0.0679145	268838	3856.94	596.256	449.879	449879	451.593	17343	16186.8	194241	0.0685352	0.0679145	18675.7	191257	0.08
0.00569334	4366.57	20502.9	48.5979	539.038	539038	286.829	4478.02	4179.48	50153.8	0.109501	0.00569334	16687.3	170894	0.08
0.177567	101752	8389.58	443.046	60.1617	60161.7	96.9572	2625.69	2450.65	29407.7	0.0277045	0.177567	21466.5	219837	0.08
0.113872	77487.7	9625.53	390.105	108.686	108686	216.271	5427.44	5065.61	60787.3	0.0437156	0.113872	20246.6	207344	0.08
0.0471081	5393.57	19040.1	56.046	513.805	513805	292.128	4791.16	4471.75	53661	0.0845106	0.0471081	17825	182545	0.08
0.150183	647852	1469.06	903.108	61.8099	61809.9	145.396	7166.44	6688.67	80264.1	0.0328824	0.150183	21051.2	215584	0.08
0.0835367	241261	4311.08	579.064	341.613	341613	434.693	16018.9	14951	179412	0.05836	0.0835367	19278.9	197435	0.08
0.169979	97878	8576.82	436.071	60.3076	60307.6	96.6907	2587.34	2414.85	28978.2	0.0289527	0.169979	21364.4	218792	0.08
0.162954	94359.5	8754.07	429.489	60.5688	60568.8	96.7492	2560.13	2389.45	28673.5	0.0302267	0.162954	21261.5	217738	0.08
0.0695833	53776.8	11286.2	321.912	441.216	441216	337.087	7709.03	7195.09	86341.1	0.0673609	0.0695833	18742.7	191944	0.08
0.135876	208052	5055.1	564.983	66.8456	66845.6	131.202	4534.69	4232.37	50788.5	0.0364843	0.135876	20774.4	212750	0.08
0.181755	669325	1418.29	922.98	60.1145	60114.5	139.883	6936.26	6473.84	77686.1	0.027067	0.181755	21519.1	220376	0.08
0.127034	78629.9	9620.76	395.645	75.4794	75479.4	132.308	3321.28	3099.86	37198.3	0.0391131	0.127034	20578.3	210742	0.08
0.110811	77623.4	9595.39	389.475	122.177	122177	243.388	6118.83	5710.91	68530.9	0.0449205	0.110811	20162	206479	0.08
0.13944	83141.7	9366.58	406.521	64.9105	64910.5	105.522	2689.27	2509.98	30119.8	0.0355167	0.13944	20847.8	213502	0.08
0.0727676	56487	11048.9	330.348	422.775	422775	338.715	7845.07	7322.07	87864.8	0.0651764	0.0727676	18869.1	193238	0.08
0.0755823	254361	4086.25	587.303	404.317	404317	444.058	16698.3	15585.1	187021	0.0633088	0.0755823	18979	194364	0.08
0.0359871	4955.85	19588.3	52.8934	527.461	527461	290.113	4669.22	4357.94	52295.3	0.0933384	0.0359871	17398.7	178180	0.08
0.15628	91063.6	8926.62	423.087	61.0357	61035.7	97.3321	2548.02	2378.15	28537.8	0.0315557	0.15628	21155.6	216653	0.08
0.178396	178566	5754.75	541.137	60.1509	60150.9	107.77	3519.6	3284.96	39419.5	0.0275755	0.178396	21477.1	219946	0.08
0.0472799	5401.37	19031.2	56.1021	513.519	513519	292.16	4793.19	4473.64	53683.7	0.0843725	0.0472799	17831.9	182616	0.08
0.0458485	5337.41	19105.1	55.6424	515.822	515822	291.889	4776.43	4458	53496	0.0855229	0.0458485	17774.6	182029	0.08
0.114143	619899	1517.6	873.109	107.62	107620	319.311	15649	14605.7	175268	0.0436117	0.114143	20253.9	207420	0.08
0.131965	210518	4999.18	566.54	69.842	69842	140.877	4891.91	4565.78	54789.4	0.0376052	0.131965	20690.2	211888	0.08
0.00109755	4351.97	20528.6	48.4902	539.239	539239	286.739	4472.86	4174.67	50096.1	0.109981	0.00109755	16667.4	170691	0.08
0.0775482	60417.4	10723.5	341.962	390.217	390217	340.616	8029.91	7494.58	89935	0.0620403	0.0775482	19054.7	195139	0.08
0.000664196	4351.61	20529.2	48.4876	539.244	539244	286.737	4472.74	4174.55	50094.7	0.109993	0.000664196	16666.9	170686	0.08
0.0249291	4641.41	20047.8	50.6122	534.518	534518	288.445	4571.21	4266.46	51197.5	0.101238	0.0249291	17040.6	174512	0.08
0.0438185	5250.58	19208.6	55.0179	518.784	518784	291.508	4753.13	4436.25	53235	0.0871533	0.0438185	17694.3	181207	0.08
0.0416462	5162.54	19317.2	54.3843	521.596	521596	291.108	4728.85	4413.59	52963.1	0.0888914	0.0416462	17609.9	180342	0.08
0.11311	216416	4833.36	566.888	111.794	111794	269.967	9506.66	8872.88	106475	0.0440104	0.11311	20225.8	207132	0.08
0.0425933	5200.32	19270.1	54.6563	520.413	520413	291.282	4739.35	4423.39	53080.7	0.0881348	0.0425933	17646.5	180717	0.08
0.104587	218131	4770.72	565.527	158.38	158380	355.175	12574.2	11735.9	140830	0.0475431	0.104587	19981.2	204627	0.08
0.107421	77561.7	9576.47	388.342	140.388	140388	272.055	6847.18	6390.7	76688.4	0.046319	0.107421	20065.1	205486	0.08
0.0514313	309399	3306.76	621.232	505.691	505691	468.107	18944	17681.1	212173	0.0810484	0.0514313	18000.3	184340	0.08
0.166838	96298.2	8655.54	433.146	60.404	60404	96.6679	2573.88	2402.29	28827.4	0.0295075	0.166838	21319.4	218332	0.08
0.104038	218393	4764.03	565.58	162.152	162152	359.635	12739.3	11890	142680	0.0477859	0.104038	19964.7	204458	0.08
0.193028	110114	8010.98	457.23	60.047	60047	97.9815	2719.73	2538.42	30461	0.0255122	0.193028	21648.8	221705	0.08
0.126349	78458.3	9629.44	395.164	76.4734	76473.4	134.945	3385.73	3160.01	37920.2	0.0393313	0.126349	20562.3	210578	0.08
0.114598	77453	9632.75	390.245	105.874	105874	209.981	5267.34	4916.19	58994.3	0.0434381	0.114598	20266.2	207545	0.08
0.0554226	39596.1	12718.6	270.251	496.262	496262	326.552	6944.46	6481.5	77778	0.0778943	0.0554226	18164.2	186019	0.08
0.108648	77626	9580.39	388.835	133.387	133387	262.057	6594.02	6154.42	73853.1	0.045805	0.108648	20100.6	205849	0.08
0.0136555	4438.57	20378.4	49.1279	537.99	537990	287.267	4503.13	4202.92	50435	0.107197	0.0136555	16783.7	171881	0.08
0.132452	80329.9	9527.67	400.004	69.4085	69408.5	116.539	2941.59	2745.48	32945.8	0.0374622	0.132452	20700.9	211997	0.08
0.14687	86526.2	9174.61	413.84	62.4588	62458.8	100.028	2579.02	2407.09	28885	0.0336522	0.14687	20991.2	214970	0.08
0.0366007	4976.72	19559.8	53.0442	526.914	526914	290.217	4675.41	4363.72	52364.6	0.0928646	0.0366007	17420.9	178407	0.08
0.0381635	5031.55	19486.3	53.4401	525.431	525431	290.487	4691.49	4378.73	52544.7	0.0916471	0.0381635	17478.2	178993	0.08
0.0806731	245768	4231.72	581.915	365.845	365845	438.396	16270.4	15185.7	182228	0.0600853	0.0806731	19172.9	196349	0.08
0.0157612	4467.49	20329.5	49.3403	537.543	537543	287.44	4513.07	4212.2	50546.4	0.106301	0.0157612	16821.6	172270	0.08
0.121061	215417	4878.59	568.465	86.4287	86428.7	195.392	6854.21	6397.26	76767.1	0.0410915	0.121061	20434	209264	0.08
0.139863	205358	5115.78	563.134	64.7207	64720.7	124.393	4277.71	3992.53	47910.4	0.0354052	0.139863	20856.3	213589	0.08
0.0650797	49772.5	11657.4	308.716	463.114	463114	334.377	7499.77	6999.78	83997.4	0.0705748	0.0650797	18560.9	190081	0.08
0.0233097	4605.01	20105.1	50.3467	535.2	535200	288.24	4559.28	4255.32	51063.9	0.102253	0.0233097	16996	174056	0.08
0.15507	90471.1	8958.32	421.91	61.1563	61156.3	97.5248	2548.06	2378.19	28538.3	0.0318102	0.15507	21135.4	216447	0.08
0.185687	173638	5883.01	536.545	60.0834	60083.4	106.951	3457.98	3227.45	38729.3	0.0264992	0.185687	21566.2	220859	0.08
0.117378	77380	9655.65	390.873	96.3438	96343.8	187.172	4688.84	4376.25	52515	0.0424011	0.117378	20339.9	208300	0.08
0.0029108	4355.37	20522.6	48.5153	539.193	539193	286.76	4474.07	4175.79	50109.5	0.109869	0.0029108	16672.1	170738	0.08
0.0618525	6203.99	18245.8	61.8721	476.085	476085	294.941	4975.74	4644.03	55728.3	0.0729614	0.0618525	18428.9	188730	0.08
0.127414	78729.9	9615.6	395.92	74.9524	74952.4	130.915	3287.31	3068.15	36817.9	0.0389929	0.127414	20587.2	210833	0.08
0.0018594	4353.03	20526.7	48.498	539.225	539225	286.746	4473.24	4175.02	50100.2	0.109947	0.0018594	16668.9	170705	0.08
0.0792816	248043	4192.5	583.347	376.985	376985	440.037	16388.9	15296.3	183555	0.0609465	0.0792816	19120.6	195813	0.08
0.0916363	229868	4522.51	571.842	267.06	267060	419.671	15179.6	14167.7	170012	0.0538189	0.0916363	19565.6	200370	0.08
0.0236185	4611.76	20094.4	50.396	535.076	535076	288.278	4561.5	4257.4	51088.8	0.102063	0.0236185	17004.3	174141	0.08
0.143663	85033.4	9258.67	410.665	63.3125	63312.5	101.871	2613.18	2438.97	29267.6	0.0344327	0.143663	20930.9	214352	0.08
0.0814602	12817.1	15962.2	111.661	359.352	359352	302.553	5571.11	5199.7	62396.4	0.0596047	0.0814602	19202.3	196650	0.08
0.108978	216808	4810.89	565.825	131.582	131582	313.945	11076.5	10338	124056	0.0456681	0.108978	20110.1	205946	0.08
0.150011	647713	1469.39	902.977	61.8387	61838.7	145.496	7171.11	6693.03	80316.4	0.0329213	0.150011	21048.1	215553	0.08
0.154636	90259.5	8969.69	421.487	61.2029	61202.9	97.6022	2548.29	2378.41	28540.9	0.0319024	0.154636	21128.1	216373	0.08
0.04556	5324.8	19119.9	55.5517	516.264	516264	291.834	4773.08	4454.88	53458.5	0.0857547	0.04556	17763.2	181912	0.08
0.0364802	4972.59	19565.4	53.0144	527.023	527023	290.197	4674.19	4362.58	52350.9	0.0929578	0.0364802	17416.5	178362	0.08
0.0480289	5435.77	18992.2	56.3492	512.237	512237	292.303	4802.06	4481.93	53783.1	0.0837709	0.0480289	17862.1	182925	0.08
0.0780316	60806.5	10692.4	343.075	386.601	386601	340.763	8047.11	7510.64	90127.6	0.0617329	0.0780316	19073.2	195328	0.08
0.0752796	254896	4077.43	587.636	406.401	406401	444.37	16723.5	15608.6	187303	0.0635068	0.0752796	18967.3	194244	0.08
0.141501	84052.2	9314.48	408.535	64.0518	64051.8	103.534	2646.9	2470.44	29645.3	0.0349794	0.141501	20888.9	213922	0.08
0.197678	165266	6110.2	528.332	60.0331	60033.1	105.723	3358.9	3134.97	37619.7	0.0249325	0.197678	21697.7	222206	0.08
0.0704788	16401.8	15512.3	138.678	436.287	436287	307.541	5768.6	5384.02	64608.3	0.066739	0.0704788	18778.5	192310	0.08
0.166058	95907.7	8675.21	432.415	60.4325	60432.5	96.6733	2570.83	2399.44	28793.3	0.0296488	0.166058	21308	218215	0.08
0.0736576	57230.3	10985.7	332.598	417.161	417161	339.123	7881.34	7355.91	88271	0.0645794	0.0736576	18904.1	193596	0.08
0.0166362	4480.72	20307.4	49.4374	537.333	537333	287.519	4517.59	4216.42	50597	0.105896	0.0166362	16838.8	172446	0.08
0.096624	74074.8	9752.51	378.217	221.315	221315	328.525	8183.2	7637.65	91651.8	0.0512638	0.096624	19732	202075	0.08
0.0293748	4753.93	19876.4	51.4309	532.238	532238	289.064	4607.32	4300.16	51601.9	0.0982381	0.0293748	17174.1	175879	0.08
0.0474656	5409.84	19021.6	56.1629	513.206	513206	292.196	4795.38	4475.69	53708.3	0.0842233	0.0474656	17839.4	182692	0.08
0.17981	102917	8334.78	445.092	60.1343	60134.3	97.0751	2638.18	2462.3	29547.7	0.0273588	0.17981	21495	220129	0.08
0.0902159	70036.4	10013.2	367.929	280.406	280406	339.027	8318.02	7763.48	93161.8	0.0545796	0.0902159	19516.8	199870	0.08
0.0869304	67683.1	10176	361.835	311.071	311071	340.974	8288.2	7735.66	92827.9	0.0563969	0.0869304	19401.4	198689	0.08
0.0740307	257133	4040.85	589.028	414.745	414745	445.642	16827.3	15705.4	188465	0.0643309	0.0740307	18918.7	193745	0.08
0.066969	17667.8	15366.8	147.905	454.496	454496	308.733	5826.24	5437.83	65253.9	0.0692094	0.066969	18637.6	190867	0.08
0.100318	75854	9648.74	382.87	190.078	190078	315.87	7916.07	7388.33	88660	0.0494848	0.100318	19850.1	203284	0.08
0.0325432	4845.47	19742.7	52.0948	530.185	530185	289.549	4635.84	4326.78	51921.4	0.0959437	0.0325432	17278.3	176946	0.08
0.0624417	526147	1787.27	784.257	473.872	473872	517.867	24600.8	22960.7	275528	0.0725207	0.0624417	18453.1	188978	0.08
0.135811	81617.2	9454.13	403.056	66.8873	66887.3	110.26	2795.34	2608.99	31307.8	0.0365025	0.135811	20773	212736	0.08
0.161908	93839.8	8780.85	428.495	60.6242	60624.2	96.7977	2557.12	2386.65	28639.8	0.0304271	0.161908	21245.4	217574	0.08
0.0158418	4468.68	20327.5	49.349	537.524	537524	287.447	4513.48	4212.58	50551	0.106264	0.0158418	16823.2	172286	0.08
0.117328	216104	4853.93	567.983	96.4992	96499.2	227.109	7983.46	7451.23	89414.8	0.0424194	0.117328	20338.6	208287	0.08
0.138288	82645.4	9395.07	405.407	65.4679	65467.9	106.837	2718.15	2536.94	30443.3	0.0358242	0.138288	20824.4	213262	0.08
0.148603	87347.6	9128.84	415.556	62.094	62094	99.2763	2566.8	2395.68	28748.1	0.0332449	0.148603	21022.9	215294	0.08
0.00305553	4355.78	20521.9	48.5183	539.187	539187	286.763	4474.21	4175.93	50111.1	0.109856	0.00305553	16672.6	170744	0.08
0.103165	218857	4752.56	565.71	168.345	168345	366.376	12990.9	12124.8	145498	0.0481764	0.103165	19938.2	204187	0.08
0.0973407	74459.3	9729.26	379.205	215.026	215026	326.536	8144.73	7601.75	91221	0.0509113	0.0973407	19755.3	202313	0.08
0.0281029	4719.85	19927.4	51.1832	532.957	532957	288.879	4596.5	4290.07	51480.8	0.0991252	0.0281029	17134.3	175472	0.08
0.0594781	44313.5	12205.2	289.077	484.346	484346	330.3	7204.44	6724.14	80689.7	0.0747576	0.0594781	18331.3	187730	0.08
0.0889578	590998	1571.89	842.032	292.215	292215	512.192	24942.9	23280	279360	0.055266	0.0889578	19473	199422	0.08
0.0877499	68282.4	10133.8	363.399	303.487	303487	340.635	8299.89	7746.56	92958.7	0.055936	0.0877499	19430.5	198987	0.08
0.156875	193326	5392.12	553.901	60.9814	60981.4	111.957	3763.76	3512.84	42154.1	0.0314323	0.156875	21165.3	216753	0.08
0.0144285	4448.71	20361.2	49.2024	537.835	537835	287.328	4506.62	4206.18	50474.2	0.106881	0.0144285	16797.1	172018	0.08
0.170331	98056.2	8568.03	436.398	60.2983	60298.3	96.6972	2588.96	2416.36	28996.3	0.0288918	0.170331	21369.3	218843	0.08
0.0748378	255682	4064.52	588.125	409.399	409399	444.824	16760.2	15642.8	187714	0.0637969	0.0748378	18950.1	194068	0.08
0.0565703	5877.4	18536.1	59.5217	493.149	493149	293.949	4907.51	4580.34	54964.1	0.0769986	0.0565703	18211.5	186503	0.08
0.10952	77640.2	9585.39	389.123	128.693	128693	254.652	6405.81	5978.76	71745.1	0.0454448	0.10952	20125.5	206105	0.08
0.136981	82096	9426.63	404.159	66.176	66176	108.533	2756.08	2572.34	30868.1	0.0361789	0.136981	20797.5	212986	0.08
0.149461	87757.2	9106.16	416.405	61.9344	61934.4	98.9567	2562.08	2391.28	28695.3	0.0330469	0.149461	21038.3	215452	0.08
0.0767535	59774.3	10775.2	340.108	396.036	396036	340.354	8000.98	7467.58	89611	0.0625495	0.0767535	19024.2	194826	0.08
0.0954442	602171	1542.09	852.557	231.863	231863	496.228	24249.7	22633.1	271597	0.0518521	0.0954442	19693.3	201679	0.08
0.175704	100792	8435.24	441.343	60.1889	60188.9	96.8707	2615.67	2441.29	29295.5	0.0279994	0.175704	21442.2	219589	0.08
0.0993546	75441.3	9671.8	381.766	197.922	197922	319.775	8003.05	7469.51	89634.1	0.0499396	0.0993546	19819.7	202973	0.08
0.181122	176727	5802.15	539.444	60.1206	60120.6	107.451	3496.15	3263.07	39156.8	0.0271612	0.181122	21511.3	220296	0.08
0.144566	85449.5	9235.13	411.558	63.0456	63045.6	101.284	2601.84	2428.38	29140.6	0.0342094	0.144566	20948.1	214528	0.08
0.0104476	4402.45	20440.4	48.8623	538.527	538527	287.049	4490.59	4191.22	50294.6	0.10834	0.0104476	16735.7	171390	0.08
0.0152196	4459.66	20342.7	49.2828	537.666	537666	287.393	4510.39	4209.69	50516.3	0.106542	0.0152196	16811.4	172165	0.08
0.108355	77615.7	9579.11	388.727	135.014	135014	264.489	6655.71	6212	74544	0.0459267	0.108355	20092.2	205763	0.08
0.133996	80904	9495	401.383	68.1535	68153.5	113.386	2867.59	2676.42	32117	0.0370153	0.133996	20734.4	212340	0.08
0.121469	77591.7	9664.85	392.344	85.4958	85495.8	159.045	3982.06	3716.59	44599.1	0.0409507	0.121469	20444.2	209368	0.08
0.0746673	559860	1667.43	813.881	410.542	410542	520.097	25048.6	23378.7	280545	0.0639093	0.0746673	18943.5	194000	0.08
0.0381834	5032.27	19485.4	53.4452	525.411	525411	290.49	4691.7	4378.92	52547.1	0.0916315	0.0381834	17478.9	179001	0.08
0.0612097	20137.9	15080.2	165.258	478.423	478423	310.785	5936.37	5540.62	66487.4	0.0734444	0.0612097	18402.6	188460	0.08
0.121503	77595.4	9664.77	392.359	85.4197	85419.7	158.842	3977.01	3711.87	44542.5	0.040939	0.121503	20445	209377	0.08
0.0706074	54657.6	11207.9	324.695	435.563	435563	337.638	7753.84	7236.91	86843	0.0666502	0.0706074	18783.6	192362	0.08
0.0721608	15833	15578.4	134.468	426.488	426488	306.945	5741.66	5358.89	64306.6	0.0655869	0.0721608	18845.2	192993	0.08
0.114748	77446.3	9634.2	390.274	105.311	105311	208.695	5234.63	4885.65	58627.8	0.0433811	0.114748	20270.2	207587	0.08
0.0665163	538205	1742.36	794.762	456.634	456634	519.058	24784.2	23131.9	277583	0.0695343	0.0665163	18619.2	190679	0.08
0.132536	210173	5007.05	566.333	69.3356	69335.6	139.234	4831.66	4509.55	54114.6	0.0374376	0.132536	20702.7	212016	0.08
0.212621	152764	6473.53	515.003	60.0115	60011.5	104	3214.94	3000.62	36007.4	0.0232772	0.212621	21839	223652	0.08
0.188817	171502	5939.84	534.5	60.0651	60065.1	106.625	3432.23	3203.42	38441	0.0260671	0.188817	21602.3	221228	0.08
0.0471609	5395.96	19037.4	56.0632	513.717	513717	292.138	4791.79	4472.33	53668	0.0844681	0.0471609	17827.1	182567	0.08
0.134593	81134.4	9481.82	401.928	67.7135	67713.5	112.293	2842.18	2652.7	31832.4	0.0368451	0.134593	20747.2	212471	0.08
0.049789	314635	3244.59	624.513	509.006	509006	469.983	19136.2	17860.4	214325	0.0823598	0.049789	17933.3	183655	0.08
0.195698	166694	6070.58	529.771	60.0384	60038.4	105.925	3375.53	3150.49	37805.9	0.0251752	0.195698	21677.2	221996	0.08
0.0405208	5118.87	19372.6	54.0697	522.921	522921	290.905	4716.56	4402.12	52825.5	0.089787	0.0405208	17566.8	179901	0.08
0.0292203	4749.71	19882.6	51.4002	532.329	532329	289.041	4605.98	4298.92	51587	0.098347	0.0292203	17169.2	175829	0.08
0.0816962	63708.5	10467	351.192	357.379	357379	341.516	8166.28	7621.86	91462.3	0.0594616	0.0816962	19211	196740	0.08
0.0988207	75196.1	9685.86	381.119	202.368	202368	321.746	8045.72	7509.34	90112.1	0.0501945	0.0988207	19802.8	202799	0.08
0.130114	79529	9572.56	398.017	71.676	71676	122.344	3079.91	2874.58	34494.9	0.0381587	0.130114	20649	211465	0.08
0.0501825	313349	3259.69	623.705	508.239	508239	469.526	19089.2	17816.6	213800	0.0820451	0.0501825	17949.3	183818	0.08
0.00691428	4373.77	20490.3	48.651	538.937	538937	286.874	4480.55	4181.85	50182.2	0.109266	0.00691428	16697.1	170994	0.08
0.110955	77619.3	9596.67	389.51	121.479	121479	242.113	6086.31	5680.55	68166.6	0.0448624	0.110955	20166.1	206520	0.08
0.0659898	536697	1747.84	793.442	459.061	459061	518.927	24762.3	23111.5	277338	0.069914	0.0659898	18597.9	190460	0.08
0.229802	689558	1372.69	941.631	60.0038	60003.8	139.973	6978.46	6513.23	78158.8	0.0217011	0.229802	21975.7	225052	0.08
0.232474	690387	1370.87	942.395	60.0033	60003.3	139.99	6980.83	6515.44	78185.3	0.0214824	0.232474	21994.8	225248	0.08
0.0981802	74887.1	9703.86	380.312	207.789	207789	323.937	8091.95	7552.49	90629.8	0.0505029	0.0981802	19782.3	202590	0.08
0.0713883	16091.8	15548.2	136.388	431.077	431077	307.222	5754.03	5370.43	64445.1	0.0661134	0.0713883	18814.6	192680	0.08
0.0541753	498456	1900.22	760.554	499.433	499433	514.27	24119.4	22511.4	270137	0.0788739	0.0541753	18112.8	185493	0.08
0.0471268	5394.42	19039.1	56.0521	513.774	513774	292.131	4791.38	4471.96	53663.5	0.0844955	0.0471268	17825.8	182553	0.08
0.00992999	4397.52	20448.9	48.826	538.599	538599	287.019	4488.87	4189.61	50275.4	0.108498	0.00992999	16729.1	171322	0.08
0.122541	77725.1	9661.34	392.865	83.1894	83189.4	152.892	3828.82	3573.57	42882.8	0.0405849	0.122541	20470.7	209640	0.08
0.143924	85153.1	9251.89	410.923	63.2331	63233.1	101.696	2609.75	2435.77	29229.2	0.034368	0.143924	20935.8	214403	0.08
0.193655	110476	7995.33	457.818	60.0448	60044.8	98.0315	2723.94	2542.34	30508.1	0.0254321	0.193655	21655.6	221774	0.08
0.125889	78349.5	9634.79	394.852	77.174	77174	136.809	3431.41	3202.65	38431.8	0.0394789	0.125889	20551.4	210467	0.08
0.141416	84014	9316.66	408.451	64.0841	64084.1	103.608	2648.44	2471.88	29662.6	0.0350013	0.141416	20887.2	213905	0.08
0.0609591	45833.3	12047.7	294.757	479.314	479314	331.469	7287.49	6801.65	81619.8	0.0736334	0.0609591	18392.3	188354	0.08
0.086376	67273.6	10205	360.76	316.165	316165	341.156	8278.94	7727.01	92724.1	0.0567116	0.086376	19381.7	198487	0.08
0.040606	5122.13	19368.4	54.0932	522.823	522823	290.92	4717.48	4402.98	52835.8	0.0897193	0.040606	17570	179934	0.08
0.078804	61425.4	10643.4	344.833	380.703	380703	340.977	8073.94	7535.68	90428.1	0.0612456	0.078804	19102.5	195628	0.08
0.160323	93054.2	8821.64	426.982	60.7193	60719.3	96.8977	2553.25	2383.03	28596.4	0.0307363	0.160323	21220.7	217321	0.08
0.0626265	47470	11882.4	300.685	473.165	473165	332.701	7376.28	6884.53	82614.3	0.072383	0.0626265	18460.7	189055	0.08
0.0136782	4438.86	20377.9	49.1301	537.986	537986	287.269	4503.23	4203.01	50436.1	0.107188	0.0136782	16784.1	171885	0.08
0.0910131	230664	4507.14	572.342	272.912	272912	421.203	15255.5	14238.5	170862	0.0541508	0.0910131	19544.2	200152	0.08
0.171106	98447.9	8548.77	437.115	60.2791	60279.1	96.7138	2592.58	2419.74	29036.9	0.0287592	0.171106	21380.1	218953	0.08
0.158077	91946.1	8879.79	424.825	60.8803	60880.3	97.1031	2549.42	2379.46	28553.5	0.0311859	0.158077	21184.9	216954	0.08
0.0338528	4886.1	19685	52.389	529.214	529214	289.759	4648.25	4338.37	52060.4	0.0949649	0.0338528	17323.2	177407	0.08
0.185538	105953	8195.19	450.315	60.0844	60084.4	97.4299	2671.92	2493.79	29925.5	0.0265202	0.185538	21564.5	220841	0.08
0.0444005	5275.02	19179.1	55.1937	517.969	517969	291.617	4759.75	4442.43	53309.2	0.0866862	0.0444005	17717.2	181442	0.08
0.0745065	256275	4054.82	588.495	411.614	411614	445.161	16787.7	15668.5	188022	0.0640155	0.0745065	18937.2	193936	0.08
0.0416197	5161.5	19318.5	54.3768	521.628	521628	291.104	4728.56	4413.32	52959.9	0.0889125	0.0416197	17608.8	180332	0.08
0.152382	89163.5	9029.01	419.281	61.4784	61478.4	98.0858	2551.58	2381.47	28577.7	0.0323907	0.152382	21089.7	215979	0.08
0.164775	95266.6	8707.7	431.209	60.4842	60484.2	96.6934	2566.11	2395.04	28740.5	0.0298848	0.164775	21289	218020	0.08
0.0785615	61231.5	10658.7	344.284	382.571	382571	340.913	8065.61	7527.9	90334.8	0.0613981	0.0785615	19093.3	195534	0.08
0.0761361	14545	15732.5	124.811	400.445	400445	305.378	5676.14	5297.73	63572.7	0.0629485	0.0761361	19000.5	194583	0.08
