"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).l_6"
0.0801849	246188	4223.24	582.059	467.078	467078	442.742	16444.1	15347.9	184174	0.071257	0.0801849	19154.6	196162	0.1
0.0807553	63203	10502.3	349.684	465.159	465159	344.811	8228.87	7680.28	92163.3	0.0709222	0.0807553	19176	196381	0.1
0.166254	98687.1	8522.66	436.783	68.9406	68940.6	119.144	3199.17	2985.89	35830.7	0.0373016	0.166254	21310.9	218244	0.1
0.0667793	51371.7	11505.2	314.07	501.243	501243	336.302	7602.91	7096.05	85152.6	0.0794672	0.0667793	18629.9	190788	0.1
0.150709	95895.4	8627.49	429.873	87.5983	87598.3	170.195	4539.65	4237.01	50844.1	0.041263	0.150709	21060.5	215679	0.1
0.00722591	4375.84	20486.7	48.6662	539.032	539032	286.887	4481.29	4182.54	50190.5	0.109486	0.00722591	16699.9	171023	0.1
0.0656528	50350.6	11601.4	310.655	503.315	503315	335.513	7547.14	7043.99	84527.9	0.080181	0.0656528	18584.2	190320	0.1
0.00396165	4358.75	20516.6	48.5402	539.183	539183	286.781	4475.27	4176.91	50123	0.109845	0.00396165	16676.7	170785	0.1
0.107838	207218	4975.62	555.534	317.13	317130	417.363	14521.4	13553.3	162640	0.0567717	0.107838	20077.2	205610	0.1
0.073481	57191.4	10987.4	332.427	486.57	486570	340.647	7916.04	7388.31	88659.7	0.075288	0.073481	18897.2	193525	0.1
0.157841	96543.8	8615.02	432.127	76.5872	76587.2	139.737	3730.17	3481.49	41777.9	0.0393556	0.157841	21181.1	216915	0.1
0.0519048	33009.1	13493.5	240.329	521.744	521744	321.357	6586.95	6147.82	73773.9	0.088989	0.0519048	18019.6	184539	0.1
0.212926	683778	1385.33	936.274	60.2981	60298.1	140.883	7013.25	6545.7	78548.4	0.0288903	0.212926	21841.6	223679	0.1
0.135086	97352.6	8487	429.001	136.633	136633	276.464	7440.31	6944.29	83331.5	0.0460465	0.135086	20757.7	212579	0.1
0.0392475	5071.3	19433.8	53.7262	530.973	530973	290.747	4704.13	4390.52	52686.2	0.0967859	0.0392475	17518.6	179407	0.1
0.0760701	59358.1	10807	338.829	479.676	479676	342.191	8030.2	7494.85	89938.2	0.0737112	0.0760701	18997.9	194557	0.1
0.0665844	51196.2	11521.6	313.488	501.608	501608	336.167	7593.34	7087.12	85045.4	0.0795905	0.0665844	18622	190707	0.1
0.0864525	236174	4400.83	575.582	443.466	443466	437.788	16005.1	14938.1	179257	0.0676555	0.0864525	19384.4	198515	0.1
0.102908	80626.7	9327.92	392.488	352.053	352053	352.969	9016.52	8415.42	100985	0.0590813	0.102908	19930.4	204106	0.1
0.0860059	236860	4388.34	576.032	445.341	445341	438.143	16035.8	14966.7	179600	0.0679063	0.0860059	19368.4	198351	0.1
0.147246	96032.1	8607.53	429.446	95.0712	95071.2	190.288	5081.99	4743.19	56918.3	0.0422487	0.147246	20998.1	215041	0.1
0.0310504	4801.28	19806.5	51.7742	534.558	534558	289.35	4622.71	4314.53	51774.3	0.101294	0.0310504	17228.3	176435	0.1
0.0301706	4776.14	19843.3	51.5919	534.861	534861	289.213	4614.81	4307.15	51685.8	0.10174	0.0301706	17199.6	176141	0.1
0.0956044	74988.9	9675.02	379.612	397.976	397976	351.378	8792.31	8206.16	98473.9	0.0627236	0.0956044	19698.6	201733	0.1
0.0297005	4763.01	19862.8	51.4965	535.018	535018	289.141	4610.66	4303.28	51639.4	0.101975	0.0297005	17184.5	175986	0.1
0.0705567	263472	3939.29	592.906	493.497	493497	450.514	17170.3	16025.7	192308	0.0770959	0.0705567	18781.6	192341	0.1
0.0476051	5416.94	19013	56.2125	525.509	525509	292.363	4799.55	4479.58	53755	0.0917093	0.0476051	17845	182750	0.1
0.135267	186988	5469.88	542.302	135.812	135812	311.214	10396.8	9703.72	116445	0.0459859	0.135267	20761.5	212618	0.1
0.121022	93288.6	8647.01	419.177	219.61	219610	339.722	9050.3	8446.95	101363	0.0511684	0.121022	20433	209254	0.1
0.0680798	17220.2	15416.3	144.648	498.719	498719	309.167	5822.37	5434.21	65210.5	0.0786467	0.0680798	18682.4	191326	0.1
0.113858	200408	5126.54	550.509	272.22	272220	407.744	14009.2	13075.3	156903	0.0541114	0.113858	20246.2	207341	0.1
0.138752	651578	1431.57	901.062	121.256	121256	362.781	17960.6	16763.2	201159	0.0448437	0.138752	20833.9	213359	0.1
0.0228237	4594.61	20121.5	50.2707	536.905	536905	288.195	4556.08	4252.34	51028.1	0.105098	0.0228237	16983.1	173923	0.1
0.0927459	72754.8	9820.68	374.277	413.659	413659	350.376	8692.79	8113.27	97359.3	0.0642206	0.0927459	19603.3	200757	0.1
0.0524004	27408.8	14188.9	210.723	521.26	521260	316.769	6290.44	5871.08	70452.9	0.0886727	0.0524004	18039.9	184746	0.1
0.180139	104194	8270.8	447.045	63.1772	63177.2	104.939	2863.72	2672.81	32073.7	0.0343215	0.180139	21499.1	220171	0.1
0.184174	106090	8185.59	450.354	62.354	62354	103.148	2830.51	2641.81	31701.7	0.0335409	0.184174	21548.3	220676	0.1
0.137979	187009	5477.29	542.989	124.277	124277	289.544	9667.13	9022.65	108272	0.0450929	0.137979	20818.1	213197	0.1
0.0553258	39499.8	12729.1	269.836	518.168	518168	326.764	6945.45	6482.42	77789	0.0867985	0.0553258	18160.2	185978	0.1
0.0115376	4413.66	20421	48.9447	538.689	538689	287.12	4494.54	4194.91	50338.9	0.108699	0.0115376	16750.7	171543	0.1
0.151804	95913	8630.29	430.098	85.5543	85554.3	164.573	4388.9	4096.31	49155.7	0.0409596	0.151804	21079.7	215876	0.1
0.128067	188790	5409.49	542.382	173.56	173560	359.27	12060.9	11256.9	135082	0.0484983	0.128067	20602.3	210988	0.1
0.0333094	4869.2	19708.8	52.2663	533.712	533712	289.713	4643.78	4334.19	52010.3	0.100113	0.0333094	17304.5	177214	0.1
0.0802934	8054.03	17115.1	75.3733	466.716	466716	299.91	5277.08	4925.28	59103.3	0.0711932	0.0802934	19158.7	196203	0.1
0.0332862	4868.48	19709.8	52.2611	533.721	533721	289.709	4643.55	4333.98	52007.8	0.100125	0.0332862	17303.7	177206	0.1
0.179616	103957	8281.56	446.625	63.3035	63303.5	105.223	2869.48	2678.18	32138.2	0.0344254	0.179616	21492.5	220104	0.1
0.0263853	4676.3	19993.7	50.8662	536.017	536017	288.66	4582.87	4277.35	51328.2	0.103556	0.0263853	17082.5	174942	0.1
0.139345	97019.5	8522.77	429.408	119.013	119013	245.929	6603.46	6163.23	73958.8	0.0446539	0.139345	20845.9	213482	0.1
0.0793373	62048	10591.8	346.487	469.849	469849	344.041	8169.76	7625.11	91501.4	0.071757	0.0793373	19122.7	195835	0.1
0.14879	95936.5	8618.43	429.585	91.5404	91540.4	180.903	4828.03	4506.16	54074	0.0418043	0.14879	21026.2	215329	0.1
0.00302544	4355.69	20522	48.5177	539.21	539210	286.762	4474.18	4175.9	50110.8	0.109909	0.00302544	16672.5	170743	0.1
0.12132	93455.1	8639.07	419.521	217.515	217515	339.052	9037	8434.53	101214	0.051051	0.12132	20440.4	209330	0.1
0.155561	656839	1437.98	909.584	79.556	79556	215.126	10642.4	9932.92	119195	0.039948	0.155561	21143.6	216531	0.1
0.0824518	64576	10398	353.416	459.19	459190	345.703	8298.44	7745.21	92942.6	0.0699346	0.0824518	19239	197026	0.1
0.145931	96152.4	8596.01	429.383	98.3472	98347.2	198.776	5312.56	4958.39	59500.7	0.0426334	0.145931	20973.8	214792	0.1
0.208982	155972	6376.92	518.52	60.3919	60391.9	105.441	3283.05	3064.18	36770.2	0.0294448	0.208982	21806.7	223321	0.1
0.146741	187815	5483.54	545.861	96.2994	96299.4	219.513	7325.29	6836.94	82043.3	0.0423958	0.146741	20988.8	214946	0.1
0.0502308	5541.64	18874.9	57.108	523.3	523300	292.901	4831.69	4509.58	54114.9	0.0900537	0.0502308	17951.3	183839	0.1
0.0928779	72858.3	9813.82	374.527	412.965	412965	350.425	8697.5	8117.67	97412	0.0641506	0.0928779	19607.7	200802	0.1
0.0600544	518707	1816.12	777.811	512.212	512212	517.683	24511.4	22877.3	274528	0.0837592	0.0600544	18355	187973	0.1
0.0834151	65351.9	10340	355.494	455.62	455620	346.197	8337.4	7781.57	93378.9	0.0693792	0.0834151	19274.4	197389	0.1
0.153613	96008.5	8631.08	430.568	82.4798	82479.8	156.062	4161.72	3884.27	46611.2	0.0404668	0.153613	21110.8	216195	0.1
0.116674	197501	5193.42	548.354	251.162	251162	401.751	13727.2	12812	153745	0.0529265	0.116674	20321.4	208111	0.1
0.0274837	4703.89	19951.5	51.0669	535.706	535706	288.815	4591.79	4285.67	51428	0.103047	0.0274837	17115.4	175278	0.1
0.0732179	258426	4019.35	589.772	487.229	487229	448.323	16961.8	15831	189972	0.0754495	0.0732179	18886.8	193419	0.1
0.132814	97285.4	8480.85	428.382	147.511	147511	291.22	7840.51	7317.81	87813.7	0.0468183	0.132814	20708.8	212078	0.1
0.0201162	4540.4	20208.8	49.8745	537.465	537465	287.879	4537.96	4235.43	50825.2	0.10615	0.0201162	16915.3	173229	0.1
0.0801039	62673.2	10543.2	348.224	467.347	467347	344.46	8201.82	7655.04	91860.4	0.0713047	0.0801039	19151.6	196131	0.1
0.0491625	5489.91	18931.4	56.7366	524.231	524231	292.68	4818.5	4497.27	53967.2	0.0907297	0.0491625	17907.9	183394	0.1
0.0431182	5222.1	19243	54.8121	528.71	528710	291.475	4746.94	4430.48	53165.7	0.0944796	0.0431182	17666.9	180926	0.1
0.0307224	4791.82	19820.3	51.7056	534.673	534673	289.298	4619.74	4311.76	51741.1	0.101462	0.0307224	17217.6	176324	0.1
0.0971283	76174.1	9599.68	382.386	389.068	389068	351.839	8843.07	8253.53	99042.4	0.0619419	0.0971283	19748.4	202242	0.1
0.12033	194084	5274.49	545.853	224.51	224510	391.841	13299.7	12413.1	148957	0.0514423	0.12033	20415.6	209076	0.1
0.106588	208715	4943.39	556.626	326.21	326210	418.978	14617.2	13642.7	163713	0.0573459	0.106588	20040.7	205236	0.1
0.0885839	69475.4	10043.5	366.177	434.088	434088	348.659	8539.46	7970.16	95641.9	0.0664712	0.0885839	19459.9	199288	0.1
0.104402	81763.5	9261.29	394.992	341.747	341747	353.05	9054.96	8451.3	101416	0.058369	0.104402	19975.7	204570	0.1
0.0416698	5163.85	19315.3	54.3929	529.607	529607	291.198	4730.62	4415.25	52983	0.0953532	0.0416698	17610.8	180351	0.1
0.1317	97171.5	8482.13	427.948	153.222	153222	297.882	8019.2	7484.59	89815	0.0472041	0.1317	20684.3	211828	0.1
0.105396	82516.2	9217.76	396.635	334.746	334746	353.043	9078.67	8473.43	101681	0.0579011	0.105396	20005.4	204875	0.1
0.121846	93742.5	8625.43	420.118	213.845	213845	337.813	9011.72	8410.94	100931	0.0508448	0.121846	20453.5	209464	0.1
0.188643	673364	1408.23	926.553	61.6919	61691.9	145.635	7230.09	6748.08	80977	0.0327172	0.188643	21600.3	221208	0.1
0.199946	163161	6168.47	526.119	60.7432	60743.2	107.353	3395.57	3169.2	38030.3	0.0308085	0.199946	21720.7	222441	0.1
0.0976801	220079	4708.23	564.717	385.752	385752	428.377	15247.2	14230.7	170768	0.0616617	0.0976801	19766.2	202425	0.1
0.14809	187859	5485.98	546.195	93.0993	93099.3	210.008	7006.73	6539.62	78475.4	0.0420047	0.14809	21013.6	215199	0.1
0.0874262	68557.1	10107.9	363.848	439.271	439271	348.137	8495.26	7928.91	95146.9	0.0671118	0.0874262	19419.1	198870	0.1
0.00645155	4370.88	20495.3	48.6297	539.076	539076	286.857	4479.55	4180.91	50170.9	0.10959	0.00645155	16693.2	170954	0.1
0.0490688	5485.44	18936.3	56.7045	524.311	524311	292.661	4817.35	4496.2	53954.4	0.0907888	0.0490688	17904.1	183355	0.1
0.0354224	4937.16	19613.7	52.7579	532.829	532829	290.068	4664.46	4353.49	52241.9	0.0989629	0.0354224	17378.5	177973	0.1
0.0435689	5240.67	19220.2	54.9457	528.418	528418	291.562	4752.08	4435.28	53223.4	0.0942055	0.0435689	17684.6	181107	0.1
0.104773	82044.7	9244.97	395.607	339.148	339148	353.054	9063.99	8459.73	101517	0.0581939	0.104773	19986.8	204684	0.1
0.148697	95940.7	8617.86	429.575	91.7436	91743.6	181.449	4842.78	4519.93	54239.1	0.0418308	0.148697	21024.6	215312	0.1
0.133524	97329.2	8481.56	428.613	144	144000	286.767	7720.28	7205.59	86467.1	0.0465749	0.133524	20724.2	212236	0.1
0.0614205	20011.8	15094.1	164.383	510.241	510241	311.15	5939.84	5543.85	66526.2	0.0828825	0.0614205	18411.2	188549	0.1
0.0953998	74829.5	9685.26	379.236	399.143	399143	351.311	8785.37	8199.68	98396.1	0.0628294	0.0953998	19691.9	201664	0.1
0.196227	165794	6094.45	528.786	60.972	60972	108.327	3445.78	3216.06	38592.7	0.0314103	0.196227	21682.7	222052	0.1
0.105692	209803	4920.15	557.417	332.635	332635	420.077	14684.3	13705.3	164464	0.0577623	0.105692	20014.2	204965	0.1
0.135808	97332.4	8491.15	429.13	133.393	133393	271.495	7304.65	6817.68	81812.1	0.0458054	0.135808	20773	212735	0.1
0.0941784	73876.2	9746.97	376.972	405.968	405968	350.898	8743.32	8160.43	97925.2	0.0634654	0.0941784	19651.4	201249	0.1
0.0996772	78146.5	9477.14	386.922	373.35	373350	352.474	8923.72	8328.8	99945.6	0.06066	0.0996772	19830	203078	0.1
0.0700952	54297.2	11238.6	323.523	494.513	494513	338.52	7761.4	7243.97	86927.7	0.0773836	0.0700952	18763.2	192153	0.1
0.19421	111299	7958.39	459.057	61.1253	61125.3	100.867	2809.59	2622.28	31467.4	0.0317471	0.19421	21661.5	221835	0.1
0.042908	342104	2947.25	642.162	528.844	528844	479.289	20102.4	18762.3	225147	0.0946071	0.042908	17658.7	180843	0.1
0.016703	4481.78	20305.5	49.4451	538.046	538046	287.532	4518.07	4216.86	50602.4	0.107313	0.016703	16840.2	172460	0.1
0.0425863	5200.45	19269.6	54.6564	529.047	529047	291.373	4740.91	4424.85	53098.2	0.0948018	0.0425863	17646.2	180714	0.1
0.0990613	77671.1	9506.36	385.837	377.239	377239	352.338	8904.77	8311.11	99733.4	0.0609668	0.0990613	19810.4	202878	0.1
0.102936	80647.6	9326.69	392.535	351.866	351866	352.971	9017.26	8416.11	100993	0.0590681	0.102936	19931.2	204115	0.1
0.0269462	4690.25	19972.3	50.9677	535.86	535860	288.739	4587.39	4281.56	51378.8	0.103298	0.0269462	17099.2	175112	0.1
0.233824	690811	1369.91	942.781	60.0748	60074.8	140.254	6994.78	6528.46	78341.5	0.0263076	0.233824	22004.3	225345	0.1
0.109867	204845	5027.39	553.792	302.147	302147	414.501	14359.4	13402.1	160826	0.0558555	0.109867	20135.4	206206	0.1
0.0921563	72292.2	9851.44	373.154	416.726	416726	350.15	8671.64	8093.53	97122.4	0.0645344	0.0921563	19583.3	200552	0.1
0.0986131	77324.6	9527.78	385.044	380.034	380034	352.231	8890.75	8298.03	99576.4	0.0611913	0.0986131	19796.2	202732	0.1
0.00698745	4374.25	20489.4	48.6545	539.046	539046	286.878	4480.74	4182.02	50184.2	0.109519	0.00698745	16697.7	171001	0.1
0.109591	205164	5020.37	554.027	304.205	304205	414.911	14382.1	13423.3	161079	0.0559793	0.109591	20127.6	206126	0.1
0.21068	122291	7512.85	475.969	60.3482	60348.2	100.572	2886.83	2694.37	32332.5	0.0292032	0.21068	21821.9	223477	0.1
0.0725482	15656.8	15596.1	133.13	488.874	488874	308.032	5757.77	5373.92	64487	0.0758617	0.0725482	18860.5	193150	0.1
0.0215069	4567.39	20165.1	50.0719	537.189	537189	288.037	4547.02	4243.88	50926.6	0.105623	0.0215069	16949.2	173577	0.1
0.0341406	4895.42	19671.8	52.4561	533.376	533376	289.851	4651.8	4341.68	52100.2	0.0996654	0.0341406	17333.3	177509	0.1
0.0719731	55912.1	11096.9	328.543	490.25	490250	339.716	7847.97	7324.78	87897.3	0.0762168	0.0719731	18837.8	192917	0.1
0.10795	84432.5	9109.07	400.765	316.309	316309	352.751	9131.43	8522.67	102272	0.0567206	0.10795	20080.5	205643	0.1
0.139747	96968.2	8527.19	429.413	117.532	117532	242.956	6521.78	6087	73044	0.0445261	0.139747	20854	213565	0.1
0.112647	201719	5096.9	551.481	281.326	281326	409.981	14120.8	13179.4	158153	0.0546326	0.112647	20213.1	207002	0.1
0.0421132	5181.45	19293.3	54.5196	529.339	529339	291.282	4735.58	4419.88	53038.5	0.095087	0.0421132	17627.9	180527	0.1
0.105387	82509.4	9218.16	396.62	334.81	334810	353.043	9078.46	8473.23	101679	0.0579053	0.105387	20005.2	204872	0.1
0.0909392	229485	4525.16	571.143	422.876	422876	434.175	15700.6	14653.9	175847	0.0651874	0.0909392	19541.7	200126	0.1
0.00335177	4356.66	20520.3	48.5248	539.201	539201	286.769	4474.53	4176.22	50114.7	0.109889	0.00335177	16673.8	170756	0.1
0.134489	97355	8484.32	428.871	139.39	139390	280.478	7549.62	7046.31	84555.7	0.0462472	0.134489	20745	212448	0.1
0.149978	95900.4	8624.65	429.748	89.0447	89044.7	174.148	4645.91	4336.18	52034.2	0.0414678	0.149978	21047.5	215547	0.1
0.0884292	233182	4455.87	573.608	434.793	434793	436.21	15870.2	14812.2	177747	0.0665564	0.0884292	19454.5	199232	0.1
0.105535	209996	4916.05	557.556	333.757	333757	420.266	14696	13716.2	164595	0.0578359	0.105535	20009.6	204917	0.1
0.00730648	4376.38	20485.7	48.6703	539.027	539027	286.891	4481.49	4182.72	50192.7	0.109474	0.00730648	16700.6	171031	0.1
0.123654	94664.3	8582.59	422.049	201.512	201512	332.947	8906.04	8312.3	99747.7	0.0501456	0.123654	20497.9	209918	0.1
0.236431	691582	1368.24	943.493	60.0635	60063.5	140.232	6995.06	6528.72	78344.7	0.0260228	0.236431	22022.2	225529	0.1
0.139692	96975.3	8526.58	429.413	117.732	117732	243.361	6532.91	6097.39	73168.6	0.0445434	0.139692	20852.9	213554	0.1
0.0529874	26393.2	14316	204.874	520.672	520672	315.961	6238.99	5823.05	69876.6	0.0882974	0.0529874	18064	184993	0.1
0.0762876	252873	4110.13	586.295	479.063	479063	445.842	16729.1	15613.8	187366	0.0735798	0.0762876	19006.3	194643	0.1
0.105182	82354.7	9227.06	396.283	336.26	336260	353.049	9073.71	8468.8	101626	0.0580013	0.105182	19999.1	204810	0.1
0.000454146	4351.5	20529.4	48.4868	539.246	539246	286.736	4472.7	4174.52	50094.2	0.109998	0.000454146	16666.8	170684	0.1
0.0441791	5266.17	19189.4	55.1291	528.013	528013	291.681	4759.1	4441.83	53302	0.0938328	0.0441791	17708.5	181352	0.1
0.103068	213063	4851.49	559.765	350.962	350962	423.058	14874.7	13883	166596	0.0590045	0.103068	19935.3	204156	0.1
0.156637	186871	5527.13	546.813	78.0979	78097.9	163.02	5421.06	5059.66	60715.9	0.0396665	0.156637	21161.4	216713	0.1
0.07512	58567	10872.1	336.516	482.294	482294	341.633	7988.69	7456.11	89473.3	0.074287	0.07512	18961.1	194180	0.1
0.0678057	6645.82	17903.4	65.0571	499.263	499263	296.763	5069.44	4731.48	56777.7	0.0788193	0.0678057	18671.3	191213	0.1
0.0415962	5160.95	19318.9	54.372	529.65	529650	291.184	4729.8	4414.48	52973.8	0.0953972	0.0415962	17607.9	180322	0.1
0.0874242	68555.5	10108	363.844	439.279	439279	348.136	8495.18	7928.83	95146	0.0671129	0.0874242	19419	198869	0.1
0.126083	189842	5381.02	542.971	185.717	185717	369.428	12430.6	11601.9	139223	0.0492286	0.126083	20556	210513	0.1
0.0724817	15679	15593.5	133.296	489.035	489035	308.049	5758.7	5374.79	64497.4	0.0759027	0.0724817	18857.9	193123	0.1
0.0927668	72771.2	9819.59	374.316	413.55	413550	350.384	8693.54	8113.97	97367.6	0.0642096	0.0927668	19604	200764	0.1
0.126053	95706.5	8536.32	424.298	185.906	185906	324.894	8716.24	8135.16	97621.9	0.0492397	0.126053	20555.3	210506	0.1
0.118678	91901	8714.57	416.319	236.411	236411	344.213	9131	8522.27	102267	0.0521052	0.118678	20373.6	208645	0.1
0.149127	95922.8	8620.39	429.627	90.8125	90812.5	178.942	4775.1	4456.76	53481.1	0.0417082	0.149127	21032.3	215391	0.1
0.0335626	4877.11	19697.6	52.3236	533.611	533611	289.754	4646.21	4336.46	52037.5	0.0999772	0.0335626	17313.2	177304	0.1
0.0667003	17740.3	15356.8	148.411	501.391	501391	309.537	5843.86	5454.27	65451.2	0.0795172	0.0667003	18626.7	190755	0.1
0.0469002	5384.84	19049.7	55.982	526.058	526058	292.22	4791.09	4471.68	53660.2	0.09215	0.0469002	17816.7	182460	0.1
0.104873	82121.1	9240.55	395.774	338.439	338439	353.053	9066.41	8461.98	101544	0.0581464	0.104873	19989.8	204715	0.1
0.110892	86596	8989.95	405.345	294.5	294500	351.805	9173.79	8562.2	102746	0.0554005	0.110892	20164.3	206502	0.1
0.133285	97316.9	8481.19	428.539	145.17	145170	288.284	7761.28	7243.86	86926.3	0.0466566	0.133285	20719	212183	0.1
0.079544	247261	4204.8	582.743	469.182	469182	443.249	16490.3	15390.9	184691	0.0716348	0.079544	19130.5	195915	0.1
0.0380298	386537	2554.79	672.672	531.602	531602	491.907	21484.2	20051.9	240623	0.0974911	0.0380298	17473.2	178943	0.1
0.0783221	13758.5	15827	118.804	473.045	473045	306.533	5675.58	5297.21	63566.5	0.0723598	0.0783221	19084.2	195441	0.1
0.182739	105403	8216.34	449.164	62.6186	62618.6	103.71	2840.23	2650.88	31810.6	0.0338145	0.182739	21531.1	220499	0.1
0.121591	93604.1	8631.98	419.83	215.621	215621	338.423	9024.27	8422.65	101072	0.0509447	0.121591	20447.2	209399	0.1
0.118832	91996.1	8709.87	416.515	235.29	235290	343.957	9126.91	8518.45	102221	0.0520428	0.118832	20377.5	208685	0.1
0.0476845	5420.59	19008.9	56.2388	525.446	525446	292.379	4800.51	4480.48	53765.7	0.0916595	0.0476845	17848.2	182782	0.1
0.0769675	14204.3	15770.4	122.195	477.107	477107	306.904	5695.63	5315.92	63791	0.0731703	0.0769675	19032.5	194911	0.1
0.0834264	65361	10339.3	355.518	455.578	455578	346.203	8337.86	7782	93384	0.0693728	0.0834264	19274.9	197393	0.1
0.105051	82255.2	9232.8	396.067	337.189	337189	353.051	9070.62	8465.91	101591	0.058063	0.105051	19995.1	204769	0.1
0.0891148	69895.5	10014.3	367.233	431.639	431639	348.893	8559.51	7988.88	95866.6	0.0661795	0.0891148	19478.5	199478	0.1
0.0424138	5193.5	19278.3	54.6063	529.154	529154	291.34	4738.96	4423.03	53076.4	0.0949059	0.0424138	17639.5	180646	0.1
0.0775574	60588	10707.5	342.369	475.366	475366	343.047	8094.33	7554.71	90656.5	0.0728165	0.0775574	19055.1	195142	0.1
0.14257	187450	5480.5	544.543	107.962	107962	251.734	8402.57	7842.4	94108.8	0.0436452	0.14257	20909.7	214136	0.1
0.0363123	4967.08	19572.7	52.9741	532.428	532428	290.222	4673.44	4361.88	52342.5	0.0984668	0.0363123	17410.4	178300	0.1
0.123721	94696.6	8581.12	422.118	201.061	201061	332.746	8901.5	8308.07	99696.9	0.0501198	0.123721	20499.5	209935	0.1
0.1006	78857.4	9433.82	388.532	367.417	367417	352.654	8951.41	8354.65	100256	0.0602039	0.1006	19859	203375	0.1
0.0591619	21197.5	14953.8	172.403	513.435	513435	312.007	5991.96	5592.5	67110	0.0843326	0.0591619	18318.3	187597	0.1
0.146138	96131.3	8597.95	429.39	97.8144	97814.4	197.411	5275.45	4923.75	59085	0.0425725	0.146138	20977.6	214831	0.1
0.0689677	16896.4	15453.3	142.288	496.911	496911	308.936	5809.03	5421.76	65061.1	0.0780889	0.0689677	18718.1	191691	0.1
0.115409	198781	5163.77	549.302	260.588	260588	404.593	13858.2	12934.3	155212	0.0534542	0.115409	20287.9	207768	0.1
0.0613419	46255.5	12004	296.287	510.358	510358	332.282	7321.53	6833.43	82001.2	0.0829329	0.0613419	18408	188515	0.1
0.0907491	71185.5	9925.92	370.442	423.815	423815	349.586	8620.37	8045.68	96548.2	0.06529	0.0907491	19535.2	200059	0.1
0.0651516	6439.81	18055.4	63.5676	504.205	504205	296.154	5030.91	4695.52	56346.2	0.0804994	0.0651516	18563.8	190111	0.1
0.0229624	4597.57	20116.8	50.2923	536.873	536873	288.212	4557.06	4253.26	51039.1	0.105041	0.0229624	16986.8	173961	0.1
0.180217	104230	8269.19	447.108	63.1588	63158.8	104.898	2862.9	2672.04	32064.4	0.0343061	0.180217	21500	220181	0.1
0.0606224	6126.66	18309.9	61.3105	511.407	511407	295.136	4967.5	4636.33	55636	0.0833945	0.0606224	18378.4	188213	0.1
0.120812	93170.2	8652.68	418.932	221.089	221089	340.178	9059.21	8455.26	101463	0.0512512	0.120812	20427.7	209200	0.1
0.110544	86343	9003.68	404.814	297.102	297102	351.957	9170	8558.67	102704	0.0555545	0.110544	20154.5	206402	0.1
0.0295017	4757.52	19870.9	51.4567	535.083	535083	289.111	4608.92	4301.66	51619.9	0.102073	0.0295017	17178.1	175921	0.1
0.127047	96069.9	8521.01	425.114	179.722	179722	320.979	8619.58	8044.94	96539.3	0.0488716	0.127047	20578.7	210745	0.1
0.159086	96778.6	8605.9	432.699	75.1511	75151.1	135.792	3626.97	3385.17	40622.1	0.0390386	0.159086	21201.1	217120	0.1
0.105276	620307	1489.47	868.475	335.596	335596	521.481	25641.7	23932.2	287187	0.0579573	0.105276	20001.8	204838	0.1
0.156135	96277.3	8624.39	431.423	78.7647	78764.7	145.754	3888.48	3629.25	43550.9	0.0397974	0.156135	21153.2	216629	0.1
0.152205	95927	8630.88	430.191	84.8409	84840.9	162.602	4336.2	4047.12	48565.4	0.0408494	0.152205	21086.6	215947	0.1
0.144434	96325.1	8580.83	429.362	102.404	102404	208.947	5589.77	5217.12	62605.4	0.0430793	0.144434	20945.6	214503	0.1
0.0665549	51169.5	11524.1	313.399	501.664	501664	336.146	7591.88	7085.76	85029.1	0.0796092	0.0665549	18620.8	190695	0.1
0.083714	65592.1	10322.2	356.132	454.485	454485	346.348	8349.41	7792.78	93513.3	0.0692078	0.083714	19285.4	197501	0.1
0.103326	80945.6	9309.12	393.194	349.195	349195	353.002	9027.6	8425.76	101109	0.0588808	0.103326	19943.1	204237	0.1
0.0426973	5204.94	19264.1	54.6887	528.977	528977	291.394	4742.16	4426.02	53112.2	0.0947347	0.0426973	17650.5	180759	0.1
0.0966692	75817.5	9622.22	381.555	391.791	391791	351.706	8827.96	8239.43	98873.2	0.0621762	0.0966692	19733.5	202090	0.1
0.0415415	5158.8	19321.6	54.3565	529.683	529683	291.174	4729.19	4413.91	52967	0.09543	0.0415415	17605.8	180301	0.1
0.156592	186882	5526.8	546.816	78.1565	78156.5	163.207	5427.44	5065.61	60787.3	0.0396782	0.156592	21160.7	216706	0.1
0.00116836	4352.05	20528.5	48.4908	539.242	539242	286.74	4472.89	4174.7	50096.4	0.109986	0.00116836	16667.5	170692	0.1
0.0730393	56818.1	11019.1	331.302	487.673	487673	340.377	7896.23	7369.81	88437.8	0.0755593	0.0730393	18879.8	193347	0.1
0.140661	96845.1	8537.58	429.412	114.274	114274	236.189	6335.95	5913.55	70962.6	0.0442375	0.140661	20872.2	213752	0.1
0.0245167	4631.97	20062.5	50.5432	536.505	536505	288.409	4568.41	4263.85	51166.2	0.104387	0.0245167	17029	174393	0.1
0.167625	99142.1	8501.96	437.688	68.0751	68075.1	116.904	3143.17	2933.63	35203.6	0.0369855	0.167625	21330.9	218449	0.1
