"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).l_6"
0.198473	163990	6144.59	526.93	61.2126	61212.6	108.738	3445.63	3215.92	38591.1	0.0319212	0.198473	21705.9	222289	0.11
0.151184	97675.8	8530.88	432.741	92.2489	92248.9	183.337	4920.24	4592.23	55106.7	0.0418962	0.151184	21068.8	215765	0.11
0.0927474	226871	4574.98	569.375	418.587	418587	432.86	15585.2	14546.2	174555	0.0647285	0.0927474	19603.3	200757	0.11
0.117963	195885	5230	547.044	253.129	253129	401.516	13677.9	12766.1	153193	0.0530364	0.117963	20355.1	208456	0.11
0.0869457	68181.4	10134.4	362.884	444.946	444946	348.006	8479.21	7913.93	94967.2	0.0678531	0.0869457	19402	198695	0.11
0.1383	99007.5	8411.31	432.255	132.154	132154	270.282	7309.27	6821.99	81863.9	0.0457117	0.1383	20824.6	213264	0.11
0.131476	98385.2	8415.67	429.769	165.2	165200	310.589	8396.94	7837.15	94045.8	0.0479793	0.131476	20679.4	211777	0.11
0.0885137	69427.2	10046.8	366.052	438.33	438330	348.735	8539.71	7970.39	95644.7	0.0669931	0.0885137	19457.4	199263	0.11
0.0798351	13247.1	15894.7	114.899	470.573	470573	306.13	5652.48	5275.65	63307.8	0.0718912	0.0798351	19141.5	196027	0.11
0.0675641	6626.39	17917.3	64.9163	500.79	500790	296.721	5066.15	4728.41	56740.9	0.0793164	0.0675641	18661.6	191113	0.11
0.0386953	413295	2361.44	692.316	531.39	531390	498.425	22220.7	20739.4	248872	0.0972503	0.0386953	17497.9	179196	0.11
0.113552	631963	1460.28	879.311	285.296	285296	515.155	25417.9	23723.4	284681	0.0548621	0.113552	20237.9	207255	0.11
0.0841922	65980.8	10293.5	357.159	455.695	455695	346.658	8370.44	7812.41	93748.9	0.0693906	0.0841922	19302.8	197680	0.11
0.0737925	257363	4036.51	589.108	487.372	487372	447.888	16918.8	15790.9	189490	0.0754849	0.0737925	18909.4	193650	0.11
0.0468144	325108	3125.64	631.144	526.364	526364	473.815	19520.4	18219.1	218629	0.0924013	0.0468144	17813.2	182425	0.11
0.0889484	69771.7	10022.8	366.919	436.43	436430	348.932	8556.29	7985.87	95830.4	0.0667566	0.0889484	19472.7	199419	0.11
0.035786	4949.3	19597	52.8456	532.767	532767	290.132	4668.13	4356.92	52283	0.0988858	0.035786	17391.5	178106	0.11
0.12224	191889	5325.72	544.071	222.855	222855	390.224	13189.5	12310.2	147723	0.0513499	0.12224	20463.3	209564	0.11
0.129784	97912	8433.45	428.639	174.736	174736	318.308	8595.83	8022.77	96273.3	0.0485702	0.129784	20641.5	211389	0.11
0.0894312	231679	4483.82	572.606	434.286	434286	435.535	15806.9	14753.1	177037	0.0664951	0.0894312	19489.5	199591	0.11
0.0562526	23083.2	14726	184.69	517.579	517579	313.409	6078.3	5673.08	68076.9	0.0864675	0.0562526	18198.4	186369	0.11
0.0424633	344416	2924.3	643.686	529.295	529295	480.007	20179.4	18834.1	226009	0.0950441	0.0424633	17641.5	180665	0.11
0.0694172	53708.7	11291.2	321.659	497.162	497162	338.097	7730.11	7214.77	86577.2	0.0781649	0.0694172	18736.1	191876	0.11
0.0541062	301469	3404.46	616.289	519.919	519919	465.555	18662.6	17418.4	209021	0.0878301	0.0541062	18110	185464	0.11
0.167848	100033	8455.02	439.089	70.2858	70285.8	123.07	3318.88	3097.62	37171.4	0.0377464	0.167848	21334.1	218481	0.11
0.0765825	59785.2	10772.2	340.064	480.128	480128	342.523	8053.33	7516.44	90197.3	0.0738087	0.0765825	19017.7	194759	0.11
0.13251	185597	5491.45	540.078	159.629	159629	344.01	11472.5	10707.7	128493	0.0476239	0.13251	20702.2	212010	0.11
0.118054	91781.8	8718.08	415.955	252.471	252471	348.093	9231.88	8616.42	103397	0.0529996	0.118054	20357.4	208480	0.11
0.0191092	4521.98	20239	49.7397	537.67	537670	287.771	4531.75	4229.63	50755.6	0.106551	0.0191092	16891.9	172989	0.11
0.0600523	44949.4	12138.2	291.46	512.843	512843	331.239	7249.24	6765.96	81191.5	0.0840521	0.0600523	18355	187972	0.11
0.149904	97751	8522.37	432.624	95.0805	95080.5	190.865	5125.05	4783.38	57400.6	0.0422498	0.149904	21046.2	215533	0.11
0.254035	696272	1358.1	947.823	60.0398	60039.8	140.255	7004.71	6537.73	78452.8	0.025235	0.254035	22131.8	226651	0.11
0.090033	70629.6	9963.7	369.062	431.564	431564	349.411	8597.27	8024.12	96289.4	0.0661706	0.090033	19510.4	199806	0.11
0.0572407	22380.9	14811.4	180.182	516.423	516423	312.884	6045.71	5642.67	67712	0.0858393	0.0572407	18239.1	186786	0.11
0.0488543	5475.25	18947.6	56.6313	524.772	524772	292.62	4814.78	4493.8	53925.5	0.0911361	0.0488543	17895.4	183266	0.11
0.111822	87386.8	8946.34	406.951	297.918	297918	352.712	9222.24	8607.42	103289	0.0556029	0.111822	20190.3	206768	0.11
0.126855	96800.1	8480.05	426.204	192.41	192410	329.381	8868.36	8277.14	99325.7	0.0496208	0.126855	20574.2	210699	0.11
0.0472322	5399.9	19032.4	56.0901	526.05	526050	292.29	4795.12	4475.44	53705.3	0.0921433	0.0472322	17830	182596	0.11
0.0989573	77614.4	9509.61	385.697	384.568	384568	352.627	8910.35	8316.33	99796	0.0615631	0.0989573	19807.1	202844	0.11
0.0544675	38296	12866.2	264.7	519.541	519541	325.769	6878.53	6419.96	77039.6	0.0876011	0.0544675	18124.9	185616	0.11
0.109233	205459	5013.49	554.208	316.594	316594	416.502	14445.6	13482.5	161790	0.0567383	0.109233	20117.4	206021	0.11
0.121807	94161.8	8601.46	420.772	225.852	225852	342.371	9147.19	8537.38	102449	0.0515172	0.121807	20452.6	209454	0.11
0.0829217	12099.9	16062.5	106.102	460.294	460294	305.062	5594.56	5221.59	62659	0.0701114	0.0829217	19256.3	197203	0.11
0.183237	106019	8187.07	450.135	63.4819	63481.9	106.034	2909.43	2715.47	32585.6	0.0345665	0.183237	21537.1	220561	0.11
0.0622091	47109.8	11917.7	299.378	509.778	509778	332.974	7369.04	6877.77	82533.3	0.0826841	0.0622091	18443.6	188880	0.11
0.0914538	71750.3	9887.64	371.826	424.915	424915	350.015	8650.11	8073.44	96881.3	0.0654114	0.0914538	19559.3	200307	0.11
0.0156879	4466.43	20331.3	49.3325	538.207	538207	287.44	4512.81	4211.95	50543.4	0.107648	0.0156879	16820.2	172255	0.11
0.165826	99455.3	8480.21	437.903	71.8514	71851.4	127.245	3425.96	3197.56	38370.7	0.0382079	0.165826	21304.6	218180	0.11
0.101235	79376.7	9402.16	389.687	370.629	370629	353.164	8981.37	8382.61	100591	0.0604491	0.101235	19878.8	203578	0.11
0.0611907	46105.5	12019.2	295.739	511.262	511262	332.171	7313.42	6825.86	81910.3	0.0833295	0.0611907	18401.8	188452	0.11
0.131263	98332.8	8417.52	429.638	166.372	166372	311.614	8423.67	7862.1	94345.2	0.0480531	0.131263	20674.7	211728	0.11
0.119	194863	5254.1	546.278	245.663	245663	399.092	13568.5	12663.9	151967	0.0526199	0.119	20381.8	208729	0.11
0.0772734	14102.9	15783	121.424	478.202	478202	306.853	5691.73	5312.28	63747.4	0.0733979	0.0772734	19044.2	195031	0.11
0.0335193	4875.76	19699.5	52.3138	533.711	533711	289.748	4645.8	4336.08	52033	0.100112	0.0335193	17311.7	177288	0.11
0.0997554	78232.9	9471.59	387.106	379.769	379769	352.832	8935.75	8340.03	100080	0.0611699	0.0997554	19832.4	203103	0.11
0.0756645	59023.1	10834.5	337.852	482.604	482604	341.986	8013.38	7479.16	89749.9	0.0743571	0.0756645	18982.2	194396	0.11
0.0501765	313330	3259.85	623.685	523.657	523657	469.796	19099.9	17826.6	213919	0.0903094	0.0501765	17949.1	183816	0.11
0.103035	80762.1	9319.56	392.771	359.107	359107	353.473	9033.95	8431.68	101180	0.0595869	0.103035	19934.2	204146	0.11
0.164747	99173.7	8492.24	437.307	72.7792	72779.2	129.746	3490.61	3257.9	39094.8	0.0384585	0.164747	21288.6	218016	0.11
0.13323	98737.6	8404.54	430.717	155.867	155867	301.558	8158.63	7614.72	91376.7	0.047379	0.13323	20717.8	212171	0.11
0.138387	99003.8	8411.87	432.268	131.788	131788	269.69	7292.99	6806.79	81681.5	0.0456838	0.138387	20826.4	213283	0.11
0.11936	92640.7	8675.37	417.694	243.085	243085	346.412	9212.03	8597.9	103175	0.0524764	0.11936	20391	208824	0.11
0.0749543	560788	1663.97	814.638	484.457	484457	522.851	25191.3	23511.9	282143	0.0747835	0.0749543	18954.7	194114	0.11
0.032602	4847.41	19739.8	52.1085	534.064	534064	289.598	4637.07	4327.93	51935.2	0.100594	0.032602	17280.3	176966	0.11
0.0359294	4954.12	19590.4	52.8804	532.704	532704	290.157	4669.57	4358.27	52299.2	0.0988068	0.0359294	17396.6	178158	0.11
0.152489	185473	5547.91	544.473	89.575	89575	198.723	6597.34	6157.51	73890.2	0.041541	0.152489	21091.5	215998	0.11
0.105127	210425	4906.71	557.844	345.205	345205	421.421	14748	13764.8	165177	0.0586047	0.105127	19997.4	204793	0.11
0.160274	98232.1	8529.89	435.154	77.434	77434	142.505	3824.68	3569.7	42836.4	0.0395325	0.160274	21219.9	217313	0.11
0.0497965	5520.46	18897.9	56.9559	523.984	523984	292.814	4826.37	4504.61	54055.3	0.0905475	0.0497965	17933.6	183658	0.11
0.113861	88866.6	8867.74	410.01	283.04	283040	351.716	9241.14	8625.06	103501	0.0547315	0.113861	20246.3	207341	0.11
0.0271933	4696.49	19962.8	51.0131	535.836	535836	288.774	4589.41	4283.45	51401.4	0.103259	0.0271933	17106.6	175188	0.11
0.0922499	227581	4561.37	569.855	421.052	421052	433.266	15618.3	14577.1	174925	0.0649902	0.0922499	19586.5	200584	0.11
0.121838	94180.5	8600.57	420.81	225.634	225634	342.311	9146.09	8536.35	102436	0.0515051	0.121838	20453.3	209462	0.11
0.15448	97651.5	8543.24	433.286	85.883	85883	165.968	4450.61	4153.9	49846.8	0.0410096	0.15448	21125.5	216346	0.11
0.230057	689672	1372.37	941.722	60.1577	60157.7	140.522	7006.09	6539.02	78468.2	0.0276579	0.230057	21977.5	225071	0.11
0.08219	8422.53	16963.2	78.1138	462.843	462843	300.572	5319.67	4965.02	59580.3	0.0705296	0.08219	19229.3	196927	0.11
0.132072	98520.9	8411.05	430.117	161.963	161963	307.634	8319.54	7764.9	93178.8	0.0477738	0.132072	20692.5	211912	0.11
0.0717224	261231	3974.56	591.516	492.23	492230	449.577	17079.1	15940.5	191286	0.0767456	0.0717224	18827.9	192815	0.11
0.110477	204007	5045.39	553.131	307.665	307665	414.812	14348.6	13392	160704	0.0561888	0.110477	20152.7	206383	0.11
0.126547	96663.3	8486.05	425.914	194.349	194349	330.383	8891.93	8299.13	99589.6	0.0497333	0.126547	20567	210625	0.11
0.145875	98172.6	8485.14	432.517	105.481	105481	217.006	5840.85	5451.46	65417.5	0.0433983	0.145875	20972.7	214781	0.11
0.00325386	4356.36	20520.9	48.5226	539.204	539204	286.767	4474.42	4176.12	50113.5	0.109896	0.00325386	16673.4	170752	0.11
0.0413829	5152.58	19329.5	54.3118	529.935	529935	291.145	4727.46	4412.3	52947.6	0.0956856	0.0413829	17599.7	180238	0.11
0.156622	97774.7	8543.43	433.843	82.391	82391	156.28	4190.76	3911.37	46936.5	0.0404518	0.156622	21161.2	216711	0.11
0.0469226	5385.86	19048.5	55.9893	526.283	526283	292.227	4791.41	4471.98	53663.7	0.0923345	0.0469226	17817.6	182469	0.11
0.176516	177501	5776.19	539.669	65.5869	65586.9	123.009	4010.5	3743.14	44917.6	0.0358864	0.176516	21452.9	219698	0.11
0.0522703	27685.6	14154.2	212.29	521.748	521748	316.996	6304.7	5884.38	70612.6	0.0889917	0.0522703	18034.6	184692	0.11
0.100569	78861.9	9433.27	388.53	374.785	374785	353.023	8961.07	8363.66	100364	0.0607724	0.100569	19858	203365	0.11
0.137682	99027.2	8407.77	432.152	134.782	134782	274.43	7423.13	6928.25	83139.1	0.0459095	0.137682	20812	213135	0.11
0.174442	102301	8353.6	443.462	66.4667	66466.7	113.209	3072.91	2868.05	34416.6	0.0363147	0.174442	21425.5	219418	0.11
0.0521219	33753.8	13402.9	243.955	521.89	521890	321.981	6627.65	6185.81	74229.7	0.0890854	0.0521219	18028.5	184630	0.11
0.081786	243542	4269.18	580.363	464.221	464221	441.543	16332.3	15243.5	182921	0.0707616	0.081786	19214.4	196774	0.11
0.0734986	57208.1	10985.9	332.477	488.088	488088	340.685	7917.53	7389.7	88676.4	0.075663	0.0734986	18897.8	193532	0.11
0.147157	98014.5	8498.35	432.519	101.913	101913	208.336	5602.76	5229.24	62750.9	0.0430269	0.147157	20996.5	215024	0.11
0.174969	178309	5754.68	540.353	66.2307	66230.7	125.017	4082.87	3810.68	45728.2	0.0362049	0.174969	21432.5	219490	0.11
0.0472077	323627	3142.02	630.199	526.068	526068	473.32	19468.3	18170.4	218045	0.0921585	0.0472077	17829	182586	0.11
0.0566231	22810.6	14759.2	182.95	517.152	517152	313.205	6065.58	5661.21	67934.5	0.086232	0.0566231	18213.6	186525	0.11
0.100372	78709.7	9442.51	388.186	376.001	376001	352.978	8954.99	8357.99	100296	0.0608684	0.100372	19851.8	203302	0.11
0.0348432	4918.1	19640.1	52.6201	533.173	533173	289.97	4658.71	4348.13	52177.6	0.0994012	0.0348432	17357.9	177762	0.11
0.0823835	242571	4286.21	579.738	462.176	462176	441.075	16290.2	15204.2	182450	0.0704188	0.0823835	19236.5	197000	0.11
0.115413	89969.4	8810.3	412.269	271.683	271683	350.652	9246.19	8629.78	103557	0.0540809	0.115413	20288	207769	0.11
0.103258	212766	4857.49	559.534	357.651	357651	423.4	14879.1	13887.2	166646	0.0594813	0.103258	19941	204215	0.11
0.0705964	16320.5	15519.3	138.056	494.699	494699	308.539	5785.64	5399.93	64799.2	0.077437	0.0705964	18783.2	192358	0.11
0.128309	97396.3	8454.49	427.486	183.461	183461	324.241	8744.26	8161.31	97935.7	0.0490949	0.128309	20607.9	211045	0.11
0.202285	116311	7749.26	466.963	60.9368	60936.8	101.167	2857.61	2667.1	32005.2	0.0313266	0.202285	21743.8	222677	0.11
0.0341546	4895.87	19671.1	52.4593	533.457	533457	289.854	4651.95	4341.82	52101.9	0.0997726	0.0341546	17333.8	177514	0.11
0.0971186	76185.6	9598.76	382.404	395.263	395263	352.093	8849.95	8259.95	99119.4	0.0624808	0.0971186	19748.1	202239	0.11
0.0739796	57613.3	10951.7	333.69	486.912	486912	340.978	7939.02	7409.75	88917	0.0753716	0.0739796	18916.7	193725	0.11
0.0330776	4862.01	19719	52.2143	533.883	533883	289.675	4641.58	4332.14	51985.7	0.100345	0.0330776	17296.5	177133	0.11
0.0915954	71861.8	9880.14	372.099	424.235	424235	350.074	8655.33	8078.31	96939.7	0.0653363	0.0915954	19564.2	200356	0.11
0.163219	661144	1430.52	914.086	74.2153	74215.3	193.658	9588.86	8949.6	107395	0.038819	0.163219	21265.5	217780	0.11
0.0627802	279701	3696.68	602.895	508.916	508916	457.24	17824.9	16636.5	199638	0.0823227	0.0627802	18467	189120	0.11
0.0193663	4526.6	20231.4	49.7735	537.625	537625	287.798	4533.31	4231.09	50773.1	0.106461	0.0193663	16897.8	173049	0.11
0.228706	689248	1373.29	941.33	60.1712	60171.2	140.56	7007.22	6540.07	78480.9	0.0278126	0.228706	21967.7	224970	0.11
0.0443739	5274.41	19179.4	55.1883	528.081	528081	291.721	4761.39	4443.97	53327.6	0.0938943	0.0443739	17716.2	181431	0.11
0.152909	97631.3	8539.14	432.98	88.7581	88758.1	173.875	4663.87	4352.94	52235.3	0.0414279	0.152909	21098.8	216072	0.11
0.120394	640039	1441.9	887.06	235.738	235738	501.578	24801.9	23148.4	277781	0.0520678	0.120394	20417.2	209092	0.11
0.112422	87825.2	8922.87	407.861	293.553	293553	352.462	9229.1	8613.82	103366	0.0553446	0.112422	20206.9	206938	0.11
0.0859651	67399.7	10190.3	360.869	448.899	448899	347.536	8440.84	7878.12	94537.4	0.0683968	0.0859651	19366.9	198336	0.11
0.0654366	18238	15299.8	151.975	504.613	504613	309.901	5864.77	5473.79	65685.5	0.080648	0.0654366	18575.4	190230	0.11
0.0158869	4469.37	20326.3	49.354	538.179	538179	287.457	4513.81	4212.89	50554.7	0.10759	0.0158869	16824.1	172295	0.11
0.124657	95749.2	8527.12	424.011	206.558	206558	335.905	9016.9	8415.77	100989	0.0504331	0.124657	20522.1	210166	0.11
0.100731	78987.2	9425.67	388.812	373.779	373779	353.058	8966.04	8368.31	100420	0.0606936	0.100731	19863.1	203417	0.11
0.144466	98359.7	8469.86	432.529	109.7	109700	226.81	6110.7	5703.32	68439.8	0.0438131	0.144466	20946.2	214509	0.11
0.0641538	6367.09	18111.9	63.0426	506.754	506754	295.938	5016.9	4682.44	56189.3	0.0814553	0.0641538	18523.2	189695	0.11
0.0118678	4417.27	20414.8	48.9713	538.663	538663	287.142	4495.8	4196.08	50353	0.10864	0.0118678	16755.5	171592	0.11
0.0646467	18561.7	15262.6	154.275	505.945	505945	310.13	5878.3	5486.41	65836.9	0.0811448	0.0646467	18543.3	189901	0.11
0.161706	98491	8520.16	435.782	75.7905	75790.5	137.969	3705.22	3458.21	41498.5	0.0391826	0.161706	21242.3	217542	0.11
0.0555576	23630.8	14658.9	188.151	518.361	518361	313.823	6104.1	5697.16	68365.9	0.0869091	0.0555576	18169.7	186076	0.11
0.10502	210557	4903.91	557.94	345.926	345926	421.537	14755.6	13771.9	165262	0.0586543	0.10502	19994.2	204760	0.11
0.116017	90391.6	8788.57	413.131	267.272	267272	350.155	9245.65	8629.27	103551	0.0538308	0.116017	20304.1	207933	0.11
0.0296202	4760.79	19866.1	51.4804	535.103	535103	289.13	4609.96	4302.63	51631.6	0.102103	0.0296202	17181.9	175959	0.11
0.0739566	558292	1672.25	812.423	486.969	486969	522.595	25154.9	23477.9	281735	0.0753855	0.0739566	18915.8	193716	0.11
0.0727017	56533.8	11043.4	330.44	489.984	489984	340.194	7881.67	7356.23	88274.7	0.0761475	0.0727017	18866.5	193211	0.11
0.0786115	61457	10638.3	344.829	474.315	474315	343.682	8140.29	7597.6	91171.2	0.0726077	0.0786115	19095.2	195553	0.11
0.0753929	14717.4	15707.4	126.079	483.319	483319	307.342	5718.55	5337.31	64047.8	0.0745199	0.0753929	18971.7	194289	0.11
0.0345683	4909.17	19652.5	52.5556	533.287	533287	289.924	4656	4345.6	52147.2	0.09955	0.0345683	17348.3	177663	0.11
0.0585613	43367.7	12304.6	285.439	514.797	514797	329.954	7161.22	6683.81	80205.7	0.0849996	0.0585613	18293.5	187344	0.11
0.11047	86389.5	9000.29	404.87	307.712	307712	353.159	9203.23	8589.68	103076	0.0561917	0.11047	20152.5	206381	0.11
0.0375329	5009.39	19515.6	53.2796	531.964	531964	290.438	4686.03	4373.62	52483.5	0.0979116	0.0375329	17454.9	178755	0.11
0.134005	185179	5505.03	540.002	151.924	151924	334.545	11144.7	10401.7	124821	0.0471175	0.134005	20734.6	212342	0.11
0.102741	80536	9332.93	392.271	361.021	361021	353.43	9025.58	8423.88	101087	0.0597268	0.102741	19925.2	204054	0.11
0.0679115	542255	1727.58	798.278	500.132	500132	520.783	24908.7	23248.1	278977	0.0790999	0.0679115	18675.6	191256	0.11
0.0973986	76403.6	9585.04	382.91	393.667	393667	352.18	8859.31	8268.69	99224.3	0.0623399	0.0973986	19757.1	202332	0.11
0.156945	97802.8	8542.93	433.941	81.9042	81904.2	154.925	4154.58	3877.6	46531.2	0.040369	0.156945	21166.5	216765	0.11
0.130096	98009	8429.65	428.863	172.939	172939	316.958	8561.45	7990.69	95888.3	0.0484603	0.130096	20648.6	211461	0.11
0.0383921	5040.05	19474.8	53.5008	531.543	531543	290.593	4695.04	4382.04	52584.5	0.0974237	0.0383921	17486.7	179080	0.11
0.0983685	219125	4727.24	564.041	388.049	388049	428.066	15211.2	14197.1	170366	0.0618551	0.0983685	19788.3	202652	0.11
0.13221	185697	5488.37	540.11	161.227	161227	345.827	11536	10766.9	129203	0.0477267	0.13221	20695.6	211943	0.11
0.0934504	73319.4	9783.27	375.633	415.039	415039	350.813	8722.65	8141.14	97693.7	0.0643608	0.0934504	19627	201000	0.11
0.0649929	49745.5	11659.1	308.6	505.367	505367	335.054	7514.27	7013.32	84159.9	0.080927	0.0649929	18557.4	190045	0.11
0.111913	202362	5081.88	551.906	297.259	297259	412.714	14232.7	13283.8	159406	0.0555638	0.111913	20192.8	206794	0.11
0.0141061	4444.43	20368.5	49.1709	538.413	538413	287.307	4505.22	4204.88	50458.5	0.10809	0.0141061	16791.4	171960	0.11
0.0250809	4645.01	20042.1	50.6383	536.401	536401	288.484	4572.69	4267.84	51214.1	0.104206	0.0250809	17044.8	174556	0.11
0.153061	97630.7	8539.68	433.006	88.4681	88468.1	173.081	4642.42	4332.92	51995.1	0.0413871	0.153061	21101.4	216098	0.11
0.0728776	259056	4009.22	590.163	489.571	489571	448.631	16989.2	15856.6	190279	0.0760403	0.0728776	18873.5	193282	0.11
0.108864	625626	1475.81	873.38	319.222	319222	520.068	25613.3	23905.8	286869	0.0569026	0.108864	20106.8	205913	0.11
0.151789	97652.5	8534.21	432.814	90.9821	90982.1	179.924	4827.63	4505.79	54069.5	0.0417307	0.151789	21079.4	215873	0.11
0.0304414	4783.8	19832.1	51.6474	534.832	534832	289.255	4617.23	4309.42	51713	0.101697	0.0304414	17208.4	176231	0.11
0.0741696	57773	10938.3	334.166	486.441	486441	341.093	7947.47	7417.64	89011.7	0.0752567	0.0741696	18924.1	193801	0.11
0.134763	185017	5510.81	540.014	148.182	148182	329.492	10971.3	10239.9	122878	0.0468643	0.134763	20750.8	212508	0.11
0.00536626	4364.88	20505.9	48.5855	539.13	539130	286.82	4477.43	4178.94	50147.2	0.109719	0.00536626	16685	170871	0.11
0.0991314	77749.4	9501.29	386.006	383.53	383530	352.673	8915.94	8321.54	99858.5	0.061477	0.0991314	19812.7	202901	0.11
0.0506033	311957	3276.09	622.823	523.283	523283	469.315	19050	17780	213360	0.0900415	0.0506033	17966.5	183994	0.11
0.195329	166151	6083.97	529.099	61.5033	61503.3	109.826	3496.26	3263.18	39158.1	0.0324309	0.195329	21673.4	221956	0.11
0.103442	81074.1	9301.18	393.46	356.446	356446	353.526	9045.33	8442.31	101308	0.0593943	0.103442	19946.6	204273	0.11
0.101197	79347.2	9403.94	389.621	370.869	370869	353.156	8980.21	8381.53	100578	0.0604676	0.101197	19877.6	203566	0.11
0.0199909	4538.06	20212.6	49.8574	537.511	537511	287.866	4537.18	4234.7	50816.4	0.106238	0.0199909	16912.3	173198	0.11
0.0950666	74584.8	9700.85	378.651	406.585	406585	351.409	8779.76	8194.44	98333.3	0.0635244	0.0950666	19680.9	201551	0.11
0.067649	52150.8	11432.9	316.634	500.63	500630	336.914	7645.67	7135.96	85631.6	0.0792634	0.067649	18665	191148	0.11
0.05455	38417	12852.3	265.223	519.453	519453	325.87	6885.27	6426.25	77115	0.0875487	0.05455	18128.2	185651	0.11
0.0808834	63310.4	10494	349.977	467.22	467220	344.931	8235.55	7686.51	92238.1	0.0712822	0.0808834	19180.8	196430	0.11
0.0165526	4479.44	20309.5	49.428	538.083	538083	287.518	4517.27	4216.12	50593.4	0.107389	0.0165526	16837.2	172429	0.11
0.103875	81406.5	9281.69	394.191	353.585	353585	353.576	9057.26	8453.44	101441	0.0591898	0.103875	19959.8	204407	0.11
0.13253	98613.8	8408.09	430.365	159.526	159526	305.288	8257.66	7707.15	92485.8	0.0476173	0.13253	20702.6	212014	0.11
0.0358186	4950.39	19595.5	52.8535	532.753	532753	290.137	4668.45	4357.22	52286.7	0.0988679	0.0358186	17392.7	178118	0.11
0.163657	98909.3	8503.31	436.733	73.7886	73788.6	132.486	3561.82	3324.36	39892.3	0.0387151	0.163657	21272.2	217848	0.11
0.108721	206065	5000.29	554.655	320.24	320240	417.168	14484.6	13519	162228	0.0569666	0.108721	20102.7	205871	0.11
0.0523115	34289.7	13338.1	246.523	521.709	521709	322.428	6656.99	6213.2	74558.3	0.0889658	0.0523115	18036.3	184709	0.11
0.0473235	5404.06	19027.6	56.12	525.98	525980	292.308	4796.21	4476.47	53717.6	0.0920868	0.0473235	17833.7	182634	0.11
0.00570789	4366.65	20502.7	48.5985	539.115	539115	286.831	4478.06	4179.52	50154.2	0.109682	0.00570789	16687.4	170895	0.11
0.0862817	67652.4	10172.2	361.523	447.638	447638	347.689	8453.27	7889.72	94676.7	0.0682207	0.0862817	19378.3	198452	0.11
0.00133008	4352.24	20528.1	48.4922	539.24	539240	286.741	4472.96	4174.76	50097.1	0.109983	0.00133008	16667.8	170694	0.11
0.214539	126148	7366.46	481.489	60.4171	60417.1	101.316	2937.66	2741.82	32901.8	0.0295737	0.214539	21855.5	223821	0.11
0.0714396	261770	3966.04	591.85	492.861	492861	449.81	17101.4	15961.3	191535	0.0769189	0.0714396	18816.7	192701	0.11
0.117517	91421.1	8736.21	415.224	256.354	256354	348.698	9237.42	8621.59	103459	0.0532167	0.117517	20343.5	208337	0.11
0.119012	92414.7	8686.54	417.237	245.574	245574	346.89	9218.24	8603.69	103244	0.052615	0.119012	20382.1	208733	0.11
0.018348	4508.68	20260.9	49.6423	537.801	537801	287.692	4527.24	4225.42	50705.1	0.106812	0.018348	16874.9	172815	0.11
0.0317224	4820.98	19777.8	51.917	534.387	534387	289.456	4628.87	4320.28	51843.4	0.101049	0.0317224	17250.6	176663	0.11
0.140112	98885.8	8425.01	432.453	124.85	124850	257.75	6964.24	6499.95	77999.5	0.0451393	0.140112	20861.3	213640	0.11
0.0331124	4863.08	19717.5	52.222	533.87	533870	289.681	4641.91	4332.45	51989.4	0.100327	0.0331124	17297.7	177145	0.11
0.013162	4432.41	20388.9	49.0826	538.524	538524	287.234	4501.06	4200.99	50411.9	0.108333	0.013162	16775.6	171798	0.11
0.192036	168323	6023.8	531.233	61.886	61886	111.176	3555.62	3318.58	39822.9	0.032984	0.192036	21638.1	221595	0.11
0.0871857	68372.5	10120.9	363.373	443.957	443957	348.12	8488.54	7922.64	95071.7	0.0677207	0.0871857	19410.5	198782	0.11
0.0550879	5795.35	18614.1	58.9293	518.877	518877	293.932	4893.61	4567.36	54808.4	0.0872074	0.0550879	18150.4	185878	0.11
0.074846	58340.1	10890.9	335.847	484.734	484734	341.5	7977.43	7445.6	89347.2	0.0748487	0.074846	18950.5	194071	0.11
0.20752	119927	7604.63	472.46	60.6603	60660.3	101.013	2881.36	2689.27	32271.2	0.0305492	0.20752	21793.3	223185	0.11
0.0240821	4622.12	20078	50.4714	536.646	536646	288.353	4565.18	4260.83	51130	0.104634	0.0240821	17017	174270	0.11
0.135469	98985.5	8400.87	431.603	144.792	144792	288.597	7809.8	7289.14	87469.7	0.0466302	0.135469	20765.8	212662	0.11
0.154419	97649.6	8543.14	433.273	85.99	85990	166.263	4458.56	4161.33	49935.9	0.0410257	0.154419	21124.5	216335	0.11
0.0798512	246740	4213.72	582.41	470.523	470523	443.061	16470.1	15372.1	184465	0.0718818	0.0798512	19142.1	196033	0.11
0.102933	80683.6	9324.2	392.598	359.773	359773	353.458	9031.05	8428.98	101148	0.0596354	0.102933	19931.1	204114	0.11
0.175841	102846	8329.08	444.47	65.8593	65859.3	111.698	3036.71	2834.26	34011.2	0.0360247	0.175841	21444	219607	0.11
0.0131365	4432.09	20389.5	49.0803	538.527	538527	287.232	4500.95	4200.89	50410.7	0.108339	0.0131365	16775.1	171794	0.11
0.0606301	45541.1	12077	293.662	512.05	512050	331.717	7282.11	6796.64	81559.6	0.0836852	0.0606301	18378.7	188216	0.11
