"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.10634	210615	4908.35	558.498	240.23	240230	404.51	14154.2	13210.6	158527	0.0523176	0.10634	20033.4	205161	0.09
0.0715511	6970.04	17687.2	67.4144	469.32	469320	297.299	5119.41	4778.11	57337.4	0.0716601	0.0715511	18821.1	192746	0.09
0.0711342	55167.7	11162.2	326.258	470.805	470805	338.801	7799.57	7279.6	87355.2	0.0719343	0.0711342	18804.5	192577	0.09
0.226093	688372	1375.28	940.535	60.026	60026	140.024	6978.85	6513.59	78163.1	0.0245415	0.226093	21948.2	224771	0.09
0.0166676	4481.22	20306.5	49.441	537.754	537754	287.526	4517.83	4216.64	50599.7	0.106717	0.0166676	16839.5	172452	0.09
0.128351	86978.6	9063.93	410.682	107.827	107827	218.205	5664.16	5286.54	63438.5	0.043632	0.128351	20608.9	211055	0.09
0.0509751	5578.15	18836	57.3708	516.639	516639	292.989	4839.76	4517.11	54205.3	0.0859547	0.0509751	17981.6	184149	0.09
0.120578	87291.8	9003.46	409.251	141.817	141817	278.953	7268.02	6783.48	81401.8	0.046421	0.120578	20421.9	209140	0.09
0.0994371	218442	4743.47	563.792	297.538	297538	419.983	14903.2	13909.7	166916	0.0555804	0.0994371	19822.4	203000	0.09
0.0859465	67278.3	10200.4	360.606	398.594	398594	345.979	8398.21	7838.33	94059.9	0.0627796	0.0859465	19366.3	198329	0.09
0.14181	199438	5233.97	557.319	76.9206	76920.6	161.592	5502.97	5136.1	61633.2	0.0394261	0.14181	20894.9	213984	0.09
0.0948499	74132.3	9733.23	377.705	334.795	334795	347.448	8664.32	8086.7	97040.4	0.0579043	0.0948499	19673.7	201478	0.09
0.0550478	24077.4	14604.1	190.939	510.62	510620	314.062	6123.36	5715.14	68581.7	0.0830468	0.0550478	18148.7	185861	0.09
0.0542813	38005.1	12899.8	263.441	511.849	511849	325.428	6860.23	6402.89	76834.6	0.0835934	0.0542813	18117.2	185538	0.09
0.0700143	6830.06	17777.8	66.3964	474.656	474656	296.976	5096.68	4756.9	57082.8	0.0726751	0.0700143	18760	192120	0.09
0.083106	579617	1604.38	831.501	415.777	415777	522.777	25362.2	23671.4	284057	0.0644365	0.083106	19263.1	197273	0.09
0.051061	5582.45	18831.5	57.4016	516.525	516525	293.006	4840.82	4518.1	54217.2	0.0858933	0.051061	17985.2	184185	0.09
0.160876	94125	8761.24	428.789	63.5233	63523.3	104.066	2752.5	2569	30828	0.0345985	0.160876	21229.4	217410	0.09
0.0797015	247091	4208.02	582.665	434.209	434209	442.172	16445.5	15349.1	184189	0.0664858	0.0797015	19136.4	195976	0.09
0.0425703	445802	2161.26	717.412	525.749	525749	505.316	23022.2	21487.4	257849	0.0919001	0.0425703	17645.6	180708	0.09
0.0363907	4969.67	19569.3	52.993	530.324	530324	290.215	4673.87	4362.28	52347.3	0.0960887	0.0363907	17413.3	178329	0.09
0.0932065	226586	4581.68	569.297	347.57	347570	428.838	15431.4	14402.7	172832	0.0587678	0.0932065	19618.8	200916	0.09
0.0208665	4554.73	20185.6	49.9793	536.823	536823	287.958	4542.7	4239.85	50878.2	0.10495	0.0208665	16933.4	173414	0.09
0.150155	89859	8978.24	420.04	68.5604	68560.4	116.337	3035.85	2833.46	34001.5	0.037166	0.150155	21050.7	215579	0.09
0.0587333	21452.2	14923.6	174.099	504.016	504016	312.067	6000.87	5600.82	67209.8	0.080431	0.0587333	18300.6	187416	0.09
0.172292	99405.3	8500.24	438.758	61.3782	61378.2	99.5825	2677.74	2499.22	29990.7	0.0322231	0.172292	21396.5	219120	0.09
0.070695	54790.6	11195.3	325.083	472.338	472338	338.535	7779.66	7261.02	87132.2	0.0722241	0.070695	18787.1	192398	0.09
0.0832951	11997.4	16081.3	105.332	414.684	414684	303.944	5569.8	5198.48	62381.8	0.0643246	0.0832951	19270.1	197344	0.09
0.0994526	77506.6	9521.25	385.667	297.41	297410	346.267	8743.59	8160.69	97928.3	0.0555727	0.0994526	19822.8	203005	0.09
0.100179	78022.6	9489.86	386.863	291.372	291372	345.883	8750.22	8166.87	98002.4	0.0552164	0.100179	19845.8	203240	0.09
0.161486	94392.6	8747.73	429.313	63.3499	63349.9	103.674	2744.45	2561.49	30737.9	0.0344627	0.161486	21238.9	217507	0.09
0.0490941	5486.34	18935.5	56.7115	519.03	519030	292.608	4816.62	4495.51	53946.2	0.0872971	0.0490941	17905.1	183366	0.09
0.0875851	234645	4429.48	574.638	387.941	387941	434.919	15860.1	14802.7	177633	0.061846	0.0875851	19424.7	198927	0.09
0.164097	95560.1	8689.12	431.571	62.6993	62699.3	102.236	2716.38	2535.29	30423.5	0.0338931	0.164097	21278.8	217916	0.09
0.0300538	4772.82	19848.3	51.5678	533.679	533679	289.183	4613.56	4305.99	51671.9	0.100068	0.0300538	17195.8	176102	0.09
0.168812	97742.4	8581.09	435.693	61.8313	61831.3	100.434	2686.77	2507.66	30091.9	0.0329113	0.168812	21347.9	218623	0.09
0.135186	86726	9112.52	411.817	88.5841	88584.1	170.136	4403.26	4109.71	49316.5	0.0414034	0.135186	20759.8	212600	0.09
0.146019	88548.3	9043.47	417.094	72.0237	72023.7	125.34	3257.67	3040.49	36485.9	0.0382556	0.146019	20975.4	214808	0.09
0.195853	166485	6076.15	529.546	60.2164	60216.4	106.376	3388.45	3162.55	37950.6	0.0282606	0.195853	21678.9	222012	0.09
0.075938	253561	4098.94	586.749	451.926	451926	445.434	16730.7	15615.4	187384	0.0688297	0.075938	18992.8	194505	0.09
0.0961429	75095.7	9671.52	380.004	324.499	324499	347.304	8692.16	8112.68	97352.2	0.0572365	0.0961429	19716.3	201914	0.09
0.0809148	12905.3	15944	112.297	427.909	427909	305.007	5620.46	5245.76	62949.2	0.0657476	0.0809148	19182	196442	0.09
0.213199	124376	7433.53	479.004	60.0617	60061.7	100.151	2890.47	2697.77	32373.2	0.0259737	0.213199	21844	223703	0.09
0.13792	86918.3	9112.51	412.729	83.0781	83078.1	155.237	4017.67	3749.83	44997.9	0.0405665	0.13792	20816.9	213185	0.09
0.154206	91353.8	8902.19	423.21	66.1242	66124.2	110.236	2890.2	2697.52	32370.2	0.0361542	0.154206	21120.9	216298	0.09
0.073826	257363	4036.69	589.126	460.716	460716	447.25	16894.4	15768.1	189217	0.0701796	0.073826	18910.7	193664	0.09
0.0349509	4921.55	19635.4	52.6452	531.191	531191	289.969	4659.44	4348.81	52185.7	0.0970263	0.0349509	17361.7	177801	0.09
0.119275	87174.7	9003.54	408.706	148.955	148955	287.895	7500.97	7000.91	84010.9	0.046917	0.119275	20388.8	208801	0.09
0.127093	87086.5	9050.8	410.561	112.379	112379	228.23	5929.17	5533.89	66406.7	0.0440646	0.127093	20579.7	210756	0.09
0.0999418	77854.8	9500.03	386.475	293.345	293345	346.015	8748.27	8165.05	97980.6	0.0553324	0.0999418	19838.3	203163	0.09
0.00939168	4392.66	20457.3	48.7902	538.793	538793	286.99	4487.19	4188.05	50256.6	0.108934	0.00939168	16722.6	171255	0.09
0.110143	84246.8	9135.52	401.115	210.149	210149	330.713	8547.13	7977.32	95727.9	0.0506364	0.110143	20143.2	206286	0.09
0.0393905	5076.49	19427.1	53.7638	528.288	528288	290.746	4705.19	4391.51	52698.1	0.0940846	0.0393905	17524	179463	0.09
0.115477	86401.2	9030.29	406.353	172.131	172131	310.019	8064.11	7526.51	90318.1	0.0484107	0.115477	20289.8	207787	0.09
0.000522215	4351.53	20529.4	48.487	539.246	539246	286.737	4472.71	4174.53	50094.3	0.109997	0.000522215	16666.8	170685	0.09
0.126554	87131.8	9045.21	410.505	114.434	114434	232.564	6043.83	5640.91	67690.9	0.044252	0.126554	20567.1	210627	0.09
0.0257026	4659.7	20019.3	50.7454	535.382	535382	288.559	4577.35	4272.19	51266.3	0.102535	0.0257026	17062.6	174738	0.09
0.136328	86782.7	9114.07	412.16	86.1529	86152.9	163.588	4233.39	3951.17	47414	0.0410503	0.136328	20783.9	212847	0.09
0.0967103	75514.9	9644.96	380.998	319.922	319922	347.199	8703.14	8122.93	97475.2	0.0569466	0.0967103	19734.8	202103	0.09
0.0931065	599561	1546.12	849.587	348.335	348335	520.553	25426.4	23731.3	284776	0.0588209	0.0931065	19615.5	200881	0.09
0.0993116	77405.8	9527.41	385.432	298.58	298580	346.334	8742.09	8159.28	97911.4	0.0556423	0.0993116	19818.4	202959	0.09
0.0603662	20550.6	15030.9	168.059	500.684	500684	311.395	5960.52	5563.15	66757.8	0.0792812	0.0603662	18367.9	188105	0.09
0.0302186	4777.45	19841.5	51.6015	533.606	533606	289.208	4615.02	4307.35	51688.2	0.0999699	0.0302186	17201.2	176156	0.09
0.127971	87011	9059.99	410.646	109.165	109165	221.212	5743.61	5360.7	64328.5	0.0437618	0.127971	20600.1	210965	0.09
0.0570365	293576	3506.31	611.42	507.206	507206	462.45	18357.1	17133.3	205599	0.0816323	0.0570365	18230.7	186700	0.09
0.215096	149916	6560.72	511.767	60.0541	60054.1	103.726	3185.86	2973.47	35681.6	0.02575	0.215096	21860.2	223870	0.09
0.140849	643688	1470.89	897.652	78.2781	78278.1	209.432	10320.5	9632.47	115590	0.0397023	0.140849	20876	213790	0.09
0.0347467	4914.89	19644.6	52.5971	531.308	531308	289.935	4657.43	4346.93	52163.2	0.0971579	0.0347467	17354.5	177727	0.09
0.0235156	4609.53	20097.9	50.3796	536.087	536087	288.275	4560.92	4256.86	51082.3	0.103673	0.0235156	17001.5	174112	0.09
0.0116905	4415.32	20418.2	48.9569	538.535	538535	287.129	4495.1	4195.43	50345.1	0.108357	0.0116905	16752.9	171566	0.09
0.0648931	533574	1759.21	790.697	489.941	489941	519.343	24750	23100	277200	0.0761363	0.0648931	18553.3	190004	0.09
0.108462	83353.8	9183.06	399.057	223.206	223206	335.019	8633.37	8057.81	96693.7	0.0513695	0.108462	20095.2	205795	0.09
0.0170821	4487.75	20295.6	49.4889	537.673	537673	287.564	4520.06	4218.72	50624.7	0.106558	0.0170821	16847.9	172539	0.09
0.132173	86730.1	9098.26	411.152	96.0087	96008.7	189.618	4911.77	4584.32	55011.8	0.0423613	0.132173	20694.8	211934	0.09
0.104031	213063	4855.57	560.138	259.238	259238	410.661	14433.8	13471.6	161659	0.0533784	0.104031	19964.5	204456	0.09
0.0592461	44092.1	12228.1	288.226	502.998	502998	330.398	7198.3	6718.42	80621	0.0800692	0.0592461	18321.8	187632	0.09
0.0984757	219640	4719.1	564.607	305.491	305491	421.572	14990.9	13991.5	167898	0.056057	0.0984757	19791.8	202687	0.09
0.137869	642075	1472.3	895.672	83.1701	83170.1	229.154	11290.5	10537.8	126454	0.0405817	0.137869	20815.8	213174	0.09
0.199576	114111	7840.98	463.611	60.1639	60163.9	98.8825	2775.95	2590.88	31090.6	0.0277304	0.199576	21717	222403	0.09
0.0770505	60126.9	10745.2	341.07	446.97	446970	342.117	8055.69	7518.64	90223.7	0.0681285	0.0770505	19035.6	194943	0.09
0.155982	92059.7	8866.16	424.662	65.286	65286	108.199	2843.14	2653.6	31843.1	0.0357268	0.155982	21150.6	216603	0.09
0.0277116	4709.72	19942.7	51.1094	534.649	534649	288.838	4593.51	4287.27	51447.3	0.101427	0.0277116	17122.3	175349	0.09
0.233153	690596	1370.41	942.587	60.0166	60016.6	140.043	6983.81	6518.23	78218.7	0.0238385	0.233153	21999.6	225297	0.09
0.0947094	224543	4621.47	567.925	335.902	335902	426.969	15311.2	14290.5	171486	0.0579775	0.0947094	19669	201430	0.09
0.164517	95750.4	8679.62	431.936	62.6075	62607.5	102.038	2712.75	2531.9	30382.8	0.0338035	0.164517	21285.1	217980	0.09
0.0894216	69992.5	10009.3	367.545	375.378	375378	346.952	8514.33	7946.71	95360.5	0.0608192	0.0894216	19489.2	199588	0.09
0.174668	100564	8444.69	440.857	61.1364	61136.4	99.1725	2676.2	2497.79	29973.5	0.0317699	0.174668	21428.5	219449	0.09
0.100558	78290.1	9473.7	387.482	288.209	288209	345.655	8752.89	8169.37	98032.4	0.0550315	0.100558	19857.7	203362	0.09
0.109207	83760.2	9161.24	399.991	217.367	217367	333.224	8598.53	8025.29	96303.5	0.0510427	0.109207	20116.6	206013	0.09
0.0622764	47160.4	11912.9	299.566	496.435	496435	332.828	7367.62	6876.45	82517.4	0.0779458	0.0622764	18446.3	188908	0.09
0.119856	87235.8	9002.97	408.965	145.717	145717	283.981	7399.26	6905.97	82871.7	0.0466946	0.119856	20403.6	208953	0.09
0.0788389	13612.4	15847.5	117.702	438.511	438511	305.766	5656.63	5279.52	63354.3	0.0670159	0.0788389	19103.8	195642	0.09
0.0872108	235205	4419.17	575.004	390.422	390422	435.288	15887.9	14828.7	177945	0.0620578	0.0872108	19411.4	198792	0.09
0.0158244	4468.43	20327.9	49.3472	537.909	537909	287.449	4513.45	4212.55	50550.7	0.107031	0.0158244	16822.9	172282	0.09
0.0299085	4768.75	19854.3	51.5383	533.743	533743	289.161	4612.28	4304.79	51657.5	0.100154	0.0299085	17191.2	176054	0.09
0.0753438	254618	4081.5	587.411	454.48	454480	445.945	16776.5	15658.1	187897	0.069207	0.0753438	18969.8	194269	0.09
0.0766028	59758.3	10775	340.008	448.992	448992	341.884	8037.06	7501.26	90015.1	0.0684098	0.0766028	19018.4	194767	0.09
0.0935805	73176.9	9795.36	375.402	344.697	344697	347.477	8633.6	8058.03	96696.4	0.0585699	0.0935805	19631.4	201044	0.09
0.130961	86786.6	9088.88	410.97	99.448	99448	198.286	5139.26	4796.64	57559.7	0.0427575	0.130961	20667.9	211660	0.09
0.148349	89255.6	9008.58	418.71	69.9331	69933.1	119.868	3122.12	2913.98	34967.8	0.0376346	0.148349	21018.3	215247	0.09
0.1818	104152	8276.67	447.19	60.6416	60641.6	98.5244	2687.65	2508.48	30101.7	0.0304867	0.1818	21519.6	220382	0.09
0.0180889	4504.27	20268.2	49.61	537.468	537468	287.662	4525.68	4223.97	50687.6	0.106156	0.0180889	16869.2	172757	0.09
0.122281	201374	5138.32	554.207	133.13	133130	311.581	10694.8	9981.83	119782	0.0457856	0.122281	20464.3	209574	0.09
0.106865	82431.8	9233.55	396.951	235.969	235969	338.311	8691.51	8112.07	97344.9	0.0520806	0.106865	20048.8	205319	0.09
0.125892	87184.8	9038.48	410.432	117.049	117049	237.9	6185.07	5772.73	69272.8	0.044484	0.125892	20551.5	210467	0.09
0.0287033	4735.8	19903.4	51.299	534.254	534254	288.982	4601.84	4295.05	51540.6	0.10086	0.0287033	17152.9	175663	0.09
0.172303	99410.9	8499.97	438.768	61.3769	61376.9	99.5802	2677.72	2499.21	29990.5	0.0322208	0.172303	21396.6	219122	0.09
0.0672169	17552.7	15378.8	147.063	483.457	483457	309.161	5831.38	5442.62	65311.4	0.0745515	0.0672169	18647.6	190969	0.09
0.0832193	12029.4	16076.2	105.578	415.123	415123	303.983	5571.68	5200.23	62402.8	0.0643694	0.0832193	19267.3	197315	0.09
0.140025	643225	1471.37	897.1	79.5248	79524.8	214.462	10567.8	9863.25	118359	0.0399422	0.140025	20859.5	213622	0.09
0.123615	87320.3	9018.09	410.089	126.824	126824	256.105	6666.71	6222.26	74667.2	0.0452975	0.123615	20496.9	209908	0.09
0.105753	81753.3	9271.49	395.406	245.023	245023	340.201	8720.03	8138.69	97664.3	0.0525843	0.105753	20016	204984	0.09
0.0922933	227851	4557.3	570.143	354.497	354497	429.913	15502.9	14469.4	173633	0.0592547	0.0922933	19588	200600	0.09
0.148581	89330.6	9004.83	418.877	69.7454	69745.4	119.382	3110.19	2902.84	34834.1	0.0375738	0.148581	21022.5	215290	0.09
0.0622214	47106.9	11918.2	299.374	496.563	496563	332.786	7364.68	6873.7	82484.5	0.0779841	0.0622214	18444.1	188885	0.09
0.0587954	43609.3	12279.1	286.377	503.894	503894	330.01	7171.55	6693.44	80321.3	0.0803871	0.0587954	18303.2	187442	0.09
0.165884	96376.5	8648.46	433.128	62.3295	62329.5	101.448	2702.36	2522.21	30266.5	0.0335143	0.165884	21305.4	218188	0.09
0.0552951	298195	3446.17	614.268	510.214	510214	464.198	18533.3	17297.8	207573	0.0828707	0.0552951	18158.9	185965	0.09
0.145048	88280.3	9056.37	416.46	73.0154	73015.4	127.969	3323.36	3101.81	37221.7	0.0385199	0.145048	20957.2	214622	0.09
0.127317	87067.2	9053.15	410.583	111.54	111540	226.427	5881.48	5489.38	65872.6	0.0439868	0.127317	20585	210810	0.09
0.1341	86702.7	9109.02	411.538	91.0863	91086.3	176.801	4576.75	4271.63	51259.6	0.0417445	0.1341	20736.6	212363	0.09
0.102818	79847.1	9381.12	391.06	269.334	269334	343.872	8756.09	8172.35	98068.3	0.0539476	0.102818	19927.6	204078	0.09
0.00983786	4396.68	20450.4	48.8197	538.748	538748	287.015	4488.6	4189.36	50272.3	0.108831	0.00983786	16728	171311	0.09
0.0515333	5606.24	18806.3	57.5724	515.885	515885	293.102	4846.71	4523.59	54283.1	0.0855559	0.0515333	18004.5	184383	0.09
0.109087	83695.7	9164.68	399.842	218.303	218303	333.525	8604.5	8030.87	96370.4	0.0510952	0.109087	20113.2	205978	0.09
0.148672	196478	5309.62	555.666	69.6728	69672.8	138.19	4676.93	4365.14	52381.7	0.03755	0.148672	21024.1	215307	0.09
0.0721175	15815.2	15578.5	134.318	467.258	467258	307.788	5757.4	5373.57	64482.9	0.071289	0.0721175	18843.5	192975	0.09
0.196397	112173	7922.45	460.537	60.2078	60207.8	98.6969	2755.72	2572	30864.1	0.0281817	0.196397	21684.5	222070	0.09
0.112871	85492.1	9072.34	404.06	189.979	189979	321.577	8343.2	7786.99	93443.9	0.049479	0.112871	20219.3	207065	0.09
0.100256	78076.9	9486.57	386.989	290.732	290732	345.838	8750.8	8167.42	98009	0.0551789	0.100256	19848.2	203264	0.09
0.112923	204942	5037.46	554.958	189.614	189614	378.511	13101.6	12228.2	146738	0.0494577	0.112923	20220.7	207079	0.09
0.0238222	4616.3	20087.2	50.429	535.994	535994	288.313	4563.15	4258.94	51107.2	0.103518	0.0238222	17009.9	174197	0.09
0.0728795	56652.7	11033.7	330.816	464.401	464401	339.832	7877.41	7352.24	88226.9	0.0707923	0.0728795	18873.5	193283	0.09
0.121807	201428	5135.68	554.121	135.478	135478	315.778	10841.3	10118.5	121422	0.0459612	0.121807	20452.5	209454	0.09
0.107726	82937.1	9205.72	398.104	229.049	229049	336.626	8662.84	8085.32	97023.8	0.0516954	0.107726	20074	205577	0.09
0.0246192	4634.29	20058.9	50.5602	535.743	535743	288.415	4569.06	4264.45	51173.4	0.103108	0.0246192	17031.9	174423	0.09
0.0803827	8053.1	17117.5	75.3755	430.708	430708	299.185	5263.83	4912.91	58954.9	0.0660704	0.0803827	19162	196238	0.09
0.00675061	4372.73	20492.1	48.6433	539.015	539015	286.868	4480.19	4181.51	50178.2	0.109446	0.00675061	16695.7	170980	0.09
0.145536	88412.9	9050.01	416.775	72.5076	72507.6	126.62	3289.62	3070.31	36843.8	0.0383867	0.145536	20966.4	214716	0.09
0.031134	4803.66	19803.1	51.7916	533.186	533186	289.349	4623.24	4315.02	51780.2	0.0994189	0.031134	17231.1	176463	0.09
0.053658	5716.86	18692.4	58.3667	512.814	512814	293.539	4873.5	4548.6	54583.3	0.0840382	0.053658	18091.6	185275	0.09
0.116224	86605.7	9021.78	406.909	167.301	167301	306.163	7967.98	7436.78	89241.4	0.0481113	0.116224	20309.6	207990	0.09
0.0971703	221303	4685.64	565.735	316.187	316187	423.578	15105.7	14098.6	169183	0.056713	0.0971703	19749.7	202256	0.09
0.104548	80988.8	9314.94	393.666	254.953	254953	341.922	8741.17	8158.43	97901.1	0.0531383	0.104548	19980.1	204615	0.09
0.136182	86773.6	9114	412.113	86.4522	86452.2	164.397	4254.35	3970.73	47648.7	0.041095	0.136182	20780.8	212816	0.09
0.0555904	297395	3456.47	613.774	509.722	509722	463.898	18503	17269.4	207233	0.0826603	0.0555904	18171.1	186089	0.09
0.0305145	4785.83	19829.1	51.6623	533.473	533473	289.254	4617.66	4309.81	51717.7	0.0997928	0.0305145	17210.8	176255	0.09
0.0049455	4362.85	20509.4	48.5705	539.123	539123	286.807	4476.71	4178.26	50139.2	0.109702	0.0049455	16682.3	170843	0.09
0.127749	201276	5158.05	555.69	109.964	109964	260.923	8941.41	8345.31	100144	0.0438383	0.127749	20595	210912	0.09
0.0380911	5029.12	19489.4	53.4222	529.21	529210	290.513	4691.42	4378.66	52543.9	0.0949604	0.0380911	17475.5	178966	0.09
0.076361	14422.4	15744.6	123.859	450.069	450069	306.563	5695.33	5315.64	63787.7	0.0685622	0.076361	19009.1	194672	0.09
0.113316	204679	5043.86	554.816	186.831	186831	376.452	13023.4	12155.2	145862	0.0492943	0.113316	20231.4	207189	0.09
0.180309	103387	8311.95	445.861	60.7224	60722.4	98.6024	2683.64	2504.74	30056.8	0.0307457	0.180309	21501.2	220193	0.09
0.0145261	4450.04	20359	49.2122	538.13	538130	287.339	4507.13	4206.65	50479.8	0.107486	0.0145261	16798.8	172036	0.09
0.0644752	49248.5	11707.3	306.904	491.034	491034	334.442	7481.89	6983.09	83797.1	0.0764236	0.0644752	18536.3	189829	0.09
0.0924982	72355.8	9849.51	373.403	352.954	352954	347.423	8605.09	8031.42	96377	0.059145	0.0924982	19594.9	200671	0.09
0.125392	87221.9	9033.58	410.37	119.089	119089	241.927	6291.65	5872.21	70466.5	0.0446604	0.125392	20539.7	210346	0.09
0.126032	87174	9039.88	410.448	116.488	116488	236.772	6155.2	5744.85	68938.2	0.0444348	0.126032	20554.8	210501	0.09
0.103445	80266.4	9356.65	392.018	264.11	264110	343.23	8752.62	8169.11	98029.3	0.0536524	0.103445	19946.7	204274	0.09
0.0459265	5341.21	19100.4	55.6689	522.573	522573	291.98	4778.71	4460.13	53521.5	0.0895465	0.0459265	17777.7	182061	0.09
0.0704884	6872.29	17749.9	66.7032	473.05	473050	297.076	5103.65	4763.4	57160.8	0.0723607	0.0704884	18778.9	192314	0.09
0.0805945	245609	4233.56	581.721	429.601	429601	441.388	16378.7	15286.8	183441	0.0659417	0.0805945	19170	196319	0.09
0.153147	90946.3	8922.98	422.361	66.6856	66685.6	111.62	2922.72	2727.87	32734.4	0.0364137	0.153147	21102.8	216113	0.09
0.0575929	42274.3	12422.2	281.165	506.189	506189	328.931	7097.46	6624.3	79491.5	0.0812378	0.0575929	18253.6	186935	0.09
0.0933409	599988	1544.93	849.978	346.54	346540	520.43	25424	23729.1	284749	0.0586966	0.0933409	19623.3	200962	0.09
0.131537	86756.4	9093.56	411.052	97.7789	97778.9	194.112	5029.62	4694.32	56331.8	0.0425684	0.131537	20680.7	211791	0.09
0.0321887	4834.84	19757.9	52.0176	532.676	532676	289.516	4632.93	4324.07	51888.8	0.0987726	0.0321887	17266.3	176823	0.09
0.0986118	219469	4722.57	564.491	304.368	304368	421.353	14978.7	13980.1	167761	0.0559892	0.0986118	19796.1	202731	0.09
0.0422029	345836	2910.36	644.627	526.064	526064	480.387	20224	18875.7	226508	0.0921551	0.0422029	17631.4	180562	0.09
0.073935	15212.2	15649.2	129.813	460.282	460282	307.276	5731.04	5348.97	64187.7	0.0701094	0.073935	18914.9	193707	0.09
0.128636	638102	1470.53	889.795	106.845	106845	317.857	15664.2	14619.9	175439	0.0435351	0.128636	20615.4	211122	0.09
0.0403137	5111.18	19382.3	54.0138	527.594	527594	290.915	4715.15	4400.81	52809.7	0.0934559	0.0403137	17558.9	179820	0.09
0.225339	688124	1375.82	940.306	60.0273	60027.3	140.023	6978.34	6513.12	78157.4	0.0246198	0.225339	21942.5	224712	0.09
0.0401755	358752	2788.53	653.291	527.7	527700	484.249	20641.9	19265.7	231189	0.0935503	0.0401755	17553.6	179766	0.09
0.184255	105428	8218.37	449.385	60.5286	60528.6	98.4466	2695.72	2516.01	30192.1	0.0300702	0.184255	21549.3	220686	0.09
0.146528	88695.4	9036.3	417.436	71.5332	71533.2	124.047	3225.48	3010.45	36125.3	0.0381182	0.146528	20984.9	214905	0.09
0.132094	86733	9097.7	411.139	96.2248	96224.8	190.17	4926.24	4597.82	55173.8	0.042387	0.132094	20693	211917	0.09
0.0788977	61637.7	10624.8	345.364	438.223	438223	343.043	8131.23	7589.15	91069.7	0.0669797	0.0788977	19106.1	195665	0.09
0.00186414	4353.03	20526.7	48.4981	539.23	539230	286.746	4473.24	4175.02	50100.3	0.109958	0.00186414	16668.9	170705	0.09
0.113669	85801.4	9057.49	404.819	184.361	184361	318.35	8266.99	7715.86	92590.3	0.0491483	0.113669	20241	207288	0.09
0.152471	194463	5359.09	554.276	67.07	67070	129.916	4379.22	4087.28	49047.3	0.0365811	0.152471	21091.2	215994	0.09
0.188787	673135	1409.37	926.463	60.3711	60371.1	140.887	6993.41	6527.19	78326.2	0.0293331	0.188787	21602	221225	0.09
0.0224894	4587.53	20132.8	50.219	536.387	536387	288.148	4553.64	4250.06	51000.7	0.104182	0.0224894	16974.4	173834	0.09
0.0428792	5212.17	19255.3	54.741	525.479	525479	291.393	4743.59	4427.35	53128.2	0.0916852	0.0428792	17657.6	180831	0.09
0.11832	87042.4	9006.44	408.225	154.452	154452	294.033	7659.52	7148.88	85786.6	0.0472857	0.11832	20364.3	208550	0.09
0.11128	84799	9106.97	402.406	201.575	201575	327.249	8472.38	7907.56	94890.7	0.0501492	0.11128	20175.2	206613	0.09
0.178562	178168	5764.25	540.713	60.8306	60830.6	109.581	3576.08	3337.67	40052.1	0.0310554	0.178562	21479.2	219968	0.09
0.0249277	4641.42	20047.8	50.6122	535.643	535643	288.456	4571.39	4266.63	51199.5	0.102946	0.0249277	17040.5	174511	0.09
0.0999572	77865.8	9499.37	386.5	293.216	293216	346.007	8748.4	8165.17	97982.1	0.0553248	0.0999572	19838.8	203168	0.09
0.099602	77613.2	9514.74	385.914	296.17	296170	346.193	8745.11	8162.1	97945.3	0.0554992	0.099602	19827.6	203053	0.09
0.104036	213057	4855.69	560.134	259.194	259194	410.648	14433.2	13471	161652	0.0533759	0.104036	19964.6	204457	0.09
0.131419	86762.1	9092.63	411.034	98.1166	98116.6	194.962	5051.93	4715.13	56581.6	0.0426071	0.131419	20678.1	211764	0.09
0.0772828	60317.7	10729.8	341.618	445.906	445906	342.236	8065.31	7527.62	90331.4	0.0679829	0.0772828	19044.5	195035	0.09
0.100857	78499.3	9461.11	387.964	285.72	285720	345.463	8754.6	8170.96	98051.5	0.0548867	0.100857	19867	203457	0.09
0.117834	86959.3	9008.88	407.952	157.333	157333	297.011	7735.94	7220.21	86642.5	0.047475	0.117834	20351.8	208422	0.09
0.111828	85048.8	9094.31	402.997	197.524	197524	325.408	8431.22	7869.14	94429.7	0.0499167	0.111828	20190.5	206770	0.09
0.00616639	4369.2	20498.3	48.6173	539.053	539053	286.846	4478.95	4180.35	50164.2	0.109537	0.00616639	16690.9	170931	0.09
0.0979946	220249	4706.82	565.02	309.449	309449	422.33	15033.7	14031.5	168378	0.0562976	0.0979946	19776.3	202529	0.09
0.0783139	249433	4168.06	584.149	441.059	441059	443.382	16549.8	15446.5	185358	0.0673406	0.0783139	19083.9	195438	0.09
0.0483395	5450.71	18975.1	56.4556	519.926	519926	292.457	4807.47	4486.97	53843.6	0.0878346	0.0483395	17874.6	183053	0.09
0.146099	88571	9042.36	417.147	71.9456	71945.6	125.134	3252.53	3035.69	36428.3	0.038234	0.146099	20976.9	214824	0.09
0.230084	689651	1372.48	941.715	60.0201	60020.1	140.033	6981.63	6516.18	78194.2	0.0241376	0.230084	21977.7	225073	0.09
0.100074	217661	4759.45	563.261	292.246	292246	418.872	14843.5	13853.9	166247	0.0552678	0.100074	19842.5	203206	0.09
