"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).l_6"
0.116985	91259.9	8742.7	414.814	271.471	271471	351.407	9305.39	8685.03	104220	0.0540688	0.116985	20329.6	208195	0.12
0.100543	78867.8	9432.66	388.532	381.836	381836	353.351	8969.73	8371.75	100461	0.0613378	0.100543	19857.2	203357	0.12
0.143638	100596	8348.33	435.785	120.748	120748	250.794	6809.81	6355.82	76269.9	0.0448011	0.143638	20930.4	214347	0.12
0.0297854	4765.37	19859.3	51.5137	535.108	535108	289.156	4611.42	4303.99	51647.9	0.102112	0.0297854	17187.2	176014	0.12
0.110606	203735	5050.96	552.892	316.584	316584	415.712	14373.1	13414.9	160978	0.0567377	0.110606	20156.3	206420	0.12
0.147126	182604	5597.79	540.203	109.44	109440	254.091	8401.96	7841.83	94101.9	0.0437883	0.147126	20995.9	215018	0.12
0.05545	39666.6	12710.3	270.537	518.926	518926	326.913	6954.98	6491.32	77895.8	0.0872361	0.05545	18165.3	186030	0.12
0.165913	100621	8418.68	439.699	74.9603	74960.3	136.134	3679.74	3434.43	41213.1	0.0389948	0.165913	21305.9	218193	0.12
0.0544874	38325.9	12862.7	264.829	519.935	519935	325.799	6880.31	6421.62	77059.5	0.0878402	0.0544874	18125.7	185624	0.12
0.0754055	58809.4	10852	337.226	484.999	484999	341.863	8002.84	7469.32	89631.8	0.0749111	0.0754055	18972.2	194294	0.12
0.0763868	252690	4113.15	586.177	482.487	482487	445.843	16724.5	15609.6	187315	0.0743306	0.0763868	19010.1	194682	0.12
0.0221315	4580.1	20144.7	50.1647	537.112	537112	288.111	4551.27	4247.85	50974.2	0.10548	0.0221315	16965.1	173739	0.12
0.0200629	4539.41	20210.4	49.8672	537.519	537519	287.874	4537.64	4235.13	50821.5	0.106254	0.0200629	16914	173216	0.12
0.0179069	4501.22	20273.2	49.5876	537.89	537890	287.648	4524.71	4223.06	50676.7	0.106992	0.0179069	16865.3	172717	0.12
0.0395116	5081.11	19421	53.7969	531.103	531103	290.798	4707.02	4393.21	52718.6	0.0969286	0.0395116	17528.5	179509	0.12
0.124843	644875	1431.13	891.71	217.201	217201	493.3	24423.6	22795.4	273544	0.0510334	0.124843	20526.6	210212	0.12
0.123866	95811.5	8519.76	423.906	223.684	223684	342.609	9201.19	8587.77	103053	0.0513962	0.123866	20503	209971	0.12
0.114481	633284	1456.84	880.502	289.281	289281	516.067	25473.2	23775	285300	0.0550941	0.114481	20263	207513	0.12
0.0589724	288667	3571.93	608.396	514.842	514842	460.761	18175.7	16964	203568	0.0850221	0.0589724	18310.5	187517	0.12
0.0880651	233705	4446.11	573.948	443.94	443940	436.726	15902.7	14842.5	178110	0.0677184	0.0880651	19441.6	199101	0.12
0.077999	7703.74	17277	72.7828	478.138	478138	299.329	5234.44	4885.47	58625.7	0.0733846	0.077999	19071.9	195315	0.12
0.132407	650978	1421.11	898.221	171.298	171298	456.475	22627.2	21118.8	253425	0.0483594	0.132407	20699.9	211987	0.12
0.0551949	39324.4	12748.9	269.097	519.198	519198	326.629	6935.91	6473.52	77682.2	0.0873963	0.0551949	18154.8	185923	0.12
0.0504227	5551.12	18864.7	57.176	523.752	523752	292.947	4834.2	4511.92	54143	0.0903779	0.0504227	17959.1	183919	0.12
0.103783	212048	4872.32	559.001	362.063	362063	423.37	14859.4	13868.7	166425	0.0598036	0.103783	19957	204379	0.12
0.117936	91929.8	8708.8	416.161	264.724	264724	350.635	9304.72	8684.41	104213	0.0536869	0.117936	20354.4	208449	0.12
0.0578206	42546	12392.7	282.232	516.248	516248	329.289	7115.58	6641.2	79694.5	0.0857462	0.0578206	18263	187031	0.12
0.0780783	61021.9	10672.7	343.599	477.917	477917	343.419	8118.63	7577.39	90928.6	0.0733383	0.0780783	19074.9	195346	0.12
0.0732273	56980.7	11005.2	331.791	490.23	490230	340.544	7906.02	7378.95	88547.4	0.0762116	0.0732273	18887.2	193423	0.12
0.0388093	5055.21	19454.8	53.6101	531.46	531460	290.67	4699.49	4386.19	52634.3	0.0973288	0.0388093	17502.2	179239	0.12
0.134719	100366	8325.09	433.539	159.077	159077	305.721	8313.69	7759.44	93113.3	0.0475882	0.134719	20749.9	212499	0.12
0.205452	118671	7653.81	470.54	61.122	61122	102	2899.8	2706.48	32477.7	0.0317403	0.205452	21774.1	222988	0.12
0.102674	213459	4842.89	560.016	368.985	368985	424.448	14934.5	13938.8	167266	0.0603231	0.102674	19923.2	204033	0.12
0.233847	690847	1369.78	942.802	60.206	60206	140.721	7018.17	6550.29	78603.5	0.0281649	0.233847	22004.5	225347	0.12
0.0758019	59139.5	10824.9	338.191	483.996	483996	342.099	8020.22	7485.53	89826.4	0.0746762	0.0758019	18987.5	194451	0.12
0.188225	673550	1407	926.565	63.4071	63407.1	151.93	7543.71	7040.8	84489.6	0.0345082	0.188225	21595.6	221159	0.12
0.0372277	4998.68	19530	53.2022	532.221	532221	290.385	4682.88	4370.68	52448.2	0.0982174	0.0372277	17443.7	178641	0.12
0.0375455	5009.84	19515	53.2828	532.073	532073	290.442	4686.18	4373.77	52485.2	0.0980403	0.0375455	17455.4	178760	0.12
0.0830189	241541	4304.36	579.071	462.694	462694	440.646	16248	15164.8	181978	0.0705047	0.0830189	19259.9	197240	0.12
0.0492125	478947	1989.06	744.241	524.76	524760	511.504	23752	22168.5	266022	0.0911271	0.0492125	17909.9	183415	0.12
0.00185705	4353.02	20526.8	48.498	539.233	539233	286.746	4473.24	4175.02	50100.2	0.109967	0.00185705	16668.9	170705	0.12
0.0377124	5015.74	19507.1	53.3254	531.994	531994	290.472	4687.92	4375.39	52504.7	0.097947	0.0377124	17461.5	178823	0.12
0.0510589	5582.75	18830.9	57.403	523.199	523199	293.08	4842.15	4519.34	54232	0.0899827	0.0510589	17985.1	184184	0.12
0.0832683	241142	4311.43	578.813	461.847	461847	440.453	16230.7	15148.6	181784	0.0703644	0.0832683	19269.1	197334	0.12
0.130673	99195.5	8369.03	430.821	181.065	181065	323.596	8774.88	8189.89	98278.6	0.0489521	0.130673	20661.5	211594	0.12
0.105226	82483.6	9218.75	396.524	352.836	352836	354.238	9108.86	8501.61	102019	0.0591367	0.105226	20000.4	204823	0.12
0.0285199	4730.95	19910.6	51.2637	535.5	535500	288.966	4600.48	4293.78	51525.4	0.102719	0.0285199	17147.2	175604	0.12
0.10422	81710.5	9263.58	394.84	359.292	359292	354.109	9080.84	8475.45	101705	0.0596004	0.10422	19970.2	204514	0.12
0.0719574	15854	15573.1	134.599	493.071	493071	308.219	5766.75	5382.3	64587.6	0.0769771	0.0719574	18837.2	192911	0.12
0.168082	101135	8397.72	440.802	72.9618	72961.8	130.676	3536.97	3301.17	39614	0.0385061	0.168082	21337.4	218516	0.12
0.116601	90986.3	8756.65	414.263	274.205	274205	351.688	9304.68	8684.37	104212	0.0542244	0.116601	20319.5	208091	0.12
0.0601313	285853	3610.4	606.668	513.355	513355	459.673	18066.5	16862.1	202345	0.084294	0.0601313	18358.2	188006	0.12
0.107876	84510.5	9103.51	400.875	335.303	335303	354.377	9176.66	8564.88	102779	0.0579379	0.107876	20078.3	205621	0.12
0.140576	182232	5588.63	538.342	132.33	132330	303.404	10039.9	9370.59	112447	0.0457251	0.140576	20870.5	213735	0.12
0.146446	100262	8376.04	435.83	111.494	111494	231.526	6275.4	5857.04	70284.5	0.0439824	0.146446	20983.3	214890	0.12
0.136959	100703	8316.83	434.547	148.125	148125	293.635	7989.3	7456.68	89480.1	0.0468603	0.136959	20797	212982	0.12
0.0747425	58255.4	10897.9	335.596	486.641	486641	341.467	7973.61	7442.04	89304.5	0.0753053	0.0747425	18946.4	194030	0.12
0.0178318	4499.97	20275.3	49.5785	537.902	537902	287.641	4524.28	4222.66	50671.9	0.107017	0.0178318	16863.7	172700	0.12
0.0201772	4541.55	20207	49.8829	537.498	537498	287.886	4538.36	4235.8	50829.6	0.106213	0.0201772	16916.7	173244	0.12
0.0560762	23217	14709.6	185.54	518.245	518245	313.515	6084.68	5679.04	68148.4	0.0868428	0.0560762	18191.1	186294	0.12
0.0981671	77020.5	9546.24	384.327	395.426	395426	352.668	8892.01	8299.21	99590.5	0.0624952	0.0981671	19781.9	202585	0.12
0.0135624	4437.4	20380.4	49.1193	538.487	538487	287.265	4502.8	4202.61	50431.3	0.108252	0.0135624	16782.2	171865	0.12
0.101895	214460	4822.17	560.733	373.752	373752	425.186	14986.8	13987.7	167852	0.0606914	0.101895	19899.2	203787	0.12
0.0536358	36989.7	13017.5	258.963	520.793	520793	324.685	6806.07	6352.33	76228	0.088374	0.0536358	18090.7	185266	0.12
0.10287	616680	1498.72	865.097	367.775	367775	524.035	25739.2	24023.3	288279	0.060231	0.10287	19929.2	204094	0.12
0.0472206	5399.38	19033	56.0864	526.303	526303	292.29	4795.02	4475.35	53704.3	0.092351	0.0472206	17829.5	182591	0.12
0.107329	207647	4965.74	555.793	338.975	338975	419.647	14613.1	13638.8	163666	0.0581823	0.107329	20062.4	205458	0.12
0.0197015	4532.7	20221.4	49.8182	537.585	537585	287.834	4535.38	4233.02	50796.2	0.106383	0.0197015	16905.5	173129	0.12
0.113074	88420.1	8890.26	409.041	299.257	299257	353.516	9275.44	8657.08	103885	0.0556827	0.113074	20224.8	207122	0.12
0.125875	96961.5	8466.57	426.209	210.475	210475	338.285	9115.97	8508.23	102099	0.0506548	0.125875	20551.1	210463	0.12
0.156156	99486.5	8449.75	436.406	88.22	88220	172.937	4665.26	4354.24	52250.9	0.041352	0.156156	21153.5	216632	0.12
0.0966512	75838	9620.55	381.588	403.67	403670	352.168	8840.42	8251.06	99012.7	0.0632479	0.0966512	19732.9	202084	0.12
0.0684598	267610	3875.29	595.463	500.162	500162	452.316	17341.2	16185.1	194221	0.0791098	0.0684598	18697.7	191482	0.12
0.108138	84710.3	9092.33	401.3	333.529	333529	354.373	9182.83	8570.64	102848	0.057821	0.108138	20085.9	205699	0.12
0.0470918	5393.53	19039.7	56.0444	526.398	526398	292.264	4793.48	4473.91	53686.9	0.0924297	0.0470918	17824.3	182538	0.12
0.072343	15724	15588.2	133.631	492.224	492224	308.124	5761.37	5377.28	64527.3	0.0767441	0.072343	18852.4	193067	0.12
0.0346909	4913.15	19647	52.5843	533.327	533327	289.945	4657.23	4346.75	52160.9	0.0996019	0.0346909	17352.6	177707	0.12
0.0745947	58131.6	10908.3	335.23	487.001	487001	341.378	7967.07	7435.93	89231.1	0.0753934	0.0745947	18940.7	193971	0.12
0.158982	99599.2	8452.54	437.05	83.5344	83534.4	159.96	4314.4	4026.77	48321.2	0.0406413	0.158982	21199.5	217103	0.12
0.0137822	4440.21	20375.6	49.1399	538.461	538461	287.282	4503.77	4203.52	50442.2	0.108196	0.0137822	16785.9	171903	0.12
0.175681	103500	8295.4	445.43	67.8237	67823.7	117.067	3189.62	2976.98	35723.8	0.0368884	0.175681	21441.9	219586	0.12
0.143776	182310	5595.6	539.152	120.262	120262	279.478	9243.05	8626.85	103522	0.0447601	0.143776	20933	214374	0.12
0.107377	84130	9124.9	400.065	338.659	338659	354.376	9164.63	8553.65	102644	0.0581611	0.107377	20063.8	205472	0.12
0.137577	182514	5573.88	537.946	145.261	145261	324.412	10747.8	10031.2	120375	0.046663	0.137577	20809.8	213113	0.12
0.0467423	5377.75	19057.8	55.931	526.653	526653	292.194	4789.3	4470.01	53640.1	0.0926429	0.0467423	17810.3	182395	0.12
0.138596	100814	8317.61	435.07	140.689	140689	283.929	7724.81	7209.83	86517.9	0.0463406	0.138596	20830.7	213326	0.12
0.070875	54973.8	11178.7	325.641	495.377	495377	339.064	7798.7	7278.79	87345.4	0.0776334	0.070875	18794.2	192471	0.12
0.0609428	6147.56	18291.9	61.4608	512.267	512267	295.223	4972.19	4640.71	55688.6	0.0837847	0.0609428	18391.6	188348	0.12
0.0758606	14563.7	15726	124.917	483.847	483847	307.248	5712.44	5331.61	63979.4	0.0746415	0.0758606	18989.8	194474	0.12
0.149776	99852.6	8409.27	435.835	102.094	102094	209.421	5664.13	5286.53	63438.3	0.0430462	0.149776	21043.9	215510	0.12
0.114437	89423.1	8837.44	411.094	289.591	289591	352.955	9291.19	8671.78	104061	0.0551122	0.114437	20261.9	207501	0.12
0.0385995	5047.57	19464.9	53.555	531.564	531564	290.631	4697.26	4384.11	52609.3	0.0974477	0.0385995	17494.4	179159	0.12
0.0222173	4581.88	20141.8	50.1777	537.094	537094	288.122	4551.86	4248.4	50980.8	0.105447	0.0222173	16967.3	173762	0.12
0.131226	99397.3	8360.83	431.26	177.898	177898	321.46	8721.57	8140.13	97681.6	0.0487619	0.131226	20673.8	211720	0.12
0.215733	684895	1382.71	937.278	60.5941	60594.1	141.965	7069.33	6598.04	79176.5	0.0303204	0.215733	21865.6	223925	0.12
0.0225799	4589.45	20129.7	50.233	537.017	537017	288.166	4554.38	4250.75	51009	0.105304	0.0225799	16976.7	173858	0.12
0.10854	206184	4997.38	554.713	330.799	330799	418.258	14526	13557.6	162692	0.0576424	0.10854	20097.5	205818	0.12
0.0704819	54634.7	11208.6	324.582	496.189	496189	338.81	7780.46	7261.76	87141.1	0.0778726	0.0704819	18778.6	192311	0.12
0.0404956	5118.25	19373.1	54.0645	530.582	530582	290.98	4717.71	4403.19	52838.3	0.0963623	0.0404956	17565.8	179891	0.12
0.102389	80297.3	9346.78	391.728	370.739	370739	353.783	9027.06	8425.26	101103	0.0604576	0.102389	19914.5	203943	0.12
0.186766	108128	8092.43	453.645	63.7507	63750.7	107.09	2956.66	2759.55	33114.6	0.034768	0.186766	21578.8	220988	0.12
0.104403	211266	4888.73	558.436	358.129	358129	422.751	14817	13829.2	165951	0.0595158	0.104403	19975.7	204570	0.12
0.0248689	4640.08	20049.8	50.6023	536.491	536491	288.456	4571.08	4266.34	51196.1	0.104362	0.0248689	17038.9	174494	0.12
0.0561746	5856.62	18554.9	59.3693	518.137	518137	294.172	4907.95	4580.75	54969	0.0867809	0.0561746	18195.2	186336	0.12
0.153943	99523.9	8440.64	436.081	92.4749	92474.9	184.51	4980.35	4648.33	55779.9	0.0419252	0.153943	21116.4	216253	0.12
0.0393458	5074.96	19429	53.7525	531.188	531188	290.768	4705.23	4391.55	52698.6	0.0970233	0.0393458	17522.3	179445	0.12
0.109697	204805	5027.46	553.69	322.874	322874	416.862	14441.1	13478.4	161741	0.0571331	0.109697	20130.6	206157	0.12
0.22856	689225	1373.29	941.299	60.2782	60278.2	140.94	7026.17	6557.76	78693.1	0.0287527	0.22856	21966.6	224959	0.12
0.0638432	277330	3730.75	601.44	508.053	508053	456.304	17731.5	16549.4	198593	0.0819698	0.0638432	18510.5	189565	0.12
0.0445863	5283.43	19168.6	55.2531	528.139	528139	291.765	4763.89	4446.3	53355.6	0.0939478	0.0445863	17724.6	181517	0.12
0.0924234	72523.5	9835.79	373.706	424.862	424862	350.555	8689.6	8110.3	97323.5	0.0654056	0.0924234	19592.4	200645	0.12
0.12239	94904.4	8562.72	422.098	233.659	233659	345.209	9245.7	8629.32	103552	0.0519521	0.12239	20467	209601	0.12
0.199372	114776	7811.28	464.525	61.6511	61651.1	102.75	2890.27	2697.59	32371.1	0.0326577	0.199372	21714.9	222382	0.12
0.0420179	5177.67	19298	54.4923	529.727	529727	291.267	4734.57	4418.94	53027.2	0.0954744	0.0420179	17624.2	180489	0.12
0.0762094	14449.8	15739.9	124.055	482.949	482949	307.159	5707.52	5327.02	63924.2	0.0744353	0.0762094	19003.3	194612	0.12
0.118506	92326.1	8688.91	416.955	260.695	260695	350.114	9302.55	8682.38	104189	0.0534602	0.118506	20369.1	208599	0.12
0.111618	87337.1	8948.16	406.807	309.511	309511	353.943	9253.38	8636.49	103638	0.0563014	0.111618	20184.6	206710	0.12
0.0791125	247980	4192.48	583.197	474.968	474968	443.692	16525	15423.4	185080	0.072737	0.0791125	19114.2	195748	0.12
0.0402611	5109.31	19384.6	54.0001	530.708	530708	290.937	4715.14	4400.8	52809.6	0.0964978	0.0402611	17556.9	179799	0.12
0.0173175	4491.53	20289.3	49.5166	537.983	537983	287.59	4521.4	4219.98	50639.7	0.107182	0.0173175	16852.8	172589	0.12
0.176746	103891	8278.2	446.155	67.2885	67288.5	115.701	3155.91	2945.51	35346.2	0.0366729	0.176746	21455.8	219729	0.12
0.0599523	286282	3604.49	606.932	513.589	513589	459.84	18083.2	16877.7	202532	0.0844064	0.0599523	18350.8	187930	0.12
0.0744115	57978	10921.1	334.775	487.444	487444	341.267	7958.94	7428.35	89140.2	0.0755026	0.0744115	18933.5	193898	0.12
0.0354937	4939.54	19610.4	52.7751	532.992	532992	290.082	4665.21	4354.19	52250.3	0.0991695	0.0354937	17381	177999	0.12
0.158684	99578.7	8452.72	436.97	83.9915	83991.5	161.232	4348.67	4058.76	48705.1	0.0407151	0.158684	21194.7	217054	0.12
0.0368838	4986.71	19546.1	53.1159	532.379	532379	290.324	4679.33	4367.37	52408.4	0.0984081	0.0368838	17431.2	178512	0.12
0.0964757	75700.9	9629.25	381.268	404.603	404603	352.107	8834.35	8245.4	98944.8	0.0633358	0.0964757	19727.2	202025	0.12
0.136769	100683	8317.1	434.475	149.019	149019	294.716	8018.57	7484	89808	0.0469213	0.136769	20793.1	212941	0.12
0.0422217	5185.8	19287.8	54.5509	529.608	529608	291.306	4736.86	4421.07	53052.8	0.0953545	0.0422217	17632.1	180570	0.12
0.0332245	4866.56	19712.5	52.2472	533.906	533906	289.7	4642.99	4333.46	52001.5	0.100377	0.0332245	17301.5	177184	0.12
0.127904	98004.4	8419.83	428.325	197.636	197636	332.878	8997.15	8397.34	100768	0.0499232	0.127904	20598.5	210949	0.12
0.163332	100124	8437.6	438.547	77.7277	77727.7	143.781	3881.73	3622.95	43475.4	0.0395923	0.163332	21267.3	217797	0.12
0.0972116	76275.5	9592.91	382.605	400.662	400662	352.358	8859.66	8269.01	99228.1	0.0629684	0.0972116	19751.1	202270	0.12
0.0990627	218169	4746.41	563.361	390.398	390398	427.752	15175.1	14163.4	169961	0.0620558	0.0990627	19810.5	202878	0.12
0.113347	88622	8879.57	409.456	297.325	297325	353.417	9279	8660.4	103925	0.0555677	0.113347	20232.3	207198	0.12
0.0036981	4357.81	20518.3	48.5333	539.192	539192	286.776	4474.93	4176.6	50119.2	0.109868	0.0036981	16675.4	170772	0.12
0.0411018	352314	2848.13	648.944	530.249	530249	482.405	20438.1	19075.5	228906	0.0960103	0.0411018	17589	180128	0.12
0.143712	656106	1421	905.277	120.487	120487	360.941	17891.9	16699.1	200389	0.0447791	0.143712	20931.8	214362	0.12
0.119859	93251.3	8642.98	418.805	251.172	251172	348.689	9291.55	8672.11	104065	0.0529271	0.119859	20403.7	208954	0.12
0.151868	182973	5601.29	541.587	96.9866	96986.6	220.276	7281.79	6796.34	81556.1	0.0424766	0.151868	21080.8	215887	0.12
0.184811	172247	5915.3	534.846	64.2674	64267.4	118.427	3819.42	3564.8	42777.6	0.0351228	0.184811	21555.9	220753	0.12
0.0387297	5052.3	19458.7	53.5892	531.499	531499	290.655	4698.64	4385.4	52624.8	0.097374	0.0387297	17499.2	179209	0.12
0.0158509	4468.83	20327.2	49.3501	538.197	538197	287.454	4513.63	4212.72	50552.7	0.107627	0.0158509	16823.4	172288	0.12
0.0757771	59118.9	10826.6	338.13	484.06	484060	342.084	8019.13	7484.52	89814.2	0.0746909	0.0757771	18986.6	194441	0.12
0.133744	651820	1420.23	899.214	164.118	164118	447.547	22187	20707.8	248494	0.0479109	0.133744	20729	212285	0.12
0.0746285	14966.6	15677.4	127.957	486.919	486919	307.559	5729.66	5347.68	64172.2	0.0753732	0.0746285	18942	193984	0.12
0.0586125	43424.1	12298.6	285.657	515.289	515289	330.007	7164.52	6686.89	80242.7	0.0852483	0.0586125	18295.7	187365	0.12
0.0148369	4454.31	20351.7	49.2435	538.332	538332	287.367	4508.64	4208.06	50496.7	0.107915	0.0148369	16804.4	172093	0.12
0.0319166	4826.75	19769.5	51.9589	534.388	534388	289.488	4630.68	4321.97	51863.6	0.101051	0.0319166	17257.1	176730	0.12
0.138877	100823	8318.28	435.143	139.462	139462	282.199	7677.43	7165.6	85987.2	0.0462525	0.138877	20836.4	213385	0.12
0.057637	22119.1	14843.1	178.48	516.465	516465	312.696	6033.83	5631.58	67578.9	0.0858616	0.057637	18255.4	186953	0.12
0.139431	182291	5584.11	538.14	137.079	137079	311.638	10316.1	9628.36	115540	0.0460792	0.139431	20847.6	213500	0.12
0.0420553	5179.16	19296.1	54.503	529.705	529705	291.275	4734.99	4419.33	53031.9	0.0954525	0.0420553	17625.6	180504	0.12
0.119113	638877	1443.85	885.819	256.409	256409	508.698	25148.1	23471.6	281659	0.0532198	0.119113	20384.7	208759	0.12
0.12888	98457.3	8400.12	429.26	191.661	191661	329.867	8927.05	8331.91	99982.9	0.0495772	0.12888	20621	211179	0.12
0.142354	100714	8337.37	435.704	125.41	125410	259.542	7052.32	6582.17	78986	0.0451845	0.142354	20905.5	214093	0.12
0.137116	100718	8316.66	434.604	147.393	147393	292.737	7964.94	7433.94	89207.3	0.0468102	0.137116	20800.3	213015	0.12
0.176551	176645	5796.24	538.71	67.3837	67383.7	128.175	4172.39	3894.23	46730.7	0.0367121	0.176551	21453.3	219703	0.12
0.157648	99523.2	8452.48	436.713	85.648	85648	165.835	4472.87	4174.68	50096.2	0.0409739	0.157648	21178	216883	0.12
0.0533602	303597	3377.78	617.609	521.064	521064	466.337	18742.3	17492.8	209914	0.0885465	0.0533602	18079.3	185150	0.12
0.0880305	69050.5	10073	365.096	444.08	444080	348.608	8523.76	7955.51	95466.1	0.0677371	0.0880305	19440.4	199089	0.12
0.130903	99281	8365.53	431.006	179.741	179741	322.719	8753.06	8169.52	98034.3	0.0488728	0.130903	20666.6	211646	0.12
0.0310674	4801.78	19805.7	51.7778	534.685	534685	289.354	4622.88	4314.69	51776.3	0.101479	0.0310674	17228.9	176440	0.12
0.132647	99856.4	8342.91	432.291	169.989	169989	315.526	8570.45	7999.09	95989.1	0.0482786	0.132647	20705.1	212041	0.12
0.0491459	5489.14	18932.2	56.731	524.814	524814	292.683	4818.41	4497.18	53966.2	0.0911682	0.0491459	17907.2	183387	0.12
0.165757	100588	8420.01	439.625	75.1143	75114.3	136.557	3690.87	3444.81	41337.7	0.0390302	0.165757	21303.6	218169	0.12
0.16197	99915.5	8444.69	438.015	79.3808	79380.8	148.379	4004.05	3737.11	44845.4	0.0399151	0.16197	21246.4	217584	0.12
0.0842387	66022.7	10290.3	357.267	458.473	458473	346.748	8374.09	7815.82	93789.8	0.0698209	0.0842387	19304.5	197697	0.12
0.0366007	4976.95	19559.3	53.0454	532.507	532507	290.275	4676.42	4364.66	52375.9	0.0985645	0.0366007	17420.9	178407	0.12
0.0394373	5078.35	19424.6	53.777	531.141	531141	290.784	4706.22	4392.47	52709.6	0.0969711	0.0394373	17525.7	179481	0.12
0.0779901	60949.4	10678.5	343.394	478.163	478163	343.369	8114.86	7573.87	90886.4	0.0733898	0.0779901	19071.6	195311	0.12
0.0355531	4941.52	19607.7	52.7894	532.967	532967	290.092	4665.8	4354.75	52257	0.0991373	0.0355531	17383.2	178020	0.12
0.213311	684011	1384.63	936.454	60.6887	60688.7	142.282	7083.49	6611.26	79335.1	0.0306409	0.213311	21845	223713	0.12
0.079554	62231.1	10577.5	346.994	473.672	473672	344.25	8181.23	7635.82	91629.8	0.0724816	0.079554	19130.9	195919	0.12
0.0699051	264738	3919.55	593.688	497.357	497357	451.104	17224.2	16075.9	192911	0.0782244	0.0699051	18755.6	192075	0.12
0.108574	625287	1476.51	873.036	330.568	330568	521.429	25678.3	23966.4	287596	0.0576273	0.108574	20098.5	205828	0.12
0.0688039	53172.9	11339.5	319.945	499.51	499510	337.709	7701.52	7188.08	86257	0.0788985	0.0688039	18711.5	191624	0.12
0.0410878	5141.08	19344	54.2289	530.257	530257	291.091	4724.22	4409.27	52911.3	0.0960185	0.0410878	17588.4	180122	0.12
0.120196	93477.4	8631.86	419.256	248.817	248817	348.29	9287.45	8668.28	104019	0.0527957	0.120196	20412.2	209041	0.12
0.0637802	18928.8	15220.2	156.864	508.15	508150	310.399	5893.93	5501	66012.1	0.082009	0.0637802	18507.9	189539	0.12
0.0742867	57873.3	10929.9	334.463	487.744	487744	341.192	7953.4	7423.17	89078.1	0.0755771	0.0742867	18928.7	193848	0.12
0.079858	62479.1	10558.1	347.684	472.767	472767	344.418	8194.02	7647.75	91773	0.0723062	0.079858	19142.3	196036	0.12
0.0976737	76636	9570.27	383.44	398.146	398146	352.51	8875.38	8283.68	99404.2	0.062739	0.0976737	19766	202423	0.12
0.0113698	4411.86	20424.1	48.9315	538.718	538718	287.109	4493.92	4194.33	50331.9	0.108765	0.0113698	16748.3	171519	0.12
0.0615527	46466.2	11982.6	297.054	511.424	511424	332.469	7333.62	6844.71	82136.5	0.0834022	0.0615527	18416.6	188604	0.12
0.0877585	68834.3	10088.2	364.547	445.179	445179	348.48	8513.22	7945.67	95348.1	0.0678845	0.0877585	19430.8	198990	0.12
0.0647198	533097	1760.92	790.272	506.672	506672	519.655	24760.1	23109.4	277313	0.0814235	0.0647198	18546.2	189931	0.12
0.0844239	11386.2	16182.8	100.62	457.815	457815	304.388	5555.2	5184.85	62218.2	0.0697177	0.0844239	19311.3	197766	0.12
0.0517617	32365	13572.3	237.137	522.571	522571	320.83	6552.17	6115.36	73384.3	0.089545	0.0517617	18013.8	184479	0.12
0.0896666	70347.8	9982.94	368.357	437.251	437251	349.362	8586.52	8014.08	96169	0.0668583	0.0896666	19497.7	199675	0.12
0.158548	182702	5622.53	542.562	84.2034	84203.4	181.432	5987.57	5588.4	67060.8	0.0407489	0.158548	21192.5	217032	0.12
0.0969615	76080.3	9605.22	382.152	402.01	402010	352.274	8851.09	8261.02	99132.3	0.063093	0.0969615	19743	202187	0.12
0.0996486	78173.3	9475.01	386.961	387.046	387046	353.11	8940.95	8344.89	100139	0.0617704	0.0996486	19829	203069	0.12
0.0856491	237394	4378.6	576.375	453.348	453348	438.606	16066.5	14995.4	179945	0.0690383	0.0856491	19355.6	198220	0.12
0.0769588	14204.8	15770.2	122.197	480.976	480976	306.965	5696.81	5317.03	63804.3	0.0739939	0.0769588	19032.1	194907	0.12
0.0955392	74968.6	9676	379.55	409.503	409503	351.772	8801.69	8214.91	98578.9	0.0638072	0.0955392	19696.5	201711	0.12
0.0497547	314709	3243.65	624.552	524.315	524315	470.281	19150.1	17873.4	214481	0.0907919	0.0497547	17931.9	183640	0.12
0.105109	82393.8	9223.94	396.329	353.593	353593	354.225	9105.66	8498.62	101983	0.0591904	0.105109	19996.9	204787	0.12
0.105166	82437.9	9221.39	396.424	353.222	353222	354.231	9107.23	8500.09	102001	0.059164	0.105166	19998.6	204805	0.12
0.126176	97124.6	8459.15	426.537	208.532	208532	337.551	9100.49	8493.79	101925	0.050545	0.126176	20558.2	210536	0.12
0.15157	99675.5	8424.74	435.892	97.6791	97679.1	198.24	5356.41	4999.32	59991.8	0.0425569	0.15157	21075.6	215834	0.12
0.161147	99808.7	8447.92	437.721	80.449	80449	151.356	4083.55	3811.32	45735.8	0.0401125	0.161147	21233.6	217453	0.12
0.047636	5418.38	19011.3	56.2229	525.993	525993	292.374	4800.03	4480.02	53760.3	0.0920968	0.047636	17846.2	182763	0.12
0.0873429	234796	4425.99	574.669	446.837	446837	437.289	15951.4	14888	178656	0.0681102	0.0873429	19416.1	198840	0.12
0.194262	166486	6073.83	529.365	62.296	62296	112.058	3570.07	3332.07	39984.8	0.0334774	0.194262	21662.1	221840	0.12
