"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).l_6"
0.0960782	75318.5	9654.36	380.405	382.878	382878	350.993	8793.37	8207.15	98485.7	0.0614233	0.0960782	19714.2	201892	0.08
0.121642	639998	1445.24	887.637	192.253	192253	476.168	23536.1	21967	263604	0.0496116	0.121642	20448.5	209412	0.08
0.0925742	227177	4569.31	569.6	404.187	404187	432.412	15576.8	14538.3	174460	0.0632966	0.0925742	19597.5	200697	0.08
0.176963	667037	1422.69	920.69	62.1356	62135.6	147.086	7289.6	6803.62	81643.5	0.0332942	0.176963	21458.7	219757	0.08
0.14465	192271	5384.94	550.258	89.4631	89463.1	199.941	6725.51	6277.14	75325.7	0.0415257	0.14465	20949.7	214545	0.08
0.117125	197892	5187.42	548.916	224.964	224964	393.704	13458.9	12561.7	150740	0.0514677	0.117125	20333.3	208232	0.08
0.10803	207247	4975.86	555.635	296.178	296178	414.785	14431.4	13469.3	161632	0.0554997	0.10803	20082.7	205667	0.08
0.0211915	4561.11	20175.2	50.026	537.203	537203	288	4544.91	4241.92	50903	0.105651	0.0211915	16941.4	173496	0.08
0.0233156	4605.19	20104.7	50.3479	536.729	536729	288.255	4559.57	4255.6	51067.2	0.104782	0.0233156	16996.2	174057	0.08
0.126424	93954.4	8636.43	421.628	161.568	161568	304.896	8127.95	7586.09	91033	0.0477485	0.126424	20564.1	210596	0.08
0.0618648	46770.8	11951.8	298.159	508.1	508100	332.674	7349.62	6859.64	82315.7	0.0819888	0.0618648	18429.5	188735	0.08
0.0992947	77793.2	9499.42	386.142	361.446	361446	351.623	8890.36	8297.67	99572.1	0.0597581	0.0992947	19817.8	202954	0.08
0.229735	689544	1372.7	941.615	60.0329	60032.9	140.076	6983.56	6517.99	78215.9	0.0249203	0.229735	21975.2	225047	0.08
0.0381968	5033	19484.2	53.45	531.27	531270	290.554	4692.91	4380.05	52560.6	0.0971149	0.0381968	17479.4	179006	0.08
0.196985	677120	1400.25	930.128	60.4097	60409.7	141.121	7012.62	6545.11	78541.3	0.0295363	0.196985	21690.6	222133	0.08
0.00477293	4362.07	20510.8	48.5647	539.152	539152	286.802	4476.44	4178.01	50136.1	0.10977	0.00477293	16681.2	170832	0.08
0.119947	91771.6	8729.02	416.456	204.164	204164	332.545	8813.47	8225.91	98710.9	0.0502969	0.119947	20405.9	208976	0.08
0.137605	93518.2	8712.06	423.518	109.3	109300	224.063	5944.69	5548.38	66580.6	0.0437748	0.137605	20810.4	213118	0.08
0.0821606	242954	4279.55	579.991	454.544	454544	441.033	16298.3	15211.8	182541	0.0692166	0.0821606	19228.3	196916	0.08
0.0826809	242114	4294.34	579.45	452.469	452469	440.616	16261.4	15177.3	182128	0.0689088	0.0826809	19247.5	197113	0.08
0.109464	85333.1	9060.95	402.772	284.863	284863	349.755	9080.62	8475.24	101703	0.054837	0.109464	20123.9	206089	0.08
0.147074	92741.5	8794.63	424.178	84.4894	84489.4	160.746	4242.81	3959.95	47519.4	0.0407943	0.147074	20994.9	215008	0.08
0.0510632	5582.88	18830.8	57.4042	521.867	521867	293.067	4841.94	4519.14	54229.7	0.08907	0.0510632	17985.2	184186	0.08
0.0968581	221254	4685.04	565.553	377.84	377840	428.478	15281.2	14262.4	171149	0.0610148	0.0968581	19739.6	202153	0.08
0.037121	4994.94	19535	53.1753	531.821	531821	290.362	4681.69	4369.58	52435	0.0977438	0.037121	17439.8	178601	0.08
0.138941	93313.2	8729.46	423.474	104.849	104849	213.734	5664.45	5286.82	63441.9	0.043334	0.138941	20837.7	213398	0.08
0.102058	79894.1	9372.24	390.895	341.752	341752	351.819	8963.22	8365.67	100388	0.0583693	0.102058	19904.3	203839	0.08
0.018888	4518.06	20245.4	49.711	537.651	537651	287.747	4530.41	4228.39	50740.6	0.106514	0.018888	16886.9	172938	0.08
0.00928434	4391.73	20459	48.7833	538.881	538881	286.985	4486.88	4187.75	50253	0.109135	0.00928434	16721.3	171242	0.08
0.0694865	16712.1	15474.5	140.939	493.324	493324	308.769	5800.76	5414.04	64968.5	0.0770475	0.0694865	18738.9	191904	0.08
0.0603025	20577.3	15027.5	168.236	510.543	510543	311.54	5964.18	5566.57	66798.8	0.0830132	0.0603025	18365.3	188078	0.08
0.110194	85845.3	9032.97	403.865	279.085	279085	349.25	9083.08	8477.54	101731	0.0545037	0.110194	20144.7	206301	0.08
0.0579272	42663.5	12380.1	282.695	513.935	513935	329.357	7121.52	6646.75	79761	0.0845737	0.0579272	18267.4	187076	0.08
0.0464264	5363.56	19074.2	55.8291	525.941	525941	292.12	4785.35	4466.33	53595.9	0.0920551	0.0464264	17797.7	182266	0.08
0.0628199	527384	1782.42	785.309	506.517	506517	518.837	24660.5	23016.4	276197	0.0813638	0.0628199	18468.6	189136	0.08
0.11729	90386.7	8796.11	413.48	223.716	223716	339.441	8958.52	8361.28	100335	0.051398	0.11729	20337.6	208276	0.08
0.0938101	73558.1	9768.08	376.225	396.922	396922	350.351	8718.9	8137.64	97651.7	0.0626288	0.0938101	19639.1	201123	0.08
0.000294694	4351.45	20529.5	48.4864	539.247	539247	286.736	4472.68	4174.5	50094	0.109999	0.000294694	16666.7	170683	0.08
0.0702736	54448.8	11225.2	324.001	491.488	491488	338.592	7768.6	7250.69	87008.3	0.076545	0.0702736	18770.3	192226	0.08
0.15679	94278.4	8739.49	428.37	71.3398	71339.8	124.74	3303.83	3083.58	37002.9	0.0380628	0.15679	21163.9	216739	0.08
0.0831345	241386	4307.2	578.981	450.623	450623	440.251	16229.3	15147.4	181769	0.0686415	0.0831345	19264.2	197284	0.08
0.0800042	13194.4	15902.2	114.498	462.694	462694	305.954	5647.51	5271.01	63252.1	0.0705048	0.0800042	19147.8	196092	0.08
0.0597315	44614.1	12173.2	290.201	511.393	511393	330.943	7230.06	6748.05	80976.6	0.0833881	0.0597315	18341.7	187837	0.08
0.129267	94274.1	8631.88	422.83	145.63	145630	287.389	7663.46	7152.56	85830.7	0.0466886	0.129267	20629.8	211269	0.08
0.114269	88571.7	8888.16	409.64	246.93	246930	344.889	9050.27	8446.92	101363	0.0526905	0.114269	20257.3	207454	0.08
0.037014	4991.21	19540	53.1484	531.874	531874	290.343	4680.59	4368.55	52422.6	0.0978059	0.037014	17435.9	178561	0.08
0.0394939	5080.43	19421.9	53.792	530.566	530566	290.789	4706.73	4392.94	52715.3	0.096345	0.0394939	17527.9	179502	0.08
0.0983539	77072.2	9543.98	384.487	367.891	367891	351.478	8863.19	8272.31	99267.7	0.0602398	0.0983539	19787.9	202647	0.08
0.0854399	10675.5	16321.5	95.1761	440.721	440721	303.333	5505.33	5138.3	61659.7	0.0672972	0.0854399	19348	198143	0.08
0.0612602	6168.09	18274.6	61.6089	509.066	509066	295.261	4975.95	4644.22	55730.6	0.0823849	0.0612602	18404.6	188481	0.08
0.0931505	226362	4584.99	569.049	400.834	400834	431.904	15537.3	14501.5	174018	0.0629842	0.0931505	19616.9	200896	0.08
0.096395	75563.4	9638.78	380.98	380.844	380844	351.07	8803.4	8216.51	98598.1	0.061257	0.096395	19724.5	201998	0.08
0.071206	55252.3	11154.4	326.51	489.228	489228	339.185	7811.64	7290.87	87490.4	0.075952	0.071206	18807.4	192606	0.08
0.13278	94175.4	8653.56	423.496	128.452	128452	261.997	6976.8	6511.68	78140.1	0.045426	0.13278	20708.1	212071	0.08
0.0962691	75466.1	9644.96	380.752	381.654	381654	351.04	8799.43	8212.8	98553.6	0.061323	0.0962691	19720.4	201956	0.08
0.108169	207087	4979.36	555.518	295.079	295079	414.556	14419.3	13458	161496	0.0554347	0.108169	20086.8	205708	0.08
0.103832	81227.1	9293.57	393.858	328.574	328574	351.724	9003.36	8403.14	100838	0.0574981	0.103832	19958.5	204394	0.08
0.176563	101923	8378.3	443.174	62.2081	62208.1	102.085	2766.55	2582.11	30985.4	0.0333784	0.176563	21453.5	219704	0.08
0.0178361	4500.04	20275.2	49.579	537.834	537834	287.64	4524.29	4222.67	50672.1	0.10688	0.0178361	16863.8	172701	0.08
0.14807	92788.5	8795.58	424.441	82.675	82675	155.742	4110.48	3836.45	46037.4	0.0404996	0.14807	21013.2	215195	0.08
0.258809	697396	1355.7	948.864	60.0046	60004.6	140.156	7001.75	6534.96	78419.6	0.0219459	0.258809	22158.4	226923	0.08
0.162866	96190	8650.11	432.376	66.897	66897	113.195	3014.96	2813.96	33767.6	0.0365067	0.162866	21260.2	217725	0.08
0.0595094	44381.3	12197.5	289.321	511.717	511717	330.755	7217.12	6735.98	80831.7	0.083534	0.0595094	18332.6	187744	0.08
0.0772313	60313.8	10729.6	341.588	472.16	472160	342.78	8078.23	7539.69	90476.2	0.0721899	0.0772313	19042.6	195014	0.08
0.00278881	4355.05	20523.2	48.5129	539.215	539215	286.758	4473.95	4175.69	50108.3	0.109921	0.00278881	16671.6	170734	0.08
0.00710548	4375.03	20488.1	48.6603	539.034	539034	286.882	4481.01	4182.28	50187.3	0.109492	0.00710548	16698.8	171012	0.08
0.0127465	4427.38	20397.5	49.0456	538.547	538547	287.203	4499.31	4199.36	50392.3	0.108382	0.0127465	16768.9	171730	0.08
0.0639887	18841	15230.4	156.248	504.484	504484	310.294	5889.39	5496.77	65961.2	0.0806008	0.0639887	18516.4	189626	0.08
0.0398488	5093.71	19404.7	53.8877	530.365	530365	290.854	4710.56	4396.52	52758.3	0.0961323	0.0398488	17541.3	179639	0.08
0.142009	92922.4	8764.57	423.48	95.8884	95888.4	191.395	5061.26	4723.84	56686.1	0.042347	0.142009	20898.8	214024	0.08
0.0526495	26941	14247.5	208.049	520.254	520254	316.387	6266.45	5848.69	70184.3	0.088036	0.0526495	18050.2	184851	0.08
0.0553569	39540.1	12724.6	270.006	517.207	517207	326.786	6947.45	6484.28	77811.4	0.0862625	0.0553569	18161.5	185991	0.08
0.0904357	70917.9	9944.36	369.79	416.101	416101	349.165	8600.81	8027.42	96329.1	0.0644698	0.0904357	19524.4	199948	0.08
0.00225292	4353.78	20525.4	48.5036	539.226	539226	286.751	4473.51	4175.27	50103.3	0.109949	0.00225292	16669.9	170716	0.08
0.179305	103223	8318.03	445.487	61.7569	61756.9	101.162	2752.23	2568.75	30824.9	0.0328094	0.179305	21488.6	220064	0.08
0.0616006	46510.6	11978.1	297.216	508.525	508525	332.467	7335.22	6846.21	82154.5	0.0821618	0.0616006	18418.6	188624	0.08
0.110178	85834.5	9033.56	403.842	279.207	279207	349.261	9083.05	8477.52	101730	0.0545107	0.110178	20144.2	206296	0.08
0.17796	178096	5764.87	540.547	61.9653	61965.3	112.723	3678.42	3433.19	41198.3	0.0330863	0.17796	21471.5	219889	0.08
0.0682324	17165.2	15422.7	144.249	496.119	496119	309.097	5819.49	5431.53	65178.3	0.0778518	0.0682324	18688.5	191389	0.08
0.118529	91061	8763.03	414.92	214.478	214478	336.5	8899.29	8306.01	99672.1	0.0508804	0.118529	20369.7	208606	0.08
0.10826	206983	4981.62	555.443	294.365	294365	414.407	14411.3	13450.6	161407	0.0553925	0.10826	20089.4	205735	0.08
0.0655543	50258.5	11610.2	310.344	501.584	501584	335.414	7541.47	7038.71	84464.5	0.0795823	0.0655543	18580.2	190279	0.08
0.158009	94615.9	8724.1	429.109	70.2711	70271.1	121.91	3231.99	3016.52	36198.3	0.0377418	0.158009	21183.8	216943	0.08
0.0825623	64656.2	10392.1	353.636	452.945	452945	345.628	8299.38	7746.09	92953	0.0689789	0.0825623	19243.1	197068	0.08
0.131566	94262.2	8643.15	423.354	134.075	134075	271.149	7225.25	6743.57	80922.8	0.0458567	0.131566	20681.4	211797	0.08
0.0123346	4422.55	20405.8	49.0101	538.592	538592	287.174	4497.64	4197.79	50373.5	0.108483	0.0123346	16762.5	171664	0.08
0.0084488	4384.8	20471	48.7323	538.945	538945	286.943	4484.45	4185.48	50225.8	0.109283	0.0084488	16712	171147	0.08
0.284389	702622	1344.58	953.69	60.001	60001	140.261	7016.34	6548.58	78583	0.0199359	0.284389	22282.1	228190	0.08
0.1795	103317	8313.69	445.653	61.7285	61728.5	101.106	2751.48	2568.05	30816.6	0.0327695	0.1795	21491.1	220089	0.08
0.116415	89884.2	8821.19	412.414	230.348	230348	341.254	8992.28	8392.79	100714	0.0517678	0.116415	20314.6	208041	0.08
0.171791	99765.3	8479.72	439.241	63.2873	63287.3	104.46	2812.58	2625.07	31500.9	0.0344123	0.171791	21389.6	219050	0.08
0.0176317	4496.66	20280.8	49.5542	537.869	537869	287.62	4523.14	4221.6	50659.2	0.106949	0.0176317	16859.4	172657	0.08
0.0664071	271832	3811.56	598.065	499.915	499915	453.992	17508.8	16341.6	196099	0.0790295	0.0664071	18614.8	190634	0.08
0.240799	692820	1365.57	944.639	60.015	60015	140.088	6990.13	6524.12	78289.5	0.0236858	0.240799	22051.2	225826	0.08
0.1185	91045.4	8763.79	414.887	214.696	214696	336.575	8900.87	8307.48	99689.8	0.0508927	0.1185	20369	208598	0.08
0.0404735	356546	2808.7	651.795	530.003	530003	483.647	20573.6	19202	230424	0.0957557	0.0404735	17565	179882	0.08
0.0563358	295391	3482.45	612.534	516.007	516007	463.278	18432.1	17203.3	206440	0.0856196	0.0563358	18201.8	186404	0.08
0.0582328	43004.4	12343.4	284.029	513.519	513519	329.636	7140.51	6664.47	79973.7	0.0843728	0.0582328	18280	187205	0.08
0.0694401	53724.6	11289.8	321.711	493.431	493431	338.053	7729.66	7214.35	86572.2	0.0770772	0.0694401	18737	191885	0.08
0.0936053	73398.5	9778.54	375.842	398.146	398146	350.286	8711.96	8131.17	97574	0.062739	0.0936053	19632.2	201053	0.08
0.127476	94118.9	8632.18	422.149	155.46	155460	298.787	7967.25	7436.1	89233.2	0.0473523	0.127476	20588.6	210847	0.08
0.0757864	14592.3	15722.7	125.136	476.668	476668	307.155	5711.47	5330.7	63968.4	0.0730802	0.0757864	18986.9	194445	0.08
0.0874155	68533.8	10109.7	363.795	431.515	431515	347.918	8489.03	7923.1	95077.1	0.0661648	0.0874155	19418.7	198866	0.08
0.0244581	4630.63	20064.6	50.5335	536.448	536448	288.401	4567.96	4263.43	51161.1	0.104288	0.0244581	17027.4	174377	0.08
0.168223	98252	8551.68	436.4	64.4251	64425.1	107.117	2870.91	2679.51	32154.2	0.0352238	0.168223	21339.5	218537	0.08
0.0926766	72674	9826.33	374.093	403.596	403596	349.98	8680.12	8101.45	97217.4	0.0632409	0.0926766	19600.9	200733	0.08
0.124327	192949	5311.23	545.826	174.455	174455	361.779	12242.5	11426.4	137117	0.048553	0.124327	20514.2	210085	0.08
0.0985254	219029	4729.55	564.01	366.726	366726	426.822	15164	14153.1	169837	0.0601516	0.0985254	19793.3	202703	0.08
0.100149	78445.4	9459.52	387.628	355.477	355477	351.722	8914.06	8319.79	99837.4	0.0593247	0.100149	19844.8	203230	0.08
0.102697	80376.2	9343.61	391.971	337.046	337046	351.807	8978.36	8379.8	100558	0.0580535	0.102697	19923.9	204040	0.08
0.107371	83835.2	9144.11	399.554	301.345	301345	350.845	9062.69	8458.51	101502	0.0558074	0.107371	20063.6	205471	0.08
0.0220418	4578.25	20147.7	50.1512	537.021	537021	288.1	4550.63	4247.26	50967.1	0.105311	0.0220418	16962.8	173715	0.08
0.0549535	501335	1887.72	762.978	517.686	517686	515.111	24192.8	22580	270960	0.0865272	0.0549535	18144.9	185821	0.08
0.0338477	4886.1	19684.9	52.3886	533.324	533324	289.8	4648.93	4339	52068	0.0995976	0.0338477	17323.1	177405	0.08
0.167258	97860.5	8570.37	435.651	64.7943	64794.3	108.002	2891.2	2698.45	32381.4	0.0354489	0.167258	21325.5	218394	0.08
0.0923697	72434.1	9842.27	373.511	405.363	405363	349.875	8669.46	8091.5	97098	0.0634078	0.0923697	19590.5	200626	0.08
0.175314	101345	8405.3	442.133	62.4504	62450.4	102.601	2775.72	2590.67	31088	0.0336435	0.175314	21437.1	219536	0.08
0.104895	210955	4896.32	558.303	320.512	320512	419.418	14690.8	13711.4	164537	0.0569838	0.104895	19990.5	204722	0.08
0.16251	96063.6	8656.12	432.121	67.1027	67102.7	113.715	3027.65	2825.81	33909.7	0.036595	0.16251	21254.7	217669	0.08
0.0986456	77296.1	9530.09	385.002	365.907	365907	351.526	8871.73	8280.28	99363.4	0.06009	0.0986456	19797.2	202742	0.08
0.0844134	239359	4343.32	577.667	445.24	445240	439.221	16139.4	15063.5	180762	0.0678927	0.0844134	19310.9	197762	0.08
0.0673398	269898	3840.58	596.875	498.015	498015	453.187	17430.6	16268.6	195223	0.0784267	0.0673398	18652.5	191020	0.08
0.121136	194777	5263.4	546.843	195.761	195761	378.189	12848	11991.5	143898	0.049815	0.121136	20435.8	209283	0.08
0.0728152	15569.2	15606.4	132.478	485.1	485100	307.92	5753.22	5369.67	64436.1	0.0749349	0.0728152	18871	193257	0.08
0.0318983	4826.2	19770.3	51.9549	534.107	534107	289.482	4630.46	4321.76	51861.2	0.100654	0.0318983	17256.5	176723	0.08
0.216497	128153	7292.75	484.316	60.088	60088	100.767	2936.75	2740.96	32891.6	0.0265946	0.216497	21872	223991	0.08
0.17654	101912	8378.8	443.155	62.2123	62212.3	102.093	2766.7	2582.26	30987.1	0.0333833	0.17654	21453.2	219701	0.08
0.0788494	248447	4184.58	583.501	466.771	466771	443.69	16536.7	15434.3	185211	0.0712028	0.0788494	19104.2	195646	0.08
0.029549	4758.82	19869	51.4661	534.95	534950	289.117	4609.31	4302.02	51624.3	0.101873	0.029549	17179.6	175936	0.08
0.0892964	70021	10005.9	367.556	422.108	422108	348.713	8559.26	7988.64	95863.7	0.065104	0.0892964	19484.8	199543	0.08
0.0317416	4821.54	19777	51.9211	534.166	534166	289.457	4629.01	4320.41	51844.9	0.100737	0.0317416	17251.3	176670	0.08
0.0780222	7704.5	17277	72.7901	469.572	469572	299.192	5232.05	4883.25	58599	0.0717062	0.0780222	19072.8	195324	0.08
0.129709	645431	1439.94	894.158	143.314	143314	413.561	20454.3	19090.7	229089	0.0465268	0.129709	20639.8	211372	0.08
0.0401073	5103.46	19392.1	53.9579	530.217	530217	290.902	4713.36	4399.14	52789.7	0.0959768	0.0401073	17551.1	179740	0.08
0.112838	630554	1464.72	878.181	258.158	258158	508.416	25072.2	23400.8	280809	0.0533178	0.112838	20218.3	207055	0.08
0.101899	614957	1503.62	863.581	342.911	342911	521.686	25609	23901.8	286821	0.058448	0.101899	19899.4	203789	0.08
0.00668921	4372.34	20492.8	48.6405	539.058	539058	286.866	4480.06	4181.39	50176.7	0.109549	0.00668921	16695.2	170974	0.08
0.0267544	4685.45	19979.7	50.9328	535.825	535825	288.711	4585.82	4280.1	51361.2	0.10324	0.0267544	17093.5	175054	0.08
0.219184	143077	6777.68	503.683	60.0718	60071.8	102.833	3108.74	2901.49	34817.9	0.0262358	0.219184	21894.1	224217	0.08
0.0356162	4943.6	19604.9	52.8045	532.543	532543	290.099	4666.37	4355.27	52263.3	0.0986077	0.0356162	17385.4	178043	0.08
0.100486	216472	4781.46	562.22	353.092	353092	424.753	15023.6	14022	168264	0.0591548	0.100486	19855.4	203338	0.08
0.0480074	320711	3174.69	628.345	524.652	524652	472.323	19364.5	18073.5	216882	0.0910449	0.0480074	17861.2	182916	0.08
0.172632	100135	8462.22	439.924	63.0647	63064.7	103.956	2802.14	2615.33	31383.9	0.0342259	0.172632	21401.1	219168	0.08
0.00976402	4396	20451.5	48.8148	538.841	538841	287.012	4488.37	4189.15	50269.8	0.109044	0.00976402	16727.1	171301	0.08
0.0850648	583917	1591.15	835.335	442.394	442394	524.389	25479.6	23781	285372	0.0675143	0.0850648	19334.5	198004	0.08
0.131922	94241.8	8645.93	423.404	132.391	132391	268.497	7153.34	6676.45	80117.4	0.0457297	0.131922	20689.2	211878	0.08
0.0777388	7665.77	17296.1	72.5048	470.509	470509	299.118	5226.97	4878.5	58542	0.0718792	0.0777388	19062	195213	0.08
0.159686	95120.9	8700.65	430.185	68.9567	68956.7	118.471	3145.44	2935.75	35229	0.0373073	0.159686	21210.7	217218	0.08
0.105512	210209	4912.15	557.768	315.777	315777	418.572	14641.6	13665.5	163986	0.0566875	0.105512	20008.9	204910	0.08
0.133085	191294	5372.99	546.435	127.094	127094	296.678	9989.2	9323.25	111879	0.045319	0.133085	20714.7	212138	0.08
0.0549248	299192	3433.36	614.881	517.72	517720	464.695	18576.1	17337.7	208052	0.0865461	0.0549248	18143.7	185809	0.08
0.151777	93199.9	8784.88	425.778	76.9537	76953.7	139.956	3696.3	3449.88	41398.5	0.039433	0.151777	21079.2	215871	0.08
0.080483	13027.9	15925.1	113.224	460.946	460946	305.8	5639.39	5263.43	63161.2	0.070217	0.080483	19165.8	196276	0.08
0.0259214	4664.99	20011.1	50.7839	536.06	536060	288.596	4579.19	4273.91	51286.9	0.103628	0.0259214	17069	174803	0.08
0.102828	213500	4842.84	560.118	336.079	336079	422.058	14850.4	13860.4	166325	0.0579893	0.102828	19927.9	204081	0.08
0.00442968	4360.59	20513.4	48.5538	539.165	539165	286.793	4475.91	4177.52	50130.2	0.109802	0.00442968	16679.2	170811	0.08
0.124403	192914	5312.21	545.81	173.969	173969	361.337	12226.6	11411.5	136938	0.0485234	0.124403	20516	210104	0.08
0.0286793	4735.2	19904.2	51.2945	535.237	535237	288.988	4601.8	4295.01	51540.2	0.102309	0.0286793	17152.2	175655	0.08
0.101871	79752.9	9380.67	390.578	343.117	343117	351.818	8958.66	8361.41	100337	0.0584621	0.101871	19898.5	203780	0.08
0.065272	49999.7	11634.9	309.467	502.122	502122	335.214	7527.31	7025.49	84305.9	0.0797656	0.065272	18568.7	190162	0.08
0.0743408	7255.73	17514.6	69.4953	480.907	480907	298.267	5169.3	4824.68	57896.2	0.0739786	0.0743408	18930.8	193870	0.08
0.0700229	264517	3923	593.555	492.08	492080	450.908	17211.2	16063.8	192765	0.0767049	0.0700229	18760.3	192124	0.08
0.0446898	5287.8	19163.4	55.2847	527.249	527249	291.776	4764.94	4447.28	53367.4	0.0931532	0.0446898	17728.7	181559	0.08
0.0371826	4997.08	19532.1	53.1908	531.79	531790	290.373	4682.33	4370.17	52442.1	0.097708	0.0371826	17442.1	178624	0.08
0.0878897	68909.4	10083.3	364.752	429.203	429203	348.124	8506.92	7939.79	95277.5	0.0658958	0.0878897	19435.4	199038	0.08
0.0680674	52518.6	11399.2	317.834	496.476	496476	337.145	7664.5	7153.53	85842.4	0.0779579	0.0680674	18681.9	191321	0.08
0.024272	4626.4	20071.3	50.5026	536.495	536495	288.377	4566.57	4262.13	51145.6	0.10437	0.024272	17022.2	174324	0.08
0.154421	93701.9	8764.85	427.046	73.7287	73728.7	131.155	3468.23	3237.01	38844.1	0.0387003	0.154421	21124.5	216335	0.08
0.112292	87281.3	8955.8	406.913	262.467	262467	347.364	9077.09	8471.95	101663	0.0535598	0.112292	20203.3	206901	0.08
0.0198933	4536.24	20215.6	49.8441	537.464	537464	287.854	4536.56	4234.12	50809.4	0.106148	0.0198933	16910	173175	0.08
0.182039	104559	8256.78	447.826	61.3994	61399.4	100.481	2744.58	2561.61	30739.3	0.0322594	0.182039	21522.6	220412	0.08
0.0272816	4698.73	19959.4	51.0294	535.67	535670	288.785	4590.11	4284.1	51409.2	0.10299	0.0272816	17109.3	175215	0.08
0.0682732	267996	3869.43	595.703	496.031	496031	452.388	17353.4	16196.5	194358	0.0778256	0.0682732	18690.2	191405	0.08
0.0988935	77486	9518.35	385.438	364.212	364212	351.565	8878.91	8286.98	99443.7	0.059963	0.0988935	19805.1	202823	0.08
0.000583198	4351.57	20529.3	48.4872	539.246	539246	286.737	4472.72	4174.54	50094.5	0.109997	0.000583198	16666.9	170685	0.08
0.0807891	8139.12	17078.7	76.0059	459.811	459811	299.964	5285.38	4933.03	59196.3	0.0700336	0.0807891	19177.3	196394	0.08
0.0766861	252181	4121.68	585.862	473.894	473894	445.433	16696.2	15583.2	186998	0.0725249	0.0766861	19021.6	194800	0.08
0.100074	78388.7	9462.98	387.5	356.001	356001	351.715	8912.03	8317.9	99814.8	0.0593623	0.100074	19842.5	203206	0.08
0.132832	94170.6	8654.06	423.501	128.219	128219	261.599	6965.97	6501.57	78018.8	0.0454077	0.132832	20709.2	212082	0.08
0.155625	93981.1	8752.76	427.699	72.4602	72460.2	127.735	3380.34	3154.99	37859.8	0.038374	0.155625	21144.7	216542	0.08
0.0867018	235815	4407.46	575.353	434.919	434919	437.362	15980.2	14914.8	178978	0.0665718	0.0867018	19393.3	198606	0.08
0.020244	4542.81	20204.9	49.8921	537.396	537396	287.893	4538.77	4236.18	50834.2	0.106016	0.020244	16918.3	173260	0.08
0.106809	622418	1484.43	870.496	305.732	305732	517.817	25476.6	23778.2	285338	0.0560716	0.106809	20047.2	205303	0.08
0.0714238	55439.2	11138.1	327.088	488.686	488686	339.322	7821.63	7300.19	87602.2	0.0758138	0.0714238	18816	192694	0.08
0.115501	89338	8848.81	411.258	237.362	237362	342.936	9021.06	8419.65	101036	0.0521581	0.115501	20290.4	207793	0.08
0.199264	114006	7845.1	463.431	60.3408	60340.8	99.3097	2787.17	2601.36	31216.3	0.0291596	0.199264	21713.9	222371	0.08
0.210915	154369	6424.99	516.78	60.1354	60135.4	104.544	3243.45	3027.22	36326.6	0.0273739	0.210915	21824	223499	0.08
0.018121	4504.82	20267.2	49.614	537.786	537786	287.669	4525.92	4224.19	50690.3	0.106783	0.018121	16869.9	172764	0.08
0.129932	191362	5361.92	545.679	142.164	142164	323.118	10889.2	10163.3	121959	0.0464456	0.129932	20644.9	211423	0.08
0.122505	193915	5285.48	546.329	186.385	186385	371.633	12602.5	11762.3	141148	0.049268	0.122505	20469.8	209630	0.08
0.135837	93792.1	8688.82	423.572	115.746	115746	238.022	6324.28	5902.66	70831.9	0.0443692	0.135837	20773.6	212741	0.08
0.122105	194155	5279.26	546.468	189.087	189087	373.619	12676.3	11831.2	141975	0.0494268	0.122105	20459.9	209530	0.08
0.0254263	4653.14	20029.5	50.6975	536.195	536195	288.529	4575.33	4270.3	51243.7	0.103855	0.0254263	17054.7	174656	0.08
0.0826978	242086	4294.82	579.433	452.4	452400	440.602	16260.2	15176.2	182114	0.0688988	0.0826978	19248.1	197119	0.08
0.0683227	52744.2	11378.5	318.566	495.923	495923	337.316	7676.72	7164.94	85979.3	0.0777937	0.0683227	18692.2	191426	0.08
0.0504593	5552.85	18862.9	57.1885	522.449	522449	292.941	4834.4	4512.11	54145.3	0.0894623	0.0504593	17960.6	183934	0.08
0.0068161	4373.15	20491.4	48.6464	539.051	539051	286.871	4480.35	4181.66	50179.9	0.109532	0.0068161	16696.2	170986	0.08
0.0787328	61547.3	10631.3	345.088	467.171	467171	343.615	8141.85	7599.06	91188.7	0.0712736	0.0787328	19099.8	195601	0.08
0.0262713	4673.5	19998	50.8458	535.963	535963	288.644	4581.95	4276.49	51317.9	0.103466	0.0262713	17079.2	174907	0.08
0.0488994	317589	3210.27	626.368	523.88	523880	471.257	19253	17969.4	215633	0.0904712	0.0488994	17897.2	183285	0.08
0.244301	693778	1363.49	945.524	60.0118	60011.8	140.099	6992.4	6526.24	78314.8	0.023323	0.244301	22073.6	226055	0.08
0.0890844	232234	4473.59	572.989	423.2	423200	435.395	15816	14761.6	177139	0.0652227	0.0890844	19477.4	199468	0.08
0.0491686	5490.16	18931.1	56.7385	523.641	523641	292.675	4818.46	4497.23	53966.8	0.0902976	0.0491686	17908.1	183397	0.08
0.155708	94001.5	8751.86	427.745	72.377	72377	127.512	3374.62	3149.65	37795.8	0.0383517	0.155708	21146.1	216556	0.08
0.0923239	72398.3	9844.66	373.424	405.625	405625	349.859	8667.87	8090.01	97080.1	0.0634327	0.0923239	19589	200610	0.08
