"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.14594	118117	7540.99	461.439	221.134	221134	354.018	10142.2	9466.05	113593	0.0512537	0.14594	20973.9	214793	1
0.0143702	4447.74	20363.1	49.1958	531.663	531663	287.263	4505.32	4204.97	50459.6	0.097561	0.0143702	16796	172008	1
0.0306169	4788.17	19826.3	51.6807	518.16	518160	289.109	4615.78	4308.06	51696.7	0.0867941	0.0306169	17214.1	176289	1
0.0777382	13981.4	15800.2	120.515	435.969	435969	305.963	5671.24	5293.15	63517.8	0.0666999	0.0777382	19062	195213	1
0.0585771	43336.2	12308.7	285.336	478.355	478355	329.391	7147.56	6671.06	80052.7	0.0734302	0.0585771	18294.2	187350	1
0.0384173	377448	2627.36	666.228	509.396	509396	489.119	21200.6	19787.2	237446	0.0825228	0.0384173	17487.6	179090	1
0.0556726	39904.3	12684.2	271.547	483.645	483645	326.616	6957.48	6493.65	77923.8	0.074595	0.0556726	18174.5	186124	1
0.200966	690525	1346.96	937.752	110.553	110553	333.065	16656.3	15545.8	186550	0.0438941	0.200966	21730.8	222545	1
0.0722068	15797.7	15581.3	134.194	449.554	449554	307.443	5750.29	5366.93	64403.2	0.068489	0.0722068	18847	193012	1
0.0704578	54558.3	11216.2	324.369	453.622	453622	337.981	7758.28	7241.06	86892.7	0.0690789	0.0704578	18777.6	192301	1
0.0198642	4535.39	20217.4	49.8387	527.748	527748	287.755	4534.72	4232.4	50788.9	0.0935935	0.0198642	16909.3	173168	1
0.116562	196373	5215.19	547.117	316.211	316211	412.272	14061.5	13124	157488	0.0567144	0.116562	20318.5	208081	1
0.0510957	486626	1953.18	750.633	491.4	491400	512.131	23876.7	22284.9	267419	0.0765214	0.0510957	17986.6	184200	1
0.0665859	17809.7	15350.2	148.924	462.237	462237	308.97	5834.77	5445.79	65349.5	0.0704288	0.0665859	18622.1	190708	1
0.0750547	14856.7	15692.3	127.145	442.695	442695	306.694	5710.04	5329.37	63952.4	0.0675538	0.0750547	18958.6	194154	1
0.00210635	4353.46	20526	48.5013	538.352	538352	286.74	4473.26	4175.04	50100.5	0.107958	0.00210635	16669.5	170712	1
0.134381	656259	1401.91	901.795	256.749	256749	510.409	25358.4	23667.9	284015	0.0532389	0.134381	20742.7	212425	1
0.0707493	54809.6	11194	325.156	452.951	452951	338.163	7771.64	7253.53	87042.4	0.0689798	0.0707493	18789.2	192420	1
0.0538789	302194	3395.49	616.758	486.768	486768	465.165	18663.1	17418.9	209027	0.0753363	0.0538789	18100.6	185368	1
0.118437	194164	5266.09	545.352	309.848	309848	410.527	13943.6	13014	156168	0.056322	0.118437	20367.3	208581	1
0.121102	95142.4	8542.8	422.131	300.815	300815	357.837	9596.06	8956.32	107476	0.0557757	0.121102	20435	209274	1
0.113488	632284	1458.63	879.449	326.627	326627	521.667	25744.2	24027.9	288335	0.0573726	0.113488	20236.1	207237	1
0.00609357	4368.71	20499.2	48.6139	536.463	536463	286.819	4478.38	4179.82	50157.9	0.104314	0.00609357	16690.3	170925	1
0.00065108	4351.6	20529.3	48.4875	538.978	538978	286.735	4472.69	4174.51	50094.2	0.10936	0.00065108	16666.9	170686	1
0.0326041	4846.75	19741.5	52.1055	516.081	516081	289.408	4633.77	4324.85	51898.2	0.0856583	0.0326041	17280.3	176967	1
0.0415045	5156.13	19326	54.34	505.462	505462	290.893	4723.93	4409	52908	0.0809624	0.0415045	17604.4	180286	1
0.112302	201466	5100.36	551.097	330.634	330634	416.073	14326.5	13371.4	160457	0.0576317	0.112302	20203.6	206904	1
0.113635	199860	5136.2	549.855	326.129	326129	414.906	14243.9	13294.3	159532	0.0573407	0.113635	20240.1	207278	1
0.0568267	22698.7	14773.8	182.244	481.578	481578	312.636	6050.75	5647.37	67768.4	0.074127	0.0568267	18222	186611	1
0.0613696	46235.7	12006.7	296.235	472.993	472993	331.689	7307.46	6820.3	81843.6	0.0723498	0.0613696	18409.1	188527	1
0.12938	181496	5571.36	534.738	273.069	273069	399.152	13226.5	12344.8	148137	0.0541598	0.12938	20632.4	211295	1
0.0400221	5099.13	19398.6	53.9292	507.385	507385	290.631	4707.92	4394.06	52728.7	0.0817031	0.0400221	17547.8	179707	1
0.173226	682300	1352.53	927.691	153.668	153668	434.521	21715.5	20267.8	243214	0.0472338	0.173226	21409.2	219251	1
0.0480371	473749	2014.31	739.974	496.198	496198	510.006	23615.9	22041.5	264498	0.0778751	0.0480371	17862.4	182928	1
0.0722953	15767.9	15584.8	133.973	449.345	449345	307.42	5749.03	5365.76	64389.1	0.0684595	0.0722953	18850.5	193047	1
0.12798	100874	8269.26	432.717	277.712	277712	358.164	9775.09	9123.41	109481	0.0544249	0.12798	20600.3	210967	1
0.143621	164505	6020.88	518.956	227.999	227999	379.546	12141.3	11331.9	135983	0.0516369	0.143621	20930	214344	1
0.0503085	5543.44	18874.3	57.1246	492.664	492664	292.542	4825.88	4504.16	54049.9	0.0768645	0.0503085	17954.5	183871	1
0.156134	673430	1366.59	918.404	192.941	192941	479.561	23926.2	22331.1	267973	0.0496516	0.156134	21153.1	216629	1
0.0756922	58986.4	10838.3	337.774	441.12	441120	341.113	7991.24	7458.49	89501.9	0.0673485	0.0756922	18983.3	194407	1
0.0310238	4799.86	19809.2	51.7655	517.743	517743	289.169	4619.39	4311.43	51737.2	0.0865588	0.0310238	17227.5	176426	1
0.0563219	40727.7	12592.3	274.95	482.488	482488	327.287	7003.11	6536.24	78434.9	0.0743309	0.0563219	18201.2	186398	1
0.0777334	13982.9	15800	120.527	435.981	435981	305.964	5671.31	5293.22	63518.6	0.0667014	0.0777334	19061.8	195211	1
0.0851263	66660.8	10244.6	358.979	416.171	416171	346.126	8380.72	7822	93864	0.064477	0.0851263	19336.7	198027	1
0.143612	115517	7642.96	457.384	228.026	228026	355.015	10100.3	9426.96	113124	0.0516385	0.143612	20929.9	214342	1
0.0842083	65925.7	10298.4	357.046	418.73	418730	345.67	8344.27	7787.99	93455.8	0.0647435	0.0842083	19303.4	197686	1
0.11871	93197.2	8639.87	418.405	308.923	308923	357.53	9529.02	8893.75	106725	0.0562655	0.11871	20374.4	208653	1
0.035331	4933.28	19619.9	52.7319	513.06	513060	289.839	4659.8	4349.15	52189.8	0.084154	0.035331	17375.2	177939	1
0.0474428	5407.78	19024.6	56.1501	497.095	497095	291.99	4791.5	4472.06	53664.8	0.0781447	0.0474428	17838.4	182683	1
0.195205	689238	1347.1	936.033	117.646	117646	354.841	17744.9	16561.9	198743	0.044536	0.195205	21672.1	221943	1
0.097756	76637.1	9570.85	383.47	378.426	378426	351.693	8854.49	8264.19	99170.3	0.0610617	0.097756	19768.7	202450	1
0.0539093	37375.4	12973.3	260.69	486.716	486716	324.543	6817.5	6363	76356	0.0753236	0.0539093	18101.9	185381	1
0.0967562	75853.1	9620.29	381.653	381.569	381569	351.301	8818.79	8230.87	98770.4	0.0613161	0.0967562	19736.3	202119	1
0.0884745	69327.1	10054.6	365.832	406.612	406612	347.728	8511.24	7943.83	95325.9	0.063527	0.0884745	19456	199249	1
0.1498	669159	1374.71	914.173	210.065	210065	491.304	24488.4	22855.8	274270	0.0506317	0.1498	21044.4	215514	1
0.0426524	5201.83	19269	54.669	503.928	503928	291.099	4736.57	4420.8	53049.6	0.0803994	0.0426524	17648.8	180741	1
0.0438198	5249.72	19210.3	55.0137	502.328	502328	291.312	4749.64	4433	53196	0.0798361	0.0438198	17694.4	181208	1
0.11058	86705.2	8981.12	405.435	336.438	336438	355.869	9284.83	8665.84	103990	0.0580131	0.11058	20155.5	206412	1
0.0626483	47487.1	11880.8	300.747	470.446	470446	332.666	7376.12	6884.38	82612.5	0.0718675	0.0626483	18461.6	189064	1
0.0557899	296923	3462.71	613.499	483.437	483437	463.184	18463.4	17232.5	206790	0.0745471	0.0557899	18179.3	186174	1
0.101619	214873	4813.84	561.045	366.074	366074	424.909	14987.7	13988.5	167862	0.0601025	0.101619	19890.7	203700	1
0.193915	688928	1347.18	935.626	119.356	119356	359.769	17991.3	16791.8	201502	0.0446832	0.193915	21658.4	221802	1
0.153701	129782	7110.71	478.485	199.361	199361	350.385	10342.9	9653.4	115841	0.0500223	0.153701	21112.3	216210	1
0.05395	25206.6	14464.8	197.851	486.646	486646	314.588	6171.17	5759.75	69117.1	0.0753066	0.05395	18103.6	185398	1
0.139829	169237	5890.68	523.552	239.543	239543	385.489	12456.3	11625.9	139511	0.0522794	0.139829	20855.6	213582	1
0.0932564	73104	9798.16	375.143	392.379	392379	349.86	8691.41	8111.98	97343.8	0.0622273	0.0932564	19620.5	200933	1
0.171638	681625	1353.39	926.947	156.883	156883	439.51	21962.6	20498.4	245981	0.0474456	0.171638	21387.5	219028	1
0.10657	83546.4	9157.63	398.803	349.838	349838	354.746	9155.9	8545.5	102546	0.0589257	0.10657	20040.2	205231	1
0.057792	42463.6	12402.3	281.926	479.814	479814	328.691	7099.28	6625.99	79511.9	0.0737408	0.057792	18261.8	187019	1
0.0711737	6931.05	17713	67.1344	451.97	451970	296.876	5107.23	4766.75	57201	0.068836	0.0711737	18806.1	192593	1
0.0930498	226542	4581.65	569.183	393.007	393007	431.62	15531.6	14496.1	173953	0.0622821	0.0930498	19613.5	200862	1
0.0277626	4710.54	19942	51.1167	520.972	520972	288.704	4591.48	4285.38	51424.6	0.0884875	0.0277626	17123.9	175365	1
0.172557	682019	1352.88	927.381	155.012	155012	436.641	21820.5	20365.8	244390	0.0473227	0.172557	21400.1	219157	1
0.114429	198909	5157.59	549.114	323.441	323441	414.201	14194.5	13248.2	158979	0.0571691	0.114429	20261.6	207499	1
0.0313822	4810.28	19794	51.8412	517.371	517371	289.222	4622.61	4314.43	51773.2	0.0863527	0.0313822	17239.3	176547	1
0.0121682	4420.48	20409.5	48.9954	533.063	533063	287.109	4496.06	4196.32	50355.9	0.0992603	0.0121682	16760	171638	1
0.15509	144090	6631.38	496.86	195.671	195671	355.294	10856	10132.3	121587	0.0498098	0.15509	21135.8	216451	1
0.0221456	4580.02	20145.3	50.1652	525.936	525936	288.001	4549.44	4246.14	50953.7	0.0920508	0.0221456	16965.5	173743	1
0.0457963	5334.15	19109.6	55.6209	499.524	499524	291.679	4772.24	4454.09	53449.1	0.0789029	0.0457963	17772.6	182008	1
0.0407128	5125.41	19364.9	54.1186	506.497	506497	290.752	4715.33	4400.98	52811.7	0.081356	0.0407128	17574.1	179976	1
0.0387961	5053.68	19457.8	53.6014	508.928	508928	290.418	4694.96	4381.96	52583.5	0.0823277	0.0387961	17501.7	179234	1
0.122711	96462.9	8478.17	424.621	295.375	295375	357.99	9639.81	8997.16	107966	0.0554522	0.122711	20474.9	209682	1
0.119274	639760	1440.27	886.366	307.009	307009	519.732	25704.4	23990.8	287890	0.056149	0.119274	20388.8	208801	1
0.136707	658445	1397.09	903.865	249.322	249322	508.261	25266.2	23581.8	282981	0.0528239	0.136707	20791.8	212928	1
0.133864	106024	8038.02	441.761	258.415	258415	357.68	9910.64	9249.93	110999	0.0533322	0.133864	20731.6	212311	1
0.107583	84342.8	9112.44	400.496	346.47	346470	355.047	9188.97	8576.37	102916	0.0586918	0.107583	20069.8	205534	1
0.0632376	6297.78	18168.9	62.5488	469.253	469253	295.165	4993.42	4660.52	55926.3	0.0716478	0.0632376	18485.7	189311	1
0.0584305	290096	3552.81	609.296	478.629	478629	460.554	18200.7	16987.3	203847	0.0734879	0.0584305	18288.2	187288	1
0.115418	90550	8775.71	413.219	320.09	320090	356.966	9433.08	8804.2	105650	0.0569572	0.115418	20288.2	207770	1
0.0554492	39610.6	12717.3	270.318	484.04	484040	326.377	6941.21	6478.46	77741.5	0.0746864	0.0554492	18165.3	186030	1
0.0724512	56264.8	11067.3	329.648	448.976	448976	339.207	7848.7	7325.46	87905.5	0.0684075	0.0724512	18856.7	193110	1
0.119414	93767.4	8611.18	419.504	306.536	306536	357.63	9548.98	8912.38	106949	0.0561203	0.119414	20392.4	208838	1
0.0887273	232835	4462.62	573.41	405.876	405876	434.973	15815.9	14761.5	177138	0.0634566	0.0887273	19464.9	199340	1
0.0492081	5490.19	18932.3	56.7422	494.397	494397	292.328	4812.55	4491.71	53900.6	0.0773503	0.0492081	17909.7	183413	1
0.0963297	75518.6	9641.56	380.872	382.903	382903	351.131	8803.47	8216.57	98598.8	0.0614254	0.0963297	19722.4	201976	1
0.108241	84860.4	9083.32	401.589	344.277	344277	355.236	9210.26	8596.25	103155	0.0585412	0.108241	20088.9	205729	1
0.0689895	53281.8	11330.4	320.32	456.952	456952	337.049	7690.14	7177.46	86129.5	0.0695835	0.0689895	18718.9	191700	1
0.0544469	300596	3415.66	615.768	485.791	485791	464.569	18602.8	17362.6	208352	0.0750997	0.0544469	18124	185607	1
0.0665299	51097.3	11531.7	313.182	462.357	462357	335.425	7572.61	7067.77	84813.2	0.0704488	0.0665299	18619.8	190685	1
0.0911374	229289	4529.19	571.04	398.766	398766	433.103	15656.3	14612.6	175351	0.0627952	0.0911374	19548.5	200196	1
0.069126	6749.47	17833.1	65.8153	456.646	456646	296.424	5076.8	4738.35	56860.2	0.0695363	0.069126	18724.4	191756	1
0.206196	691585	1346.99	939.197	104.832	104832	313.955	15700.5	14653.8	175846	0.0433323	0.206196	21781.1	223059	1
0.113612	199887	5135.59	549.876	326.206	326206	414.926	14245.3	13295.6	159547	0.0573456	0.113612	20239.5	207272	1
0.057923	42611.4	12386.3	282.508	479.572	479572	328.81	7107.46	6633.63	79603.6	0.0736888	0.057923	18267.2	187074	1
0.0434373	5233.87	19229.6	54.8996	502.857	502857	291.242	4745.34	4428.98	53147.8	0.0800197	0.0434373	17679.4	181054	1
0.0301783	4775.74	19844.6	51.5905	518.605	518605	289.045	4611.93	4304.46	51653.6	0.0870496	0.0301783	17199.9	176143	1
0.00546733	4365.33	20505.2	48.5889	536.777	536777	286.8	4477.23	4178.75	50145	0.104868	0.00546733	16685.7	170878	1
0.0551749	298587	3441.28	614.526	484.523	484523	463.814	18526.7	17291.6	207499	0.074799	0.0551749	18154	185914	1
0.0817666	243686	4267.02	580.491	425.402	425402	440.422	16294	15207.7	182492	0.0654654	0.0817666	19213.7	196766	1
0.105346	210074	4913.88	557.565	353.887	353887	421.911	14756.2	13772.5	165270	0.0592112	0.105346	20003.9	204860	1
0.0180676	4503.64	20269.5	49.6061	529.097	529097	287.578	4524.15	4222.54	50670.4	0.0948503	0.0180676	16868.8	172752	1
0.0939819	225223	4607.13	568.284	390.164	390164	430.896	15471.3	14439.8	173278	0.0620357	0.0939819	19644.8	201182	1
0.137906	171554	5828.41	525.743	245.541	245541	388.277	12607.5	11767	141204	0.0526131	0.137906	20816.6	213182	1
0.14928	122299	7381.91	467.764	211.53	211530	352.4	10207	9526.49	114318	0.0507144	0.14928	21035.1	215419	1
0.139938	169104	5894.28	523.426	239.206	239206	385.327	12447.6	11617.7	139413	0.0522606	0.139938	20857.8	213604	1
0.0564112	40837.8	12580.1	275.4	482.328	482328	327.376	7009.22	6541.94	78503.2	0.0742947	0.0564112	18204.9	186436	1
0.0593413	6042	18385.6	60.7068	476.915	476915	294.355	4940.85	4611.46	55337.6	0.0731308	0.0593413	18325.7	187673	1
0.111159	87163.3	8956.12	406.379	334.489	334489	356.016	9303.01	8682.81	104194	0.0578841	0.111159	20171.8	206579	1
0.230052	695793	1346.71	944.854	85.7887	85788.7	241.931	12099.1	11292.5	135510	0.0409953	0.230052	21977.5	225071	1
0.0850065	66565	10251.6	358.728	416.507	416507	346.067	8375.98	7817.58	93810.9	0.0645116	0.0850065	19332.4	197982	1
0.189456	687783	1347.6	934.155	125.628	125628	376.784	18841.2	17585.1	211021	0.045202	0.189456	21609.5	221302	1
0.064047	18840.7	15231.6	156.258	467.593	467593	309.737	5878.5	5486.6	65839.2	0.0713486	0.064047	18518.8	189650	1
0.212598	692785	1347.08	940.845	98.6699	98669.9	291.917	14598.3	13625	163500	0.0426701	0.212598	21838.8	223650	1
0.0147	4452.21	20355.5	49.2287	531.445	531445	287.288	4506.84	4206.38	50476.6	0.0973122	0.0147	16801.9	172068	1
0.0272979	4698.62	19960.1	51.03	521.411	521411	288.641	4587.71	4281.86	51382.3	0.0887703	0.0272979	17109.7	175220	1
0.166111	679050	1357.08	924.177	168.765	168765	455.64	22758.6	21241.4	254896	0.0482025	0.166111	21308.8	218223	1
0.0150742	4457.4	20346.8	49.2668	531.195	531195	287.318	4508.59	4208.02	50496.3	0.0970314	0.0150742	16808.7	172138	1
0.0474027	5405.95	19026.7	56.137	497.156	497156	291.982	4791.02	4471.62	53659.4	0.078163	0.0474027	17836.8	182666	1
0.0878988	68870.1	10086.6	364.674	408.28	408280	347.459	8489.06	7923.12	95077.5	0.0636879	0.0878988	19435.8	199041	1
0.0241085	4622.29	20078.2	50.4738	524.284	524284	288.232	4563.22	4259	51108.1	0.0907689	0.0241085	17017.7	174278	1
0.0690242	16901.5	15454.2	142.339	456.874	456874	308.289	5796.65	5410.21	64922.5	0.0695715	0.0690242	18720.3	191714	1
0.0975044	76439.9	9583.24	383.015	379.219	379219	351.595	8845.53	8255.83	99070	0.0611255	0.0975044	19760.5	202367	1
0.0961979	75415.1	9648.16	380.63	383.314	383314	351.078	8798.72	8212.14	98545.6	0.0614593	0.0961979	19718.1	201932	1
0.0809095	245091	4242.54	581.392	427.696	427696	441.102	16354.9	15264.6	183175	0.0657235	0.0809095	19181.8	196440	1
0.159074	675222	1363.39	920.214	185.454	185454	473.217	23618.7	22044.2	264530	0.049213	0.159074	21200.9	217118	1
0.100925	79119.9	9417.82	389.118	368.316	368316	352.876	8965.62	8367.92	100415	0.0602721	0.100925	19869.1	203479	1
0.101311	79422	9399.56	389.794	367.072	367072	353.014	8978.94	8380.34	100564	0.0601777	0.101311	19881.1	203602	1
0.133758	105928	8042.23	441.596	258.76	258760	357.696	9908.34	9247.78	110973	0.0533516	0.133758	20729.3	212288	1
0.0437957	5248.72	19211.5	55.0065	502.361	502361	291.308	4749.37	4432.75	53193	0.0798477	0.0437957	17693.5	181198	1
0.00514041	4363.71	20508	48.577	536.938	536938	286.792	4476.69	4178.24	50138.9	0.10516	0.00514041	16683.5	170855	1
0.0321109	4831.86	19762.8	51.9976	516.606	516606	289.332	4629.23	4320.61	51847.3	0.085937	0.0321109	17263.7	176796	1
0.058918	43705.7	12269.4	286.761	477.715	477715	329.687	7167.99	6690.12	80281.5	0.0732963	0.058918	18308.2	187494	1
0.0326875	4849.29	19737.8	52.1239	515.992	515992	289.421	4634.54	4325.57	51906.9	0.0856114	0.0326875	17283.2	176996	1
0.0438792	5252.2	19207.3	55.0315	502.245	502245	291.323	4750.31	4433.63	53203.5	0.0798077	0.0438792	17696.7	181232	1
0.0775043	60485	10716.6	342.104	436.565	436565	342.135	8068.79	7530.88	90370.5	0.0667733	0.0775043	19053	195121	1
0.15154	152852	6359.33	506.851	205.228	205228	364.539	11365.4	10607.7	127292	0.0503575	0.15154	21075.1	215829	1
0.0886471	69464	10045	366.177	406.11	406110	347.809	8517.87	7950.01	95400.2	0.0634789	0.0886471	19462.1	199311	1
0.130863	103361	8155.96	437.138	268.187	268187	358.024	9843.62	9187.38	110249	0.0538826	0.130863	20665.7	211637	1
0.0716817	55609.4	11124	327.638	450.786	450786	338.739	7814.07	7293.13	87517.5	0.0686648	0.0716817	18826.3	192799	1
0.0396632	5085.67	19416	53.8321	507.842	507842	290.568	4704.1	4390.49	52685.9	0.0818848	0.0396632	17534.3	179568	1
0.0299282	4768.73	19854.9	51.5396	518.857	518857	289.008	4609.75	4302.43	51629.2	0.0871959	0.0299282	17191.8	176060	1
0.106377	83395.1	9166.27	398.48	350.476	350476	354.688	9149.57	8539.6	102475	0.0589704	0.106377	20034.5	205173	1
0.114704	633913	1454.58	880.953	322.509	322509	521.32	25739.4	24023.4	288281	0.05711	0.114704	20269	207575	1
0.0118595	4417.02	20415.5	48.9699	533.252	533252	287.089	4494.88	4195.22	50342.7	0.0995039	0.0118595	16755.4	171591	1
0.15118	125082	7279.14	471.842	206.221	206221	351.444	10252.2	9568.75	114825	0.0504139	0.15118	21068.8	215764	1
0.0722894	56127.2	11079.2	329.228	449.359	449359	339.109	7841.44	7318.68	87824.2	0.0684615	0.0722894	18850.3	193045	1
0.0969687	76019.8	9609.73	382.041	380.903	380903	351.385	8826.4	8237.97	98855.7	0.0612618	0.0969687	19743.2	202189	1
0.103917	81464.4	9278.06	394.307	358.588	358588	353.907	9067.72	8463.21	101558	0.0595492	0.103917	19961	204420	1
0.0840502	11642.2	16140	102.6	419.168	419168	303.758	5553.25	5183.03	62196.3	0.0647897	0.0840502	19297.7	197627	1
0.0833353	65224.7	10350.3	355.185	421.138	421138	345.231	8309.34	7755.38	93064.6	0.0649994	0.0833353	19271.5	197359	1
0.0807947	63173.1	10505.4	349.632	428.002	428002	343.918	8206.13	7659.05	91908.7	0.0657582	0.0807947	19177.5	196396	1
0.0891556	232198	4474.49	572.987	404.625	404625	434.64	15787.3	14734.8	176818	0.0633379	0.0891556	19479.9	199493	1
0.165541	678763	1357.52	923.875	170.05	170050	457.189	22834.7	21312.4	255749	0.0482823	0.165541	21300.4	218136	1
0.165171	678575	1357.82	923.677	170.893	170893	458.184	22883.7	21358.1	256297	0.0483345	0.165171	21294.9	218080	1
0.168707	680305	1355.22	925.514	163.049	163049	448.309	22397.4	20904.2	250851	0.0478431	0.168707	21346.4	218608	1
0.0825266	64573.7	10399	353.44	423.346	423346	344.819	8276.74	7724.96	92699.5	0.0652387	0.0825266	19241.8	197054	1
0.0906141	71020.8	9937.79	370.062	400.324	400324	348.705	8592.75	8019.9	96238.8	0.0629374	0.0906141	19530.5	200011	1
0.161584	676661	1360.92	921.686	179.301	179301	467.337	23332.1	21776.6	261320	0.0488464	0.161584	21240.4	217522	1
0.107346	84156.2	9122.99	400.101	347.26	347260	354.977	9181.26	8569.17	102830	0.0587463	0.107346	20062.9	205463	1
0.016471	4477.94	20312.3	49.4177	530.239	530239	287.433	4515.52	4214.49	50573.9	0.0959997	0.016471	16835.5	172412	1
0.0389968	5061.02	19448.1	53.6544	508.679	508679	290.453	4697.06	4383.93	52607.1	0.0822246	0.0389968	17509.2	179311	1
0.0266043	4681.22	19986.7	50.9033	522.056	522056	288.549	4582.17	4276.69	51320.3	0.0891964	0.0266043	17089	175008	1
0.111391	87346.9	8946.14	406.756	333.707	333707	356.074	9310.26	8689.58	104275	0.0578327	0.111391	20178.3	206645	1
0.0943856	73992	9739.93	377.27	388.926	388926	350.336	8732.92	8150.72	97808.7	0.0619297	0.0943856	19658.3	201320	1
0.040764	354652	2826.32	650.528	506.431	506431	482.665	20494.8	19128.4	229541	0.0813305	0.040764	17576	179996	1
0.146429	160769	6126.55	515.205	219.706	219706	374.696	11889.5	11096.8	133162	0.0511738	0.146429	20983	214886	1
0.0569885	5900.59	18514.8	59.69	481.285	481285	293.873	4909.99	4582.65	54991.8	0.0740619	0.0569885	18228.7	186680	1
0.12766	100602	8281.86	432.226	278.776	278776	358.169	9767.23	9116.09	109393	0.054486	0.12766	20592.9	210891	1
0.0076429	4378.64	20481.9	48.6872	535.658	535658	286.873	4481.77	4182.99	50195.9	0.102971	0.0076429	16703.8	171063	1
0.106526	83511.9	9159.6	398.729	349.983	349983	354.733	9154.46	8544.16	102530	0.0589358	0.106526	20038.9	205217	1
0.138754	170537	5855.61	524.786	242.884	242884	387.065	12541.4	11705.3	140464	0.0524653	0.138754	20833.9	213359	1
0.083642	65471.3	10332	355.842	420.295	420295	345.386	8321.64	7766.87	93202.4	0.0649092	0.083642	19282.8	197474	1
0.183138	685924	1348.77	931.865	135.533	135533	400.401	20019.3	18684.7	224216	0.0459653	0.183138	21535.9	220548	1
0.0801679	8016.01	17133.9	75.1009	429.662	429662	299.083	5258.73	4908.15	58897.8	0.0659487	0.0801679	19154	196155	1
0.145484	117592	7561.37	460.628	222.47	222470	354.223	10133.9	9458.34	113500	0.0513284	0.145484	20965.4	214706	1
0.0217793	4572.53	20157.3	50.1104	526.234	526234	287.96	4546.98	4243.85	50926.2	0.0922946	0.0217793	16956.1	173647	1
0.00317235	4356.08	20521.4	48.5206	537.872	537872	286.752	4474.12	4175.84	50110.1	0.106956	0.00317235	16673.1	170749	1
0.104245	81721.4	9263.02	394.867	357.513	357513	354.014	9078.73	8473.48	101682	0.0594713	0.104245	19970.9	204522	1
0.0815785	63808.1	10456.9	351.368	425.907	425907	344.329	8238.22	7689.01	92268.1	0.0655219	0.0815785	19206.7	196695	1
0.125657	98910.5	8360.95	429.154	285.466	285466	358.153	9716.99	9069.19	108830	0.054872	0.125657	20545.9	210410	1
0.0372102	4997.11	19532.9	53.1931	510.86	510860	290.149	4678.59	4366.69	52400.2	0.0831521	0.0372102	17443.1	178634	1
0.15911	675244	1363.35	920.236	185.363	185363	473.134	23614.7	22040.4	264485	0.0492076	0.15911	21201.5	217124	1
0.126386	184943	5485.95	537.714	283.024	283024	402.502	13429.2	12533.9	150407	0.0547306	0.126386	20563.2	210587	1
0.0581684	21814.5	14880.9	176.5	479.117	479117	311.962	6009.89	5609.23	67310.7	0.0735915	0.0581684	18277.4	187178	1
0.0853908	237917	4369.54	576.756	415.429	415429	437.572	16041.5	14972.1	179665	0.0644007	0.0853908	19346.3	198124	1
0.00872661	4386.92	20467.5	48.7482	535.07	535070	286.92	4484.6	4185.63	50227.5	0.102054	0.00872661	16715	171178	1
0.125073	646586	1424.02	892.716	287.424	287424	516.984	25617.8	23909.9	286919	0.0549858	0.125073	20532	210268	1
0.0870718	68212.7	10133	362.997	410.659	410659	347.068	8457.01	7893.21	94718.5	0.0639209	0.0870718	19406.5	198741	1
0.079709	62290.5	10573.7	347.193	430.869	430869	343.34	8161.29	7617.21	91406.5	0.0660891	0.079709	19136.7	195978	1
0.0658479	50479.5	11589.9	311.112	463.818	463818	334.959	7539.17	7036.56	84438.7	0.0706932	0.0658479	18592.1	190401	1
0.0452036	5308.38	19140	55.4356	500.377	500377	291.568	4765.41	4447.71	53372.5	0.0791801	0.0452036	17749	181767	1
0.0167553	4482.35	20304.9	49.45	530.039	530039	287.458	4517	4215.87	50590.5	0.0957927	0.0167553	16841.3	172471	1
0.143629	664437	1384.29	909.589	227.975	227975	500.414	24914	23253.1	279037	0.0516356	0.143629	20930.2	214345	1
0.0908458	71203.8	9925.35	370.514	399.636	399636	348.809	8601.49	8028.05	96336.7	0.0628743	0.0908458	19538.5	200093	1
0.102588	80422.5	9339.62	392.018	362.93	362930	353.46	9022.7	8421.19	101054	0.0598677	0.102588	19920.6	204006	1
0.0647261	49449.3	11688.4	307.609	466.183	466183	334.176	7483.23	6984.35	83812.2	0.0710998	0.0647261	18546.5	189934	1
0.0570297	41582.6	12498.1	278.418	481.21	481210	327.98	7050.49	6580.46	78965.5	0.0740454	0.0570297	18230.4	186697	1
0.139926	169119	5893.87	523.44	239.243	239243	385.345	12448.5	11618.6	139424	0.0522627	0.139926	20857.6	213602	1
0.132453	177949	5661.2	531.601	262.99	262990	395.481	13011.5	12144.1	145729	0.0535893	0.132453	20700.9	211997	1
0.129561	181288	5576.57	534.556	272.473	272473	398.943	13214.1	12333.2	147998	0.0541258	0.129561	20636.5	211337	1
0.185351	686610	1348.27	932.697	131.923	131923	392.237	19612.3	18304.8	219658	0.0456941	0.185351	21562.3	220819	1
0.0393609	5074.43	19430.6	53.7511	508.223	508223	290.516	4700.9	4387.5	52650.1	0.0820386	0.0393609	17522.9	179451	1
0.0813085	63589.6	10473.5	350.772	426.631	426631	344.188	8227.2	7678.72	92144.6	0.0656031	0.0813085	19196.6	196592	1
